mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[-2.89654327e-08 -3.69204552e-08 -3.97914104e-08 -5.55042965e-08
 -3.51432454e-08]","[1.54055511e-05 1.82239622e-05 1.93387543e-05 1.94796635e-05
 1.95306850e-05]","[2.37331006e-10 3.32112799e-10 3.73987416e-10 3.79457292e-10
 3.81447656e-10]",[-0.11366631 -0.09115983 -0.10687877 -0.16484219 -0.23982976],[0.91992996 0.8717124  0.88921069 0.80884818 0.8904098 ],"[1.54055784e-05 1.82239996e-05 1.93387952e-05 1.94797426e-05
 1.95307166e-05]",[0.05026042 0.05039063 0.05013021 0.05026042 0.04869792],"[2.21250409e-11 3.16888465e-11 3.49201803e-11 3.28143778e-11
 3.30652149e-11]",[0.2495799  0.25530022 0.2497185  0.23021177 0.22887364],"[1.94882984e-11 2.77729302e-11 3.06548421e-11 2.88464745e-11
 3.14220740e-11]",[0.21983632 0.22375176 0.21921654 0.20237464 0.2175    ],"[1.49530088e-11 2.09192952e-11 2.35807894e-11 2.40772153e-11
 2.53676556e-11]",[0.16867632 0.16853566 0.16862912 0.16891554 0.17559201],"[4.14469722e-11 5.71696134e-11 6.54155042e-11 7.04578382e-11
 7.00404121e-11]",[0.46753952 0.46058524 0.46779431 0.49430234 0.48481172],"[3.25198643e-12 4.53429494e-12 5.16551131e-12 5.53376198e-12
 5.17733517e-12]",[0.03668379 0.03653041 0.03693921 0.03882253 0.03583692],10
"[-1.06683945e-08 -1.06399489e-08 -1.02165537e-08  8.29286258e-09
 -5.98511049e-09]","[1.58501700e-05 1.86729803e-05 1.98204941e-05 1.96755202e-05
 2.00910654e-05]","[2.51227888e-10 3.48680192e-10 3.92851985e-10 3.87126094e-10
 4.03650908e-10]",[ 0.01882631  0.0346849   0.02498694 -0.01292469 -0.06594416],[0.45455848 0.44816433 0.45230978 0.43332851 0.40437173],"[1.58501735e-05 1.86729833e-05 1.98204967e-05 1.96755219e-05
 2.00910663e-05]",[0.04101562 0.04179687 0.04153646 0.04270833 0.03932292],"[2.85632101e-11 3.97631840e-11 4.45863828e-11 4.38782713e-11
 4.84417421e-11]",[0.36346277 0.36428564 0.36146452 0.34633707 0.35800437],"[1.75079622e-11 2.48090595e-11 2.75070631e-11 2.67096374e-11
 2.98050464e-11]",[0.22278632 0.22728522 0.22300144 0.21082274 0.22027154],"[1.20730191e-11 1.68573155e-11 1.90558026e-11 2.00616189e-11
 2.20914801e-11]",[0.15362744 0.15443627 0.15448655 0.15834904 0.16326511],"[2.78257724e-11 3.83420380e-11 4.38230500e-11 4.68456532e-11
 4.76091659e-11]",[0.35407898 0.35126598 0.35527613 0.36975901 0.35185129],"[2.44207662e-12 3.37171909e-12 3.85787114e-12 4.16477335e-12
 4.10358351e-12]",[0.03107508 0.0308896  0.031276   0.03287311 0.03032717],11
"[-4.60636715e-09 -6.25789748e-09 -1.47704713e-08 -9.72053400e-08
 -7.59961847e-08]","[1.67752652e-05 1.97018232e-05 2.10161089e-05 2.22118984e-05
 2.27928240e-05]","[2.81409522e-10 3.88161837e-10 4.41676835e-10 4.93368429e-10
 5.19512825e-10]",[-0.05517387 -0.0396905  -0.0594185  -0.23026833 -0.35709063],[0.83072374 0.72829734 0.84400466 2.23647932 3.07322208],"[1.67752658e-05 1.97018242e-05 2.10161141e-05 2.22121111e-05
 2.27929507e-05]",[0.03365885 0.03326823 0.03404948 0.0328776  0.03170573],"[3.29789925e-11 4.58573202e-11 5.18692108e-11 5.78743829e-11
 6.11512573e-11]",[0.42525046 0.42625014 0.42494367 0.4341857  0.43239072],"[1.83725049e-11 2.59667084e-11 2.89818960e-11 2.98501263e-11
 3.24669393e-11]",[0.23690585 0.24136415 0.23743707 0.22394188 0.22956851],"[1.14704710e-11 1.59576897e-11 1.80983285e-11 1.94508312e-11
 2.13359133e-11]",[0.14790698 0.14832894 0.14827236 0.1459242  0.15086282],"[2.37167081e-11 3.26423610e-11 3.73246186e-11 4.00736960e-11
 4.12420292e-11]",[0.30581714 0.30341527 0.30578565 0.30064123 0.29161576],"[1.88832635e-12 2.59948481e-12 2.97522021e-12 3.18847676e-12
 3.21049554e-12]",[0.02434919 0.02416257 0.02437479 0.02392062 0.0227009 ],12
"[1.16320910e-08 1.03841081e-08 1.84571900e-08 7.75418136e-08
 8.44771907e-08]","[1.35032955e-05 1.60210890e-05 1.69829426e-05 1.73035580e-05
 1.69568702e-05]","[1.82338989e-10 2.56675292e-10 2.88420340e-10 2.99413120e-10
 2.87535447e-10]",[0.01800834 0.01785225 0.0303946  0.13807313 0.05351653],[0.55295604 0.5277239  0.56505004 0.85777212 0.77713147],"[1.35033005e-05 1.60210923e-05 1.69829526e-05 1.73037318e-05
 1.69570806e-05]",[0.03554687 0.03515625 0.0359375  0.03802083 0.03828125],"[2.33255545e-11 3.32639190e-11 3.69410317e-11 3.62843371e-11
 3.40309738e-11]",[0.40339743 0.40928622 0.40489227 0.3923065  0.36531297],"[1.47653137e-11 2.09573418e-11 2.32887357e-11 2.26606642e-11
 2.42813728e-11]",[0.25535468 0.25786352 0.25525624 0.24500725 0.26065373],"[8.42261052e-12 1.18426614e-11 1.32740697e-11 1.33175873e-11
 1.46091679e-11]",[0.14566254 0.14571458 0.14549047 0.14398984 0.15682532],"[1.85097202e-11 2.54300809e-11 2.90858113e-11 3.13288311e-11
 3.24597760e-11]",[0.3201113  0.31289704 0.31879511 0.33872753 0.3484466 ],"[1.16644313e-12 1.60368747e-12 1.83640915e-12 1.97539973e-12
 1.98486286e-12]",[0.02017273 0.01973211 0.02012797 0.02135804 0.02130695],13
"[2.43793258e-08 3.17242162e-08 3.20441670e-08 2.69639347e-08
 9.71242177e-09]","[1.36148896e-05 1.61000464e-05 1.71088391e-05 1.74748969e-05
 1.74527989e-05]","[1.85365219e-10 2.59211493e-10 2.92712375e-10 3.05372020e-10
 3.04600191e-10]",[ 0.0046269  -0.00113393 -0.00599518 -0.07951505 -0.05348138],[1.10528489 1.06411498 1.08960342 1.1611272  1.19336427],"[1.36149114e-05 1.61000776e-05 1.71088691e-05 1.74749177e-05
 1.74528016e-05]",[0.0485026  0.04941406 0.04928385 0.05084635 0.04902344],"[1.79502277e-11 2.57071518e-11 2.85112676e-11 2.77641727e-11
 2.68730710e-11]",[0.24322985 0.24879198 0.24431031 0.23042433 0.22315074],"[1.68390423e-11 2.39039990e-11 2.66793676e-11 2.64315119e-11
 2.73468084e-11]",[0.22817303 0.23134119 0.22861294 0.21936412 0.2270846 ],"[1.28250398e-11 1.79759817e-11 2.02926575e-11 2.09293454e-11
 2.13234900e-11]",[0.17378234 0.17397027 0.17388583 0.17369977 0.17706769],"[3.41283757e-11 4.70423957e-11 5.37813261e-11 5.74542488e-11
 5.77560551e-11]",[0.4624476  0.45527294 0.46084701 0.47683238 0.47959931],"[2.90350427e-12 4.04666410e-12 4.60472185e-12 4.87037687e-12
 4.56496556e-12]",[0.03934317 0.03916333 0.03945742 0.04042092 0.03790692],14
"[-5.20024697e-08 -6.19024258e-08 -6.64941585e-08 -7.46208923e-08
 -6.71950430e-08]","[1.47703879e-05 1.74695733e-05 1.85744653e-05 1.90384447e-05
 1.91218796e-05]","[2.18164360e-10 3.05185992e-10 3.45010761e-10 3.62462375e-10
 3.65646278e-10]",[-0.21143334 -0.20038093 -0.21049533 -0.26462636 -0.31230407],[0.67264501 0.62050242 0.66602593 0.92503945 1.0278057 ],"[1.47704795e-05 1.74696830e-05 1.85745843e-05 1.90385909e-05
 1.91219976e-05]",[0.05260417 0.05325521 0.05260417 0.05351562 0.05065104],"[2.08477877e-11 2.98071681e-11 3.30993637e-11 3.21920620e-11
 3.12891679e-11]",[0.24645684 0.24978096 0.24617773 0.23114195 0.23250821],"[1.82152962e-11 2.60246357e-11 2.89261865e-11 2.82305810e-11
 2.88854964e-11]",[0.21533624 0.21808374 0.21513957 0.20269815 0.21464665],"[1.30734585e-11 1.82262218e-11 2.06521990e-11 2.17315854e-11
 2.28482671e-11]",[0.15455085 0.15273384 0.15360148 0.15603477 0.1697843 ],"[4.06446003e-11 5.69064188e-11 6.46729280e-11 6.93607571e-11
 6.53044540e-11]",[0.48048934 0.47686986 0.48100726 0.49801658 0.48527406],"[3.91114148e-12 5.71807019e-12 6.37955366e-12 6.67322504e-12
 4.95343497e-12]",[0.04623644 0.04791683 0.04744816 0.04791437 0.03680872],15
"[-5.61109776e-08 -6.75050524e-08 -6.83650228e-08 -3.95597964e-08
 -3.48507588e-08]","[1.40229954e-05 1.65964404e-05 1.76062370e-05 1.76974565e-05
 1.77536797e-05]","[1.96644399e-10 2.75441833e-10 3.09979582e-10 3.13199966e-10
 3.15193145e-10]",[-0.09368253 -0.06934338 -0.08426575 -0.13423438 -0.2467949 ],[0.56813895 0.52189433 0.55199048 0.73901245 1.0759663 ],"[1.40231076e-05 1.65965777e-05 1.76063698e-05 1.76975007e-05
 1.77537140e-05]",[0.04954427 0.04928385 0.04915365 0.05032552 0.04941406],"[1.92037929e-11 2.74006949e-11 3.03355106e-11 2.85288989e-11
 2.87083899e-11]",[0.24648843 0.25164259 0.24660104 0.22563419 0.22383776],"[1.62462280e-11 2.29861227e-11 2.56706656e-11 2.53232919e-11
 2.67155265e-11]",[0.20852689 0.21110003 0.20867995 0.20028114 0.20829952],"[1.36735837e-11 1.88866122e-11 2.14890327e-11 2.27167093e-11
 2.50645193e-11]",[0.17550596 0.17345093 0.17468695 0.17966576 0.1954267 ],"[3.68247071e-11 5.10022307e-11 5.81849906e-11 6.20307641e-11
 6.09314391e-11]",[0.47265997 0.46839445 0.47299285 0.49059941 0.47507914],"[2.59370103e-12 3.59649570e-12 4.10234936e-12 4.36407296e-12
 4.23543138e-12]",[0.0332912  0.03302951 0.0333485  0.03451532 0.03302343],16
"[2.18674109e-07 2.63318697e-07 2.74502007e-07 2.39478398e-07
 2.04537141e-07]","[1.31385511e-05 1.55492343e-05 1.63449093e-05 1.65594040e-05
 1.63113859e-05]","[1.72621526e-10 2.41778687e-10 2.67156059e-10 2.74213862e-10
 2.66061310e-10]",[0.0991477  0.09349913 0.10209684 0.1711696  0.12915611],[0.67423648 0.61037423 0.58921507 1.02267377 1.23908084],"[1.31403708e-05 1.55514637e-05 1.63472142e-05 1.65611356e-05
 1.63126682e-05]",[0.04335937 0.04309896 0.04322917 0.04596354 0.04570312],"[1.77476923e-11 2.48870997e-11 2.71115066e-11 2.80204256e-11
 2.85835561e-11]",[0.32223887 0.32391538 0.31941353 0.31458807 0.32159411],"[1.40251013e-11 1.97642270e-11 2.08787779e-11 2.03769989e-11
 2.07629055e-11]",[0.25464904 0.25723918 0.24598279 0.22877457 0.23360383],"[9.47527675e-12 1.32516679e-11 1.47536613e-11 1.53411381e-11
 1.54186220e-11]",[0.17203941 0.17247567 0.17381989 0.17223646 0.17347519],"[2.13101766e-11 2.94807072e-11 3.32130074e-11 3.57698799e-11
 3.49980499e-11]",[0.38692169 0.38370299 0.3912982  0.40159195 0.39376369],"[1.58354292e-12 2.20604625e-12 2.48400779e-12 2.56541461e-12
 2.40448804e-12]",[0.02875185 0.02871256 0.02926527 0.02880216 0.02705294],17
"[-1.24872798e-07 -1.50697221e-07 -1.57348376e-07 -1.41042827e-07
 -1.18476450e-07]","[1.05646938e-05 1.25893311e-05 1.32832883e-05 1.29813625e-05
 1.27602757e-05]","[1.11612754e-10 1.58491259e-10 1.76445748e-10 1.68515772e-10
 1.62824635e-10]",[0.02790197 0.01049326 0.02290354 0.07608059 0.14565433],[0.13884725 0.09295724 0.11636842 0.1813252  0.52985017],"[1.05654317e-05 1.25902330e-05 1.32842202e-05 1.29821287e-05
 1.27608257e-05]",[0.03190104 0.03216146 0.03242188 0.03164062 0.03242188],"[1.27585823e-11 1.82801150e-11 2.02037243e-11 1.91194125e-11
 1.88893125e-11]",[0.36983906 0.37332267 0.37018552 0.35710224 0.34658594],"[1.19998101e-11 1.72149886e-11 1.90312610e-11 1.81531807e-11
 1.88003708e-11]",[0.34784417 0.3515703  0.3487029  0.33905547 0.34495401],"[7.67336193e-12 1.09136756e-11 1.21641028e-11 1.20366000e-11
 1.28922687e-11]",[0.22243137 0.22288276 0.22287845 0.22481322 0.23655065],"[8.58476342e-12 1.18803531e-11 1.34975258e-11 1.41031408e-11
 1.46387977e-11]",[0.24885059 0.24262457 0.24731028 0.26341098 0.26859641],"[5.88033055e-13 8.10356817e-13 9.26314421e-13 9.91299178e-13
 9.82340045e-13]",[0.01704559 0.01654938 0.01697252 0.01851496 0.01802423],18
"[-2.66082726e-08 -3.14808374e-08 -3.01111499e-08  2.67711252e-09
 -1.90265728e-09]","[1.09445300e-05 1.30140542e-05 1.37397109e-05 1.34413905e-05
 1.34705339e-05]","[1.19782737e-10 1.69365607e-10 1.88779654e-10 1.80670979e-10
 1.81455284e-10]",[0.19480554 0.19140182 0.19694145 0.22683951 0.23313044],[1.52155924 1.45330408 1.51380177 1.70705466 1.81989917],"[1.09445624e-05 1.30140923e-05 1.37397439e-05 1.34413908e-05
 1.34705340e-05]",[0.03313802 0.0328776  0.03326823 0.03378906 0.03457031],"[1.51800441e-11 2.18465304e-11 2.40508976e-11 2.19843417e-11
 2.09959475e-11]",[0.38198703 0.38564161 0.38264197 0.36979589 0.36256158],"[1.24888244e-11 1.78974187e-11 1.97802258e-11 1.85144238e-11
 1.82342264e-11]",[0.31426582 0.31593069 0.31469697 0.31142883 0.31487171],"[7.34551311e-12 1.04704425e-11 1.16387455e-11 1.12410817e-11
 1.13980023e-11]",[0.18484075 0.18482744 0.18516866 0.18908484 0.19682264],"[1.12967826e-11 1.58140115e-11 1.77677617e-11 1.74204619e-11
 1.71279328e-11]",[0.28426956 0.27915375 0.28267932 0.29302743 0.29576805],"[5.91556959e-13 8.28304041e-13 9.26456644e-13 8.69826251e-13
 8.42205760e-13]",[0.0148858  0.01462148 0.01473962 0.01463124 0.01454335],19
"[7.30328638e-08 8.81667577e-08 8.92719328e-08 5.26787123e-08
 4.46451777e-08]","[1.06088737e-05 1.21600631e-05 1.32101083e-05 1.64402242e-05
 2.18275362e-05]","[1.12548202e-10 1.47867135e-10 1.74506962e-10 2.70280971e-10
 4.76441335e-10]",[0.07618245 0.15952295 0.09153364 0.1257465  0.72510873],[1.3842607  1.36481539 1.3341301  3.06354175 7.88181166],"[1.06091251e-05 1.21603827e-05 1.32104100e-05 1.64403086e-05
 2.18275818e-05]",[0.03470052 0.0360026  0.03522135 0.03209635 0.03001302],"[1.26910632e-11 1.73266243e-11 1.99145826e-11 2.68971504e-11
 3.83494086e-11]",[0.32300584 0.31862812 0.32247153 0.38213739 0.44224716],"[1.16259429e-11 1.64375240e-11 1.83440771e-11 1.89755643e-11
 2.15607880e-11]",[0.29589699 0.302278   0.29704075 0.26959259 0.24864001],"[9.83563923e-12 1.37514395e-11 1.55397241e-11 1.64664567e-11
 1.89834309e-11]",[0.25033119 0.25288222 0.25163061 0.23394481 0.21891781],"[1.10662927e-11 1.52745138e-11 1.73193822e-11 1.76584063e-11
 1.86267056e-11]",[0.28165309 0.28089081 0.28044814 0.25087926 0.21480403],"[6.16802217e-13 8.52495129e-13 9.67749498e-13 9.88140970e-13
 9.86116526e-13]",[0.0156985  0.01567697 0.01567051 0.01403887 0.01137194],20
"[-4.01894089e-08 -4.66124776e-08 -4.99780351e-08 -5.04191678e-08
 -5.28704941e-08]","[9.61461808e-06 1.15651910e-05 1.21684070e-05 1.22431870e-05
 1.19489103e-05]","[9.24408809e-11 1.33753643e-10 1.48070129e-10 1.49895628e-10
 1.42776458e-10]",[0.14280314 0.15198226 0.15419872 0.20170927 0.0954133 ],[0.94727776 0.94769386 0.98273803 1.29842826 0.7912451 ],"[9.61470208e-06 1.15652849e-05 1.21685096e-05 1.22432908e-05
 1.19490273e-05]",[0.03014323 0.03066406 0.03027344 0.02955729 0.0296875 ],"[1.54258203e-11 2.22747970e-11 2.45725633e-11 2.39645133e-11
 2.33520697e-11]",[0.48172021 0.47814791 0.47903058 0.47640525 0.47895338],"[1.28118432e-11 1.87005593e-11 2.04900585e-11 1.93289076e-11
 1.92693969e-11]",[0.40009048 0.40142378 0.39944407 0.3842512  0.39521734],"[6.35707360e-12 9.60280519e-12 1.04029271e-11 1.00591064e-11
 9.12423170e-12]",[0.19851981 0.20613257 0.20280018 0.19997114 0.18713894],"[4.81455171e-12 6.90121242e-12 7.68545037e-12 7.80884653e-12
 7.60031022e-12]",[0.15034966 0.14814053 0.14982425 0.15523685 0.15588315],"[2.58087157e-13 3.62008788e-13 4.09215930e-13 4.28617906e-13
 4.01107010e-13]",[0.00805959 0.00777083 0.00797747 0.00852076 0.00822675],21
"[-6.54216254e-08 -7.97431879e-08 -8.36845075e-08 -8.22297345e-08
 -6.44435272e-08]","[9.13854717e-06 1.09377200e-05 1.15455897e-05 1.18089309e-05
 1.18076448e-05]","[8.35130443e-11 1.19633719e-10 1.33300642e-10 1.39450849e-10
 1.39420477e-10]",[0.21308459 0.20600059 0.2090906  0.15511522 0.08151951],[0.65960709 0.60595734 0.64543588 0.76963964 0.67482248],"[9.13878134e-06 1.09380107e-05 1.15458930e-05 1.18092172e-05
 1.18078207e-05]",[0.03059896 0.03072917 0.03085938 0.03144531 0.02753906],"[1.27314503e-11 1.82253175e-11 2.02629175e-11 2.14754212e-11
 2.22301469e-11]",[0.43172653 0.42758619 0.42964689 0.44192211 0.45026102],"[1.22444842e-11 1.78193914e-11 1.96137814e-11 1.94439006e-11
 1.97978610e-11]",[0.41521339 0.41806272 0.41588286 0.40011739 0.40099623],"[6.37671457e-12 9.59170612e-12 1.03947675e-11 1.01334991e-11
 9.67326955e-12]",[0.21623592 0.22503208 0.22040654 0.20852757 0.19592746],"[5.17042556e-12 7.30188092e-12 8.16757911e-12 8.09284526e-12
 8.23716550e-12]",[0.17533037 0.17131024 0.17318212 0.16653491 0.16683986],"[2.53731046e-13 3.54902892e-13 4.01116684e-13 4.18119646e-13
 4.02680896e-13]",[0.00860408 0.00832642 0.00850512 0.00860408 0.00815611],22
"[8.22834948e-08 1.01458886e-07 1.05053956e-07 9.38277829e-08
 6.66496469e-08]","[1.31692191e-05 1.55918817e-05 1.65479031e-05 1.72853118e-05
 1.78076511e-05]","[1.73428331e-10 2.43106775e-10 2.73833097e-10 2.98782003e-10
 3.17112438e-10]",[0.01451613 0.0203055  0.03436304 0.23882907 0.22135869],[2.58117804 2.73312906 2.50591804 1.88082655 1.78306972],"[1.31694761e-05 1.55922118e-05 1.65482366e-05 1.72855664e-05
 1.78077758e-05]",[0.02636719 0.02597656 0.02636719 0.02610677 0.02539062],"[2.46064856e-11 3.47054817e-11 3.89029709e-11 4.34687698e-11
 4.68737711e-11]",[0.48486144 0.48221859 0.48450488 0.51287803 0.52049196],"[1.56122500e-11 2.23548786e-11 2.46843571e-11 2.46069685e-11
 2.69919880e-11]",[0.30763345 0.31061197 0.30742361 0.29033197 0.29972226],"[7.74782095e-12 1.15119428e-11 1.24105742e-11 1.09318418e-11
 1.11382417e-11]",[0.15266787 0.15995377 0.15456361 0.12898229 0.12368037],"[1.13303513e-11 1.57884634e-11 1.79168019e-11 1.89873494e-11
 1.91643815e-11]",[0.22326026 0.21937429 0.22313921 0.22402738 0.21280358],"[1.08039152e-12 1.48765619e-12 1.70574800e-12 1.86473588e-12
 1.84195045e-12]",[0.0212887  0.02067038 0.0212437  0.02200159 0.02045324],23
"[-1.55561863e-08 -1.77862392e-08 -1.40966339e-08  3.53253507e-08
  2.30995805e-08]","[1.68471203e-05 1.98646023e-05 2.12054187e-05 2.30523542e-05
 2.31834719e-05]","[2.83825463e-10 3.94602423e-10 4.49669783e-10 5.31411036e-10
 5.37473369e-10]",[-0.26293981 -0.24766973 -0.26973535 -0.29770293 -0.2688974 ],[1.359125   1.2069387  1.27260719 1.54501349 1.93755689],"[1.68471275e-05 1.98646102e-05 2.12054234e-05 2.30523813e-05
 2.31834834e-05]",[0.03111979 0.03007813 0.03098958 0.02994792 0.0311849 ],"[4.71079432e-11 6.53130887e-11 7.42040220e-11 8.18409214e-11
 8.33184046e-11]",[0.49637105 0.4925156  0.49457347 0.50885171 0.51304689],"[2.60634536e-11 3.65906194e-11 4.12641341e-11 4.34389443e-11
 4.45509324e-11]",[0.27462765 0.27592403 0.27502749 0.27008471 0.27432975],"[1.17683700e-11 1.69807742e-11 1.87982854e-11 1.84584358e-11
 1.92336621e-11]",[0.12400198 0.12804931 0.1252915  0.11476663 0.11843446],"[2.36551851e-11 3.30059048e-11 3.74350137e-11 3.90672300e-11
 3.80393386e-11]",[0.249252   0.24889227 0.24950622 0.24290326 0.23423353],"[2.30045280e-12 3.20236537e-12 3.64508295e-12 3.86423721e-12
 3.69653558e-12]",[0.02423961 0.02414853 0.02429466 0.02402617 0.02276203],24
"[-4.76169429e-08 -6.02319687e-08 -6.87285260e-08 -1.29915623e-07
 -9.21010980e-08]","[1.44712158e-05 1.72272880e-05 1.82410306e-05 1.85573015e-05
 1.85304639e-05]","[2.09416087e-10 2.96779452e-10 3.32735196e-10 3.44373438e-10
 3.43378092e-10]",[ 0.05834393  0.06502658  0.056032   -0.01407611 -0.0774911 ],[0.29962973 0.25947925 0.28590038 0.40930731 0.61096635],"[1.44712941e-05 1.72273933e-05 1.82411600e-05 1.85577562e-05
 1.85306928e-05]",[0.03535156 0.03483073 0.03496094 0.03626302 0.03561198],"[3.20855713e-11 4.53037595e-11 5.08880802e-11 5.31748214e-11
 5.51709610e-11]",[0.44274201 0.44401454 0.44332389 0.44834993 0.45514176],"[1.89354869e-11 2.68258852e-11 2.99567706e-11 3.00276906e-11
 3.27634487e-11]",[0.26128678 0.262916   0.26097569 0.2531821  0.27028737],"[1.01623977e-11 1.43335709e-11 1.61241681e-11 1.69024089e-11
 1.82825363e-11]",[0.14022878 0.14048092 0.14046961 0.1425147  0.15082474],"[2.10956530e-11 2.94927542e-11 3.33606263e-11 3.41166490e-11
 3.24088934e-11]",[0.29109445 0.28905353 0.29062921 0.28765865 0.2673624 ],"[1.44934596e-12 2.01795936e-12 2.28723913e-12 2.33624568e-12
 2.24187154e-12]",[0.01999922 0.01977768 0.01992584 0.01969834 0.01849468],25
"[7.01506173e-08 8.52961929e-08 9.23078140e-08 1.17260297e-07
 9.41700198e-08]","[1.70782804e-05 2.01645329e-05 2.14525136e-05 2.20322412e-05
 2.22842263e-05]","[2.91667662e-10 4.06608385e-10 4.60210339e-10 4.85419654e-10
 4.96586741e-10]",[0.31960971 0.29484161 0.30339301 0.27739373 0.36588488],[0.73472883 0.69758367 0.72399375 0.78402995 0.85161667],"[1.70784245e-05 2.01647133e-05 2.14527122e-05 2.20325533e-05
 2.22844253e-05]",[0.03092448 0.03170573 0.0313151  0.03053385 0.02792969],"[4.56486961e-11 6.41780550e-11 7.24516162e-11 7.68406406e-11
 7.61938035e-11]",[0.51132285 0.50588666 0.50982799 0.53014061 0.54772748],"[2.53812559e-11 3.59960608e-11 4.01992276e-11 4.00954460e-11
 4.23565568e-11]",[0.28430201 0.28374071 0.28287418 0.27662737 0.30448474],"[1.21167881e-11 1.74989149e-11 1.93554384e-11 1.86165554e-11
 1.80054864e-11]",[0.13572328 0.13793605 0.13620047 0.12843974 0.12943441],"[1.92300688e-11 2.77800346e-11 3.08092589e-11 2.95849714e-11
 2.43508647e-11]",[0.21540097 0.21897748 0.21679879 0.20411328 0.17504885],"[1.44448761e-12 2.13584395e-12 2.34789630e-12 2.24432062e-12
 1.57777461e-12]",[0.01618008 0.01683589 0.01652169 0.01548407 0.01134201],26
"[-1.95292787e-08 -2.47557428e-08 -2.51269617e-08 -2.00273705e-08
 -1.01784370e-08]","[1.45856387e-05 1.72803671e-05 1.84434894e-05 1.96259671e-05
 1.93802341e-05]","[2.12740856e-10 2.98611087e-10 3.40162301e-10 3.85178585e-10
 3.75593473e-10]",[ 0.03186177  0.01805779  0.01977045 -0.01350534  0.05737009],[0.6536126  0.64789822 0.66076007 0.76263023 0.72826452],"[1.45856518e-05 1.72803848e-05 1.84435065e-05 1.96259773e-05
 1.93802368e-05]",[0.02708333 0.02721354 0.02630208 0.02591146 0.02395833],"[3.51802022e-11 4.90027434e-11 5.62058052e-11 6.59849185e-11
 6.65777434e-11]",[0.56797968 0.55912746 0.56773984 0.60963321 0.61696043],"[1.93423530e-11 2.73535701e-11 3.07185952e-11 3.23978361e-11
 3.57668025e-11]",[0.31227971 0.31210767 0.31029126 0.29932289 0.33144262],"[9.27909537e-12 1.37333620e-11 1.48862374e-11 1.32027841e-11
 1.27712860e-11]",[0.14980976 0.15669939 0.15036721 0.12198023 0.11834853],"[7.56303541e-12 1.09617376e-11 1.21602750e-11 1.21375736e-11
 1.04719615e-11]",[0.1221042  0.1250748  0.12283202 0.11213878 0.09704123],"[4.15490030e-13 6.27519397e-13 6.86297836e-13 6.82097773e-13
 4.32042524e-13]",[0.00670803 0.00716008 0.00693236 0.00630189 0.00400364],27
"[-1.57344261e-07 -1.83216030e-07 -1.98167773e-07 -2.19510081e-07
 -2.21071981e-07]","[1.61922894e-05 1.90776835e-05 2.04310375e-05 2.18933698e-05
 2.17462287e-05]","[2.62190235e-10 3.63958009e-10 4.17427293e-10 4.79319643e-10
 4.72898462e-10]",[0.41069427 0.37955207 0.40513004 0.51069072 0.60998876],[1.65647511 1.52967091 1.61124367 1.85772281 2.23318756],"[1.61930538e-05 1.90785633e-05 2.04319985e-05 2.18944702e-05
 2.17473524e-05]",[0.02096354 0.02083333 0.02044271 0.02018229 0.01914063],"[4.73824789e-11 6.54557327e-11 7.54026497e-11 8.85409280e-11
 8.87077257e-11]",[0.67056577 0.66478737 0.67047443 0.69345803 0.68901015],"[1.88987949e-11 2.66944939e-11 3.01037168e-11 3.24540620e-11
 3.31718663e-11]",[0.26745931 0.27111701 0.26767988 0.25418222 0.25765234],"[5.99973043e-12 8.90111191e-12 9.62758524e-12 8.61547428e-12
 8.60034296e-12]",[0.08490932 0.09040227 0.08560773 0.06747693 0.06680054],"[4.58673710e-12 6.63276726e-12 7.29177153e-12 6.81704773e-12
 6.40250213e-12]",[0.06491237 0.0673643  0.06483786 0.05339154 0.04972948],"[1.57851205e-13 2.22648045e-13 2.49081350e-13 2.50850805e-13
 2.41155358e-13]",[0.00223394 0.00226128 0.00221481 0.00196468 0.0018731 ],28
