epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
652,"[6.70832111e-11 1.00488546e-10 1.07692538e-10 9.41958190e-11
 9.54539021e-11]",[0.06961912 0.06978128 0.06963715 0.06926232 0.07177699],[1.24486137 1.42762538 1.4628894  1.40458809 1.35655014],[0.53056305 0.53008319 0.5293055  0.53174445 0.52680718],[0.2907718  0.29092113 0.28980616 0.28792557 0.29696542],[0.25283061 0.25302836 0.25207798 0.24834214 0.25483001],[2.65576859 2.65033491 2.64988616 2.66515503 2.78567461]
653,"[6.87082746e-11 1.02770949e-10 1.09702250e-10 8.92603574e-11
 8.01667584e-11]",[0.06785577 0.06826306 0.06801664 0.06786391 0.0711701 ],[1.27316496 1.45794713 1.49584637 1.42833322 1.35874442],[0.53096324 0.53128195 0.53155268 0.53186665 0.53051221],[0.28236958 0.28348668 0.28212852 0.28163023 0.29903519],[0.24942992 0.25040581 0.24936446 0.25088833 0.26346418],[2.68064424 2.67717118 2.67913311 2.71359051 2.79535919]
654,"[5.82684408e-11 8.64933146e-11 9.34441738e-11 8.38598521e-11
 8.08053687e-11]",[0.06757062 0.06784779 0.06773137 0.06857436 0.07202946],[1.26569836 1.46372681 1.50149668 1.42639642 1.36036774],[0.53816395 0.53641257 0.53646455 0.53612162 0.53351135],[0.28127109 0.28159499 0.28105704 0.28568373 0.30376991],[0.25142328 0.25115479 0.25113674 0.25453892 0.26779826],[2.63485277 2.6319293  2.63457281 2.6934443  2.7998087 ]
655,"[5.69131842e-11 8.40797186e-11 9.08124714e-11 8.29196763e-11
 9.16813608e-11]",[0.07688918 0.07731787 0.07721762 0.07770909 0.07767704],[1.1584029  1.32518204 1.35682369 1.30822731 1.30816879],[0.53183748 0.53156773 0.53160774 0.53104409 0.52359756],[0.32947375 0.33021372 0.32952055 0.33177282 0.33154863],[0.28366345 0.28362471 0.28352988 0.28432518 0.28812375],[2.88006579 2.87070662 2.87915545 2.93925144 2.97574505]
656,"[1.55072593e-10 2.15933798e-10 2.44550890e-10 2.58635679e-10
 2.82311791e-10]",[0.05108465 0.05291808 0.05170017 0.05018473 0.04957917],[2.03224939 2.25535937 2.34817995 2.33531767 2.25403003],[0.53703257 0.53866144 0.5372617  0.5331886  0.52724777],[0.19001581 0.19952465 0.19288682 0.18448951 0.18115907],[0.17173548 0.17988139 0.17422424 0.1666162  0.162472  ],[2.67367918 2.71348861 2.68814359 2.66148897 2.62367232]
657,"[1.15450475e-10 1.68854111e-10 1.84527018e-10 1.73565575e-10
 1.72862200e-10]",[0.06184315 0.06285511 0.06218826 0.06178152 0.05981279],[1.70289133 1.92115793 1.9670519  1.87738697 1.81769341],[0.53524527 0.53672819 0.53525827 0.5336332  0.52687625],[0.24746411 0.25212857 0.24881317 0.24760649 0.23808668],[0.22121844 0.22430835 0.2220733  0.22051386 0.21275814],[2.67844532 2.67822956 2.68177518 2.76651571 2.80557953]
658,"[8.95325768e-11 1.34985518e-10 1.43942859e-10 1.21928286e-10
 1.16372701e-10]",[0.07220845 0.07213815 0.0721873  0.0730652  0.07613164],[1.31188729 1.49238341 1.51666078 1.42729651 1.35427844],[0.52419454 0.52450103 0.5242279  0.52658444 0.52221755],[0.30297055 0.3019266  0.30207219 0.30749813 0.32403261],[0.26071374 0.25887016 0.25972408 0.26449288 0.27988225],[2.69190824 2.68286284 2.68898453 2.7553079  2.86724228]
659,"[5.57494020e-11 8.26013242e-11 8.95413056e-11 8.23554055e-11
 7.59944632e-11]",[0.07815648 0.07892629 0.07841152 0.07787536 0.07989182],[1.17727997 1.34833655 1.38086722 1.3318502  1.24708835],[0.53021541 0.52892094 0.52868701 0.52801231 0.5253965 ],[0.33616449 0.33882837 0.33597911 0.33296138 0.34286054],[0.29145882 0.29355272 0.29102313 0.28623831 0.2890976 ],[2.9392174  2.94301068 2.93986547 2.96355143 2.99584814]
660,"[9.09737585e-11 1.32596313e-10 1.38931480e-10 1.10611195e-10
 9.61251959e-11]",[0.0948897  0.08913196 0.08888792 0.08526818 0.10308331],[1.46524556 1.57313164 1.58388949 1.58289517 1.49791097],[0.53027862 0.52930129 0.52904261 0.5340243  0.52753364],[0.2815155  0.29091317 0.29138778 0.31077708 0.32132993],[0.23621538 0.24254626 0.24366429 0.25669884 0.2721069 ],[3.15068671 3.07708166 3.07603243 3.06411513 3.27526149]
661,"[1.95962518e-10 2.68015149e-10 3.01609069e-10 3.29178745e-10
 5.61382643e-10]",[0.06606256 0.06770923 0.06701159 0.06324887 0.05044253],[2.67001194 2.8266958  2.93105533 3.08080148 3.78052577],[0.5406131  0.54090176 0.54167754 0.53645248 0.53334869],[0.20458332 0.21411241 0.20887409 0.18991267 0.14463238],[0.16321441 0.17068016 0.16654734 0.1527154  0.11322613],[2.79785751 2.8366228  2.82302677 2.73549689 2.40554589]
662,"[8.08347373e-11 1.19857039e-10 1.29677506e-10 1.17115325e-10
 1.18410199e-10]",[0.07479265 0.07511164 0.07477531 0.0739709  0.07909155],[1.296182   1.47201153 1.50233688 1.43790354 1.32439717],[0.52880136 0.53057204 0.5298316  0.52649297 0.51683819],[0.31907566 0.31992503 0.31802851 0.31317775 0.33862789],[0.28273464 0.28360713 0.28164324 0.27223141 0.29041841],[2.81798509 2.81314382 2.8140044  2.8440509  2.90419689]
663,"[6.27271715e-11 9.32968792e-11 1.00142855e-10 8.55432182e-11
 8.70227932e-11]",[0.07016161 0.07042661 0.07032116 0.07075581 0.07406247],[1.23368912 1.42192221 1.45201958 1.35134237 1.30545383],[0.53235912 0.53362653 0.53237901 0.53005234 0.52665698],[0.29368781 0.29412011 0.29346224 0.29668341 0.31304151],[0.25583047 0.25631085 0.25565553 0.2576071  0.26715799],[2.70638773 2.70305182 2.70511256 2.74624902 2.84658026]
664,"[5.85007819e-11 8.68877184e-11 9.34439793e-11 8.02084369e-11
 8.00711947e-11]",[0.07130544 0.07152956 0.07143365 0.07124156 0.07249392],[1.24835984 1.44263457 1.4731541  1.37479908 1.32181664],[0.53363382 0.5381224  0.53478915 0.53122088 0.52788649],[0.30126432 0.30143872 0.30077597 0.3002388  0.30632444],[0.26796369 0.267421   0.26760343 0.2709046  0.26975081],[2.69376645 2.69134639 2.69348302 2.73742364 2.82682047]
665,"[7.17329845e-11 1.08269951e-10 1.15047219e-10 9.28827075e-11
 8.00318329e-11]",[0.06670049 0.06678451 0.06671495 0.06725695 0.07207685],[1.32951304 1.52599191 1.56378526 1.4838797  1.37975388],[0.5336271  0.53262178 0.53413317 0.53680172 0.53114074],[0.27456831 0.27372477 0.27362545 0.27782278 0.30382526],[0.23821455 0.23649341 0.23714944 0.24339956 0.26907921],[2.66044728 2.65205651 2.65722065 2.71337517 2.85750718]
666,"[8.01283402e-11 1.19222351e-10 1.28183435e-10 1.08611482e-10
 9.87848026e-11]",[0.06573153 0.06589165 0.06573683 0.06550102 0.06892955],[1.49653557 1.69948879 1.7507686  1.69467927 1.61275818],[0.53346654 0.53450746 0.53247477 0.53191837 0.53394455],[0.25640288 0.25766065 0.25561268 0.25132252 0.27323953],[0.22645823 0.22695257 0.22583378 0.22310656 0.23390739],[2.65375818 2.64691263 2.649842   2.68041196 2.8033445 ]
667,"[8.33161202e-11 1.19907195e-10 1.31774166e-10 1.23405613e-10
 1.28473860e-10]",[0.06007016 0.06134139 0.0603745  0.0572534  0.05704564],[1.44352932 1.63235945 1.69799997 1.73153495 1.71549411],[0.52856141 0.53083717 0.53060075 0.53238207 0.53110056],[0.24061917 0.24687102 0.24158818 0.2250423  0.2227178 ],[0.2181294  0.22241125 0.21877958 0.20736305 0.20262008],[2.72044817 2.72800416 2.72094677 2.71320789 2.77087439]
668,"[6.87505309e-11 1.00511203e-10 1.09507465e-10 1.01834917e-10
 1.08042636e-10]",[0.07581351 0.07661004 0.07610071 0.07360444 0.07100403],[1.37375451 1.5594433  1.59923705 1.55145592 1.50369999],[0.53462352 0.53540631 0.5343839  0.53312473 0.5328619 ],[0.32312716 0.32565537 0.32317506 0.31151313 0.29642189],[0.27824318 0.27870212 0.278135   0.2727939  0.25844436],[2.81537443 2.81709829 2.81515725 2.80915003 2.83305516]
669,"[7.99274893e-11 1.14070045e-10 1.26988411e-10 1.32520948e-10
 1.44237940e-10]",[0.07538491 0.07752438 0.07588675 0.06940646 0.06453308],[1.44822567 1.60899408 1.66812702 1.71672843 1.73230135],[0.5360812  0.53715767 0.53627854 0.53734388 0.53206522],[0.31895412 0.32901746 0.32048805 0.28329945 0.25969033],[0.26994059 0.27871739 0.2709033  0.23979444 0.22151097],[2.88952047 2.92797283 2.90083244 2.81638344 2.71173444]
670,"[8.21014201e-11 1.20244420e-10 1.30668872e-10 1.16272472e-10
 1.15971397e-10]",[0.07144372 0.07200907 0.07164481 0.07123671 0.07517743],[1.25375511 1.4185783  1.45379189 1.40294784 1.35474846],[0.52571767 0.5262896  0.52574483 0.52278281 0.52076856],[0.29863537 0.30142297 0.29916737 0.29767792 0.31758284],[0.26009434 0.26070158 0.26018748 0.26374463 0.28624247],[2.6754378  2.67875797 2.67579077 2.70165767 2.80164602]
671,"[7.79681151e-11 1.15065107e-10 1.24635072e-10 1.09193582e-10
 9.79990250e-11]",[0.06544683 0.06572578 0.06552497 0.06604206 0.07151145],[1.34983236 1.55097599 1.58624134 1.48811882 1.37475643],[0.53081706 0.53155872 0.53135299 0.52891738 0.52404028],[0.26950939 0.27018527 0.26914574 0.27202914 0.30054497],[0.23991138 0.23979717 0.23938453 0.24264788 0.26214518],[2.62084279 2.6267858  2.62034249 2.61718798 2.70427839]
672,"[1.22690135e-10 1.75122938e-10 1.93063520e-10 2.10575758e-10
 2.54443607e-10]",[0.06906757 0.06994808 0.06961294 0.06496071 0.06006048],[1.90662702 2.09660374 2.15883927 2.27224479 2.3809623 ],[0.54032691 0.54160476 0.54161104 0.53740955 0.53030517],[0.24512703 0.25091214 0.24745481 0.22248672 0.20122793],[0.20853654 0.21511083 0.21050308 0.18818652 0.16743042],[2.91156267 2.91154855 2.91469282 2.89278253 2.80144695]
673,"[6.70103068e-11 9.89777177e-11 1.07566673e-10 9.94897747e-11
 9.49392958e-11]",[0.080814   0.08138798 0.08082792 0.07838072 0.08065154],[1.347098   1.52223144 1.56070123 1.50195191 1.39286736],[0.5385016  0.537913   0.53772416 0.53461834 0.52739918],[0.34637393 0.34787119 0.3454882  0.33570393 0.34672048],[0.2956823  0.2976956  0.29542283 0.29034383 0.2981355 ],[2.94426488 2.93826388 2.94014104 2.97163006 3.042556  ]
674,"[5.42258450e-11 8.13808832e-11 8.72093615e-11 7.41165276e-11
 6.48094804e-11]",[0.08123327 0.08125613 0.08139848 0.08301932 0.08650203],[1.1690246  1.34358273 1.36864609 1.27275784 1.17377511],[0.53336324 0.5346291  0.53339326 0.53111652 0.52637072],[0.34971989 0.34831656 0.34893673 0.35767298 0.37568187],[0.29288899 0.29040341 0.2918745  0.30440628 0.32078283],[2.89341602 2.88575677 2.8926737  2.96062806 3.03769229]
675,"[4.97705101e-11 7.29381516e-11 8.01241097e-11 8.20276689e-11
 8.47232026e-11]",[0.08695995 0.08797264 0.0871181  0.08353932 0.08122843],[1.24999044 1.41977887 1.45981956 1.43813029 1.38441487],[0.54700487 0.54727712 0.54702504 0.54635598 0.53212581],[0.37660995 0.38042268 0.37591106 0.35921941 0.35010258],[0.31923549 0.32127704 0.31815767 0.30602349 0.30551278],[3.10864836 3.10816947 3.10354197 3.0973241  3.11395657]
676,"[7.09212216e-11 1.04194619e-10 1.13469037e-10 1.06468293e-10
 1.00970738e-10]",[0.07726509 0.07836955 0.07752297 0.07382588 0.07306774],[1.19808439 1.34886725 1.38698896 1.38399793 1.3868951 ],[0.52626144 0.52576079 0.52499909 0.52245603 0.51985589],[0.33012445 0.33432423 0.33027169 0.31253112 0.3080231 ],[0.28164077 0.28502816 0.28168144 0.27071867 0.27061208],[2.81202845 2.81808762 2.81038262 2.78651202 2.84055953]
677,"[8.42469763e-11 1.24937447e-10 1.34530944e-10 1.11491354e-10
 9.10288619e-11]",[0.0633763  0.06390346 0.06353938 0.06262642 0.06446896],[1.36819279 1.55521054 1.60271422 1.55655855 1.48329457],[0.53047673 0.52994614 0.52994544 0.53302413 0.53263468],[0.25636344 0.25831368 0.25653025 0.25257435 0.26269397],[0.21903382 0.22007728 0.2189811  0.21932578 0.23148148],[2.63201913 2.63097194 2.62952493 2.63822143 2.74101549]
678,"[5.86202584e-11 8.70785243e-11 9.40427497e-11 8.43655921e-11
 7.36947642e-11]",[0.06990741 0.07005797 0.06988529 0.06836073 0.07079825],[1.25863587 1.44682582 1.4895819  1.46465877 1.38221691],[0.53239006 0.53162236 0.53173283 0.53625685 0.53541501],[0.29260246 0.29249185 0.29152258 0.28315078 0.29547852],[0.25608296 0.25609596 0.2551455  0.24966468 0.25921603],[2.6600564  2.65048533 2.65462647 2.67014878 2.76775997]
679,"[5.46657387e-11 8.14647362e-11 8.74153642e-11 7.37866990e-11
 6.73706116e-11]",[0.07558638 0.07573136 0.0756983  0.07612211 0.07871881],[1.26056129 1.44935656 1.48340346 1.3914747  1.2961271 ],[0.54151029 0.53970045 0.54074292 0.53822061 0.53351934],[0.31814164 0.31839324 0.31760504 0.32060658 0.33534095],[0.26630699 0.26660801 0.26596436 0.27035631 0.28546671],[2.7648233  2.7557492  2.76155093 2.81859058 2.92042785]
680,"[6.90210699e-11 1.02928906e-10 1.10681950e-10 9.50683235e-11
 7.93491629e-11]",[0.06897124 0.06914286 0.06904714 0.06901879 0.07163346],[1.33063422 1.52140921 1.56443971 1.51705719 1.41326262],[0.5291579  0.52970954 0.52866196 0.52809439 0.52994186],[0.28756483 0.28760184 0.28701524 0.28778494 0.30089716],[0.25583182 0.25596211 0.25563578 0.25676621 0.26640185],[2.64656754 2.64438205 2.64383049 2.64918768 2.71984265]
681,"[1.15202271e-10 1.59458453e-10 1.69228190e-10 1.21164256e-10
 1.35598048e-10]",[0.06363016 0.06485622 0.06398359 0.06695069 0.06293795],[1.69357676 1.8340119  1.87052514 1.72039697 1.81884398],[0.53130916 0.53180724 0.53205286 0.5341501  0.53311293],[0.22668075 0.23635611 0.2381064  0.25638045 0.23421861],[0.18216254 0.19099375 0.19192507 0.21597002 0.19644192],[2.79351051 2.79673429 2.78603875 2.76457893 2.76563578]
682,"[5.77365490e-11 8.46281077e-11 9.18320371e-11 8.11121290e-11
 8.19113655e-11]",[0.07666688 0.07740143 0.07703177 0.07708231 0.07706546],[1.3243294  1.50356693 1.54784014 1.48676762 1.45349733],[0.54543845 0.54541504 0.54470217 0.53962887 0.53779281],[0.32510277 0.32835493 0.32598982 0.32405881 0.32364208],[0.26736528 0.27134103 0.26831158 0.26477771 0.26598642],[2.98504774 2.98541419 2.98571324 3.0153354  3.03041822]
683,"[5.63234820e-11 8.39529731e-11 9.02373551e-11 7.81729047e-11
 7.07092491e-11]",[0.07338178 0.07333132 0.07345339 0.07441182 0.07751307],[1.26544641 1.45444088 1.49313647 1.43912046 1.35995472],[0.53829893 0.53932882 0.53980115 0.53741422 0.53615737],[0.30729583 0.30679155 0.30683105 0.31072079 0.32291604],[0.25501892 0.2549554  0.25479358 0.25789387 0.26747475],[2.78769332 2.7781914  2.78614869 2.84931982 2.93558416]
684,"[9.31799890e-11 1.37989184e-10 1.48699614e-10 1.26651397e-10
 1.17574931e-10]",[0.06786898 0.06813009 0.06789254 0.06766022 0.07001454],[1.48486546 1.68210335 1.72087507 1.63370567 1.54897604],[0.5317262  0.53048156 0.5309844  0.53058312 0.5244286 ],[0.27964159 0.28046958 0.27912051 0.27829585 0.2911636 ],[0.2416512  0.24255771 0.24112831 0.23621335 0.24899437],[2.7669441  2.76360682 2.76631285 2.81159547 2.8735202 ]
685,"[9.22039377e-11 1.31859207e-10 1.46246823e-10 1.44428411e-10
 1.48661246e-10]",[0.06256286 0.0637633  0.06284021 0.05980892 0.05940371],[1.61168298 1.81226096 1.88027937 1.88370137 1.82773081],[0.53515724 0.53863793 0.53566145 0.5346379  0.53187411],[0.24764937 0.25405997 0.24846177 0.2318454  0.23021546],[0.21403254 0.21926934 0.2148455  0.19932264 0.19750318],[2.688037   2.69554409 2.68781991 2.67794249 2.74224152]
686,"[8.25935747e-11 1.22778435e-10 1.31454341e-10 1.07735183e-10
 9.79671939e-11]",[0.06855033 0.06898622 0.06878047 0.06846447 0.06958573],[1.36312844 1.54340022 1.58631646 1.54489042 1.50076947],[0.52858448 0.52817103 0.52842554 0.5300285  0.52655472],[0.28243213 0.28454312 0.2830473  0.28020055 0.28563771],[0.23526484 0.23678663 0.23556427 0.2331632  0.24067977],[2.69293872 2.69004037 2.69325471 2.72875223 2.78386149]
687,"[1.31956379e-10 1.90025982e-10 2.09007988e-10 1.90163817e-10
 1.78579906e-10]",[0.05758889 0.05849244 0.05783679 0.05601017 0.05562335],[1.66683601 1.85850645 1.92601189 1.94306349 1.9084165 ],[0.52192937 0.52322472 0.52290047 0.52138868 0.519895  ],[0.22293501 0.22778055 0.22393464 0.21340543 0.20953662],[0.19857604 0.20217148 0.19906955 0.18821205 0.18293681],[2.58094106 2.58980669 2.58220536 2.55800257 2.57187555]
688,"[1.57723743e-10 2.17048897e-10 2.48751103e-10 3.04133992e-10
 3.51900939e-10]",[0.04934557 0.05128728 0.0496548  0.04234923 0.03937275],[2.01982853 2.22360456 2.34327781 2.62008108 2.76433136],[0.53015588 0.53045361 0.52970324 0.52919443 0.53120675],[0.18148165 0.19115982 0.18281403 0.14823605 0.13371192],[0.16048615 0.16752211 0.16149029 0.13311032 0.11728797],[2.71025144 2.7376942  2.71902399 2.63534724 2.58316296]
689,"[9.88933898e-11 1.37499125e-10 1.53898260e-10 1.50932930e-10
 1.99831981e-10]",[0.06626157 0.06832418 0.06728527 0.06632792 0.05689838],[1.55850953 1.71807253 1.78083356 1.75085674 1.98916737],[0.53385248 0.53126704 0.53176374 0.53506927 0.53313589],[0.25473832 0.26683816 0.25995955 0.24847844 0.19965357],[0.22516593 0.23462952 0.22910917 0.21896981 0.1786077 ],[2.69478442 2.72906647 2.71367627 2.7364859  2.58120418]
690,"[7.98331661e-11 1.17385969e-10 1.27675007e-10 1.17649784e-10
 1.12366798e-10]",[0.07568039 0.07658109 0.07586187 0.07355326 0.07468705],[1.35657489 1.51663675 1.56440625 1.56226624 1.52452012],[0.52937842 0.52944423 0.52907638 0.53142765 0.5287138 ],[0.32011667 0.32426608 0.32025276 0.3093236  0.31463522],[0.27053155 0.27369943 0.27062199 0.26137156 0.26601974],[2.77465464 2.78291439 2.77482616 2.76165168 2.82334149]
691,"[1.03300358e-10 1.50955903e-10 1.64347742e-10 1.45052414e-10
 1.36546353e-10]",[0.06540156 0.0659157  0.06554962 0.06515653 0.06868881],[1.53339466 1.72306823 1.77488352 1.73942883 1.62533867],[0.53069676 0.52919474 0.52970384 0.52750188 0.52269668],[0.2672347  0.26994734 0.26742692 0.26488317 0.28410366],[0.23390669 0.23635348 0.23401029 0.23116243 0.24374638],[2.70878638 2.70892721 2.70725618 2.72570031 2.83069184]
692,"[8.79687644e-11 1.28212269e-10 1.40320320e-10 1.32039000e-10
 1.35140565e-10]",[0.06743034 0.06785854 0.06764615 0.06766518 0.06759266],[1.45281051 1.64028156 1.68918579 1.65940124 1.62381248],[0.53001116 0.53134163 0.52902077 0.52722356 0.5241759 ],[0.27795749 0.27953135 0.27837663 0.27834171 0.27891795],[0.23894385 0.24046764 0.23901143 0.23811447 0.24396652],[2.77231511 2.76742227 2.7727712  2.81878751 2.83920344]
693,"[9.73363095e-11 1.42305334e-10 1.55070612e-10 1.40125472e-10
 1.34773128e-10]",[0.06507089 0.06526846 0.06514768 0.06550253 0.06774248],[1.51557805 1.71100015 1.761888   1.73039406 1.64859272],[0.53071278 0.53081946 0.5323862  0.53024907 0.52891371],[0.26542643 0.26577772 0.26505759 0.26752417 0.27983757],[0.236353   0.23653378 0.23563599 0.23634941 0.24548294],[2.6335614  2.62735075 2.63128311 2.67593053 2.76326995]
694,"[9.16640989e-11 1.35998236e-10 1.46843205e-10 1.27654778e-10
 1.12871742e-10]",[0.06933456 0.06983284 0.06951119 0.06906216 0.0696767 ],[1.40604301 1.5778914  1.62514035 1.60316684 1.56965513],[0.52578582 0.52524494 0.5237762  0.52487546 0.52682176],[0.28700756 0.28905856 0.28712704 0.28563758 0.28936877],[0.24847003 0.24999485 0.24843851 0.24882292 0.2512565 ],[2.72273172 2.72844705 2.72385857 2.72181915 2.75385121]
695,"[8.04879503e-11 1.16588274e-10 1.27587382e-10 1.16490260e-10
 1.15356107e-10]",[0.06641062 0.06745199 0.06678606 0.06461876 0.06328673],[1.45648982 1.64053205 1.69991752 1.70327037 1.6782723 ],[0.53666597 0.53640952 0.53638103 0.53358463 0.52929074],[0.27106558 0.27552634 0.27196332 0.2616608  0.25566405],[0.22807194 0.23087339 0.2285243  0.22239755 0.2235254 ],[2.69131017 2.69932107 2.6922631  2.66710659 2.69328128]
696,"[8.28496936e-11 1.20178321e-10 1.31427734e-10 1.20483947e-10
 1.19027229e-10]",[0.06672871 0.06734964 0.0670346  0.06707246 0.06707198],[1.44013561 1.62573025 1.67599232 1.63112589 1.60344407],[0.53301062 0.53446972 0.53303076 0.52852296 0.52574484],[0.27297555 0.27551183 0.27369416 0.27518662 0.27547547],[0.22917826 0.23146244 0.22981518 0.23463863 0.2403597 ],[2.68746186 2.68863447 2.68817066 2.71928473 2.76403687]
697,"[1.13290672e-10 1.64075599e-10 1.79735141e-10 1.63688023e-10
 1.61135547e-10]",[0.06212067 0.06294413 0.06237332 0.06095749 0.06117646],[1.65175958 1.84721422 1.90794871 1.87914009 1.81880135],[0.53275018 0.53281497 0.53404347 0.52993323 0.52560024],[0.24997986 0.25386031 0.2507608  0.24250382 0.24189606],[0.22014144 0.22363944 0.22073426 0.21238054 0.21079286],[2.64953808 2.64937661 2.65096243 2.69152189 2.74415358]
698,"[2.42197069e-10 3.37168051e-10 3.82708178e-10 4.07088975e-10
 4.28565456e-10]",[0.04728941 0.04818118 0.04742695 0.04567424 0.04595397],[2.58137331 2.82184168 2.94503026 3.03316732 2.99538536],[0.53702456 0.53657184 0.5379932  0.53732519 0.53098064],[0.16323785 0.16843776 0.16423171 0.15441344 0.15514493],[0.13763849 0.143161   0.13889466 0.13177322 0.1343092 ],[2.5970739  2.62122873 2.60241301 2.56118819 2.5545898 ]
699,"[1.54570054e-10 2.19771077e-10 2.44207065e-10 2.33346413e-10
 2.30832174e-10]",[0.05312155 0.05427274 0.05349375 0.05233501 0.05283055],[1.93832474 2.15608254 2.23839728 2.23501996 2.13005439],[0.53437149 0.53363223 0.53433849 0.52991219 0.52529278],[0.20165398 0.2076036  0.20329776 0.1977322  0.20046873],[0.17908184 0.18385222 0.18045313 0.17594013 0.17943558],[2.65288821 2.66446813 2.65550027 2.65014414 2.70551289]
700,"[1.33218029e-10 1.91635405e-10 2.11478286e-10 1.98058375e-10
 1.85816503e-10]",[0.05981437 0.0611079  0.06015241 0.05701566 0.05544736],[1.66306467 1.84162193 1.90838992 1.92531972 1.92228059],[0.52880517 0.52929838 0.52981748 0.52890037 0.52904455],[0.23751781 0.24389394 0.23883197 0.22215937 0.21400332],[0.21075597 0.21590257 0.21174605 0.1955911  0.18623495],[2.7308194  2.74061394 2.73200122 2.70022928 2.70067471]
701,"[1.08172627e-10 1.55920898e-10 1.71937780e-10 1.61483094e-10
 1.52089452e-10]",[0.05968653 0.06068997 0.05995324 0.05758294 0.05693654],[1.67837459 1.87824881 1.94935293 1.95535889 1.9207195 ],[0.53396911 0.53418902 0.53319134 0.52905038 0.52929413],[0.23641982 0.24130874 0.23731481 0.2249408  0.2220972 ],[0.2049511  0.20836393 0.20520982 0.19612902 0.19638479],[2.74832252 2.74920893 2.7473294  2.74650617 2.78298412]
702,"[1.25898223e-10 1.79105169e-10 1.98276123e-10 2.04978815e-10
 1.96569599e-10]",[0.06308964 0.06355765 0.06231875 0.05798011 0.05806183],[1.87181138 2.06769703 2.14006812 2.19731285 2.14955905],[0.53940249 0.54114085 0.54015713 0.53650021 0.53266606],[0.25036644 0.25340496 0.24773028 0.22196741 0.22278759],[0.20620254 0.21080801 0.20716929 0.18809095 0.19145522],[2.84052275 2.83412106 2.82446726 2.80949282 2.85816968]
703,"[9.51193883e-11 1.39330358e-10 1.51635689e-10 1.37431102e-10
 1.33723690e-10]",[0.07326854 0.07457195 0.07365897 0.07025004 0.0673971 ],[1.51823644 1.68918593 1.73764655 1.70206167 1.66297814],[0.53612395 0.53639502 0.53560095 0.5287153  0.52512103],[0.30832198 0.31464953 0.30967553 0.29146616 0.27698266],[0.26470055 0.26929256 0.26517391 0.24725622 0.23942162],[2.86695197 2.87245335 2.86939535 2.88852171 2.91382318]
704,"[8.20299048e-11 1.19219789e-10 1.30397935e-10 1.19354526e-10
 1.09286380e-10]",[0.06404529 0.06488578 0.0643256  0.06344974 0.0627526 ],[1.49675097 1.69986272 1.75112514 1.67854238 1.62181345],[0.53266715 0.53288042 0.53291317 0.52711499 0.52928682],[0.26012954 0.26425476 0.26085869 0.2551313  0.25106003],[0.22948761 0.2342976  0.23022945 0.21720494 0.21162988],[2.62335048 2.61986543 2.62315959 2.68341633 2.75539226]
705,"[7.22846990e-11 1.06864687e-10 1.15761786e-10 1.03557973e-10
 9.39837390e-11]",[0.07337848 0.07380766 0.07352231 0.07273349 0.07332592],[1.38256971 1.5655807  1.60961487 1.57288586 1.51343341],[0.5360431  0.53512224 0.53614232 0.5323321  0.5331151 ],[0.3080642  0.30969793 0.30792912 0.3035301  0.30581051],[0.26325761 0.2649346  0.26349997 0.25898398 0.25796646],[2.89946002 2.89663711 2.89754422 2.90896604 2.94844849]
706,"[1.04727143e-10 1.50435031e-10 1.65744336e-10 1.54821014e-10
 1.53379441e-10]",[0.06207729 0.06327974 0.06239862 0.05943237 0.0587184 ],[1.62085738 1.81311364 1.87696828 1.85673146 1.8289418 ],[0.53014147 0.52966555 0.52810145 0.52713234 0.53148723],[0.24850566 0.25438893 0.2496046  0.23374631 0.23072642],[0.21447756 0.21889287 0.21500957 0.20041697 0.19796737],[2.73774584 2.73761311 2.73574389 2.73277805 2.79026952]
707,"[1.45954504e-10 2.06165657e-10 2.30953704e-10 2.34427481e-10
 2.44999681e-10]",[0.05680938 0.0586017  0.05730185 0.05383102 0.05119098],[1.96781791 2.17030457 2.25357384 2.23644385 2.22084103],[0.53686882 0.53760756 0.53709258 0.53327326 0.531651  ],[0.22028306 0.22947078 0.22252217 0.20454346 0.19121368],[0.18920398 0.1969384  0.19091302 0.1757214  0.1662436 ],[2.79412016 2.81738706 2.8003965  2.75991732 2.72322493]
708,"[1.21452683e-10 1.78496017e-10 1.93641222e-10 1.67303762e-10
 1.42232721e-10]",[0.06215971 0.06291772 0.06233824 0.06092517 0.06273398],[1.5637938  1.75322821 1.80220122 1.76107671 1.68459099],[0.5273004  0.52863263 0.52686878 0.52247063 0.52273671],[0.2497179  0.25324779 0.2499633  0.24226663 0.25227993],[0.2159576  0.21932075 0.21629847 0.20832948 0.21551022],[2.60813631 2.61635709 2.60779066 2.58275956 2.64658485]
709,"[6.98655938e-11 9.92014901e-11 1.10509337e-10 1.11079759e-10
 1.21767621e-10]",[0.07960231 0.08205905 0.08040223 0.07468643 0.06708533],[1.44964824 1.60586853 1.66632323 1.68270481 1.72783349],[0.54581712 0.54507178 0.54506652 0.54286692 0.53460492],[0.33576135 0.34648502 0.33875288 0.3106461  0.27445908],[0.27833541 0.28776818 0.28056687 0.25358259 0.23125725],[3.06241174 3.09092057 3.07025584 2.99586449 2.88431702]
