epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
874,"[9.20651753e-12 3.86113813e-11 8.12405083e-11 8.48965977e-11
 8.90743986e-11]",[0.08484506 0.08493815 0.0836847  0.08063127 0.0827135 ],[0.62292319 1.1132489  1.42835274 1.38857331 1.35603173],[0.53895136 0.54346555 0.54264886 0.53570672 0.53211066],[0.38488307 0.36897914 0.36026041 0.34645273 0.35735934],[0.32693947 0.31124868 0.30516762 0.301015   0.30918099],[3.01992213 2.94983059 2.93725784 3.02566952 3.13822909]
875,"[7.90898307e-12 3.30509797e-11 6.98564789e-11 7.46573887e-11
 8.11097030e-11]",[0.0829991  0.08593873 0.08655874 0.08601479 0.08623236],[0.57229215 1.02214744 1.31513798 1.27163663 1.26694906],[0.53804097 0.53835403 0.5360648  0.53435833 0.5285649 ],[0.37864017 0.37470704 0.37424163 0.37151455 0.3736703 ],[0.33091631 0.32675767 0.32587983 0.32322464 0.31924405],[2.97321416 2.95847637 2.97067382 3.01360254 3.06338814]
876,"[3.85598950e-11 7.60193507e-11 2.13440362e-10 6.79863503e-10
 4.73320112e-10]",[0.05848015 0.08048203 0.06920546 0.04232098 0.05676255],[1.3762565  1.68577843 2.38286354 3.80252165 2.93007901],[0.54313989 0.54339425 0.54418529 0.53495402 0.53119714],[0.22691404 0.33702654 0.28011207 0.14691928 0.21226101],[0.1785386  0.26918896 0.22486732 0.11425437 0.16086066],[2.65437244 3.05128751 3.11144876 2.82331934 2.98326615]
877,"[2.96190863e-11 8.41446911e-11 1.70403039e-10 2.35823325e-10
 2.35584219e-10]",[0.06955963 0.08458285 0.08703874 0.07941697 0.08149859],[1.00800894 1.41231145 1.63303389 1.63875138 1.52206374],[0.53803549 0.53703859 0.53593003 0.52830192 0.52455447],[0.28935704 0.35921332 0.3669723  0.32545519 0.32946543],[0.23775842 0.29631817 0.30031079 0.25277163 0.24880608],[2.95396899 2.96451957 2.95024795 2.89009498 2.87094313]
878,"[1.04470992e-11 4.22197563e-11 8.65834992e-11 8.19858945e-11
 8.30190318e-11]",[0.07953206 0.0811682  0.08159118 0.08372991 0.0850323 ],[0.61761742 1.07927308 1.36473604 1.2743938  1.25477309],[0.53199107 0.53411005 0.53256376 0.53140797 0.53092301],[0.3571822  0.35150047 0.35152493 0.36350568 0.36895232],[0.3057853  0.30059006 0.30166723 0.31435678 0.32071264],[2.92413533 2.89496969 2.89954652 2.97039763 3.02331634]
879,"[7.84984376e-12 3.11759081e-11 6.55737298e-11 6.89363924e-11
 8.01053800e-11]",[0.08328017 0.08661743 0.08677274 0.08644144 0.08752282],[0.56986371 0.99205724 1.27396268 1.22589398 1.25133821],[0.53959772 0.54061068 0.53940904 0.53107321 0.52856845],[0.38066969 0.37905087 0.37657367 0.37465467 0.37857231],[0.33439507 0.32946055 0.3237249  0.32478559 0.32757625],[2.9711876  2.94220643 2.94634764 2.9747197  3.0084699 ]
880,"[6.36765187e-12 2.58610810e-11 5.55773815e-11 6.64417985e-11
 7.40033510e-11]",[0.08327821 0.086837   0.08672425 0.08335434 0.086265  ],[0.54249744 0.96411977 1.25867095 1.22295354 1.18865167],[0.54654038 0.54526808 0.54440579 0.5326464  0.52578196],[0.38661325 0.38173403 0.37684829 0.36129064 0.37375779],[0.34487975 0.33998272 0.33451479 0.31808854 0.32187443],[3.04935009 3.00885871 2.98914466 2.93390913 2.97866933]
881,"[8.78377798e-12 3.55500041e-11 7.66440878e-11 9.27977126e-11
 1.11487856e-10]",[0.08396825 0.08534267 0.08440712 0.08047236 0.08167633],[0.59836764 1.05483986 1.36419593 1.36719712 1.36125317],[0.54296438 0.54397331 0.54286979 0.53741683 0.53070985],[0.37811612 0.36789086 0.36065686 0.33870614 0.34552825],[0.3184373  0.30911983 0.30274923 0.28399244 0.28779293],[2.97118359 2.92573349 2.90701403 2.87825744 2.92896697]
882,"[8.29204833e-12 3.34787690e-11 6.91817350e-11 6.97984813e-11
 8.07338275e-11]",[0.08395795 0.08715779 0.0879513  0.08770824 0.08642894],[0.5850153  1.04024145 1.33531785 1.29100581 1.28656245],[0.54505296 0.54480472 0.54209633 0.53796905 0.53142352],[0.38225344 0.38050382 0.38123138 0.3823766  0.37562484],[0.32696231 0.32554251 0.3266212  0.3314185  0.32587056],[2.9963286  2.97030729 2.97070371 2.98918022 3.01637484]
883,"[9.97247146e-12 4.02843535e-11 8.40966054e-11 9.08625925e-11
 1.02914592e-10]",[0.07950624 0.08062919 0.08036508 0.07848457 0.07724545],[0.63496695 1.11589388 1.4233764  1.38542125 1.41686334],[0.54150887 0.5434274  0.54302368 0.53373761 0.53021711],[0.35651733 0.3486805  0.34511322 0.33484179 0.32718988],[0.30271364 0.29918103 0.29628896 0.28347095 0.27516624],[2.93204191 2.86714837 2.85404146 2.89341533 2.94258214]
884,"[8.77745616e-12 3.56298281e-11 7.36729859e-11 7.03346190e-11
 7.82896317e-11]",[0.0798486  0.08167353 0.08192083 0.08431834 0.08584312],[0.59702602 1.05131519 1.34716563 1.27490578 1.29616496],[0.53951972 0.54111552 0.54012181 0.53650985 0.53069579],[0.35975695 0.35224507 0.35042771 0.36066505 0.36533498],[0.30348386 0.29733717 0.29557887 0.30060205 0.3117482 ],[2.9980968  2.96362276 2.95984506 3.02009296 3.09266115]
885,"[8.58655321e-12 3.45437275e-11 7.20155598e-11 7.64054527e-11
 9.24117526e-11]",[0.07513266 0.07681771 0.0770449  0.0762438  0.07675804],[0.58057169 1.0354831  1.35348272 1.36496064 1.40792647],[0.53897825 0.53735692 0.53608371 0.53461735 0.5294043 ],[0.33926946 0.33245751 0.33090032 0.32573888 0.32667609],[0.29992954 0.29278418 0.29101641 0.2851038  0.2843428 ],[2.88089011 2.84453476 2.85251848 2.928485   3.00674283]
886,"[1.66585091e-11 8.21643957e-11 2.53938326e-10 3.37003184e-10
 1.13119631e-10]",[0.06756682 0.06244144 0.05173211 0.04557464 0.08056963],[0.91784987 1.79345159 2.71362936 2.78282167 1.49542968],[0.55711897 0.56064719 0.55778348 0.54601754 0.53408983],[0.27283209 0.23923112 0.18676828 0.15869642 0.33437737],[0.22351201 0.19193103 0.14871814 0.12507074 0.27833055],[3.03156122 3.10901705 3.04940649 2.96506733 3.04484405]
887,"[9.28823914e-12 3.77396035e-11 8.05182631e-11 8.97173980e-11
 9.35437501e-11]",[0.10997675 0.11339983 0.11098688 0.09889323 0.0924076 ],[0.65527999 1.10009359 1.35217341 1.31078672 1.25849901],[0.54992552 0.54922064 0.54921808 0.53751478 0.52941437],[0.48113448 0.47552732 0.46506507 0.42316171 0.40230891],[0.40288388 0.40024436 0.39133995 0.36161257 0.3472312 ],[3.33751101 3.31717074 3.28188577 3.15553971 3.11307633]
888,"[9.67996189e-12 3.99827324e-11 8.45718245e-11 9.04343502e-11
 9.89169982e-11]",[0.08910394 0.09224406 0.09207464 0.08826271 0.08591614],[0.62942471 1.09086687 1.36402845 1.31788791 1.32331962],[0.54377805 0.53892168 0.53798328 0.52828152 0.52997683],[0.40319462 0.40254478 0.4003819  0.38367357 0.36933019],[0.35046674 0.34708212 0.34496283 0.33450105 0.31157852],[3.07624013 3.0608729  3.05423301 3.04237488 3.04603262]
889,"[7.61666538e-12 2.94356614e-11 6.08754693e-11 6.63286539e-11
 7.76633762e-11]",[0.09740978 0.10275304 0.10305581 0.099193   0.09451879],[0.60876107 1.03138329 1.28203803 1.1840422  1.19062387],[0.55270657 0.54899167 0.54616134 0.53694789 0.52989237],[0.44445834 0.44670515 0.44421482 0.43009904 0.41109   ],[0.37568451 0.37562761 0.37268924 0.36308883 0.34946163],[3.19298753 3.17175418 3.16038486 3.09815272 3.08321776]
890,"[9.05911990e-12 3.94522342e-11 8.48008370e-11 8.72083140e-11
 8.96626114e-11]",[0.08769117 0.08950426 0.08951314 0.08991086 0.08919727],[0.60571807 1.07570336 1.36237426 1.29228141 1.27751952],[0.54463935 0.54148364 0.540012   0.52889155 0.52611491],[0.40008207 0.39227204 0.38962741 0.39152464 0.38827821],[0.34780085 0.33998043 0.33931776 0.34240157 0.33523521],[2.99963024 2.95417863 2.94619456 2.97351621 3.01264928]
891,"[7.19233628e-12 2.98018521e-11 6.22785865e-11 6.33772887e-11
 7.02525643e-11]",[0.0812356  0.08400949 0.08463478 0.0848307  0.08664491],[0.55756093 0.99886548 1.29521245 1.25153573 1.22579335],[0.54083463 0.54112294 0.54111154 0.53500696 0.52995674],[0.37448172 0.36766129 0.36713671 0.36950066 0.37693064],[0.32752848 0.3201436  0.31812423 0.32051389 0.32444345],[2.88698024 2.87891754 2.8983545  2.97104368 3.02744408]
892,"[8.86333260e-12 3.67869024e-11 7.58017396e-11 6.54495129e-11
 6.50526351e-11]",[0.08409815 0.08690459 0.08755488 0.09031676 0.09353308],[0.62505397 1.11587453 1.42058734 1.28685252 1.1970659 ],[0.55072098 0.55002624 0.54957475 0.5462827  0.53613411],[0.37401573 0.37128921 0.37254155 0.39031392 0.40718631],[0.32214682 0.31602883 0.31380573 0.33226651 0.35227518],[2.90070806 2.86273749 2.87415793 3.00807458 3.11190567]
893,"[6.86246326e-12 2.72165633e-11 5.72865171e-11 6.29161203e-11
 7.65004997e-11]",[0.09314547 0.09568103 0.09497494 0.09285917 0.09285886],[0.56792044 0.98886129 1.2689803  1.22514766 1.24498693],[0.54703916 0.54809581 0.54324138 0.5380153  0.52889923],[0.42696261 0.41713932 0.41107789 0.39889923 0.39738371],[0.37173484 0.3604469  0.35519795 0.34244163 0.34184357],[3.15621899 3.11859758 3.10218576 3.09049492 3.1108379 ]
894,"[3.28573553e-11 1.50614277e-10 4.28935836e-10 7.34457211e-10
 4.97797631e-10]",[0.07715282 0.07089356 0.06031688 0.04973972 0.06733581],[1.32782717 2.31622687 3.21358675 3.97147092 3.07290867],[0.55620659 0.55664265 0.55331377 0.54744296 0.54184326],[0.28619167 0.26145738 0.21725811 0.16854041 0.22022614],[0.21471223 0.199463   0.16558442 0.12291829 0.15850608],[3.26445158 3.24031478 3.15754365 3.03811891 3.15509432]
895,"[1.07627735e-11 4.71063735e-11 1.00401042e-10 9.77415344e-11
 8.71237898e-11]",[0.08992705 0.08943718 0.08856929 0.08884898 0.09047265],[0.63351534 1.10661498 1.37600073 1.28503762 1.25406471],[0.54071367 0.54033736 0.53791482 0.5282414  0.52770593],[0.40060874 0.38449067 0.37861942 0.38331919 0.38751892],[0.32661777 0.31355722 0.31004753 0.31939772 0.32146485],[2.97227201 2.891494   2.87175241 2.93047303 3.0346411 ]
896,"[9.74147284e-12 4.03126510e-11 8.56165456e-11 9.26917745e-11
 8.50412848e-11]",[0.10501429 0.10613802 0.10411232 0.09737253 0.09464993],[0.66105904 1.13128824 1.39118926 1.29422477 1.22954207],[0.54905156 0.5468436  0.54160476 0.53282025 0.52821838],[0.46598776 0.45710591 0.44918859 0.42459637 0.41212469],[0.38818829 0.3843825  0.38111694 0.36690237 0.35541754],[3.27758935 3.23825599 3.19699    3.07343447 3.10710365]
897,"[9.13679807e-12 3.71837218e-11 7.76773172e-11 8.00700982e-11
 8.97078069e-11]",[0.09029407 0.0913732  0.08995473 0.08684741 0.08840174],[0.63815847 1.10985678 1.39473272 1.27970904 1.24507758],[0.54527498 0.54427525 0.54158545 0.53258375 0.52897393],[0.40249563 0.39540262 0.38846051 0.37394243 0.37410467],[0.32453285 0.32290429 0.32213994 0.31218639 0.30449551],[3.07839936 3.02064203 2.99472061 2.99168997 3.0711015 ]
898,"[5.10411858e-11 1.67197756e-10 4.20611050e-10 7.26523204e-10
 2.79499727e-10]",[0.04277681 0.04617826 0.04200768 0.03401072 0.05407902],[1.38188629 2.26168632 3.09488803 3.54918729 2.19808896],[0.5468611  0.54470113 0.54148407 0.52931256 0.52585398],[0.14297063 0.16266876 0.14401854 0.10960129 0.20366441],[0.12385433 0.14285231 0.12782141 0.09641721 0.17773639],[2.17867109 2.49862075 2.65281414 2.67776055 2.88426314]
899,"[6.33829910e-12 2.61025741e-11 5.53286546e-11 6.14232115e-11
 6.50756000e-11]",[0.0830676  0.08591462 0.08599306 0.08372297 0.08393959],[0.51847786 0.91584721 1.19341814 1.17677743 1.17309283],[0.54182984 0.54104756 0.53612213 0.53331918 0.52983452],[0.38709186 0.37755888 0.37261037 0.35821355 0.36157811],[0.33793865 0.32903528 0.32542355 0.31593692 0.31567474],[2.96738078 2.94545482 2.95851644 3.02070184 3.07455721]
900,"[7.34940713e-12 3.03296892e-11 6.47336930e-11 7.14249944e-11
 7.93909279e-11]",[0.08634048 0.08773739 0.08748761 0.08748578 0.08908592],[0.54965302 0.97177924 1.25037826 1.19794973 1.19947395],[0.54124262 0.53961473 0.53778355 0.53377061 0.52783607],[0.39409699 0.38159061 0.3771056  0.37350769 0.38052674],[0.33107666 0.32048835 0.31505821 0.30726115 0.31372124],[3.0346987  2.99794725 2.99442509 3.00571805 3.03933056]
901,"[7.05881227e-12 2.80419310e-11 5.92243230e-11 6.79462600e-11
 6.95083721e-11]",[0.09423704 0.09576837 0.0950809  0.09374124 0.08985535],[0.58342218 1.01386919 1.28831608 1.22087541 1.22786191],[0.55406921 0.55014987 0.54759122 0.53192778 0.52854244],[0.43117252 0.41860269 0.41208626 0.4058887  0.39145896],[0.3619982  0.34892117 0.34604077 0.34544159 0.33867363],[3.22164928 3.18390285 3.1771045  3.13528229 3.15830317]
902,"[8.30750037e-12 3.39134736e-11 7.16596438e-11 7.41524971e-11
 7.31572546e-11]",[0.09745974 0.10067293 0.10015389 0.09704756 0.09296953],[0.60374422 1.03914738 1.29954526 1.22490136 1.209137  ],[0.54450938 0.54305433 0.54237577 0.53616363 0.53539027],[0.43143055 0.42938835 0.42614405 0.42076386 0.40594371],[0.35467704 0.35420975 0.35464973 0.35883419 0.35070717],[3.24489807 3.22134446 3.20124373 3.13208426 3.11937311]
903,"[8.05898315e-12 3.30451006e-11 7.12484202e-11 7.88817067e-11
 7.81946700e-11]",[0.10238637 0.10702251 0.10639484 0.10032117 0.09472171],[0.61558372 1.056711   1.31541277 1.24156515 1.1942683 ],[0.54905133 0.55040216 0.54975976 0.53619074 0.5278201 ],[0.46139205 0.45976377 0.45462783 0.43271317 0.41145148],[0.39236561 0.38550636 0.37828866 0.36027453 0.35397456],[3.26163187 3.25979639 3.24803274 3.13392019 3.09582879]
904,"[1.22309538e-11 4.93244953e-11 1.07248887e-10 1.27725304e-10
 1.18591697e-10]",[0.1089375  0.11147665 0.10898388 0.09835042 0.09073835],[0.69863703 1.15166459 1.38593995 1.3095035  1.27236541],[0.54603575 0.54810925 0.54536939 0.52557088 0.52195995],[0.47237917 0.46926722 0.45909164 0.4216256  0.39099858],[0.38850409 0.38655154 0.379928   0.35650576 0.33315217],[3.31049378 3.30284726 3.2490847  3.0133819  2.99362083]
905,"[6.89430514e-12 2.83084317e-11 6.22403640e-11 7.45703824e-11
 7.62975146e-11]",[0.10555654 0.10754995 0.10424824 0.09357095 0.08858669],[0.60574461 1.04044434 1.31644194 1.25825342 1.22036995],[0.55405139 0.55685711 0.5530082  0.53586955 0.52896907],[0.4762075  0.46371877 0.44973364 0.40521774 0.38413222],[0.39563565 0.38757292 0.37792034 0.34346835 0.32684643],[3.32332053 3.30836884 3.26833299 3.11969632 3.06326984]
906,"[4.53357189e-12 1.99264041e-11 4.38178782e-11 4.64603389e-11
 4.46458483e-11]",[0.0870453  0.09072451 0.08944014 0.08421818 0.08605702],[0.52351802 0.95484762 1.27548055 1.21919095 1.11492358],[0.55923708 0.55824807 0.55642084 0.5475938  0.53781128],[0.41304774 0.40027606 0.39000898 0.36719605 0.37548667],[0.357857   0.34812268 0.33996349 0.31959736 0.32697484],[3.03798711 2.98844662 2.961602   2.90670699 2.94481352]
907,"[1.82924836e-11 8.82737753e-11 2.09824342e-10 2.71409811e-10
 2.58526364e-10]",[0.08371703 0.07721354 0.07284354 0.06875571 0.07000729],[0.96331502 1.79555323 2.31757312 2.3974803  2.38392034],[0.55723199 0.55839266 0.55499249 0.54589286 0.5389179 ],[0.34365863 0.30891255 0.28815747 0.26465046 0.2536842 ],[0.27582863 0.24950854 0.23116678 0.19868099 0.19185254],[3.37106216 3.38892807 3.36798603 3.26239218 3.22776682]
908,"[1.17230142e-11 4.46818352e-11 9.22004480e-11 1.00321916e-10
 1.14826231e-10]",[0.094346   0.09892269 0.09880247 0.09337311 0.08516577],[0.71226221 1.18383632 1.44029675 1.35648596 1.41110268],[0.54286436 0.54343416 0.54097182 0.53325955 0.52791572],[0.42147544 0.42781458 0.42608845 0.40559243 0.36497465],[0.35395461 0.35685797 0.35726796 0.34817617 0.31505661],[3.12624126 3.13300032 3.1315375  3.07950113 3.06720086]
909,"[1.06888950e-11 4.35175671e-11 9.34763151e-11 1.07480455e-10
 1.13375997e-10]",[0.09777611 0.10172512 0.10061131 0.09223012 0.08478284],[0.68534507 1.15702531 1.41860754 1.3634588  1.34883537],[0.54800455 0.5474712  0.54696498 0.53538875 0.52584836],[0.42801859 0.42510451 0.41859498 0.3924311  0.35953264],[0.34982908 0.34021562 0.33359486 0.31790966 0.29784933],[3.13945316 3.15477161 3.13738642 3.01153359 2.90757183]
910,"[1.00855143e-11 4.26823872e-11 9.21221522e-11 1.00496730e-10
 9.78205084e-11]",[0.1016759  0.1051175  0.10427549 0.09790558 0.09216639],[0.70479328 1.22229618 1.5155568  1.48095931 1.39163285],[0.54774428 0.55174232 0.54861052 0.53691586 0.53235709],[0.44209589 0.43868747 0.43111624 0.40253073 0.389773  ],[0.36643622 0.36377212 0.35677445 0.33183453 0.32427148],[3.2018454  3.20510242 3.19813293 3.12750085 3.05341037]
911,"[1.01558804e-11 4.29140016e-11 9.01038107e-11 8.57029963e-11
 8.34326596e-11]",[0.08204374 0.08393296 0.08369314 0.08208156 0.08040838],[0.65708943 1.16882211 1.47807884 1.37053289 1.31760136],[0.54264634 0.54260805 0.54044603 0.5317246  0.53325468],[0.3686491  0.36407714 0.36103372 0.35468584 0.34659432],[0.31968072 0.31330183 0.30984894 0.30678991 0.30076095],[2.90137613 2.86232442 2.85193382 2.87967877 2.89824655]
912,"[7.80593958e-12 3.15112883e-11 6.52773903e-11 6.69064303e-11
 6.59433318e-11]",[0.09351838 0.0959317  0.09517673 0.09279836 0.09326901],[0.62349806 1.08912837 1.39061542 1.37338613 1.36874373],[0.55354437 0.55520601 0.55473343 0.55396848 0.5520076 ],[0.41898739 0.41370741 0.41045848 0.40537569 0.40800521],[0.35081507 0.34829756 0.34827347 0.35780715 0.36274034],[3.05414557 3.03169825 3.02590765 3.04796386 3.05242767]
913,"[3.85187209e-11 1.16922369e-10 3.33216057e-10 9.05092405e-10
 5.19057564e-10]",[0.06149169 0.06893538 0.05922757 0.04181861 0.06106703],[1.49279302 2.18967176 3.10329229 4.79402255 3.46866781],[0.55511603 0.55434149 0.55094665 0.54451772 0.54506474],[0.22517621 0.25870842 0.21347611 0.13583922 0.21073646],[0.15412198 0.19141731 0.15161031 0.08493482 0.12328822],[3.11366368 3.17521428 3.18049988 3.09698079 3.31124036]
914,"[1.60974616e-11 7.39687391e-11 1.69662297e-10 1.58469615e-10
 1.08955645e-10]",[0.09495845 0.09080388 0.08770154 0.09338548 0.10306509],[0.8674093  1.56597952 1.948819   1.68500707 1.35232413],[0.55275449 0.55605794 0.55155459 0.54121799 0.53376053],[0.40399765 0.3742458  0.36122434 0.39015628 0.44045324],[0.31688246 0.28701627 0.27902283 0.31353751 0.36814215],[3.41338569 3.44704149 3.39272898 3.14181363 3.12531487]
915,"[1.10148533e-11 4.53524689e-11 9.49048252e-11 8.67458147e-11
 9.01829273e-11]",[0.07774372 0.07938588 0.07961487 0.08209894 0.08166389],[0.64130175 1.12750808 1.42593672 1.30641099 1.31980314],[0.53870308 0.5375038  0.53603606 0.53134353 0.53070306],[0.34484435 0.33976582 0.33887091 0.35242706 0.34861429],[0.28745247 0.27992803 0.27930577 0.29311562 0.28948981],[2.75863192 2.73464079 2.75132358 2.861752   2.93640754]
916,"[7.28243144e-12 3.02783978e-11 6.26813842e-11 5.78423897e-11
 5.66487738e-11]",[0.07960931 0.08206595 0.08285751 0.08574505 0.08967674],[0.54601119 0.9781268  1.27278671 1.19895273 1.14877543],[0.53925128 0.53896531 0.53951974 0.53570392 0.5361017 ],[0.36206272 0.3552087  0.3558379  0.37226363 0.38959944],[0.30992547 0.30520973 0.3067848  0.32205    0.33103632],[2.8459438  2.81899259 2.83974412 2.96632988 3.05504756]
917,"[9.50545419e-12 3.98088127e-11 8.33204529e-11 8.06701951e-11
 7.61761996e-11]",[0.07603556 0.07779897 0.07825544 0.08025717 0.08129763],[0.61301923 1.10785844 1.42773183 1.31981856 1.22943117],[0.54572738 0.54589114 0.54565471 0.54051257 0.53455108],[0.33552739 0.33005336 0.32959936 0.33403353 0.33565544],[0.28116751 0.27257076 0.27241036 0.27736144 0.28155494],[2.78698597 2.7832014  2.80330834 2.87309225 2.86217095]
918,"[7.50015901e-12 2.96699255e-11 6.17244579e-11 6.23989857e-11
 6.75929950e-11]",[0.09815184 0.10146505 0.10004314 0.09300252 0.09071675],[0.6149529  1.06153804 1.34522202 1.27603366 1.2316456 ],[0.55471209 0.55382121 0.55335442 0.54487268 0.53799187],[0.44111019 0.43631171 0.42814342 0.4046078  0.39329263],[0.37228067 0.36785695 0.36292468 0.35038976 0.33986482],[3.09485515 3.06988332 3.05792487 3.02438141 3.03024772]
919,"[7.33404798e-12 2.86617959e-11 6.28524040e-11 7.84840094e-11
 8.25356556e-11]",[0.09795558 0.10367226 0.10294379 0.09572981 0.08590834],[0.60945055 1.03779073 1.30901975 1.26438351 1.28020655],[0.54943689 0.54730271 0.54542136 0.53538361 0.53124009],[0.44821276 0.45217663 0.44639269 0.41644368 0.37247798],[0.38252417 0.3850124  0.38057217 0.3575532  0.31969994],[3.25912629 3.25657771 3.24205569 3.12418268 3.07293222]
920,"[6.89853987e-12 2.80156852e-11 5.98949342e-11 6.46754092e-11
 6.33969068e-11]",[0.09677464 0.10071717 0.10085115 0.09826225 0.09433287],[0.56679529 0.97564758 1.23068428 1.17401872 1.15832836],[0.54812993 0.54617353 0.54172011 0.53722473 0.53413071],[0.44219855 0.43748755 0.43462784 0.42239231 0.40868834],[0.37453028 0.36804501 0.36296774 0.35401435 0.34623357],[3.17739598 3.16850088 3.16467401 3.11910539 3.11190592]
921,"[7.18523998e-12 2.56204575e-11 5.24864961e-11 6.11632461e-11
 7.40379573e-11]",[0.08633591 0.09411408 0.0956467  0.09089943 0.08795422],[0.61514435 1.03258511 1.3088509  1.27006912 1.25496339],[0.5506501  0.5529444  0.55217553 0.54418418 0.53309288],[0.39054757 0.40705653 0.41008376 0.39099808 0.38027544],[0.33324561 0.34729563 0.35235753 0.33460985 0.32085111],[3.08185887 3.06591535 3.07016946 3.04748737 3.0346134 ]
922,"[9.11746157e-12 3.62831736e-11 7.44942696e-11 7.20613665e-11
 7.67501675e-11]",[0.07657406 0.07899026 0.07987052 0.08206738 0.08170237],[0.5871189  1.03658846 1.32696229 1.24203902 1.22999358],[0.54274141 0.54044924 0.54018556 0.53665005 0.53363934],[0.33573953 0.33466615 0.33660918 0.34329251 0.3381005 ],[0.28071479 0.28102891 0.28553378 0.29330833 0.28550406],[2.75298027 2.74529636 2.77091872 2.86918196 2.87380114]
923,"[6.30006652e-12 2.45551276e-11 4.99805302e-11 4.88384430e-11
 5.13526401e-11]",[0.08384846 0.08825984 0.08897628 0.08868562 0.0870754 ],[0.56160179 0.97259269 1.24499776 1.1549141  1.15568867],[0.55181142 0.54989407 0.54553301 0.53823987 0.53836114],[0.38426035 0.38637275 0.38673453 0.38681226 0.37861747],[0.32314379 0.32897519 0.33388065 0.33590225 0.32699531],[2.94775497 2.92476409 2.92983945 2.98032656 3.02130935]
924,"[8.05913304e-12 3.27188617e-11 6.98890306e-11 7.63525709e-11
 8.89460964e-11]",[0.0901025  0.09194135 0.09110688 0.08826481 0.08851904],[0.58746989 1.03000378 1.32009512 1.28040979 1.25321528],[0.54724359 0.54501227 0.54451955 0.53588941 0.52880068],[0.40587388 0.3952225  0.38869239 0.37871998 0.38240159],[0.33921853 0.32659474 0.31986793 0.31348391 0.32140002],[3.10255285 3.06153954 3.04051031 3.03545712 3.03255696]
925,"[1.07063077e-11 4.35461287e-11 9.11172063e-11 9.15828545e-11
 8.54117924e-11]",[0.09957988 0.10054518 0.09948739 0.09788673 0.09433817],[0.68271233 1.17552663 1.44846275 1.31422942 1.26070063],[0.54852262 0.54892466 0.54656094 0.53825296 0.53245097],[0.44238015 0.43215728 0.42647108 0.42022373 0.40987464],[0.36360943 0.35573031 0.35119579 0.34509541 0.34694887],[3.26289489 3.2236033  3.20701445 3.15759579 3.14906664]
926,"[5.90985701e-12 2.34258569e-11 4.90505222e-11 5.09810581e-11
 5.66997644e-11]",[0.09023872 0.09413028 0.09364482 0.08916035 0.0863003 ],[0.54776424 0.9623436  1.25211875 1.20262946 1.1815591 ],[0.55092238 0.55070324 0.55019359 0.54417374 0.53466445],[0.42031985 0.41481717 0.40873044 0.386409   0.37154716],[0.36130874 0.35671169 0.35215497 0.33006906 0.31292195],[3.06757715 3.04531865 3.0412785  3.04899234 3.04489464]
927,"[6.74059838e-12 2.80449507e-11 5.97938439e-11 5.98131057e-11
 6.79515641e-11]",[0.08149936 0.08266542 0.08200824 0.08256408 0.08566794],[0.53794868 0.96994241 1.27821244 1.21457917 1.19161285],[0.54506885 0.54394997 0.54347611 0.53624128 0.53097116],[0.37186734 0.35718039 0.35094036 0.35161796 0.3640041 ],[0.31515245 0.30476616 0.29869533 0.29685927 0.3023262 ],[2.890756   2.85540429 2.85648434 2.90316662 2.96134596]
928,"[7.90063496e-12 3.22143101e-11 6.98144172e-11 7.36583617e-11
 7.79337902e-11]",[0.0964584  0.09793937 0.09598347 0.09386329 0.09019493],[0.61015776 1.0635326  1.35477302 1.2677666  1.26786324],[0.54558471 0.54753809 0.54604965 0.53564543 0.53442705],[0.43909358 0.4266283  0.41486153 0.40664828 0.39012923],[0.36891092 0.35473536 0.34677339 0.34160517 0.33147708],[3.19753178 3.16932514 3.14597267 3.08623249 3.04984915]
929,"[7.46364074e-12 2.92607562e-11 6.29075965e-11 7.25394136e-11
 7.82269495e-11]",[0.09680277 0.10105097 0.09990474 0.09287492 0.08478452],[0.58300033 0.99165092 1.25674649 1.23654501 1.27722718],[0.54836973 0.54822283 0.54563569 0.53254939 0.52975594],[0.43794163 0.43725782 0.43117398 0.40375829 0.36722852],[0.36232691 0.36310803 0.36293671 0.34465363 0.31559895],[3.24870426 3.2442621  3.2232461  3.12910962 3.0709135 ]
930,"[8.67544001e-12 3.64577894e-11 8.06935551e-11 9.28427623e-11
 7.61722051e-11]",[0.10973902 0.11137368 0.1086444  0.09986901 0.09272184],[0.63057627 1.06522416 1.30949959 1.24049713 1.18132449],[0.54832013 0.5493235  0.54542388 0.53138049 0.52812619],[0.48726022 0.47600432 0.46414928 0.43303621 0.40395873],[0.40916333 0.39880836 0.38826504 0.37040731 0.35216412],[3.32116143 3.28475644 3.22207531 3.01854089 2.98026168]
931,"[7.57165991e-12 3.01629301e-11 6.50148840e-11 7.20828475e-11
 7.71690307e-11]",[0.12192693 0.12812493 0.12507119 0.10943133 0.09720535],[0.62825406 1.02798517 1.25990329 1.23616461 1.21534002],[0.55382862 0.55414863 0.55028558 0.54046289 0.53524889],[0.51950589 0.52199382 0.51329204 0.4674819  0.41900564],[0.43100482 0.43523417 0.43115613 0.39818341 0.35627274],[3.39575997 3.37848439 3.32450568 3.16534491 3.09533242]
