mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[-1.29614196e-09 -8.39890987e-09 -1.15635311e-08  2.74427889e-09
 -5.09056011e-09]","[1.13612432e-06 3.63090171e-06 5.55232728e-06 5.00312705e-06
 2.99105327e-06]","[1.29077848e-12 1.31834472e-11 3.08283382e-11 2.50312803e-11
 8.94639965e-12]",[-0.1117645  -0.17655092 -0.16236541 -0.05446029 -0.14046848],[1.55006704 2.28522719 2.12743868 0.79906991 1.88102681],"[1.13612506e-06 3.63091143e-06 5.55233932e-06 5.00312781e-06
 2.99105760e-06]",[0.0327474  0.03222656 0.03196615 0.03209635 0.03222656],"[1.76785742e-13 1.75944036e-12 4.13478291e-12 3.56464270e-12
 1.20992042e-12]",[0.44893703 0.44407676 0.44506082 0.45532125 0.44664052],"[1.43052459e-13 1.43535041e-12 3.36712989e-12 2.86177806e-12
 9.82633979e-13]",[0.36327334 0.36227756 0.36243199 0.36554249 0.36273803],"[6.27310206e-14 6.43621548e-13 1.50339417e-12 1.21366335e-12
 4.35608771e-13]",[0.15930175 0.16244789 0.16182273 0.15502443 0.1608044 ],"[9.17141781e-14 9.24794401e-13 2.16781873e-12 1.81231651e-12
 6.31703014e-13]",[0.23290278 0.23341496 0.23334023 0.23149199 0.23319233],"[4.38623356e-15 4.92252896e-14 1.13065516e-13 7.38063676e-14
 3.18341577e-14]",[0.01113858 0.0124243  0.01217017 0.00942748 0.01175154],10
"[1.55096734e-08 4.28903531e-08 6.77111349e-08 7.94981637e-08
 3.82959776e-08]","[1.07258454e-06 3.49702191e-06 5.31328951e-06 4.85263833e-06
 2.83952095e-06]","[1.15043759e-12 1.22291622e-11 2.82310454e-11 2.35480988e-11
 8.06287925e-12]",[-0.23172291 -0.35886451 -0.3365835  -0.103223   -0.29568683],[2.31179019 3.04243004 2.88327414 1.80004916 2.63576245],"[1.07269667e-06 3.49728492e-06 5.31372094e-06 4.85328948e-06
 2.83977919e-06]",[0.03691406 0.03639323 0.03691406 0.03574219 0.03678385],"[2.03735813e-13 2.05609232e-12 4.81028074e-12 4.17525170e-12
 1.39984505e-12]",[0.4268877  0.42413642 0.42425974 0.43929495 0.42491482],"[1.74923341e-13 1.74087068e-12 4.08953491e-12 3.55498971e-12
 1.19641844e-12]",[0.36651692 0.35911163 0.36069101 0.37403471 0.36316586],"[7.89475296e-14 8.10320506e-13 1.89271269e-12 1.52567679e-12
 5.48327588e-13]",[0.16541878 0.16715516 0.1669345  0.16052257 0.16644165],"[1.02260914e-13 1.04793110e-12 2.44880594e-12 1.97553496e-12
 7.09848841e-13]",[0.21426732 0.21617013 0.21598111 0.20785395 0.21547049],"[7.85461044e-15 9.01212290e-14 2.06161165e-13 1.26906899e-13
 5.76408138e-14]",[0.01645777 0.01859046 0.01818311 0.01335238 0.01749653],11
"[-9.76238573e-09 -2.51235726e-08 -4.03238017e-08 -5.36959419e-08
 -2.33713417e-08]","[1.09901717e-06 3.51922419e-06 5.37841981e-06 4.84642675e-06
 2.89521585e-06]","[1.20783875e-12 1.23849389e-11 2.89273997e-11 2.34878523e-11
 8.38227480e-12]",[0.17222891 0.14897492 0.15374865 0.19408529 0.16150597],[0.48329514 0.51084764 0.50624889 0.40535376 0.49793579],"[1.09906053e-06 3.51931387e-06 5.37857097e-06 4.84672421e-06
 2.89531018e-06]",[0.03183594 0.03170573 0.0313151  0.03235677 0.03144531],"[2.24279322e-13 2.31613290e-12 5.40477701e-12 4.27460517e-12
 1.56294062e-12]",[0.5195321  0.5289441  0.52713231 0.50556831 0.52409641],"[1.69377723e-13 1.69124438e-12 3.97306270e-12 3.38064660e-12
 1.16161962e-12]",[0.39235523 0.38623593 0.38749605 0.39983758 0.38952259],"[5.81586327e-14 5.74774086e-13 1.35255842e-12 1.18524824e-12
 3.96690947e-13]",[0.13472163 0.13126335 0.13191613 0.14018229 0.13302124],"[7.05459059e-14 6.92050684e-13 1.63086810e-12 1.45154511e-12
 4.79470257e-13]",[0.16341615 0.15804625 0.1590599  0.17167789 0.16077939],"[3.35654743e-15 3.50794658e-14 8.16910341e-14 6.25930750e-14
 2.35374933e-14]",[0.00777528 0.00801123 0.00796739 0.00740304 0.00789276],12
"[ 7.06446691e-09  6.70602618e-08  8.91051815e-08 -5.65108090e-08
  3.61003217e-08]","[2.50622767e-06 6.54944796e-06 1.04004337e-05 1.45186237e-05
 5.98032175e-06]","[6.28117713e-12 4.28952685e-11 1.08169021e-10 2.10790434e-10
 3.57642483e-11]",[-0.02794237 -0.02232971 -0.02776346 -0.01807872 -0.03058814],[0.70728361 0.85964783 0.82957575 0.56857962 0.77880897],"[2.50623763e-06 6.54979127e-06 1.04008154e-05 1.45187337e-05
 5.98043071e-06]",[0.02330729 0.02760417 0.02669271 0.01777344 0.02486979],"[4.43443791e-13 3.79539605e-12 9.12202771e-12 1.20902500e-11
 2.79409471e-12]",[0.50492348 0.45522369 0.46332076 0.5927511  0.47869874],"[2.02074672e-13 2.02478229e-12 4.73749321e-12 4.28451966e-12
 1.38094222e-12]",[0.2300906  0.24285446 0.24062402 0.210058   0.23659016],"[9.46784297e-14 9.78906950e-13 2.28383831e-12 1.80197285e-12
 6.60157626e-13]",[0.10780478 0.1174111  0.1159994  0.08834568 0.11310162],"[2.12590447e-13 2.29869915e-12 5.31981555e-12 3.73317949e-12
 1.51632292e-12]",[0.24206429 0.27570833 0.270201   0.18302734 0.25978428],"[2.82659685e-14 3.01614732e-13 7.00247335e-13 4.97896663e-13
 2.00528247e-13]",[0.0321848  0.03617598 0.03556656 0.02441048 0.03435554],13
"[-1.30445298e-08 -9.10291546e-08 -1.24325204e-07  4.03695425e-08
 -5.37820995e-08]","[1.51367537e-06 4.25433268e-06 6.62532529e-06 8.56306414e-06
 3.71013827e-06]","[2.29121312e-12 1.80993466e-11 4.38949352e-11 7.33260674e-11
 1.37651260e-11]",[ 0.12794812 -0.433976   -0.32519595  0.62851042 -0.13668203],[3.01402466 3.13875023 3.11518777 3.06489344 3.0682401 ],"[1.51373158e-06 4.25530644e-06 6.62649168e-06 8.56315929e-06
 3.71052806e-06]",[0.02955729 0.03372396 0.03294271 0.02584635 0.03177083],"[2.85634307e-13 2.86963916e-12 6.71319861e-12 5.99620889e-12
 1.95552655e-12]",[0.51352421 0.50576999 0.50660091 0.53812768 0.50872725],"[1.97114867e-13 2.06477967e-12 4.80363968e-12 3.70240339e-12
 1.38249999e-12]",[0.3543806  0.3639146  0.36249907 0.3322709  0.35965527],"[7.54176187e-14 7.66517172e-13 1.79376413e-12 1.47824107e-12
 5.21329448e-13]",[0.13558866 0.13509761 0.13536357 0.13266423 0.13562306],"[1.05276338e-13 1.11189962e-12 2.58381805e-12 1.93463193e-12
 7.41834636e-13]",[0.1892698  0.19597079 0.19498374 0.17362287 0.19298715],"[5.45313306e-15 5.95821884e-14 1.37572007e-13 9.46893966e-14
 3.90686707e-14]",[0.00980385 0.01050128 0.01038165 0.00849787 0.01016366],14
"[4.94259344e-09 1.37508766e-08 2.16803311e-08 2.51593355e-08
 1.22354482e-08]","[2.00067076e-06 5.77073733e-06 8.96452548e-06 1.07116257e-05
 4.98290652e-06]","[4.00268347e-12 3.33014093e-11 8.03627171e-11 1.14738925e-10
 2.48293574e-11]",[-0.29392387 -0.24476117 -0.25899627 -0.2155292  -0.27924607],[1.71366369 1.93353025 1.89265922 1.83248435 1.81448453],"[2.00067686e-06 5.77075371e-06 8.96455170e-06 1.07116553e-05
 4.98292154e-06]",[0.0250651  0.02884115 0.02740885 0.02207031 0.02610677],"[3.25402527e-13 3.27413995e-12 7.64815995e-12 6.97079449e-12
 2.22536344e-12]",[0.4997663  0.48940903 0.49077673 0.52642984 0.49377797],"[1.93483503e-13 1.95858984e-12 4.57655589e-12 3.99556582e-12
 1.33010373e-12]",[0.29715975 0.29276438 0.29367419 0.30174252 0.29513198],"[8.33751533e-14 8.56290353e-13 1.99768260e-12 1.64799457e-12
 5.78265056e-13]",[0.12805092 0.12799582 0.12818981 0.12445547 0.12830917],"[1.45093378e-13 1.54902834e-12 3.58907466e-12 2.67703246e-12
 1.02636582e-12]",[0.22284025 0.23154431 0.23030825 0.20216774 0.22773665],"[1.10800923e-14 1.27792265e-13 2.92081678e-13 1.76967251e-13
 8.15355411e-14]",[0.01701725 0.01910202 0.01874266 0.01336445 0.01809163],15
"[-5.88517308e-09 -9.52136317e-09 -1.74101200e-08 -4.33178517e-08
 -1.18767504e-08]","[9.75517035e-07 3.09583557e-06 4.74040537e-06 4.34200902e-06
 2.55941470e-06]","[9.51633485e-13 9.58419790e-12 2.24714430e-11 1.88530423e-11
 6.55060360e-12]",[0.1475747  0.10525266 0.11444562 0.18805309 0.1286503 ],[0.16501151 0.13457055 0.1413478  0.19143427 0.15172302],"[9.75534787e-07 3.09585022e-06 4.74043734e-06 4.34222509e-06
 2.55944226e-06]",[0.03509115 0.03417969 0.0343099  0.03483073 0.03417969],"[1.74054972e-13 1.74344383e-12 4.09435664e-12 3.43497048e-12
 1.19604901e-12]",[0.45800721 0.46059897 0.46013749 0.45321049 0.45932828],"[1.52321879e-13 1.51069982e-12 3.55532308e-12 3.03893417e-12
 1.04201853e-12]",[0.40081888 0.39911053 0.3995591  0.4009574  0.40017472],"[6.79495191e-14 6.78135687e-13 1.59339306e-12 1.35458648e-12
 4.65966824e-13]",[0.17880196 0.1791561  0.17907084 0.17872433 0.17894897],"[7.20973230e-14 7.06744358e-13 1.66625364e-12 1.47748026e-12
 4.90058890e-13]",[0.18971646 0.1867142  0.18725916 0.19493895 0.18820124],"[2.47874753e-15 2.60219556e-14 6.05171943e-14 4.67466547e-14
 1.74045827e-14]",[0.00652256 0.00687472 0.00680112 0.00616776 0.00668402],16
"[-2.81018304e-08 -7.34087611e-08 -1.17399773e-07 -1.52438049e-07
 -6.76913731e-08]","[1.30507660e-06 3.99785424e-06 6.16415430e-06 6.10135909e-06
 3.36656718e-06]","[1.70322493e-12 1.59828385e-11 3.79967982e-11 3.72265827e-11
 1.13337746e-11]",[-0.71543015 -0.59646509 -0.61546194 -0.94167284 -0.65193343],[4.09417941 3.43627239 3.53853767 5.4270901  3.73901575],"[1.30537912e-06 3.99852815e-06 6.16527217e-06 6.10326307e-06
 3.36724764e-06]",[0.03125    0.03138021 0.03138021 0.03111979 0.03164062],"[2.09674741e-13 2.09618787e-12 4.91849803e-12 4.25704703e-12
 1.43668936e-12]",[0.45104089 0.45034371 0.4502418  0.45696129 0.45033646],"[1.74003468e-13 1.75367060e-12 4.11053529e-12 3.45470993e-12
 1.19788409e-12]",[0.37430679 0.37675751 0.37628049 0.37083656 0.37548192],"[6.88229112e-14 6.94009300e-13 1.62669220e-12 1.36203601e-12
 4.73999871e-13]",[0.1480481  0.14910053 0.14890823 0.1462041  0.1485773 ],"[9.81399911e-14 9.79221918e-13 2.30074685e-12 1.95846943e-12
 6.72834082e-13]",[0.21111341 0.21037543 0.21061153 0.21022664 0.21090274],"[3.47011175e-15 3.81585171e-14 8.79696318e-14 6.02928054e-14
 2.49348662e-14]",[0.00746472 0.00819795 0.00805278 0.00647197 0.00781594],17
"[3.49603868e-08 9.32388581e-08 1.48398167e-07 1.85889786e-07
 8.49629130e-08]","[1.65932992e-06 4.94200146e-06 7.66246262e-06 8.05409137e-06
 4.22345888e-06]","[2.75337578e-12 2.44233785e-11 5.87133335e-11 6.48683879e-11
 1.78376049e-11]",[ 0.07545037  0.19802581  0.1779093  -0.15846974  0.14011094],[2.51149469 2.64734122 2.60612143 2.63455118 2.55329443],"[1.65969817e-06 4.94288094e-06 7.66389950e-06 8.05623627e-06
 4.22431338e-06]",[0.02949219 0.0311849  0.03066406 0.0280599  0.02936198],"[2.55185121e-13 2.49501465e-12 5.88274501e-12 5.28952779e-12
 1.73124416e-12]",[0.44874754 0.43339314 0.43615625 0.47540992 0.44100351],"[1.81586239e-13 1.81682534e-12 4.26704617e-12 3.60251954e-12
 1.24679557e-12]",[0.31932261 0.31558918 0.31636572 0.32378571 0.31759889],"[8.88821571e-14 9.18694470e-13 2.14531128e-12 1.66208246e-12
 6.20473071e-13]",[0.15630084 0.15958058 0.15905686 0.14938394 0.15805443],"[1.44096939e-13 1.52169731e-12 3.53889431e-12 2.60097664e-12
 1.01655164e-12]",[0.25339701 0.26432437 0.26237936 0.23376947 0.25894836],"[1.12674381e-14 1.29332647e-13 2.96038780e-13 1.78032120e-13
 8.27958868e-14]",[0.01981399 0.02246555 0.0219488  0.01600109 0.02109077],18
"[-4.35575837e-09 -1.32866217e-08 -2.05358158e-08 -1.98763898e-08
 -1.12408515e-08]","[1.05855196e-06 3.29487397e-06 5.06462048e-06 4.83656611e-06
 2.75179651e-06]","[1.12053226e-12 1.08561945e-11 2.56503806e-11 2.33923718e-11
 7.57238404e-12]",[-0.09324315 -0.06160247 -0.068043   -0.13272376 -0.07845409],[-0.11203525 -0.05527574 -0.06878325 -0.12242815 -0.0887896 ],"[1.05856092e-06 3.29490076e-06 5.06466211e-06 4.83660695e-06
 2.75181947e-06]",[0.03352865 0.03470052 0.0344401  0.03261719 0.0343099 ],"[2.18007989e-13 2.13999446e-12 5.04595333e-12 4.42504463e-12
 1.48378237e-12]",[0.48226265 0.48229343 0.48233264 0.48155228 0.48235832],"[1.82331097e-13 1.80670992e-12 4.25211197e-12 3.65162676e-12
 1.24652002e-12]",[0.40334062 0.40718065 0.40645093 0.39738564 0.40522742],"[7.34524290e-14 7.27776586e-13 1.71282569e-12 1.47191608e-12
 5.02094240e-13]",[0.16248654 0.16401999 0.1637256  0.1601802  0.1632243 ],"[7.85145298e-14 7.61541596e-13 1.79887307e-12 1.63586854e-12
 5.30824379e-13]",[0.17368458 0.17162966 0.1719507  0.17802221 0.17256409],"[2.41052880e-15 2.51236003e-14 5.84768221e-14 4.60710406e-14
 1.68450963e-14]",[0.00533241 0.00566214 0.00558968 0.00501365 0.00547612],19
"[5.81372843e-09 1.00685998e-08 1.80138106e-08 4.15128384e-08
 1.19948107e-08]","[1.21744269e-06 3.72353596e-06 5.74154393e-06 5.72924402e-06
 3.13691081e-06]","[1.48216671e-12 1.38647201e-11 3.29653268e-11 3.28242370e-11
 9.84020943e-12]",[-0.73778647 -0.53490077 -0.5726233  -1.03874715 -0.63767032],[3.45953381 2.15910821 2.38240311 5.72436848 2.78914675],"[1.21745657e-06 3.72354957e-06 5.74157219e-06 5.72939441e-06
 3.13693374e-06]",[0.03151042 0.03151042 0.03138021 0.03164062 0.03190104],"[2.46279887e-13 2.40660845e-12 5.67765948e-12 5.06375373e-12
 1.67158313e-12]",[0.52725026 0.52029739 0.52163864 0.53747811 0.52388932],"[1.68454152e-13 1.68345259e-12 3.95376401e-12 3.36213224e-12
 1.15550712e-12]",[0.36063641 0.36395451 0.36325463 0.35686421 0.36214641],"[6.69091620e-14 6.63984886e-13 1.56173571e-12 1.34656562e-12
 4.57501167e-13]",[0.14324301 0.1435504  0.14348548 0.14292748 0.14338502],"[7.35263727e-14 7.47069288e-13 1.74928221e-12 1.42675470e-12
 5.08554721e-13]",[0.15740952 0.16151286 0.16071643 0.15143892 0.15938566],"[3.55822948e-15 3.81758698e-14 8.84434138e-14 6.37851097e-14
 2.52604577e-14]",[0.00761766 0.00825344 0.0081258  0.00677029 0.00791686],20
"[1.48720888e-08 5.48753880e-08 8.17792712e-08 4.93838697e-08
 4.21120312e-08]","[1.53111249e-06 4.39679156e-06 6.85328023e-06 7.98801707e-06
 3.81939213e-06]","[2.34430547e-12 1.93317760e-11 4.69674499e-11 6.38084167e-11
 1.45877563e-11]",[-0.09370036  0.02183457  0.00389169 -0.28019419 -0.03197621],[1.6157355  1.30734297 1.35264757 2.14209211 1.44742869],"[1.53118472e-06 4.39713399e-06 6.85376814e-06 7.98816972e-06
 3.81962428e-06]",[0.02845052 0.03027344 0.03014323 0.02610677 0.02936198],"[2.50988365e-13 2.40024102e-12 5.67872879e-12 5.45547881e-12
 1.68237180e-12]",[0.49446733 0.47245327 0.47642058 0.53166737 0.48336331],"[1.71169816e-13 1.74016165e-12 4.07373210e-12 3.32696679e-12
 1.18404463e-12]",[0.33721835 0.34252604 0.34176836 0.32423179 0.34018861],"[6.22469697e-14 6.36898603e-13 1.48883787e-12 1.20386589e-12
 4.31823234e-13]",[0.12263155 0.12536442 0.12490701 0.11732356 0.12406741],"[1.12234832e-13 1.19737273e-12 2.77802999e-12 2.01505674e-12
 7.95229011e-13]",[0.22111167 0.23568577 0.2330646  0.19637871 0.22847775],"[1.09155483e-14 1.26291095e-13 2.88757530e-13 1.69070571e-13
 8.05607508e-14]",[0.02150451 0.0248586  0.0242255  0.01647689 0.02314596],21
"[-1.79776633e-08 -5.56682043e-08 -8.57787533e-08 -8.05113356e-08
 -4.67188870e-08]","[1.13024996e-06 3.63461299e-06 5.55310122e-06 4.89821374e-06
 2.98603939e-06]","[1.27746498e-12 1.32104116e-11 3.08369332e-11 2.39924979e-11
 8.91643121e-12]",[0.16344962 0.11672351 0.12714699 0.20217906 0.14306437],[1.43103714 1.84929735 1.76491712 0.90305144 1.62773998],"[1.13039293e-06 3.63503928e-06 5.55376370e-06 4.89887538e-06
 2.98640484e-06]",[0.03222656 0.03209635 0.03183594 0.03092448 0.03209635],"[1.94602750e-13 2.01746229e-12 4.70798109e-12 3.62574996e-12
 1.36035444e-12]",[0.48240453 0.48827468 0.48723829 0.47148715 0.48539719],"[1.55711029e-13 1.57999505e-12 3.70260737e-12 2.99450114e-12
 1.07731554e-12]",[0.38599509 0.38239703 0.38319017 0.38940049 0.38440418],"[5.67611455e-14 5.62092002e-13 1.32282230e-12 1.14282367e-12
 3.87828250e-13]",[0.1407063  0.13603986 0.1369015  0.1486111  0.1383836 ],"[8.30633812e-14 8.48059064e-13 1.98372207e-12 1.60328129e-12
 5.75855987e-13]",[0.20590743 0.20525081 0.20529933 0.20848832 0.20547504],"[5.28117472e-15 5.70857502e-14 1.32122851e-13 9.28183237e-14
 3.76565982e-14]",[0.01309161 0.01381613 0.01367366 0.01206996 0.0134365 ],22
"[-4.51250239e-09 -1.13209446e-08 -1.82813393e-08 -2.54117893e-08
 -1.06870044e-08]","[1.08944751e-06 3.46730992e-06 5.30618357e-06 4.83114875e-06
 2.86221480e-06]","[1.18689587e-12 1.20222381e-11 2.81555841e-11 2.33399982e-11
 8.19227356e-12]",[-0.0259779  -0.03820784 -0.0360972  -0.00609094 -0.03228939],[-0.02563691 -0.01400976 -0.01776929 -0.01296204 -0.02233557],"[1.08945685e-06 3.46732840e-06 5.30621506e-06 4.83121558e-06
 2.86223475e-06]",[0.03248698 0.03313802 0.03300781 0.03190104 0.0328776 ],"[1.91431039e-13 1.92834747e-12 4.52214665e-12 3.77488136e-12
 1.31836557e-12]",[0.44995205 0.44893984 0.44909015 0.45243164 0.44940173],"[1.69479119e-13 1.69723558e-12 3.98647433e-12 3.33909542e-12
 1.16467439e-12]",[0.39835482 0.39513453 0.39589304 0.4002013  0.39701179],"[6.69200212e-14 6.76313433e-13 1.58571132e-12 1.30028604e-12
 4.61914189e-13]",[0.1572932  0.15745297 0.15747551 0.15584345 0.15745635],"[8.95132980e-14 9.10466313e-13 2.13097840e-12 1.74301336e-12
 6.19248918e-13]",[0.21039792 0.21196626 0.21162547 0.20890574 0.21108829],"[9.43741796e-15 1.06859905e-13 2.45290736e-13 1.52097188e-13
 6.89082288e-14]",[0.02218233 0.02487812 0.02435959 0.01822934 0.02348929],23
"[7.78219887e-08 2.26692313e-07 3.53807030e-07 3.76435692e-07
 1.96638451e-07]","[2.62333288e-06 6.79764157e-06 1.08039667e-05 1.54367900e-05
 6.22812593e-06]","[6.88187538e-12 4.62079309e-11 1.16725696e-10 2.38294484e-10
 3.87895526e-11]",[0.55749821 0.52878819 0.52221049 0.70238411 0.52632124],[6.21026236 4.44822924 4.84367334 7.48133759 5.45559821],"[2.62448693e-06 6.80142046e-06 1.08097583e-05 1.54413791e-05
 6.23122936e-06]",[0.03014323 0.03001302 0.0296224  0.03040365 0.02936198],"[4.11914060e-13 3.27409517e-12 7.99071057e-12 1.20742744e-11
 2.50913247e-12]",[0.48498182 0.41906362 0.43034933 0.59097696 0.45109338],"[1.82246828e-13 1.83059605e-12 4.28161874e-12 3.84171480e-12
 1.24716753e-12]",[0.21457485 0.2343048  0.23059173 0.18803324 0.22421655],"[8.54955707e-14 8.92478868e-13 2.07806652e-12 1.60771184e-12
 5.98805637e-13]",[0.10066128 0.11423169 0.11191677 0.07868967 0.10765365],"[2.29372942e-13 2.48262078e-12 5.74372494e-12 4.03339229e-12
 1.63638183e-12]",[0.27006048 0.31775987 0.30933522 0.19741492 0.29418973],"[3.27818617e-14 3.64040494e-13 8.38885917e-13 5.40182977e-13
 2.37164778e-13]",[0.0385969  0.0465949  0.04517921 0.02643933 0.04263763],24
"[-7.49928208e-08 -2.22402952e-07 -3.45790640e-07 -3.54997577e-07
 -1.91039040e-07]","[1.75454674e-06 5.14014543e-06 7.99276292e-06 8.74780388e-06
 4.42854318e-06]","[3.07843427e-12 2.64210950e-11 6.38842591e-11 7.65240728e-11
 1.96119947e-11]",[-0.60566579 -0.49722146 -0.52453697 -0.66631798 -0.56278377],[3.36445612 2.84182898 2.94012158 4.09848571 3.10862616],"[1.75614868e-06 5.14495463e-06 8.00023939e-06 8.75500406e-06
 4.43266180e-06]",[0.02903646 0.02981771 0.02942708 0.0281901  0.02916667],"[3.03113561e-13 2.92356987e-12 6.91014316e-12 6.43003543e-12
 2.04239016e-12]",[0.48613422 0.46327389 0.46759082 0.52122797 0.47492725],"[1.74117342e-13 1.76079439e-12 4.12484004e-12 3.43708630e-12
 1.20078079e-12]",[0.27924979 0.2790185  0.27911684 0.27861518 0.27922359],"[6.76217578e-14 6.88590569e-13 1.61088422e-12 1.32178190e-12
 4.67898327e-13]",[0.10845193 0.10911524 0.10900421 0.10714555 0.10880275],"[1.67762506e-13 1.80259705e-12 4.17567700e-12 2.99289250e-12
 1.19233379e-12]",[0.26905789 0.28564262 0.28255685 0.24260819 0.27725937],"[1.84394135e-14 2.10115177e-13 4.81722427e-13 2.93903748e-13
 1.35033668e-13]",[0.02957317 0.03329521 0.03259686 0.02382426 0.03140006],25
"[9.97425612e-09 2.93933708e-08 4.57631297e-08 4.75507961e-08
 2.53317080e-08]","[1.00636673e-06 3.14219315e-06 4.82651754e-06 4.58757089e-06
 2.61965150e-06]","[1.01277399e-12 9.87337781e-12 2.32952716e-11 2.10458066e-11
 6.86257399e-12]",[-0.01938273  0.00680182  0.00029132 -0.02718862 -0.00900189],[-0.10003118 -0.05981889 -0.07015138 -0.11378019 -0.08443096],"[1.00641616e-06 3.14233063e-06 4.82673449e-06 4.58781732e-06
 2.61977398e-06]",[0.03391927 0.03457031 0.0344401  0.03268229 0.03378906],"[2.12063069e-13 2.08643274e-12 4.91734553e-12 4.29295741e-12
 1.44486476e-12]",[0.49963348 0.5002653  0.50024135 0.49687857 0.50009309],"[1.61025915e-13 1.61450233e-12 3.79000338e-12 3.19072132e-12
 1.10664184e-12]",[0.37938684 0.38711024 0.38555688 0.36930277 0.38302819],"[6.29148069e-14 6.24683250e-13 1.46871012e-12 1.27159618e-12
 4.30102280e-13]",[0.14823111 0.1497807  0.14941182 0.147178   0.14886596],"[7.49029875e-14 7.22913559e-13 1.70940164e-12 1.57299329e-12
 5.05286508e-13]",[0.17647599 0.17333344 0.17389736 0.18206252 0.17488854],"[2.35936906e-15 2.42755640e-14 5.66548930e-14 4.58897571e-14
 1.63959019e-14]",[0.00555882 0.00582057 0.0057635  0.00531141 0.00567491],26
"[-9.68614562e-09 -2.06354433e-08 -3.47419308e-08 -6.16393581e-08
 -2.14982062e-08]","[1.04875972e-06 3.21281422e-06 4.94627500e-06 5.02995597e-06
 2.69929642e-06]","[1.09989696e-12 1.03221752e-11 2.44656364e-11 2.53004571e-11
 7.28620118e-12]",[-0.13426822 -0.12914915 -0.12744229 -0.20932892 -0.12727988],[0.25907975 0.08764379 0.09655936 1.21845522 0.1349438 ],"[1.04880445e-06 3.21288049e-06 4.94639701e-06 5.03033364e-06
 2.69938203e-06]",[0.03072917 0.03098958 0.03125    0.0297526  0.03046875],"[2.11196587e-13 2.01737959e-12 4.77431597e-12 4.59223838e-12
 1.41512113e-12]",[0.51048329 0.50414521 0.5051326  0.52399595 0.50704835],"[1.65073695e-13 1.62762099e-12 3.83155434e-12 3.37734120e-12
 1.12460008e-12]",[0.39899964 0.40674414 0.40538645 0.38537048 0.40295251],"[6.38586372e-14 6.31126799e-13 1.48539057e-12 1.29612913e-12
 4.35720641e-13]",[0.15435272 0.15771923 0.15715742 0.14789442 0.15612192],"[7.13081151e-14 6.88673588e-13 1.62806174e-12 1.49719175e-12
 4.81139391e-13]",[0.17235885 0.17210023 0.17225233 0.1708366  0.17239579],"[2.51500393e-15 2.63534914e-14 6.12805128e-14 4.74362129e-14
 1.76340458e-14]",[0.00607902 0.00658576 0.00648361 0.00541269 0.00631841],27
"[5.77115403e-08 1.69620211e-07 2.64224649e-07 2.76209112e-07
 1.46417418e-07]","[3.35892570e-06 8.57171910e-06 1.37659748e-05 1.88433238e-05
 7.99699570e-06]","[1.12823819e-11 7.34743683e-11 1.89502061e-10 3.55070851e-10
 6.39519402e-11]",[0.90634344 1.02879032 1.00845324 0.7312782  0.96914907],[11.97209265 11.23671203 11.45448734 12.19533008 11.72291699],"[3.35942145e-06 8.57339719e-06 1.37685103e-05 1.88453480e-05
 7.99833597e-06]",[0.028125   0.02916667 0.02903646 0.02955729 0.02903646],"[4.18406680e-13 3.28429504e-12 8.05405952e-12 1.21134153e-11
 2.54207877e-12]",[0.64025851 0.59016212 0.59956739 0.70608084 0.6158185 ],"[1.82214516e-13 1.70678929e-12 4.03178117e-12 4.46201849e-12
 1.19899365e-12]",[0.27883014 0.30669668 0.3001374  0.26008732 0.29045617],"[6.92009724e-14 6.85331782e-13 1.61090659e-12 1.42415469e-12
 4.71946272e-13]",[0.10589341 0.12314876 0.11992053 0.08301279 0.11432897],"[7.32322327e-14 7.23939646e-13 1.70285290e-12 1.50219063e-12
 4.99269352e-13]",[0.11206217 0.13008629 0.12676527 0.08756143 0.12094799],"[3.09436784e-15 3.34662791e-14 7.72996617e-14 5.67689820e-14
 2.20076371e-14]",[0.00473509 0.00601363 0.00575441 0.00330902 0.00533135],28
