epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
850,"[1.78221068e-10 2.73977478e-10 3.07281170e-10 4.12415891e-10
 4.01245924e-10]",[0.04300849 0.04301157 0.04581321 0.04589188 0.04365726],[1.96714714 2.20728402 2.17993361 2.36810075 2.44285531],[0.52741282 0.52164888 0.52255737 0.52306714 0.52316867],[0.1512544  0.15091182 0.16386229 0.16419718 0.15374109],[0.12048967 0.12235536 0.13566715 0.13593514 0.12550969],[2.83910683 2.73611715 2.67949651 2.67900299 2.71293805]
851,"[4.78917972e-11 6.86380540e-11 7.58721894e-11 1.01852202e-10
 9.94633920e-11]",[0.07066888 0.07064504 0.07275367 0.07292049 0.07122905],[1.02440548 1.17145302 1.24200159 1.3709256  1.33842149],[0.5204872  0.52184042 0.52749316 0.52775396 0.52180194],[0.29652659 0.29518776 0.30581147 0.30606476 0.29717762],[0.25212657 0.25041917 0.26055661 0.26078781 0.25241831],[2.88104546 2.84401406 2.84352276 2.84377137 2.84000406]
852,"[4.08003669e-11 5.73615396e-11 6.29241449e-11 8.44695166e-11
 8.28067112e-11]",[0.07960886 0.07952098 0.08047939 0.08066263 0.07988555],[0.92024965 1.04059823 1.1106254  1.22512853 1.18670371],[0.52408072 0.52180468 0.52808134 0.52782858 0.52462637],[0.33204547 0.32953286 0.33264326 0.33252592 0.32919867],[0.27633394 0.27104399 0.27366339 0.27374899 0.27075815],[2.90410762 2.89966205 2.92844597 2.92908545 2.90556311]
853,"[4.82987498e-11 6.83895364e-11 7.75037085e-11 1.04108329e-10
 9.95128526e-11]",[0.06654778 0.06586882 0.06683542 0.06697013 0.06612291],[1.06317567 1.2184938  1.29476844 1.4359235  1.39965566],[0.52639331 0.52335032 0.52387497 0.52414659 0.52338082],[0.27570137 0.27152161 0.27665965 0.27681142 0.27212916],[0.2479619  0.24964068 0.25084079 0.25087217 0.24966236],[2.81859063 2.81179727 2.82773116 2.82810758 2.81464935]
854,"[1.16397825e-10 1.55044997e-10 1.56004703e-10 2.09112694e-10
 2.18414551e-10]",[0.04513753 0.04677767 0.05054374 0.0506557  0.04779971],[1.577576   1.68864233 1.64048697 1.81078185 1.8809757 ],[0.52124891 0.51867847 0.51729755 0.51699409 0.51683009],[0.16379677 0.17137182 0.19008331 0.19047768 0.17624395],[0.15322654 0.16084006 0.17566016 0.17592334 0.16507393],[2.66530866 2.64908669 2.66014401 2.66046734 2.6501069 ]
855,"[1.20527608e-10 1.74094806e-10 1.86628065e-10 2.50349116e-10
 2.50840849e-10]",[0.0430224  0.04305099 0.04572015 0.04580957 0.04366366],[1.63015384 1.81387606 1.81259025 2.00301667 2.04449528],[0.52438727 0.52036985 0.52199272 0.52225632 0.52191286],[0.15359834 0.15355246 0.16570828 0.16605894 0.15606633],[0.14264885 0.13956442 0.14587706 0.14605184 0.14072959],[2.80661287 2.71594048 2.65136728 2.65068262 2.69172307]
856,"[6.90486697e-11 1.00499050e-10 1.14729165e-10 1.54104228e-10
 1.46914841e-10]",[0.06040442 0.05990998 0.06115782 0.06125562 0.06020686],[1.22090654 1.37527666 1.42981983 1.57556704 1.55941895],[0.52218162 0.522019   0.52402681 0.52375282 0.52424589],[0.24263562 0.2384841  0.24224873 0.24223833 0.23900809],[0.22071632 0.21104184 0.21021613 0.21025518 0.20968369],[2.8953382  2.83511098 2.79165818 2.79120809 2.81875883]
857,"[5.03896425e-11 8.28940220e-11 1.06519727e-10 1.43304987e-10
 1.26067442e-10]",[0.0636932  0.06272737 0.06396816 0.06407374 0.06302445],[1.11187895 1.28194791 1.35017282 1.48700859 1.46343977],[0.52686165 0.52145566 0.51999529 0.51970032 0.51931346],[0.260792   0.25261605 0.25763503 0.25774029 0.25308367],[0.23092626 0.22099212 0.21664817 0.21667037 0.21892539],[2.80550077 2.72033654 2.67749937 2.67711765 2.70258504]
858,"[6.48776931e-11 9.32933841e-11 1.01538676e-10 1.36257792e-10
 1.34788963e-10]",[0.07318126 0.0732072  0.07468921 0.07481474 0.07362469],[1.1397553  1.28035961 1.3339168  1.45585879 1.43590119],[0.52531905 0.52764039 0.52712343 0.52814871 0.52608383],[0.29819719 0.29910007 0.30730788 0.30757321 0.30084154],[0.2304379  0.23201655 0.24004631 0.24020986 0.2338285 ],[2.94093715 2.91503807 2.92016302 2.92045699 2.91336103]
859,"[1.56399677e-10 1.89140712e-10 1.76515391e-10 2.36415720e-10
 2.59217699e-10]",[0.0641082  0.0679685  0.07182897 0.07193254 0.06929218],[1.8758682  2.00473032 2.01571538 2.16314847 2.17547248],[0.52564556 0.52798219 0.53098326 0.53152622 0.53002389],[0.25184868 0.2711906  0.28970747 0.29010538 0.27723601],[0.20028383 0.21592224 0.22864073 0.22881497 0.22008881],[3.02742165 3.07116447 3.13499855 3.13603853 3.08981551]
860,"[1.43503727e-10 2.26590821e-10 2.58919303e-10 3.47584613e-10
 3.34101320e-10]",[0.06012338 0.05446867 0.05131523 0.05131354 0.05321894],[1.59067801 1.89189852 2.04831859 2.22396489 2.13368369],[0.52569252 0.52563943 0.52409836 0.52406122 0.52443193],[0.23178514 0.20477867 0.19097496 0.19085294 0.19919295],[0.17344122 0.15749458 0.15621889 0.15627082 0.15582619],[2.83062578 2.77667519 2.75592026 2.75589595 2.7662155 ]
861,"[6.45919595e-11 9.13575890e-11 1.03310126e-10 1.38767363e-10
 1.32854122e-10]",[0.06238385 0.06359296 0.06647617 0.06660857 0.06445896],[1.19484619 1.27363051 1.27017355 1.39595781 1.41953494],[0.5256863  0.51681881 0.51582482 0.51529857 0.51547031],[0.25308652 0.25860683 0.2735639  0.27383629 0.2625452 ],[0.22579801 0.22882916 0.23915433 0.23935312 0.23169876],[2.88194867 2.791581   2.72761665 2.72694499 2.76745549]
862,"[5.02053087e-11 7.55738655e-11 8.81534400e-11 1.18432358e-10
 1.11406934e-10]",[0.07346573 0.07106652 0.07005961 0.07015655 0.07069588],[1.02248094 1.16145994 1.21687283 1.34017308 1.31766445],[0.52011716 0.51827606 0.51376844 0.51400563 0.51294567],[0.31049863 0.29935948 0.29413025 0.29412673 0.29686547],[0.26565822 0.26079065 0.26223021 0.26228048 0.26073558],[2.93405434 2.8777885  2.83212341 2.83155178 2.86177712]
863,"[1.17622062e-10 1.66688245e-10 1.76360662e-10 2.36542584e-10
 2.38996873e-10]",[0.05365313 0.05614871 0.06138839 0.06152769 0.05760126],[1.7196413  1.85434977 1.7804045  1.93061073 2.0277601 ],[0.53009012 0.52565823 0.52766699 0.5276491  0.5263988 ],[0.20384157 0.21598367 0.24160168 0.24208172 0.22263559],[0.17314562 0.17856146 0.19430132 0.19460563 0.18274145],[2.8884245  2.84990304 2.83781119 2.83778843 2.84354538]
864,"[4.79463262e-11 7.08354936e-11 8.41681648e-11 1.13135946e-10
 1.04657006e-10]",[0.07491921 0.07297225 0.07313113 0.07325858 0.07292068],[1.06458286 1.1977006  1.24433689 1.36830953 1.35474065],[0.52939576 0.52791257 0.52733426 0.52732298 0.52736309],[0.31787329 0.30801144 0.30908208 0.30914213 0.30705366],[0.26640443 0.26253911 0.26592727 0.26593574 0.26296851],[2.9934392  2.93695191 2.89072588 2.8901541  2.92083958]
865,"[6.53511839e-11 1.03276406e-10 1.26751038e-10 1.70410404e-10
 1.54778711e-10]",[0.06739967 0.06609436 0.06652589 0.06660976 0.06614114],[1.15701316 1.29136457 1.32797712 1.4500689  1.44639552],[0.52309817 0.51703954 0.51579507 0.51578812 0.51430033],[0.27985062 0.2723732  0.27320311 0.27323711 0.27164335],[0.24779799 0.24151303 0.23525761 0.23514933 0.23943032],[2.91151824 2.81833638 2.73128324 2.73019092 2.788242  ]
866,"[5.07916523e-11 7.87012748e-11 9.51723488e-11 1.27932001e-10
 1.17318768e-10]",[0.08139643 0.0788518  0.07724638 0.07733382 0.07833943],[0.98485153 1.11878415 1.19023922 1.29929254 1.26209279],[0.51853983 0.51830033 0.51748945 0.51696457 0.51749931],[0.35295132 0.33779164 0.32806395 0.3279333  0.33411616],[0.30257016 0.28912185 0.27707984 0.27693813 0.28540606],[2.93724662 2.90139684 2.87484808 2.87450621 2.89212809]
867,"[8.16481694e-11 1.31156890e-10 1.57123721e-10 2.11117260e-10
 1.95776861e-10]",[0.06454842 0.06095681 0.06009254 0.06014726 0.06045688],[1.23405324 1.41473435 1.46650814 1.60105078 1.58925103],[0.5148498  0.5117347  0.51040234 0.51039425 0.51016376],[0.26413708 0.24446808 0.23911144 0.23912648 0.24121306],[0.24054885 0.22170494 0.2120087  0.21197453 0.21733976],[2.9303259  2.82814523 2.72634849 2.72500046 2.79407789]
868,"[7.23836520e-11 1.00256173e-10 1.09733044e-10 1.47316777e-10
 1.44414686e-10]",[0.08839858 0.08593575 0.08456132 0.08465015 0.08545338],[0.97130987 1.05565709 1.1151139  1.20365038 1.16670678],[0.51301484 0.50967402 0.50811834 0.50812139 0.50700691],[0.38116608 0.37139394 0.36626714 0.36621191 0.36955689],[0.31181157 0.30823633 0.3123642  0.31236318 0.31001116],[2.75187357 2.76153151 2.79536107 2.79597593 2.77044337]
869,"[7.21512563e-11 1.09672977e-10 1.28302556e-10 1.72369365e-10
 1.61941866e-10]",[0.06016751 0.05969384 0.0616618  0.06176687 0.06015944],[1.25183965 1.41635259 1.47340757 1.61682037 1.60179389],[0.51657534 0.51838791 0.51958985 0.51956921 0.5189039 ],[0.24076753 0.23733603 0.24777996 0.24804534 0.23946966],[0.21347691 0.21178946 0.2187824  0.2189593  0.21304561],[2.87721533 2.81471841 2.78208853 2.78182227 2.80114853]
870,"[4.41533933e-11 6.73658148e-11 8.32627608e-11 1.11983347e-10
 1.00777976e-10]",[0.07409284 0.07095987 0.06976597 0.06987017 0.07047558],[0.99717317 1.14583289 1.23199596 1.36013814 1.31383054],[0.52450655 0.52088591 0.52003237 0.52025747 0.52056431],[0.31474662 0.29821326 0.29116805 0.2912077  0.29463621],[0.26785033 0.25635165 0.25475096 0.25484047 0.25464919],[2.88857456 2.80943735 2.74985663 2.7491941  2.78765748]
871,"[4.29782636e-11 6.52198900e-11 7.68374425e-11 1.03245136e-10
 9.64401800e-11]",[0.07652098 0.07430356 0.07369005 0.07381481 0.07406521],[0.97241663 1.0954016  1.15419552 1.27254698 1.24480892],[0.52402875 0.51850364 0.51967886 0.51970638 0.51917132],[0.32789402 0.31567089 0.31087002 0.3106962  0.3134209 ],[0.28158884 0.27339991 0.26565126 0.26557568 0.27108586],[2.91530939 2.85735099 2.81828479 2.81786494 2.84270566]
872,"[5.56353832e-11 8.87848880e-11 1.08310764e-10 1.45591534e-10
 1.32999905e-10]",[0.07381682 0.07108948 0.06975165 0.06982385 0.0706037 ],[1.16153289 1.3448939  1.42193816 1.55620957 1.52294355],[0.5267665  0.52463733 0.52223625 0.52251999 0.52457062],[0.30961319 0.29514238 0.28852793 0.28847128 0.29199289],[0.25705848 0.24473383 0.2415674  0.24154351 0.24271944],[2.94999944 2.89111394 2.84320641 2.84259083 2.87449587]
873,"[1.90128519e-10 2.55919151e-10 2.54973730e-10 3.41661561e-10
 3.60254482e-10]",[0.05902491 0.06033755 0.06309818 0.06318212 0.06108929],[1.79361406 1.99592413 2.06021906 2.20312978 2.18312911],[0.51654532 0.51629289 0.52278608 0.52308088 0.517079  ],[0.22964139 0.23653064 0.25047082 0.25068509 0.24013624],[0.18946411 0.1963672  0.2072215  0.20738657 0.19947809],[2.82944425 2.83399317 2.87920229 2.88017493 2.84410845]
874,"[4.98527364e-11 7.14789309e-11 8.16413604e-11 1.09673509e-10
 1.04333542e-10]",[0.07946232 0.08024029 0.08142852 0.08157433 0.08072529],[1.05049291 1.18837783 1.25781545 1.37484168 1.34139821],[0.52039502 0.5213165  0.52647318 0.52621295 0.52206789],[0.34160342 0.3433571  0.34988457 0.34995299 0.34501094],[0.29329294 0.29158728 0.29801612 0.29813174 0.29289256],[2.99387112 2.97805956 2.97858703 2.97870351 2.97661525]
875,"[1.22648925e-10 1.66005416e-10 1.60457121e-10 2.14843340e-10
 2.32434365e-10]",[0.0527332  0.05305909 0.05662682 0.05675333 0.05385839],[1.57282873 1.72655694 1.70589262 1.86728021 1.91725387],[0.52692718 0.52592163 0.52670953 0.52670266 0.52748633],[0.19547433 0.19901262 0.21837005 0.21883176 0.20322126],[0.16143037 0.16625521 0.18255389 0.18289923 0.1701852 ],[2.93543778 2.92096989 2.94226524 2.94284329 2.92400364]
876,"[4.21044657e-11 5.81090454e-11 6.46926312e-11 8.68845787e-11
 8.39787567e-11]",[0.07817147 0.07987337 0.08312535 0.08334289 0.08095603],[0.97756043 1.0882043  1.14113886 1.25470187 1.23243561],[0.52898448 0.52334713 0.52666668 0.52743608 0.52408949],[0.33669973 0.34269286 0.35501701 0.35521589 0.34591666],[0.29058894 0.29292194 0.30239841 0.30252366 0.29528317],[2.94506729 2.92902126 2.94743679 2.94792452 2.93149956]
877,"[8.38261388e-11 1.23209700e-10 1.34235811e-10 1.80109202e-10
 1.78475741e-10]",[0.04752228 0.04518796 0.04560084 0.04567137 0.04506144],[1.48501295 1.71876706 1.78423562 1.99164664 1.97825549],[0.52833749 0.52721146 0.52869508 0.52868356 0.52675497],[0.17507873 0.16384251 0.16590612 0.16604752 0.16281902],[0.16067491 0.15235343 0.15561249 0.15573554 0.152033  ],[2.79523002 2.72228333 2.68810142 2.68794711 2.70648101]
878,"[9.96762356e-11 1.54099160e-10 1.83247143e-10 2.46241639e-10
 2.28776706e-10]",[0.04629475 0.04505746 0.0456236  0.04567538 0.04509588],[1.51758076 1.74542249 1.83017452 2.02548878 1.99673705],[0.52838759 0.52240116 0.52405726 0.52405226 0.52326996],[0.16861561 0.16252154 0.16515468 0.16527199 0.16265764],[0.15152672 0.14488362 0.14632006 0.14639803 0.14495529],[2.62157811 2.56933127 2.5250133  2.52448698 2.55355763]
879,"[1.18994628e-10 1.55742781e-10 1.58866772e-10 2.13051085e-10
 2.19537270e-10]",[0.04224233 0.04447015 0.04821513 0.04831704 0.04556774],[1.63923607 1.78434546 1.76450521 1.95286549 2.00481677],[0.52377792 0.52075126 0.5215824  0.5218422  0.52279649],[0.14851207 0.15946604 0.17750685 0.17784252 0.16456366],[0.13841689 0.14754198 0.16217281 0.16244769 0.15171107],[2.50637026 2.54550286 2.55944444 2.55945175 2.55287093]
880,"[1.02360742e-10 1.40519667e-10 1.47911043e-10 1.98414923e-10
 2.00526529e-10]",[0.04504196 0.04522163 0.04753885 0.0476291  0.04577883],[1.55520766 1.75791385 1.78936632 1.98682169 2.00139889],[0.5241608  0.52571997 0.52339777 0.52313601 0.52522376],[0.16366618 0.16419968 0.17547659 0.1756883  0.16677689],[0.15336516 0.15525221 0.16597676 0.16618279 0.15796011],[2.70476676 2.71585613 2.72299761 2.72305093 2.71882922]
881,"[9.79594654e-11 1.46056831e-10 1.62797987e-10 2.18518589e-10
 2.12940358e-10]",[0.06098161 0.06145285 0.06317562 0.06325866 0.06193179],[1.40194226 1.56383433 1.60542709 1.74425599 1.74010761],[0.526135   0.52006178 0.51881325 0.51914011 0.51752248],[0.2385526  0.24094263 0.25076455 0.25096087 0.24331881],[0.19480129 0.19169383 0.19786413 0.19799909 0.19269787],[2.92424574 2.89059148 2.87126385 2.87108716 2.88281871]
882,"[7.82360457e-11 1.09821650e-10 1.18291535e-10 1.58733838e-10
 1.57889953e-10]",[0.05339016 0.05306215 0.05488075 0.05498203 0.05347648],[1.37388303 1.53646301 1.5562793  1.72425962 1.74044615],[0.52686211 0.52725169 0.52764153 0.52789941 0.52603034],[0.20532765 0.20280525 0.21117312 0.21135908 0.20435309],[0.18716682 0.18400106 0.18846283 0.18860012 0.18471872],[2.90812975 2.83429386 2.77271039 2.77198338 2.81234454]
883,"[9.06692684e-11 1.30784027e-10 1.42749851e-10 1.91568478e-10
 1.89135001e-10]",[0.05169952 0.05094937 0.05247069 0.05255654 0.05124421],[1.40976964 1.57915699 1.59119528 1.75780244 1.78176862],[0.52658043 0.52248601 0.52170452 0.52170291 0.52081392],[0.19604426 0.19140476 0.19916352 0.19934484 0.19279788],[0.17422047 0.17017767 0.1741583  0.17427014 0.17070714],[2.87734323 2.78969113 2.71250902 2.71155036 2.76292564]
884,"[6.17583538e-11 9.76491991e-11 1.18134614e-10 1.58778749e-10
 1.45866287e-10]",[0.06427318 0.06246551 0.06189831 0.06196542 0.06222958],[1.17311837 1.33385363 1.39380808 1.53335837 1.5120777 ],[0.52838849 0.5237093  0.5188832  0.51878731 0.5205699 ],[0.26345396 0.25242561 0.24901252 0.24900512 0.25043395],[0.23340349 0.22539674 0.2222291  0.22221403 0.22347744],[2.95362445 2.88262741 2.82145258 2.8206776  2.86139851]
885,"[7.56641584e-11 1.19121437e-10 1.40693962e-10 1.89010522e-10
 1.76893663e-10]",[0.05561561 0.05362529 0.05411526 0.05418798 0.05358942],[1.30931487 1.50080722 1.53821536 1.69702564 1.70186541],[0.52175091 0.51933411 0.51547883 0.51521609 0.51627966],[0.21734195 0.20646072 0.20838183 0.20856046 0.20579196],[0.20079559 0.1899834  0.18887013 0.18893728 0.18854824],[2.89138116 2.74442715 2.63452171 2.63328488 2.70396914]
886,"[4.76557782e-11 7.20328024e-11 8.54706600e-11 1.14866203e-10
 1.06644390e-10]",[0.06251587 0.06126025 0.06154292 0.06164908 0.06129281],[1.14537145 1.30849332 1.38670178 1.54125333 1.50493453],[0.52907993 0.5248695  0.52352325 0.52405163 0.52362116],[0.25503475 0.24663923 0.24748824 0.24758516 0.24565715],[0.2299808  0.22190924 0.22153924 0.22157283 0.22091433],[2.92363574 2.85109972 2.79776383 2.79717992 2.8313317 ]
887,"[3.92065410e-11 6.32322410e-11 8.11310784e-11 1.09158750e-10
 9.59542525e-11]",[0.06493407 0.06443554 0.06507073 0.06518776 0.06465764],[1.01116882 1.14920173 1.21559548 1.34854975 1.31988202],[0.5278579  0.52201559 0.52064655 0.52090144 0.52104186],[0.2673444  0.25984744 0.25915615 0.25915587 0.25888167],[0.23163375 0.22166293 0.2158528  0.21580167 0.21931485],[2.84682615 2.75603627 2.69453736 2.69388305 2.73266154]
888,"[4.85640749e-11 7.47054340e-11 8.80517977e-11 1.18303125e-10
 1.10629697e-10]",[0.06564094 0.06528427 0.06655065 0.06667467 0.06563983],[1.06950737 1.2144703  1.26795513 1.4009627  1.38373146],[0.52485577 0.51931241 0.52185543 0.52157601 0.51976185],[0.27071595 0.26752672 0.27354598 0.27377755 0.26839996],[0.23878128 0.23625789 0.23739118 0.23747941 0.23597408],[2.90766659 2.82164241 2.75621729 2.75542276 2.79817332]
889,"[6.68664456e-11 1.02078289e-10 1.20281955e-10 1.61614020e-10
 1.51039900e-10]",[0.05605807 0.05587431 0.05794882 0.05805385 0.05639746],[1.25814555 1.42242902 1.4569345  1.6081677  1.61313505],[0.52898059 0.52750139 0.52262416 0.52285774 0.52617051],[0.21929758 0.2177039  0.22716853 0.22741986 0.2196382 ],[0.20131535 0.19498465 0.19478163 0.19486063 0.19383275],[2.78184044 2.66610736 2.60960029 2.60915945 2.64210498]
890,"[3.10669289e-10 4.36017930e-10 4.30237019e-10 5.76162383e-10
 6.15626638e-10]",[0.04894397 0.04782819 0.04876273 0.04880962 0.04789894],[2.67346791 2.89405946 2.83258502 3.02621683 3.1143748 ],[0.53054319 0.52948035 0.53346357 0.53348624 0.53095327],[0.17478391 0.16933198 0.17444997 0.17470257 0.16963342],[0.13243833 0.12989839 0.13695684 0.13715382 0.13102795],[2.83491268 2.81862125 2.84382767 2.84455985 2.82182492]
891,"[6.12054305e-11 8.70886261e-11 9.47424966e-11 1.27148791e-10
 1.25665016e-10]",[0.09165922 0.09381109 0.09561622 0.09576692 0.09456888],[0.98461278 1.07135972 1.10685431 1.1895379  1.17528318],[0.51181084 0.51177662 0.5135036  0.51350752 0.51282375],[0.40111857 0.40871242 0.4148821  0.41498438 0.41092191],[0.34937371 0.35466147 0.35633069 0.35637475 0.35554826],[2.86146247 2.83787997 2.8468472  2.84720426 2.83739185]
892,"[5.37089025e-11 7.31967989e-11 7.95846699e-11 1.06841951e-10
 1.05088035e-10]",[0.07651866 0.07894367 0.08311421 0.08331568 0.08027058],[1.08140752 1.18715694 1.20932671 1.3202651  1.32449706],[0.52033238 0.52174049 0.52198564 0.52195946 0.52302899],[0.31963959 0.33017992 0.35103091 0.35136943 0.33623435],[0.27487068 0.2831023  0.29914717 0.299337   0.28813978],[2.92214139 2.93153625 2.95733755 2.95776329 2.93871112]
893,"[4.64748306e-11 6.53086164e-11 7.28637603e-11 9.78485924e-11
 9.46223221e-11]",[0.07886247 0.08162283 0.08530511 0.08551006 0.08289887],[0.945717   1.04522606 1.10351247 1.20685303 1.17824608],[0.52240711 0.52322131 0.5215344  0.52179148 0.52225968],[0.33895163 0.35005709 0.36636708 0.36669288 0.35520857],[0.28405084 0.29368589 0.30774131 0.3079696  0.29854872],[2.89018059 2.86903826 2.88708354 2.8876349  2.87061186]
894,"[7.49540901e-11 1.02283568e-10 1.06717103e-10 1.43134639e-10
 1.45590682e-10]",[0.05445681 0.05417674 0.05681298 0.05694123 0.05477004],[1.31200968 1.45177345 1.47347612 1.63411412 1.64517399],[0.53000148 0.52800247 0.52803328 0.52778454 0.52670385],[0.20964967 0.20681822 0.21982553 0.22006291 0.20918961],[0.18534028 0.18019887 0.18712286 0.18728379 0.18112961],[2.7667368  2.7280218  2.70145069 2.70119168 2.71778707]
895,"[7.71612404e-11 1.22285318e-10 1.44491172e-10 1.94105179e-10
 1.81726372e-10]",[0.0523912  0.0504743  0.05172441 0.05180839 0.05061821],[1.3451569  1.54969074 1.6007631  1.76986046 1.76626075],[0.52655641 0.52078555 0.52166068 0.52246329 0.52148668],[0.19889438 0.18804243 0.1921423  0.19218459 0.18835167],[0.17403831 0.16181225 0.16259446 0.1626932  0.16096608],[2.74336129 2.66137245 2.62906935 2.62892312 2.64595692]
896,"[3.65098579e-11 5.77749017e-11 7.31528513e-11 9.84100200e-11
 8.72372963e-11]",[0.07102233 0.06853584 0.06896723 0.06911114 0.06852873],[0.96670653 1.11915389 1.22073477 1.3540664  1.29632776],[0.5271397  0.52473758 0.52573897 0.52574349 0.52343469],[0.3017659  0.28630798 0.28737256 0.28748915 0.28473485],[0.26573379 0.25456488 0.25047938 0.25046805 0.25207323],[2.89146541 2.79986462 2.76389653 2.7637958  2.78205891]
897,"[1.45015101e-10 2.01428774e-10 1.99213565e-10 2.66821506e-10
 2.84190029e-10]",[0.05525476 0.05596998 0.05891213 0.05901287 0.05668666],[1.95152119 2.14327999 2.07199589 2.24380548 2.34186371],[0.52472736 0.52293064 0.5237032  0.52369249 0.52156422],[0.19649851 0.20019855 0.2173177  0.21784073 0.20382764],[0.15223332 0.1576402  0.17353505 0.17385006 0.16149291],[2.95556491 2.94670238 2.95314364 2.95335392 2.9471352 ]
898,"[1.49710912e-10 2.04660690e-10 2.01102849e-10 2.69348407e-10
 2.87835802e-10]",[0.05816871 0.05856729 0.06047252 0.06055266 0.05903395],[2.15681272 2.3972507  2.35279876 2.54279812 2.6223127 ],[0.53092155 0.53098506 0.53359297 0.53384828 0.53229391],[0.19023343 0.19061488 0.20088575 0.20126947 0.19235584],[0.13981306 0.14250975 0.15446882 0.15471189 0.14547767],[3.06443024 3.06327809 3.06277926 3.06278585 3.06299578]
899,"[3.87557585e-11 5.27631159e-11 5.77784756e-11 7.75797193e-11
 7.58592799e-11]",[0.07735601 0.07744965 0.07943107 0.07964619 0.07807088],[1.07283126 1.23029964 1.28734468 1.42401422 1.40498429],[0.5334145  0.53722788 0.54024237 0.54024568 0.53870588],[0.32528121 0.32355616 0.33377916 0.33400829 0.32500163],[0.28025238 0.28359519 0.29752703 0.29776802 0.28704594],[3.03251577 3.02683146 3.02413588 3.02415156 3.02534151]
900,"[8.57521713e-11 1.25346858e-10 1.38065013e-10 1.85299858e-10
 1.81890948e-10]",[0.04927198 0.04768681 0.0493809  0.0494751  0.04792987],[1.5510324  1.78680424 1.81629918 2.0158529  2.03746055],[0.53839615 0.53585143 0.53060966 0.53086439 0.53505119],[0.18386621 0.17584884 0.18386413 0.18411064 0.17653955],[0.16474465 0.15935129 0.16585333 0.1660362  0.15999151],[2.65463311 2.63028149 2.65498268 2.65565469 2.63333422]
901,"[1.12612567e-10 1.56722065e-10 1.67749200e-10 2.25084545e-10
 2.24795920e-10]",[0.04436493 0.04557082 0.04857484 0.04866722 0.04639624],[1.57553922 1.71784567 1.71659553 1.89619238 1.93097837],[0.52114494 0.51589826 0.5160616  0.51709841 0.51575752],[0.16000836 0.16562413 0.17994578 0.18024062 0.16927725],[0.14747992 0.15283788 0.16237255 0.16257169 0.15545179],[2.50982003 2.49660181 2.50003598 2.50019519 2.49609566]
902,"[2.74967713e-10 3.30940495e-10 2.75988497e-10 3.68607750e-10
 4.43895528e-10]",[0.02951462 0.03120914 0.03630138 0.03642796 0.03240892],[2.79271334 2.9034203  2.59998998 2.87444358 3.1808821 ],[0.53200337 0.52685822 0.52863061 0.5286072  0.52739329],[0.09245706 0.09996873 0.12163143 0.12204236 0.10487053],[0.0816242  0.08959059 0.11124216 0.1116955  0.09476875],[2.59320751 2.59117138 2.63972548 2.64072154 2.60216632]
903,"[2.60492328e-10 2.81775103e-10 2.10159982e-10 2.80231109e-10
 3.64837852e-10]",[0.04444477 0.04890467 0.05759689 0.05780579 0.0511299 ],[2.07587605 2.04879238 1.80097912 1.9470998  2.16765301],[0.51670384 0.52060776 0.52430847 0.52430169 0.5214834 ],[0.15396146 0.17597063 0.2198075  0.22063328 0.18671448],[0.11841095 0.13326485 0.16676453 0.16744868 0.14125018],[2.91588121 2.89140286 2.89508159 2.89538912 2.88908812]
904,"[3.59462883e-11 5.21058089e-11 6.00390427e-11 8.06620103e-11
 7.62955878e-11]",[0.08689091 0.08343025 0.0810666  0.08121441 0.08270497],[0.93700735 1.08032798 1.16617065 1.28772946 1.23790611],[0.53133755 0.52995048 0.53218957 0.53220943 0.53098754],[0.3786409  0.35993865 0.34734413 0.34734907 0.35523118],[0.31844052 0.30305885 0.29185561 0.29176717 0.29910499],[3.02864129 3.00644517 2.99457995 2.9945289  3.00111149]
905,"[1.93463379e-10 1.74180184e-10 1.22567493e-10 1.63690624e-10
 2.16005171e-10]",[0.04179824 0.05359425 0.07075314 0.07107787 0.05876975],[2.20734819 1.94361568 1.54702046 1.67837192 1.99365692],[0.52680255 0.52885175 0.53195416 0.53218338 0.5259558 ],[0.14284673 0.19811466 0.28354522 0.28489647 0.22324206],[0.12031136 0.16318336 0.22181084 0.22262289 0.18138124],[2.50098035 2.73753765 2.9249009  2.92676274 2.80841959]
906,"[6.86802657e-11 9.18392234e-11 9.11666763e-11 1.22159330e-10
 1.29083260e-10]",[0.05330566 0.0522202  0.05411318 0.05424221 0.05254361],[1.28591817 1.46427525 1.51130626 1.68800951 1.68166497],[0.52777156 0.52672483 0.53086326 0.53111866 0.52775129],[0.20449222 0.19872052 0.20864261 0.20893487 0.19987921],[0.1800841  0.17677488 0.18778874 0.18805584 0.1786373 ],[2.7673705  2.77825655 2.82527716 2.82623118 2.78932464]
907,"[2.08671460e-10 2.02853409e-10 1.80358016e-10 2.41950906e-10
 2.66085370e-10]",[0.07395507 0.08911404 0.09694156 0.09699617 0.09315448],[2.2094028  2.01185559 1.8751396  1.96883083 2.05225121],[0.53772041 0.53908224 0.53712038 0.53713338 0.53710202],[0.23962621 0.29514805 0.33044435 0.33104305 0.31071054],[0.17946954 0.22292746 0.2500856  0.25027376 0.23451013],[3.19332383 3.39255353 3.4166534  3.41546136 3.42163949]
