epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
1412,"[1.44315132e-10 2.83402864e-10 2.77341006e-10 2.56959099e-10
 3.17960478e-10]",[0.08947661 0.0896595  0.09001334 0.09338696 0.09732772],[1.43277533 1.62462969 1.60026937 1.45059431 1.37030899],[0.52843064 0.52816266 0.52687579 0.52299855 0.51643243],[0.39014672 0.3902933  0.39178624 0.40688827 0.42204464],[0.34606616 0.34615376 0.34696958 0.35248744 0.35803859],[2.9952317  2.99497704 2.99134064 2.91762013 2.77210423]
1413,"[2.18290873e-10 4.32015049e-10 4.41367479e-10 4.16238991e-10
 4.23695574e-10]",[0.09503689 0.09528476 0.09626905 0.10061194 0.10495751],[2.05644469 2.24996437 2.25492905 2.18573448 2.07693984],[0.56347877 0.56319721 0.56085793 0.56005859 0.5578789 ],[0.39868733 0.3987974  0.39983708 0.409239   0.42577804],[0.3247249  0.32416176 0.32057672 0.32056813 0.33743812],[3.33509678 3.33784982 3.35566842 3.40665726 3.40323755]
1414,"[7.54590703e-10 1.50537474e-09 1.61728871e-09 1.77830336e-09
 1.96655981e-09]",[0.11006274 0.11015089 0.11045089 0.11101845 0.11089809],[2.0126934  2.06355222 2.06828603 2.07396466 2.07669748],[0.55894089 0.55802444 0.55893751 0.56040757 0.55862312],[0.42319316 0.42311574 0.42214295 0.41794276 0.41732226],[0.29910021 0.29829305 0.29344822 0.28035327 0.27701652],[3.3394838  3.34075473 3.34879878 3.3742064  3.38953921]
1415,"[8.46397711e-10 1.68385962e-09 1.77637031e-09 1.82576783e-09
 1.90256495e-09]",[0.10702278 0.10712656 0.10762491 0.10976524 0.11203896],[2.0821833  2.13159487 2.13296886 2.1190726  2.09488652],[0.553218   0.5541671  0.55499147 0.56049028 0.559918  ],[0.40340137 0.40329331 0.40423404 0.41019836 0.41630216],[0.26125211 0.26133515 0.2620035  0.26442115 0.26924253],[3.23662249 3.23788043 3.24681025 3.28914823 3.33855442]
1416,"[6.65237882e-10 1.33093613e-09 1.45173970e-09 1.61742602e-09
 1.72188750e-09]",[0.04862022 0.04848067 0.04768309 0.0475482  0.05066504],[3.40514568 3.80041848 3.88255983 3.92180516 3.74604958],[0.5448139  0.54433123 0.54440071 0.54198123 0.54561424],[0.17277706 0.17206702 0.16783041 0.16744427 0.18355824],[0.14218962 0.14133677 0.13698579 0.1357313  0.14865909],[2.64127993 2.63766031 2.61964521 2.62608047 2.71474532]
1417,"[5.23016347e-10 1.04268027e-09 1.11445014e-09 1.19313670e-09
 1.27673232e-09]",[0.11485274 0.11494747 0.1152169  0.1162724  0.11730373],[1.84270518 1.90213764 1.90266629 1.89738618 1.89729571],[0.55432147 0.55412883 0.55229863 0.55375045 0.55554165],[0.41593334 0.41569405 0.41418788 0.41094647 0.41246044],[0.27491985 0.27453688 0.27142677 0.26349976 0.2653964 ],[3.3784435  3.37809302 3.3761629  3.37402751 3.37831757]
1418,"[4.88218258e-10 9.73852533e-10 1.04611645e-09 1.15962013e-09
 1.30416095e-09]",[0.1088157  0.10891337 0.10909767 0.10861705 0.10687992],[1.92910989 2.00202459 2.00188321 2.00192092 2.01820076],[0.55437681 0.55482461 0.55533355 0.55175989 0.55250255],[0.42459945 0.42461108 0.42185366 0.4114107  0.40279727],[0.31159679 0.31070242 0.30453056 0.28536612 0.27622949],[3.2850301  3.28463014 3.28105384 3.25686574 3.22404179]
1419,"[3.51373588e-10 7.02449078e-10 7.65643843e-10 8.94224370e-10
 1.04951097e-09]",[0.06553206 0.06532691 0.06386627 0.06086781 0.06098762],[2.77517296 3.1095155  3.20680199 3.35637288 3.30025736],[0.55329003 0.55378939 0.55067472 0.54550139 0.54433556],[0.24089349 0.23913004 0.22987262 0.21639622 0.22323684],[0.1814823  0.1802556  0.17337879 0.16400091 0.17094214],[3.08968262 3.08864564 3.08449826 3.10107248 3.13536959]
1420,"[4.99178006e-10 9.76869849e-10 9.24488890e-10 6.30987670e-10
 4.82657856e-10]",[0.14145478 0.14121852 0.1390363  0.12745742 0.11288921],[1.96074556 2.00823508 2.02914681 2.10751788 2.10939162],[0.56717369 0.56692127 0.56585598 0.5659696  0.5615989 ],[0.39538193 0.39655487 0.40375426 0.4425956  0.45819285],[0.25819649 0.25940185 0.26824583 0.31640818 0.3641129 ],[3.57196727 3.56943691 3.55285362 3.48703866 3.40562541]
1421,"[6.45390257e-10 1.26526100e-09 1.21107878e-09 8.52571750e-10
 6.38380518e-10]",[0.1397184  0.13918737 0.13519692 0.11753382 0.10223208],[2.00519762 2.04852259 2.09518264 2.28788621 2.36622102],[0.57119098 0.57099464 0.57248678 0.56915274 0.56835193],[0.41020541 0.41066851 0.41332864 0.43040986 0.43383036],[0.26951172 0.27058778 0.27844229 0.31645115 0.35770217],[3.53295729 3.52682327 3.48539147 3.31918796 3.23713767]
1422,"[5.46797321e-10 1.07278588e-09 1.03255937e-09 7.50216504e-10
 5.89105942e-10]",[0.13269692 0.13228957 0.12914135 0.11630247 0.10781619],[2.10033631 2.15570462 2.19532557 2.32370745 2.30119267],[0.57262374 0.57239317 0.57352389 0.57211276 0.57064219],[0.396855   0.39773063 0.4037577  0.43209267 0.44615617],[0.27351812 0.27495572 0.28492089 0.32986914 0.36468725],[3.52134033 3.51699753 3.48873069 3.39900651 3.40199734]
1423,"[6.01411240e-10 1.17936836e-09 1.13188047e-09 8.18954980e-10
 6.53337817e-10]",[0.12526117 0.1246572  0.12022148 0.1019918  0.09175138],[2.12047707 2.18006486 2.23874156 2.44987982 2.43374254],[0.56627245 0.56717333 0.57128551 0.57008735 0.56385733],[0.36945839 0.37012781 0.3759885  0.39588862 0.39237032],[0.2518733  0.25292579 0.26104366 0.30215757 0.33594014],[3.4797592  3.47251588 3.4231218  3.22523813 3.1553552 ]
1424,"[5.65209398e-10 1.10875173e-09 1.06496597e-09 7.50220943e-10
 5.41385603e-10]",[0.13260527 0.13219801 0.12905558 0.11561714 0.10394725],[2.12798389 2.18268484 2.22350749 2.3668697  2.36712313],[0.57566489 0.57610248 0.57694178 0.57845355 0.57035541],[0.38405703 0.38475643 0.39081622 0.41908054 0.43693785],[0.25705655 0.25804127 0.26558174 0.30590118 0.35786643],[3.4614733  3.4573148  3.4295968  3.32181257 3.2611731 ]
1425,"[5.75772644e-10 1.13006001e-09 1.09019045e-09 7.95900414e-10
 6.20153994e-10]",[0.12631454 0.1258362  0.12223152 0.10694716 0.09486747],[2.17605987 2.2367615  2.28467257 2.45709208 2.47363904],[0.56998245 0.57022526 0.57220326 0.57044042 0.5671877 ],[0.359176   0.35944147 0.36367556 0.38657268 0.3958387 ],[0.22704929 0.22779136 0.23366919 0.27192296 0.31572913],[3.44454974 3.4390178  3.40184802 3.25530909 3.17985274]
1426,"[5.37231237e-10 1.05339315e-09 1.01055475e-09 7.35398299e-10
 6.00003617e-10]",[0.1231818  0.12261325 0.11837145 0.10085296 0.09104537],[2.25786737 2.32928062 2.39180495 2.6097842  2.55749376],[0.56465377 0.56419315 0.56703488 0.56508661 0.5660737 ],[0.35934527 0.35995716 0.36284645 0.37158517 0.37066206],[0.23193305 0.23274281 0.23893091 0.26954749 0.29628262],[3.39775532 3.39172112 3.35102114 3.19809522 3.19265068]
1427,"[2.38009056e-10 4.70809252e-10 4.78551905e-10 4.30173226e-10
 4.01832596e-10]",[0.08427713 0.08423213 0.08350614 0.0830521  0.08665509],[2.36670426 2.61855935 2.63393858 2.55353791 2.36479689],[0.55475633 0.55497488 0.55682275 0.55616515 0.55402213],[0.31386781 0.31388634 0.31594702 0.33449823 0.36696201],[0.26155305 0.26150707 0.26211335 0.27550577 0.30574917],[2.98725922 2.98753729 2.99257643 3.05800735 3.16443365]
1428,"[5.38012918e-10 1.05536674e-09 1.01455991e-09 7.33177304e-10
 5.72716283e-10]",[0.12819276 0.12778629 0.12458729 0.10999844 0.09576319],[2.08021378 2.13955162 2.18267792 2.36135473 2.46927921],[0.57055827 0.56989229 0.57046897 0.57044241 0.56842663],[0.37597356 0.37701825 0.38276694 0.40146789 0.4003961 ],[0.24354028 0.2445337  0.25199224 0.28895224 0.32474869],[3.42501489 3.42125333 3.39530991 3.27582932 3.172965  ]
1429,"[5.96860593e-10 1.16755437e-09 1.10159847e-09 7.37839141e-10
 5.47844344e-10]",[0.11780635 0.11748081 0.11492743 0.10398649 0.09738572],[2.19638476 2.26126214 2.29608765 2.41412074 2.40859818],[0.5676403  0.56720533 0.56782799 0.56589333 0.56562313],[0.3350131  0.33582134 0.34147399 0.37031049 0.39824523],[0.21267078 0.21394645 0.22252919 0.26790784 0.31975775],[3.3732673  3.36994381 3.34739378 3.25596408 3.22811808]
1430,"[4.71566812e-10 9.38920036e-10 9.94551334e-10 1.02077732e-09
 1.03881281e-09]",[0.06580663 0.06553442 0.06372271 0.05976249 0.06030762],[3.10913842 3.40936812 3.49725374 3.5849022  3.38586674],[0.55549701 0.55646425 0.55533728 0.55075066 0.55040209],[0.23751725 0.2364964  0.23205843 0.22692451 0.23505934],[0.18081845 0.17995973 0.1755494  0.17418278 0.18973644],[2.77083153 2.76500204 2.7320795  2.68942785 2.76024145]
1431,"[7.17605698e-10 1.43002639e-09 1.52842796e-09 1.69088469e-09
 1.93447590e-09]",[0.08930019 0.08941745 0.0898912  0.09043891 0.08954607],[2.42636401 2.51867394 2.51374804 2.49758544 2.50571887],[0.55888918 0.55937269 0.56008212 0.55524563 0.55367957],[0.36663026 0.36681781 0.36668562 0.36660948 0.36477553],[0.27660412 0.27622202 0.27400527 0.27197823 0.27369198],[3.21674938 3.2174126  3.22076093 3.22068966 3.20692142]
1432,"[7.71224502e-10 1.54180826e-09 1.67883723e-09 1.92975791e-09
 2.20565213e-09]",[0.11727085 0.11725554 0.11685243 0.11473976 0.11219757],[1.84678651 1.88810807 1.89790234 1.93280216 1.97095464],[0.55871647 0.55873043 0.55895453 0.55703681 0.55709787],[0.47563355 0.47513954 0.47263245 0.46353256 0.45516166],[0.36655917 0.36572234 0.36136893 0.34846876 0.33976454],[3.3954977  3.39461908 3.38813118 3.35601774 3.31821362]
1433,"[4.05979186e-10 8.08978815e-10 8.61294398e-10 8.99350344e-10
 9.27943206e-10]",[0.09435892 0.09442671 0.09454548 0.09559801 0.09738414],[2.07764207 2.19835335 2.20629306 2.19361782 2.15878457],[0.55508021 0.55532917 0.55558356 0.557446   0.55654076],[0.36504411 0.36442793 0.36094717 0.35595974 0.36154393],[0.26762405 0.26649722 0.25976617 0.24559961 0.24930669],[3.178218   3.17807139 3.17762314 3.18298534 3.19799057]
1434,"[2.27989207e-10 4.51502791e-10 4.62945935e-10 4.38185128e-10
 4.40581499e-10]",[0.08793232 0.08806593 0.08834976 0.08977177 0.09148316],[2.054565   2.26430627 2.26693881 2.21971461 2.16470402],[0.55771304 0.55817467 0.55887243 0.555296   0.55579683],[0.33825178 0.33758874 0.3328431  0.32498207 0.33388801],[0.27362741 0.27259925 0.26633407 0.24990303 0.25333196],[3.08178181 3.08178738 3.08260819 3.09651035 3.12377011]
1435,"[1.22535030e-10 2.41885836e-10 2.43082176e-10 2.17360228e-10
 2.15645242e-10]",[0.08764324 0.08760223 0.08629397 0.08358444 0.08562455],[1.78621772 2.06586214 2.08554248 2.06399891 2.0031225 ],[0.55471672 0.55512212 0.55374271 0.55735027 0.55581377],[0.37699125 0.37554878 0.36979623 0.35568606 0.36731171],[0.33017302 0.32931376 0.32414144 0.30988966 0.31815079],[3.12488684 3.12381238 3.11851044 3.13098924 3.19988662]
1436,"[5.58391301e-10 1.11196188e-09 1.18104680e-09 1.25179171e-09
 1.34974000e-09]",[0.10144249 0.10149318 0.1015626  0.10219005 0.10320049],[1.99026878 2.0667493  2.06999827 2.06903764 2.06981453],[0.55379725 0.55290819 0.55555851 0.552621   0.55068718],[0.36892128 0.36855005 0.36440445 0.35854753 0.35778739],[0.22568085 0.2246158  0.21790128 0.20239309 0.20079428],[3.20916562 3.20932027 3.21069657 3.2206073  3.23614544]
1437,"[3.83969387e-10 7.65824388e-10 8.21397395e-10 8.96425803e-10
 9.83211540e-10]",[0.09402306 0.09401622 0.09360364 0.09243362 0.09184837],[2.02735983 2.15357824 2.17597677 2.22876137 2.26757951],[0.55910551 0.55930629 0.56047967 0.56290396 0.56320002],[0.34418776 0.34313512 0.33646206 0.31903936 0.31724169],[0.23790572 0.23652129 0.22786366 0.20551967 0.20082719],[3.17936111 3.17934845 3.17908679 3.17623521 3.17272746]
1438,"[9.96877354e-11 1.96295294e-10 1.94301872e-10 1.68194074e-10
 1.70328714e-10]",[0.11197216 0.11232578 0.11286452 0.11502629 0.11665078],[1.53274334 1.72979946 1.73516221 1.71672516 1.71513736],[0.56042507 0.56062857 0.5615747  0.56567644 0.5669021 ],[0.47599099 0.47642196 0.47839943 0.48425324 0.48963381],[0.41723111 0.41762567 0.42020193 0.42633467 0.4308738 ],[3.16500829 3.16888636 3.19582332 3.3102702  3.40016452]
1439,"[1.47485909e-10 2.92181105e-10 3.00429688e-10 2.88983464e-10
 2.96826049e-10]",[0.09959061 0.0996851  0.0992767  0.09868846 0.09966565],[1.8396061  2.0559022  2.07625493 2.0884304  2.07241575],[0.56383862 0.56331229 0.56379423 0.56410741 0.56904982],[0.42016592 0.41964893 0.41763476 0.41381165 0.41820932],[0.35517539 0.35452474 0.35152828 0.34426805 0.34669858],[3.34261261 3.34568949 3.36539767 3.42384953 3.43918855]
1440,"[3.51240524e-10 6.97228465e-10 7.25002783e-10 7.07363797e-10
 7.05598127e-10]",[0.10506384 0.10521911 0.10576435 0.10793036 0.11004699],[2.09952855 2.21138168 2.20237904 2.14170853 2.08213236],[0.57077806 0.57055208 0.57025902 0.57100528 0.57052345],[0.41772205 0.41768448 0.41646398 0.41604897 0.41902345],[0.32667108 0.32638819 0.32498014 0.32091377 0.32328599],[3.34041955 3.34125573 3.34662265 3.36572211 3.38281239]
1441,"[5.77777541e-10 1.15070045e-09 1.22178513e-09 1.27540803e-09
 1.33268110e-09]",[0.09195326 0.09202665 0.09224511 0.09298388 0.09357338],[2.27386313 2.37492612 2.37773904 2.36592979 2.35188332],[0.55461382 0.55460843 0.55463522 0.55342458 0.55448976],[0.38247044 0.38260289 0.38299655 0.38556022 0.38808499],[0.29520227 0.29502098 0.29421924 0.29377633 0.29693307],[3.05688163 3.05622841 3.0524073  3.04431379 3.04492516]
1442,"[4.95628275e-10 9.86500723e-10 1.04530079e-09 1.10989884e-09
 1.21447388e-09]",[0.11512109 0.11528992 0.1159008  0.11657933 0.11521859],[1.96503645 2.03132318 2.03266054 2.03908161 2.06332945],[0.56516997 0.56538775 0.56554437 0.56579377 0.56398722],[0.47357694 0.47388239 0.47473656 0.47635629 0.4702202 ],[0.38945726 0.38960615 0.38962072 0.38575787 0.37974081],[3.32386422 3.32523782 3.33332443 3.35151461 3.35321067]
1443,"[4.90146373e-10 9.73739343e-10 1.01916601e-09 1.03671390e-09
 1.09832470e-09]",[0.09944014 0.09966223 0.1007851  0.10475001 0.10781116],[2.20454934 2.30059544 2.28733096 2.21863928 2.16156476],[0.56876421 0.56851966 0.56851711 0.57217068 0.57143666],[0.3996761  0.4001455  0.40214381 0.41168281 0.42025359],[0.31655391 0.3164894  0.31653031 0.32009238 0.32632631],[3.30706024 3.31039306 3.331155   3.3913498  3.4212902 ]
1444,"[7.53838522e-10 1.50556807e-09 1.62700500e-09 1.79522495e-09
 1.94953058e-09]",[0.0863526  0.08634278 0.08613752 0.08588912 0.08626899],[2.64246225 2.74801841 2.75950686 2.74299555 2.6815428 ],[0.57412982 0.57414611 0.575328   0.56865658 0.56382662],[0.36108832 0.36083967 0.35944269 0.35733642 0.36131366],[0.29369389 0.2933238  0.29136922 0.29023718 0.2950789 ],[3.14420522 3.14367546 3.14158968 3.14790663 3.16284732]
1445,"[7.34876652e-10 1.45864718e-09 1.51573378e-09 1.47166155e-09
 1.45648045e-09]",[0.11268405 0.11252023 0.11117988 0.10589023 0.10076061],[2.4384081  2.50010365 2.51430744 2.54643562 2.5519439 ],[0.58295488 0.58295111 0.58427095 0.58248288 0.57759381],[0.46419621 0.46340916 0.4591084  0.43929142 0.41273939],[0.38483285 0.38414672 0.37991287 0.36171914 0.33602033],[3.56911387 3.56720085 3.55420674 3.49840318 3.43596844]
1446,"[4.85105930e-10 9.64319686e-10 1.01145993e-09 1.01038031e-09
 1.01628138e-09]",[0.10193017 0.10175022 0.10025589 0.09505227 0.09093142],[2.34626792 2.45096696 2.47594004 2.52443188 2.5209521 ],[0.56985991 0.56985667 0.57147458 0.56882544 0.5637892 ],[0.42324378 0.42252829 0.41704957 0.39732832 0.38134843],[0.34155622 0.34075592 0.3357546  0.31864251 0.3072323 ],[3.29385912 3.29079337 3.27060506 3.19585095 3.13263012]
1447,"[3.85552742e-10 7.67520905e-10 8.11858722e-10 8.26278232e-10
 8.30543833e-10]",[0.10762219 0.1075051  0.10635595 0.10295704 0.10106377],[2.21730768 2.32611383 2.3447475  2.36524119 2.34134473],[0.56983175 0.57031881 0.57096326 0.56798584 0.5691239 ],[0.44644529 0.44605339 0.44238968 0.42997358 0.42145211],[0.35877379 0.3581719  0.35466526 0.34588365 0.3404461 ],[3.40300729 3.40173636 3.39374772 3.36890107 3.35296632]
1448,"[5.05786424e-10 1.00651128e-09 1.06391311e-09 1.10385949e-09
 1.16311364e-09]",[0.11920035 0.11885859 0.11622579 0.10630999 0.09738865],[2.17219106 2.24456658 2.27714793 2.37201648 2.41538533],[0.58261742 0.58262515 0.58240183 0.57814958 0.57295052],[0.48983046 0.48853699 0.48000273 0.44351458 0.40466988],[0.40029347 0.39919645 0.39156206 0.35726225 0.32275677],[3.42477045 3.4200863  3.38967256 3.27967846 3.18373008]
1449,"[6.78705847e-10 1.34833042e-09 1.41013580e-09 1.41607138e-09
 1.46389870e-09]",[0.09665058 0.09652345 0.09540504 0.09045427 0.08499431],[2.47341084 2.56151486 2.57257015 2.60090453 2.62164743],[0.57959881 0.57980299 0.57801994 0.57167412 0.56986044],[0.40787048 0.40721804 0.40179611 0.37780759 0.34899333],[0.32376553 0.3230023  0.31808989 0.29658985 0.26857719],[3.1571     3.15385626 3.13331842 3.06518739 3.01253217]
1450,"[1.57368024e-10 3.09800925e-10 3.06090265e-10 2.61939073e-10
 2.61360347e-10]",[0.09829844 0.09843299 0.09837468 0.09937126 0.10211531],[1.84852568 2.05670603 2.05310996 1.96779967 1.87424953],[0.55936849 0.55938822 0.559813   0.56241221 0.56098884],[0.39910601 0.39931476 0.40075936 0.40718034 0.41086286],[0.3378625  0.33820259 0.33966018 0.34506132 0.34736004],[3.19759698 3.19845162 3.20594906 3.25952543 3.32192738]
1451,"[5.62102593e-10 1.12058613e-09 1.19683479e-09 1.26786770e-09
 1.33045720e-09]",[0.11039152 0.11038638 0.11009742 0.10981327 0.11056903],[1.98277748 2.04884122 2.05833383 2.06383793 2.04657559],[0.55873812 0.55914103 0.55901535 0.5597039  0.55568545],[0.41462307 0.41412766 0.41251135 0.40801928 0.40671443],[0.27479057 0.27383778 0.26885347 0.25662014 0.25313855],[3.308637   3.30818142 3.30579943 3.30506367 3.3149152 ]
1452,"[7.77235012e-10 1.55195036e-09 1.67607247e-09 1.86386254e-09
 2.06255538e-09]",[0.10871803 0.10876021 0.10875598 0.10808538 0.10673207],[2.0558458  2.10754162 2.11353139 2.13960134 2.17975083],[0.55955783 0.55911188 0.56094548 0.56123845 0.56098409],[0.44693354 0.44679114 0.44578786 0.43984042 0.43096683],[0.35114018 0.35082731 0.34870889 0.34009485 0.33259807],[3.35912887 3.3593832  3.36113618 3.36870961 3.37702222]
1453,"[7.60110261e-10 1.51665527e-09 1.62995851e-09 1.77702100e-09
 1.92792597e-09]",[0.11155704 0.11155628 0.11132864 0.11065005 0.11024373],[2.09299308 2.14471119 2.15266528 2.16673847 2.17214131],[0.56772853 0.56808853 0.56733982 0.56628778 0.5627426 ],[0.41927966 0.41893724 0.41642208 0.41003519 0.40918321],[0.28828442 0.28759983 0.28288915 0.27106833 0.26995126],[3.47828714 3.47843041 3.47956569 3.48617849 3.49526353]
1454,"[5.21410166e-10 1.03815415e-09 1.10177339e-09 1.16809560e-09
 1.26489510e-09]",[0.12660159 0.12680542 0.12768096 0.13000817 0.13091557],[1.82165264 1.86885405 1.85781791 1.82175712 1.80653661],[0.56495935 0.56491904 0.56561997 0.56214725 0.56218334],[0.42671057 0.42653477 0.42597435 0.42806283 0.43187561],[0.27581435 0.27544823 0.27368648 0.27374597 0.27986342],[3.53302076 3.53429395 3.54208551 3.56385111 3.57449701]
1455,"[9.00116583e-10 1.79949133e-09 1.95759024e-09 2.21836739e-09
 2.47442769e-09]",[0.12907132 0.12900597 0.12837084 0.12631173 0.1247772 ],[1.80444129 1.83416918 1.84557619 1.88061913 1.91017404],[0.5662335  0.56671165 0.56683508 0.56693721 0.56404415],[0.48724462 0.48685973 0.48442863 0.4777933  0.47392799],[0.35180442 0.35128316 0.34779426 0.33741392 0.32963831],[3.51673942 3.51590773 3.51055784 3.49216665 3.47745023]
1456,"[1.07164244e-09 2.13847014e-09 2.29937526e-09 2.50679936e-09
 2.71355143e-09]",[0.12350614 0.1235224  0.12346592 0.1234902  0.12379844],[1.93244959 1.96076825 1.96469231 1.96567262 1.95646255],[0.5676869  0.56814583 0.56817178 0.5699402  0.56635558],[0.49487088 0.49462145 0.49428702 0.49384134 0.49254931],[0.39520108 0.39495725 0.39393475 0.38891266 0.3833714 ],[3.50708929 3.50683021 3.50529168 3.50115877 3.49915862]
1457,"[4.74005760e-10 9.44035259e-10 1.00336808e-09 1.06463655e-09
 1.14698565e-09]",[0.1110936  0.11119599 0.11148057 0.11243324 0.11314937],[2.04969887 2.12680316 2.12834942 2.11544546 2.09962505],[0.55794242 0.55795838 0.55815386 0.56148357 0.56284847],[0.37379964 0.37250981 0.36713894 0.35566609 0.35468966],[0.24302523 0.24212656 0.23636675 0.22131644 0.22229855],[3.48981809 3.49104581 3.49869637 3.5219557  3.53656314]
1458,"[5.93633445e-10 1.18081181e-09 1.24442583e-09 1.27499453e-09
 1.32598543e-09]",[0.09482711 0.09489319 0.09509488 0.09619586 0.09763978],[2.29629317 2.39059145 2.39265323 2.36844761 2.32998161],[0.56440506 0.56424579 0.5635271  0.56261528 0.56069784],[0.37677428 0.37638985 0.37495154 0.37326169 0.37488677],[0.27105628 0.27054416 0.26699056 0.25830019 0.25792808],[3.29382172 3.29501682 3.30238916 3.3236286  3.33402415]
1459,"[9.09185615e-10 1.81071070e-09 1.92407851e-09 2.03643744e-09
 2.18456451e-09]",[0.11076981 0.11076503 0.11060281 0.11086741 0.11218492],[2.12184664 2.16725859 2.17647046 2.18338331 2.16546604],[0.56894915 0.56868931 0.56915525 0.56637678 0.56798399],[0.46008595 0.45934286 0.45820843 0.45637777 0.46037123],[0.37345889 0.3730062  0.37027423 0.36467736 0.36437518],[3.41109913 3.41169138 3.41596208 3.43625694 3.4584713 ]
1460,"[9.28913066e-10 1.85375298e-09 1.99443319e-09 2.18565392e-09
 2.38540215e-09]",[0.11193954 0.111868   0.111247   0.10948946 0.10857506],[2.0491353  2.09220682 2.107877   2.15171023 2.18233767],[0.56324677 0.56322145 0.56341895 0.56695922 0.56464396],[0.46353249 0.46330649 0.45982101 0.45047605 0.44305571],[0.37761766 0.37710406 0.37430975 0.36363535 0.35285563],[3.40158216 3.40100178 3.39757259 3.38955594 3.38789159]
1461,"[7.26685452e-10 1.45131592e-09 1.56716344e-09 1.71006115e-09
 1.81983218e-09]",[0.09256675 0.0924435  0.09151207 0.08905594 0.08799658],[2.4650794  2.55761949 2.58690762 2.6505631  2.67215204],[0.57225191 0.57227891 0.57080863 0.56995972 0.56855458],[0.390058   0.3894468  0.3838701  0.37065292 0.36427374],[0.31758617 0.3167757  0.31174754 0.29789793 0.29132569],[3.22166096 3.21885754 3.20187522 3.15650147 3.13656089]
1462,"[5.41732848e-10 1.07980296e-09 1.15330185e-09 1.23817983e-09
 1.33718796e-09]",[0.10630736 0.10631879 0.1060711  0.10507793 0.10411514],[2.04611064 2.12111351 2.12961568 2.14550715 2.15761615],[0.56927954 0.5695112  0.56927152 0.56511043 0.56224858],[0.42552116 0.42506568 0.42318913 0.41604631 0.41208491],[0.32853982 0.32796279 0.32463627 0.31549469 0.31219054],[3.32419564 3.3229244  3.31454232 3.28292668 3.25395662]
1463,"[6.74290161e-10 1.34626234e-09 1.45227305e-09 1.59863567e-09
 1.74080760e-09]",[0.09597499 0.09587616 0.09505067 0.09264931 0.0912702 ],[2.3985046  2.48799835 2.51223177 2.55962016 2.56811055],[0.57190923 0.57192862 0.57094453 0.56755386 0.5624095 ],[0.39947317 0.39891652 0.39418401 0.37964507 0.36999143],[0.31871815 0.31800408 0.31325464 0.30069596 0.29335436],[3.29587002 3.29491453 3.28922206 3.27568928 3.27164874]
1464,"[4.52103977e-10 9.00937207e-10 9.60263457e-10 1.01659818e-09
 1.07568859e-09]",[0.10177449 0.10156606 0.09991871 0.09490275 0.09189773],[2.30233412 2.41282207 2.44384599 2.50517109 2.50929256],[0.57675152 0.57697391 0.57680653 0.5745327  0.57087806],[0.4123218  0.41129629 0.40382153 0.37998556 0.36399808],[0.3262297  0.32497271 0.31703444 0.29247465 0.27631732],[3.43930462 3.43739145 3.42509775 3.38294867 3.35102628]
1465,"[7.33141833e-10 1.46716771e-09 1.60780961e-09 1.88519193e-09
 2.18403572e-09]",[0.09823855 0.09810738 0.09713996 0.09488275 0.09430582],[2.31363405 2.39075206 2.41333401 2.44414341 2.42816841],[0.56639746 0.5666319  0.56469835 0.56192889 0.55901591],[0.38130635 0.38027765 0.3771666  0.36796487 0.36447607],[0.28317283 0.28268692 0.27889442 0.27099262 0.26768659],[3.39504275 3.39448496 3.390647   3.37445835 3.35847853]
1466,"[6.96115103e-10 1.39291488e-09 1.52050553e-09 1.69497765e-09
 1.80060153e-09]",[0.07920766 0.07898821 0.07749234 0.07334272 0.07102091],[2.77200867 2.91563345 2.96392969 3.07093352 3.11292363],[0.56063352 0.56111247 0.5633906  0.5616951  0.55885955],[0.30671783 0.30522199 0.29665464 0.27563091 0.26692738],[0.23025462 0.22905605 0.22186207 0.20322191 0.19658789],[3.0755383  3.07146896 3.04655227 2.97509464 2.93380521]
1467,"[5.54436149e-10 1.10422211e-09 1.17228045e-09 1.22034196e-09
 1.26807168e-09]",[0.10749419 0.107666   0.10844698 0.11095576 0.11276968],[2.0496232  2.11989841 2.11607197 2.08691348 2.05921858],[0.56363748 0.56388922 0.56307372 0.56473296 0.56587017],[0.44502092 0.44550365 0.44703116 0.45340486 0.45922077],[0.34895218 0.3492475  0.35056277 0.35503802 0.36075146],[3.28992052 3.2921631  3.30645899 3.35436781 3.39120347]
1468,"[2.58460924e-10 5.13484138e-10 5.37203756e-10 5.40503922e-10
 5.60205147e-10]",[0.10098162 0.10107393 0.10108187 0.10152686 0.10250423],[2.16519352 2.32594134 2.3223847  2.25624725 2.1734953 ],[0.56227369 0.56275609 0.56325789 0.56370807 0.56086325],[0.39674744 0.39692062 0.39694826 0.40265969 0.41245539],[0.30677522 0.30665035 0.30568884 0.30948784 0.32183428],[3.21945566 3.22149166 3.23558608 3.29276676 3.33827772]
1469,"[7.15056577e-10 1.42694036e-09 1.53414415e-09 1.66595471e-09
 1.78920034e-09]",[0.06542953 0.06526846 0.06426755 0.06315757 0.06534345],[3.05103257 3.26571266 3.33498781 3.41815363 3.31867097],[0.56004393 0.56053199 0.5600631  0.55841092 0.55434597],[0.24014795 0.23970127 0.23742172 0.23625638 0.24644883],[0.18107161 0.18044429 0.17744267 0.17745298 0.18562904],[2.93335068 2.93248677 2.92963379 2.95669943 3.02123051]
