mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[-3.59281743e-07 -5.05857406e-07 -5.12498734e-07 -4.78293370e-07
 -4.26285689e-07]","[1.75907899e-05 2.47778760e-05 2.52278955e-05 2.47966125e-05
 2.46884537e-05]","[3.09435888e-10 6.13943138e-10 6.36446711e-10 6.14871992e-10
 6.09519746e-10]",[-0.03980117 -0.0427671  -0.06041196 -0.10403547 -0.12252433],[0.18762098 0.18340054 0.16291099 0.16023881 0.20305759],"[1.75944585e-05 2.47830392e-05 2.52331006e-05 2.48012249e-05
 2.46921337e-05]",[0.03717448 0.0374349  0.0375651  0.03821615 0.03951823],"[4.07035860e-11 8.04389832e-11 8.12573705e-11 7.14674112e-11
 6.57272802e-11]",[0.38833757 0.3874464  0.38132424 0.35481844 0.3275214 ],"[3.51771569e-11 6.93972325e-11 6.94315250e-11 6.06664818e-11
 5.85595533e-11]",[0.335612   0.33426215 0.32582796 0.30119444 0.29180436],"[1.89174017e-11 3.74645640e-11 3.85448740e-11 3.86583937e-11
 4.32784479e-11]",[0.1804838  0.18045368 0.18088322 0.19192959 0.21565806],"[2.86750865e-11 5.71049103e-11 6.05831427e-11 6.27564914e-11
 6.47126976e-11]",[0.27357819 0.27505435 0.28430431 0.31157083 0.3224657 ],"[1.86084460e-12 3.71510980e-12 3.99838848e-12 4.24297060e-12
 4.30932593e-12]",[0.01775362 0.01789438 0.01876362 0.02106532 0.02147353],10
"[3.24251530e-07 4.58288011e-07 4.75804234e-07 4.85525207e-07
 4.76439939e-07]","[2.07635145e-05 2.92656013e-05 2.99059782e-05 2.95710079e-05
 2.92609656e-05]","[4.31123535e-10 8.56475420e-10 8.94367532e-10 8.74444510e-10
 8.56204107e-10]",[-0.10769661 -0.11124627 -0.13543875 -0.24066703 -0.35775277],[0.05254986 0.05191868 0.05325514 0.14633436 0.37937138],"[2.07660462e-05 2.92691894e-05 2.99097630e-05 2.95749936e-05
 2.92648441e-05]",[0.03945312 0.03932292 0.03997396 0.04049479 0.03984375],"[3.88358903e-11 7.69099810e-11 7.87841326e-11 7.31501448e-11
 7.06184672e-11]",[0.3109779  0.31084827 0.30997102 0.30635548 0.30276677],"[3.33438063e-11 6.57728911e-11 6.57353151e-11 5.69453722e-11
 5.41854029e-11]",[0.26700011 0.26583532 0.2586313  0.2384893  0.23231231],"[1.95644619e-11 3.87658792e-11 3.99680206e-11 3.96564345e-11
 4.29746148e-11]",[0.15666218 0.15668066 0.15725156 0.1660826  0.18424763],"[5.09533381e-11 1.01128049e-10 1.04932696e-10 1.00003218e-10
 9.53456095e-11]",[0.40800821 0.40873082 0.41285083 0.41881713 0.40878092],"[3.14976328e-12 6.27053691e-12 6.62996800e-12 6.65935229e-12
 6.50114557e-12]",[0.02522169 0.02534373 0.02608518 0.02788961 0.02787275],11
"[-3.57634690e-08 -4.96186290e-08 -4.54673997e-08 -2.50953522e-08
 -4.09882456e-09]","[1.81597011e-05 2.55805704e-05 2.60631902e-05 2.58158415e-05
 2.60712296e-05]","[3.29774745e-10 6.54365580e-10 6.79289883e-10 6.66457675e-10
 6.79709013e-10]",[-0.03043249 -0.02821169 -0.01425826  0.03144171  0.06955892],[0.30010509 0.29745338 0.28252736 0.26329526 0.31247678],"[1.81597363e-05 2.55806185e-05 2.60632299e-05 2.58158537e-05
 2.60712299e-05]",[0.0344401  0.0344401  0.03483073 0.03483073 0.03470052],"[3.82008145e-11 7.54825640e-11 7.62646415e-11 6.83731016e-11
 6.59708301e-11]",[0.37465596 0.3741692  0.37058166 0.35199106 0.33021182],"[3.36629358e-11 6.63792231e-11 6.63128034e-11 5.91934786e-11
 6.06958216e-11]",[0.33015054 0.32904369 0.32222414 0.30473351 0.30380818],"[1.67503284e-11 3.31266577e-11 3.39141922e-11 3.54600880e-11
 4.38563504e-11]",[0.16427949 0.16420978 0.16479429 0.18255182 0.21951953],"[3.10256995e-11 6.15765441e-11 6.39589360e-11 6.21492712e-11
 6.17712591e-11]",[0.30428574 0.30523667 0.31078633 0.3199502  0.3091912 ],"[1.83429599e-12 3.64199137e-12 3.78660313e-12 3.59877421e-12
 3.36603715e-12]",[0.01798993 0.01805345 0.01839969 0.01852682 0.01684844],12
"[-8.56126433e-08 -1.23537155e-07 -1.44821353e-07 -2.06088981e-07
 -2.58426904e-07]","[1.85483960e-05 2.61282355e-05 2.66015394e-05 2.59818440e-05
 2.54787153e-05]","[3.44042995e-10 6.82684692e-10 7.07641899e-10 6.75056217e-10
 6.49164931e-10]",[0.16335351 0.16483259 0.17321858 0.18434481 0.16251648],[0.78251297 0.78229828 0.77871956 0.73278908 0.63212993],"[1.85485936e-05 2.61285276e-05 2.66019336e-05 2.59826613e-05
 2.54800258e-05]",[0.04003906 0.04042969 0.04016927 0.03873698 0.03730469],"[4.23942630e-11 8.38658686e-11 8.52318633e-11 7.58440127e-11
 6.90499348e-11]",[0.36373534 0.36379501 0.36402777 0.36225221 0.35603522],"[3.37060847e-11 6.64928364e-11 6.64288129e-11 5.65960894e-11
 5.17061328e-11]",[0.2891923  0.28843393 0.28371939 0.27031875 0.26660713],"[1.83182903e-11 3.62772044e-11 3.72333842e-11 3.58376963e-11
 3.72332189e-11]",[0.15716772 0.15736397 0.15902487 0.17117086 0.1919819 ],"[4.05620796e-11 8.02733659e-11 8.17560382e-11 7.28403229e-11
 6.55638639e-11]",[0.34801553 0.34821138 0.34918242 0.34790575 0.33806035],"[2.78146186e-12 5.49903509e-12 5.55858194e-12 4.74202075e-12
 3.98351732e-12]",[0.02386446 0.02385382 0.02374087 0.02264922 0.02053981],13
"[2.01730714e-07 2.89224064e-07 3.27124726e-07 4.28300937e-07
 5.11355195e-07]","[1.57859422e-05 2.22240690e-05 2.25736215e-05 2.23155603e-05
 2.28124310e-05]","[2.49195971e-10 4.93909241e-10 5.09568386e-10 4.97984230e-10
 5.20407010e-10]",[0.09388875 0.0940815  0.09761862 0.14123991 0.20737165],[0.59017416 0.57850459 0.50738831 0.38021646 0.52358554],"[1.57872311e-05 2.22259509e-05 2.25759916e-05 2.23196701e-05
 2.28181615e-05]",[0.03522135 0.03626302 0.03710938 0.03697917 0.03697917],"[3.44350393e-11 6.81357217e-11 6.94857565e-11 6.46262468e-11
 6.43519959e-11]",[0.36297079 0.3626784  0.36052017 0.34927603 0.33590495],"[3.72593845e-11 7.35703456e-11 7.40340307e-11 6.60349530e-11
 6.45653793e-11]",[0.39274148 0.39160626 0.38411845 0.35688946 0.33701877],"[1.87649012e-11 3.70958846e-11 3.77488197e-11 3.68953404e-11
 4.14182257e-11]",[0.19779594 0.19745701 0.19585612 0.19940285 0.21619511],"[2.49836834e-11 4.96761600e-11 5.22567237e-11 5.36386670e-11
 5.65283733e-11]",[0.26334651 0.26442033 0.27112899 0.28989306 0.29506715],"[1.31800661e-12 2.62995399e-12 2.82525975e-12 3.06545981e-12
 3.29787839e-12]",[0.01389276 0.01399893 0.01465859 0.01656744 0.01721429],14
"[-4.05943415e-07 -5.74867999e-07 -6.04135230e-07 -6.42135364e-07
 -6.54856473e-07]","[1.56479548e-05 2.20699148e-05 2.26580818e-05 2.28994951e-05
 2.32648669e-05]","[2.44858491e-10 4.87081138e-10 5.13388672e-10 5.24386878e-10
 5.41254030e-10]",[-0.0009259  -0.0010416  -0.00187134 -0.00306385  0.00377953],[0.39387469 0.39510687 0.40130602 0.41078094 0.44222305],"[1.56532195e-05 2.20774005e-05 2.26661344e-05 2.29084966e-05
 2.32740814e-05]",[0.05481771 0.05507812 0.05514323 0.05722656 0.05839844],"[2.33711945e-11 4.62468105e-11 4.71610658e-11 4.35651031e-11
 4.26859330e-11]",[0.23450682 0.23345181 0.22689498 0.20759303 0.19766647],"[2.40777318e-11 4.75307796e-11 4.77816499e-11 4.28383942e-11
 4.26792468e-11]",[0.24159623 0.23993322 0.22988065 0.20413017 0.1976355 ],"[1.52108233e-11 3.01927406e-11 3.15433591e-11 3.34702755e-11
 3.89566576e-11]",[0.15262557 0.15241159 0.15175717 0.15948995 0.18039725],"[4.90924463e-11 9.79698993e-11 1.05175127e-10 1.11217859e-10
 1.13409717e-10]",[0.49259415 0.49454762 0.50600444 0.52996666 0.52516828],"[3.33376861e-12 6.67414883e-12 7.30046527e-12 8.07919700e-12
 8.36903138e-12]",[0.03345107 0.0336908  0.03512302 0.03849836 0.03875461],15
"[-1.51561122e-08 -2.20239778e-08 -2.68152752e-08 -4.12857991e-08
 -5.39263571e-08]","[1.55891343e-05 2.19478108e-05 2.22905073e-05 2.19224500e-05
 2.21654465e-05]","[2.43021107e-10 4.81706398e-10 4.96866717e-10 4.80593812e-10
 4.91307017e-10]",[-0.01127675 -0.01301942 -0.02429109 -0.06176767 -0.08627185],[0.6010306  0.60161262 0.60124505 0.54342488 0.44699199],"[1.55891416e-05 2.19478218e-05 2.22905235e-05 2.19224888e-05
 2.21655121e-05]",[0.04082031 0.04095052 0.04082031 0.04303385 0.04355469],"[3.61601843e-11 7.14050873e-11 7.17932327e-11 6.25045210e-11
 5.78096935e-11]",[0.39894676 0.3980632  0.39174887 0.36145983 0.32800835],"[3.14281888e-11 6.20140846e-11 6.21600084e-11 5.52512642e-11
 5.49320196e-11]",[0.34673977 0.34571101 0.33918396 0.31951469 0.31168062],"[1.59340634e-11 3.15026729e-11 3.21152432e-11 3.21457155e-11
 3.74601974e-11]",[0.17579675 0.17561851 0.17524089 0.18589671 0.21254667],"[2.53921798e-11 5.05257712e-11 5.33922703e-11 5.55124419e-11
 5.88393304e-11]",[0.28014591 0.28166691 0.29134169 0.32102507 0.33385045],"[1.63244966e-12 3.26083026e-12 3.52226548e-12 3.81032600e-12
 3.97317325e-12]",[0.01801043 0.01817821 0.01921969 0.02203488 0.02254352],16
"[1.77576111e-07 2.47787005e-07 2.36383813e-07 1.67738436e-07
 9.37921696e-08]","[1.90549805e-05 2.68163364e-05 2.71620163e-05 2.64590022e-05
 2.65645192e-05]","[3.63092280e-10 7.19115897e-10 7.37775128e-10 7.00078799e-10
 7.05673681e-10]",[-0.24460789 -0.24545167 -0.25089164 -0.27670783 -0.31833529],[0.73466485 0.73993185 0.77811727 0.93082966 1.00230222],"[1.90558079e-05 2.68174812e-05 2.71630448e-05 2.64595339e-05
 2.65646848e-05]",[0.03776042 0.03789062 0.03854167 0.040625   0.04036458],"[5.51711487e-11 1.08680118e-10 1.07604270e-10 8.95873566e-11
 8.22033946e-11]",[0.40676376 0.40529198 0.39542873 0.35707365 0.32612997],"[5.13225713e-11 1.01136709e-10 1.00432975e-10 8.52831491e-11
 8.06348584e-11]",[0.37838911 0.37716095 0.36907535 0.33991811 0.31990703],"[2.38765273e-11 4.72402864e-11 4.83214777e-11 4.78490702e-11
 5.37219342e-11]",[0.17603596 0.17616938 0.17757381 0.19071488 0.21313393],"[3.33722013e-11 6.64461307e-11 7.04757808e-11 7.39859602e-11
 7.86698723e-11]",[0.24604531 0.24779218 0.25898738 0.29489024 0.31211123],"[1.67071082e-12 3.33017272e-12 3.55360576e-12 3.73888153e-12
 3.88113969e-12]",[0.01231775 0.01241894 0.01305894 0.01490228 0.01539786],17
"[-1.57372423e-07 -2.16750363e-07 -1.87932714e-07 -6.11764559e-08
  6.58227151e-08]","[2.12045836e-05 2.98910419e-05 3.05802615e-05 3.05063143e-05
 3.06350691e-05]","[4.49634365e-10 8.93474385e-10 9.35152391e-10 9.30635215e-10
 9.38507460e-10]",[0.22574803 0.22434204 0.2134206  0.15186384 0.07530367],[0.44879687 0.45310268 0.47912467 0.54242862 0.56040903],"[2.12051676e-05 2.98918277e-05 3.05808389e-05 3.05063757e-05
 3.06351398e-05]",[0.03020833 0.03033854 0.02942708 0.03059896 0.03229167],"[5.19537447e-11 1.02840422e-10 1.05067694e-10 9.72210520e-11
 9.45864951e-11]",[0.44181036 0.44178971 0.44090268 0.42664379 0.39966161],"[4.26080573e-11 8.40087196e-11 8.38476727e-11 7.43766475e-11
 7.55969996e-11]",[0.36233541 0.36089105 0.35185567 0.32639366 0.31942423],"[2.26459909e-11 4.47515272e-11 4.54586284e-11 4.45817627e-11
 5.08308225e-11]",[0.19257964 0.19224701 0.19076112 0.19564212 0.21477832],"[2.44583345e-11 4.86081124e-11 5.10353618e-11 5.29596715e-11
 5.76586153e-11]",[0.20799166 0.20881443 0.21416315 0.23240764 0.24362817],"[1.14138062e-12 2.28062068e-12 2.47238332e-12 2.77438092e-12
 3.07765423e-12]",[0.00970621 0.00979726 0.01037503 0.01217506 0.01300418],18
"[ 3.66483082e-08  4.99007645e-08  3.93839716e-08 -3.52301402e-09
 -4.55833930e-08]","[1.74375902e-05 2.45802236e-05 2.51475917e-05 2.51637534e-05
 2.54462036e-05]","[3.04069552e-10 6.04187393e-10 6.32401369e-10 6.33214484e-10
 6.47509276e-10]",[-0.04840781 -0.04932022 -0.05573561 -0.08425178 -0.10913997],[1.05599755 1.05768036 1.06530543 1.03921088 0.92387217],"[1.74376287e-05 2.45802743e-05 2.51476225e-05 2.51637536e-05
 2.54462444e-05]",[0.03782552 0.03795573 0.0375     0.0390625  0.03763021],"[4.10095032e-11 8.13650036e-11 8.43464987e-11 8.15637603e-11
 8.10383467e-11]",[0.40921351 0.40992622 0.41410601 0.42178942 0.41578502],"[3.06629028e-11 6.05299962e-11 6.08624061e-11 5.49088527e-11
 5.54442139e-11]",[0.30596991 0.30495706 0.29880894 0.28394931 0.28446871],"[1.53363924e-11 3.03040795e-11 3.07888873e-11 3.05808541e-11
 3.56912253e-11]",[0.15303426 0.15267543 0.15116055 0.1581423  0.18312166],"[3.08846105e-11 6.11696956e-11 6.26521417e-11 5.74590762e-11
 5.38056924e-11]",[0.30818223 0.30817994 0.3075958  0.29713724 0.27606191],"[1.43796739e-12 2.85431540e-12 2.96154593e-12 2.79620398e-12
 2.60365993e-12]",[0.01434876 0.01438037 0.01453995 0.01445997 0.01335865],19
"[1.12712912e-07 1.57621927e-07 1.52619741e-07 1.16925391e-07
 7.73348103e-08]","[3.05703807e-05 4.32487065e-05 4.51990777e-05 4.75091898e-05
 4.84265538e-05]","[9.34548174e-10 1.87045061e-09 2.04295663e-09 2.25712311e-09
 2.34513112e-09]",[0.16432778 0.16493346 0.16858557 0.17910686 0.18645702],[-0.08100356 -0.08167871 -0.08614954 -0.10414613 -0.12467354],"[3.05705885e-05 4.32489937e-05 4.51993354e-05 4.75093337e-05
 4.84266156e-05]",[0.01790365 0.01790365 0.01705729 0.01692708 0.01614583],"[9.96556413e-11 1.99449792e-10 2.17835953e-10 2.41106175e-10
 2.51560073e-10]",[0.61593011 0.6171884  0.6241992  0.63553536 0.62848201],"[4.82713287e-11 9.62827518e-11 1.03171793e-10 1.10357639e-10
 1.16480587e-10]",[0.29834503 0.29794264 0.29563417 0.29089334 0.29100784],"[1.44621698e-11 2.87705900e-11 3.05526647e-11 3.49984832e-11
 4.37367291e-11]",[0.08938466 0.08902929 0.0875473  0.09225302 0.10926912],"[2.36654085e-11 4.70725702e-11 4.95693379e-11 5.02069960e-11
 5.10750974e-11]",[0.14626606 0.14566395 0.14203873 0.13234137 0.12760284],"[1.21406209e-12 2.42166469e-12 2.59013391e-12 2.68807748e-12
 2.67173177e-12]",[0.00750361 0.00749373 0.00742191 0.00708554 0.00667489],20
"[-4.83353978e-08 -6.70039812e-08 -6.09651525e-08 -3.19289211e-08
 -2.15142804e-09]","[2.78640950e-05 3.94091776e-05 4.11395890e-05 4.34045817e-05
 4.48323907e-05]","[7.76407793e-10 1.55308328e-09 1.69246578e-09 1.88395771e-09
 2.00994326e-09]",[0.128222   0.12824775 0.12823681 0.12719244 0.12652703],[0.09175333 0.09677853 0.12632091 0.19298335 0.20483579],"[2.78641370e-05 3.94092346e-05 4.11396341e-05 4.34045934e-05
 4.48323908e-05]",[0.0281901  0.02845052 0.02884115 0.02766927 0.02623698],"[1.34145184e-10 2.68444595e-10 2.93140326e-10 3.26645984e-10
 3.46148859e-10]",[0.63062496 0.63167602 0.63732414 0.64348649 0.63186802],"[5.69144926e-11 1.13495767e-10 1.21617422e-10 1.32654443e-10
 1.45934625e-10]",[0.26755861 0.26706648 0.26441166 0.26132677 0.26639239],"[1.66663023e-11 3.31454145e-11 3.52184138e-11 4.16393168e-11
 5.46717338e-11]",[0.07834934 0.07799436 0.07656929 0.08202868 0.09979903],"[2.53941194e-11 5.04237545e-11 5.25275697e-11 5.15090764e-11
 5.14782256e-11]",[0.11937935 0.11865196 0.11420158 0.10147192 0.09396953],"[1.28291797e-12 2.54656213e-12 2.64260460e-12 2.49275355e-12
 2.31310920e-12]",[0.00603108 0.00599231 0.00574536 0.00491068 0.0042224 ],21
"[-5.88541481e-08 -8.29163708e-08 -8.43354104e-08 -7.99261416e-08
 -7.25121767e-08]","[1.37369865e-05 1.93266702e-05 1.95634837e-05 1.93625469e-05
 2.02032990e-05]","[1.88704798e-10 3.73520183e-10 3.82729895e-10 3.74908222e-10
 4.08173292e-10]",[-0.06939024 -0.07042009 -0.07762553 -0.11141236 -0.14538805],[0.6289847  0.63260362 0.66028063 0.81877875 0.97551513],"[1.37371126e-05 1.93268481e-05 1.95636655e-05 1.93627118e-05
 2.02034292e-05]",[0.03483073 0.03457031 0.03665365 0.03352865 0.03300781],"[2.41128398e-11 4.75630506e-11 4.76371164e-11 4.31863822e-11
 4.51449969e-11]",[0.37247634 0.37226609 0.37070068 0.36267679 0.35431157],"[2.62719111e-11 5.16981835e-11 5.09667026e-11 4.36271589e-11
 4.41982832e-11]",[0.40582799 0.40463091 0.39661073 0.36637841 0.34688148],"[1.32072540e-11 2.61135153e-11 2.66743394e-11 2.73831520e-11
 3.31191256e-11]",[0.20401536 0.20438505 0.20757335 0.22996216 0.2599289 ],"[1.46296246e-11 2.89544973e-11 2.96147581e-11 2.84167761e-11
 2.98865471e-11]",[0.22598703 0.22662082 0.23045499 0.23864248 0.23455865],"[5.69642895e-13 1.13708118e-12 1.22265250e-12 1.30026782e-12
 1.33268916e-12]",[0.0087994  0.0088997  0.00951439 0.01091958 0.01045935],22
"[5.47905860e-08 7.63928651e-08 7.24496921e-08 4.97869448e-08
 2.55829934e-08]","[1.49732753e-05 2.10783925e-05 2.14068476e-05 2.12605113e-05
 2.19714564e-05]","[2.24198972e-10 4.44298630e-10 4.58253124e-10 4.52009342e-10
 4.82744895e-10]",[-0.02141417 -0.01891403 -0.00054291  0.09108474  0.18248061],[0.42781224 0.4285182  0.43830194 0.52007818 0.60275103],"[1.49733755e-05 2.10785309e-05 2.14069702e-05 2.12605696e-05
 2.19714713e-05]",[0.03209635 0.03183594 0.03079427 0.03105469 0.03027344],"[3.18731470e-11 6.30985194e-11 6.45685722e-11 6.08948515e-11
 6.14195942e-11]",[0.45648259 0.45689474 0.45802158 0.43918255 0.39579616],"[2.91812324e-11 5.75603486e-11 5.77764749e-11 5.45979768e-11
 6.15082896e-11]",[0.41792938 0.41679299 0.40984137 0.39376857 0.39636772],"[1.24912474e-11 2.47619775e-11 2.59084688e-11 3.12585847e-11
 4.44539806e-11]",[0.17889784 0.17930083 0.18378349 0.22544147 0.28646745],"[1.24857428e-11 2.46810778e-11 2.50522019e-11 2.35144060e-11
 2.45726784e-11]",[0.178819   0.17871504 0.17770951 0.16958932 0.15834966],"[4.87440326e-13 9.73560976e-13 1.05122738e-12 1.13779378e-12
 1.18975755e-12]",[0.00698105 0.00704953 0.00745695 0.00820593 0.00766696],23
"[-5.02994314e-08 -6.85976569e-08 -5.48945477e-08  1.43641212e-09
  5.67823187e-08]","[1.55583969e-05 2.18849432e-05 2.20987156e-05 2.13118631e-05
 2.12782996e-05]","[2.42063713e-10 4.78950737e-10 4.88353229e-10 4.54195507e-10
 4.52766033e-10]",[-0.25426527 -0.2572437  -0.27508157 -0.31573277 -0.31569923],[1.24336929 1.2624134  1.37826264 1.63555225 1.56796964],"[1.55584782e-05 2.18850507e-05 2.20987837e-05 2.13118631e-05
 2.12783753e-05]",[0.03020833 0.03020833 0.02942708 0.03007813 0.03125   ],"[3.00972237e-11 5.93710087e-11 5.93620684e-11 5.17144959e-11
 4.97649779e-11]",[0.43307236 0.43315974 0.433158   0.42397576 0.40268691],"[3.10176962e-11 6.10785471e-11 6.04365122e-11 5.18150337e-11
 5.14187813e-11]",[0.44631714 0.44561762 0.44099808 0.42480001 0.41606911],"[1.29410985e-11 2.56030018e-11 2.62495131e-11 2.71654470e-11
 3.27944507e-11]",[0.18621093 0.1867947  0.19153959 0.22271301 0.26536525],"[1.24570779e-11 2.44946609e-11 2.39789613e-11 1.93446514e-11
 1.77919437e-11]",[0.1792463  0.17870845 0.17497165 0.15859505 0.14396837],"[3.17547135e-13 6.31604483e-13 6.65318390e-13 6.72571416e-13
 6.80287284e-13]",[0.00456922 0.00460807 0.00485475 0.005514   0.00550473],24
"[3.53811648e-07 4.92759990e-07 4.63794587e-07 3.05003868e-07
 1.37136168e-07]","[1.31327244e-05 1.84570967e-05 1.85888405e-05 1.85762132e-05
 2.02484634e-05]","[1.72468451e-10 3.40664418e-10 3.45544991e-10 3.45075698e-10
 4.10000272e-10]",[-0.14470923 -0.13950377 -0.09886358  0.10396365  0.23513444],[2.39573064 2.38475305 2.29418783 1.86416768 1.61495902],"[1.31374896e-05 1.84636733e-05 1.85946255e-05 1.85787170e-05
 2.02489278e-05]",[0.03365885 0.03391927 0.0344401  0.03313802 0.03092448],"[2.55359235e-11 5.03631955e-11 5.04198367e-11 4.59661365e-11
 4.87711860e-11]",[0.41862143 0.41866273 0.41747116 0.39208041 0.35121773],"[2.96749977e-11 5.85039866e-11 5.86331351e-11 5.66550792e-11
 6.71212226e-11]",[0.48647506 0.48633607 0.48547644 0.48325459 0.48336252],"[1.21179052e-11 2.40165141e-11 2.51491626e-11 3.11831653e-11
 4.58662808e-11]",[0.19865406 0.19964618 0.20823253 0.26598511 0.33029853],"[9.22996740e-12 1.81239996e-11 1.76422418e-11 1.48670188e-11
 1.57961279e-11]",[0.15131084 0.15066246 0.14607598 0.1268122  0.11375324],"[2.71293342e-13 5.40207528e-13 5.72459826e-13 5.92499693e-13
 6.13462336e-13]",[0.00444743 0.00449068 0.00473991 0.00505388 0.00441775],25
"[-3.36055684e-07 -4.70717027e-07 -4.60889610e-07 -3.72355071e-07
 -2.70995731e-07]","[1.77622563e-05 2.50496889e-05 2.56907954e-05 2.57166686e-05
 2.56911420e-05]","[3.15497751e-10 6.27486916e-10 6.60016966e-10 6.61347045e-10
 6.60034777e-10]",[-0.2130849  -0.20997605 -0.19063152 -0.13451278 -0.10741142],[0.48791722 0.47810353 0.41440773 0.19510143 0.04858865],"[1.77654351e-05 2.50541113e-05 2.56949292e-05 2.57193642e-05
 2.56925712e-05]",[0.03053385 0.03066406 0.0297526  0.02936198 0.02779948],"[3.42194118e-11 6.78702573e-11 7.01567777e-11 6.64869530e-11
 6.39382177e-11]",[0.46524976 0.46541663 0.46612086 0.46292238 0.45115749],"[2.40546721e-11 4.75072969e-11 4.78326484e-11 4.21734522e-11
 3.99185249e-11]",[0.32704918 0.32577873 0.31779959 0.29363708 0.281671  ],"[1.09624274e-11 2.17353238e-11 2.24933624e-11 2.24936778e-11
 2.43133397e-11]",[0.14904601 0.14904881 0.14944565 0.15661459 0.17155851],"[1.81747290e-11 3.60889291e-11 3.75954976e-11 3.67902435e-11
 3.65844749e-11]",[0.24710502 0.24747789 0.24978408 0.25615593 0.25814545],"[1.07975736e-12 2.15373100e-12 2.30403558e-12 2.39493488e-12
 2.38771086e-12]",[0.01468046 0.01476909 0.01530799 0.01667499 0.01684804],26
"[-2.52154664e-07 -3.52690038e-07 -3.41960954e-07 -2.63735936e-07
 -1.76689985e-07]","[1.52157342e-05 2.14298261e-05 2.18143173e-05 2.16060260e-05
 2.19242903e-05]","[2.31518567e-10 4.59237448e-10 4.75864441e-10 4.66820358e-10
 4.80674506e-10]",[ 0.0159026   0.01599441  0.01610006  0.00811479 -0.01530215],[0.34087666 0.34980356 0.40148418 0.48429647 0.44441727],"[1.52178234e-05 2.14327282e-05 2.18169975e-05 2.16076356e-05
 2.19250023e-05]",[0.03795573 0.03795573 0.03795573 0.03782552 0.0374349 ],"[2.66143055e-11 5.25252133e-11 5.27006837e-11 4.67274645e-11
 4.58906191e-11]",[0.37888252 0.37774933 0.37023244 0.3423153  0.32164978],"[2.55962053e-11 5.04503320e-11 5.02409067e-11 4.41521998e-11
 4.45430095e-11]",[0.3643888  0.36282726 0.35295203 0.32344947 0.31220431],"[1.22393227e-11 2.42808992e-11 2.53119682e-11 2.72060660e-11
 3.27264290e-11]",[0.17423958 0.17462268 0.17782145 0.19930576 0.22938127],"[1.99620996e-11 3.97090733e-11 4.18509276e-11 4.27367625e-11
 4.41029422e-11]",[0.2841814  0.28557858 0.29401082 0.31308028 0.30911986],"[1.16680499e-12 2.32844853e-12 2.49912773e-12 2.63211397e-12
 2.66207326e-12]",[0.01661069 0.01674567 0.01755685 0.0192823  0.01865861],27
"[2.59279129e-07 3.63360742e-07 3.56974480e-07 2.92898211e-07
 2.18648864e-07]","[1.65421743e-05 2.33375689e-05 2.40109848e-05 2.45703510e-05
 2.53866718e-05]","[2.73643532e-10 5.44642123e-10 5.76527389e-10 6.03702148e-10
 6.44483107e-10]",[0.21435562 0.22204984 0.27053753 0.41793545 0.49596421],[1.50863731 1.54616332 1.79830404 2.7093318  3.24143321],"[1.65442062e-05 2.33403975e-05 2.40136382e-05 2.45720967e-05
 2.53876134e-05]",[0.03105469 0.03092448 0.03001302 0.02897135 0.02858073],"[3.43818191e-11 6.81300427e-11 7.01073354e-11 6.68176781e-11
 6.68889876e-11]",[0.48500521 0.4855114  0.48827453 0.49000093 0.47832043],"[2.50481548e-11 4.94178937e-11 4.94982152e-11 4.39857149e-11
 4.39063113e-11]",[0.35334039 0.35216403 0.34473878 0.32256495 0.31397225],"[1.05451509e-11 2.08471260e-11 2.12418839e-11 2.11497125e-11
 2.44594372e-11]",[0.14875458 0.14856173 0.14794273 0.15509935 0.17490844],"[1.57297686e-11 3.11510012e-11 3.19301004e-11 3.00130872e-11
 2.97414531e-11]",[0.2218911  0.22198968 0.22238264 0.22009805 0.21267992],"[6.66267573e-13 1.32741240e-12 1.40960826e-12 1.43538429e-12
 1.41522399e-12]",[0.00939867 0.00945947 0.00981746 0.01052625 0.01012021],28
