mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[-1.42633621e-07 -1.42457055e-07 -1.64750493e-07 -1.29782674e-07
 -1.85768719e-07]","[1.23553840e-05 1.34695729e-05 1.30261576e-05 1.40892512e-05
 1.47199784e-05]","[1.52655515e-10 1.81429394e-10 1.69680781e-10 1.98506998e-10
 2.16677765e-10]",[0.17607775 0.1836996  0.16177657 0.18765468 0.16221888],[1.19074303 1.08478816 1.30688165 0.93387642 1.30405844],"[1.23562073e-05 1.34703262e-05 1.30271994e-05 1.40898489e-05
 1.47211506e-05]",[0.03027344 0.03040365 0.03053385 0.02910156 0.03040365],"[1.80571246e-11 2.10601089e-11 2.04791448e-11 2.24050719e-11
 2.61386565e-11]",[0.43225823 0.43019298 0.43500842 0.42781265 0.4349345 ],"[1.34490693e-11 1.57354477e-11 1.52003441e-11 1.68174775e-11
 1.94026426e-11]",[0.32194887 0.32142659 0.32287861 0.32112057 0.32285051],"[9.27619892e-12 1.09967701e-11 1.03151215e-11 1.19523174e-11
 1.31724492e-11]",[0.22205714 0.22463005 0.21910899 0.22822299 0.21918313],"[8.82801506e-12 1.03092736e-11 9.96412087e-12 1.09384599e-11
 1.27198363e-11]",[0.21132834 0.21058662 0.2116532  0.20886393 0.21165187],"[5.36293602e-13 6.23059871e-13 6.08663380e-13 6.56019223e-13
 7.76902895e-13]",[0.012838   0.01272719 0.01292894 0.01252633 0.01292729],10
"[1.24720811e-07 1.43699891e-07 1.22134523e-07 1.60578505e-07
 1.38297126e-07]","[1.21066281e-05 1.33128989e-05 1.26389054e-05 1.40937678e-05
 1.42858522e-05]","[1.46570444e-10 1.77233278e-10 1.59741930e-10 1.98634291e-10
 2.04085573e-10]",[-0.02796284 -0.00736949 -0.05653826  0.01479721 -0.05576792],[1.44650066 1.48018851 1.40679908 1.5260537  1.40782573],"[1.21072705e-05 1.33136745e-05 1.26394955e-05 1.40946826e-05
 1.42865216e-05]",[0.02434896 0.02395833 0.02434896 0.0233724  0.02434896],"[2.26092829e-11 2.67577197e-11 2.51873148e-11 2.90106860e-11
 3.21628090e-11]",[0.54508876 0.54567006 0.54416461 0.54614895 0.54419188],"[1.37919536e-11 1.62889351e-11 1.54090228e-11 1.76214752e-11
 1.96750696e-11]",[0.33251116 0.33218018 0.33290745 0.33173811 0.33290044],"[7.28215091e-12 8.63951386e-12 8.10993844e-12 9.42886618e-12
 1.03556918e-11]",[0.17556588 0.17618557 0.17521286 0.17750581 0.17521739],"[5.05231951e-12 5.95528763e-12 5.65288557e-12 6.41818961e-12
 7.21757823e-12]",[0.12180672 0.12144615 0.12212895 0.12082746 0.12212078],"[2.79595397e-13 3.26215125e-13 3.16396170e-13 3.46363529e-13
 4.03824681e-13]",[0.00674078 0.0066525  0.00683565 0.00652057 0.00683268],11
"[-1.80150047e-07 -2.10024033e-07 -1.73595595e-07 -2.38007999e-07
 -1.96653168e-07]","[1.60517296e-05 1.73674594e-05 1.70833171e-05 1.79948119e-05
 1.92999734e-05]","[2.57658024e-10 3.01628647e-10 2.91839724e-10 3.23813257e-10
 3.72488973e-10]",[0.0286507  0.04140329 0.01529829 0.06096356 0.01562018],[0.75961725 0.78753336 0.70971387 0.80354808 0.71119894],"[1.60527405e-05 1.73687293e-05 1.70841991e-05 1.79963859e-05
 1.93009753e-05]",[0.03092448 0.03092448 0.0313151  0.03144531 0.0311849 ],"[2.45064505e-11 2.86131269e-11 2.77663957e-11 3.04977103e-11
 3.54405111e-11]",[0.38824059 0.38786831 0.38947519 0.38840688 0.38943204],"[1.81447265e-11 2.12782527e-11 2.04230799e-11 2.27720821e-11
 2.60724977e-11]",[0.28745572 0.28843964 0.28647157 0.29001631 0.28649321],"[1.43266683e-11 1.67811924e-11 1.61183861e-11 1.78881122e-11
 2.05780245e-11]",[0.22696857 0.22747925 0.22609025 0.22781598 0.22611813],"[1.61163405e-11 1.88168961e-11 1.81807367e-11 1.99406022e-11
 2.32095335e-11]",[0.25532125 0.25507445 0.25501855 0.25395569 0.25503402],"[1.00255458e-12 1.16375895e-12 1.13834280e-12 1.22275394e-12
 1.45300926e-12]",[0.01588285 0.01577546 0.01596737 0.01557251 0.01596615],12
"[2.42442459e-07 2.64251097e-07 2.54698189e-07 2.75029629e-07
 2.87859374e-07]","[1.28670751e-05 1.40045433e-05 1.35954316e-05 1.46217096e-05
 1.53623612e-05]","[1.65561623e-10 1.96127232e-10 1.84835759e-10 2.13794391e-10
 2.36002142e-10]",[0.11493871 0.08260741 0.14665683 0.03176681 0.14594364],[0.07628456 0.07286286 0.08571954 0.07931811 0.08544746],"[1.28693590e-05 1.40070361e-05 1.35978171e-05 1.46242960e-05
 1.53650579e-05]",[0.03066406 0.03066406 0.03079427 0.03072917 0.03066406],"[2.10558165e-11 2.45522496e-11 2.38838304e-11 2.61088789e-11
 3.04840792e-11]",[0.43491482 0.43243207 0.43831514 0.4296703  0.43822225],"[1.57849281e-11 1.84488888e-11 1.78389817e-11 1.96555601e-11
 2.27711230e-11]",[0.32604288 0.32493524 0.32738031 0.3234689  0.32734506],"[1.04102801e-11 1.22792225e-11 1.16260967e-11 1.32287832e-11
 1.48452420e-11]",[0.21502776 0.21627059 0.21336168 0.2177043  0.21340698],"[9.65052775e-12 1.13755539e-11 1.07788478e-11 1.22333188e-11
 1.37634638e-11]",[0.19933483 0.20035452 0.197813   0.20132208 0.19785594],"[6.04375821e-13 7.18950693e-13 6.67980479e-13 7.83083764e-13
 8.53176705e-13]",[0.01248358 0.01266268 0.01225875 0.0128871  0.0122648 ],13
"[-2.85216193e-07 -2.96886657e-07 -3.15662078e-07 -2.89116983e-07
 -3.56295120e-07]","[1.42894403e-05 1.54264879e-05 1.52165215e-05 1.58933666e-05
 1.71911732e-05]","[2.04188104e-10 2.37976529e-10 2.31542526e-10 2.52599103e-10
 2.95536436e-10]",[0.02774254 0.02785989 0.02671241 0.02627698 0.02674716],[0.28603858 0.28664118 0.2901166  0.2934745  0.28994778],"[1.42922865e-05 1.54293445e-05 1.52197953e-05 1.58959961e-05
 1.71948650e-05]",[0.05455729 0.05416667 0.05455729 0.053125   0.0546875 ],"[1.78974524e-11 2.08961584e-11 2.02792545e-11 2.22728050e-11
 2.58844082e-11]",[0.2179813  0.21816893 0.21850379 0.21941471 0.21848318],"[1.78946130e-11 2.09514221e-11 2.01779124e-11 2.23713339e-11
 2.57585102e-11]",[0.21794671 0.21874592 0.21741186 0.22038534 0.21742051],"[2.00831653e-11 2.35201267e-11 2.25868559e-11 2.50476382e-11
 2.88363094e-11]",[0.2446021  0.2455648  0.24336761 0.24675025 0.24339937],"[3.57462163e-11 4.15578013e-11 4.04929589e-11 4.37285633e-11
 5.16882959e-11]",[0.43536959 0.43388938 0.4363013  0.4307805  0.43628671],"[3.04456906e-12 3.53149877e-12 3.45661810e-12 3.70256286e-12
 4.41211045e-12]",[0.03708121 0.03687105 0.03724418 0.03647483 0.03724141],14
"[2.07362958e-07 2.13325312e-07 2.32389186e-07 2.03988848e-07
 2.62223044e-07]","[1.49663372e-05 1.61702516e-05 1.59009426e-05 1.66485410e-05
 1.79657480e-05]","[2.23991249e-10 2.61477035e-10 2.52839976e-10 2.77173919e-10
 3.22768103e-10]",[0.01157539 0.01814915 0.0038709  0.02717133 0.00406465],[0.08344282 0.08569947 0.08157911 0.08970718 0.081628  ],"[1.49677737e-05 1.61716586e-05 1.59026407e-05 1.66497907e-05
 1.79676616e-05]",[0.05963542 0.05989583 0.06028646 0.05885417 0.06028646],"[1.27837857e-11 1.50811567e-11 1.42983733e-11 1.62848689e-11
 1.82564113e-11]",[0.1252164  0.12652234 0.12413142 0.12890728 0.12415333],"[1.70757254e-11 2.01622177e-11 1.90522163e-11 2.17599524e-11
 2.43283247e-11]",[0.16725569 0.16914955 0.16540194 0.17224678 0.16544557],"[2.55882486e-11 2.99473982e-11 2.87991075e-11 3.18611315e-11
 3.67668995e-11]",[0.25063533 0.25124166 0.25001964 0.25220539 0.25003451],"[5.59668243e-11 6.50167215e-11 6.34355743e-11 6.83161028e-11
 8.09730699e-11]",[0.54819163 0.54545336 0.55071636 0.54077456 0.55066003],"[4.60545531e-12 5.35487402e-12 5.21380431e-12 5.63201022e-12
 6.65539656e-12]",[0.04511015 0.04492435 0.04526368 0.0445817  0.04526024],15
"[-1.96775754e-08 -2.20543324e-08 -1.99800313e-08 -2.38143028e-08
 -2.25995572e-08]","[1.33481794e-05 1.43982695e-05 1.42092753e-05 1.47908251e-05
 1.60536331e-05]","[1.78173893e-10 2.07310164e-10 2.01903504e-10 2.18768506e-10
 2.57719135e-10]",[-0.10121667 -0.09575783 -0.10766014 -0.08836686 -0.10749275],[0.60788286 0.60183095 0.61551778 0.59408119 0.61528275],"[1.33481939e-05 1.43982864e-05 1.42092893e-05 1.47908442e-05
 1.60536490e-05]",[0.05872396 0.05872396 0.05963542 0.05833333 0.05963542],"[1.21507096e-11 1.42127726e-11 1.37212421e-11 1.51625839e-11
 1.75153419e-11]",[0.16258041 0.16305649 0.16250167 0.16434801 0.1624971 ],"[1.53807292e-11 1.80837818e-11 1.72378511e-11 1.93893568e-11
 2.20088739e-11]",[0.20579911 0.20746677 0.20414913 0.21016222 0.20418546],"[1.92767962e-11 2.25047822e-11 2.17524849e-11 2.38509832e-11
 2.77688156e-11]",[0.25792975 0.25818684 0.25761627 0.25852201 0.25762283],"[3.63367941e-11 4.23113801e-11 4.10795932e-11 4.46121961e-11
 5.24403260e-11]",[0.48619802 0.48541867 0.48650863 0.48355385 0.48651067],"[3.17395945e-12 3.68497260e-12 3.59963791e-12 3.86809359e-12
 4.59486057e-12]",[0.0424686  0.04227597 0.04263078 0.04192646 0.04262843],16
"[-1.04765063e-07 -1.09491817e-07 -1.15435205e-07 -1.07289410e-07
 -1.30310362e-07]","[1.30845109e-05 1.41701652e-05 1.38673538e-05 1.46416773e-05
 1.56689987e-05]","[1.71204425e-10 2.00793583e-10 1.92303500e-10 2.14378714e-10
 2.45517521e-10]",[-0.00299393  0.00013817 -0.00674116  0.00437454 -0.00664887],[0.07840426 0.09020407 0.0665789  0.10908497 0.06685637],"[1.30849303e-05 1.41705882e-05 1.38678342e-05 1.46420704e-05
 1.56695406e-05]",[0.05859375 0.05898437 0.05872396 0.05885417 0.05872396],"[1.17523663e-11 1.39099458e-11 1.30919278e-11 1.50849818e-11
 1.67174807e-11]",[0.15332978 0.15482024 0.1520144  0.15743618 0.15204063],"[1.63665276e-11 1.94053934e-11 1.81792417e-11 2.10736741e-11
 2.32156325e-11]",[0.21352942 0.21598557 0.21108477 0.21993786 0.21113944],"[2.15561280e-11 2.54087474e-11 2.40764610e-11 2.73244654e-11
 3.07432231e-11]",[0.28123666 0.282804   0.2795592  0.28517498 0.27960069],"[3.58382203e-11 4.16696137e-11 4.05875057e-11 4.38482034e-11
 5.18092970e-11]",[0.46757105 0.46379041 0.47127402 0.4576269  0.47119051],"[2.84609589e-12 3.30256331e-12 3.22963046e-12 3.46409712e-12
 4.12241374e-12]",[0.0371322  0.03675813 0.03750023 0.03615345 0.03749216],17
"[1.97057510e-07 2.10456510e-07 2.11970866e-07 2.12900712e-07
 2.39425125e-07]","[1.31655438e-05 1.42961391e-05 1.39096041e-05 1.48262418e-05
 1.57179355e-05]","[1.73331543e-10 2.04379594e-10 1.93477087e-10 2.19817445e-10
 2.47053495e-10]",[0.05904336 0.06103766 0.05684463 0.0641141  0.05688898],[0.48166754 0.47904228 0.48206189 0.47217328 0.48207396],"[1.31670184e-05 1.42976881e-05 1.39112192e-05 1.48277703e-05
 1.57197589e-05]",[0.05611979 0.05598958 0.05611979 0.05507812 0.05611979],"[1.26658776e-11 1.50983379e-11 1.39837652e-11 1.65210350e-11
 1.78604769e-11]",[0.16295247 0.16492648 0.16096205 0.16806066 0.16100683],"[1.87218855e-11 2.24407376e-11 2.05412508e-11 2.47466788e-11
 2.62402264e-11]",[0.24086585 0.24513108 0.23644288 0.25173624 0.23654775],"[2.46438005e-11 2.92053465e-11 2.73594869e-11 3.16500009e-11
 3.49401532e-11]",[0.31705407 0.31902419 0.31492513 0.32196046 0.31497498],"[3.26504714e-11 3.79988522e-11 3.69412298e-11 4.00433547e-11
 4.71560139e-11]",[0.42006365 0.41507993 0.42521709 0.40734207 0.42509729],"[3.17115262e-12 3.68759194e-12 3.58972771e-12 3.87923474e-12
 4.58234416e-12]",[0.04079837 0.04028136 0.04132005 0.03946162 0.04130846],18
"[-1.57500469e-07 -1.64216966e-07 -1.74000632e-07 -1.60332785e-07
 -1.96406645e-07]","[1.42124653e-05 1.52620041e-05 1.52171937e-05 1.55932381e-05
 1.71896916e-05]","[2.01994171e-10 2.32928769e-10 2.31562984e-10 2.43149074e-10
 2.95485497e-10]",[0.087837   0.08125766 0.09588463 0.0727062  0.09567208],[0.40854602 0.37341475 0.45434821 0.33137738 0.45311509],"[1.42133380e-05 1.52628876e-05 1.52181885e-05 1.55940623e-05
 1.71908136e-05]",[0.0515625  0.05169271 0.0515625  0.05130208 0.0515625 ],"[1.69359997e-11 1.95767079e-11 1.93798488e-11 2.05316449e-11
 2.47304311e-11]",[0.20866821 0.20755179 0.21037006 0.2065477  0.21032155],"[1.76735083e-11 2.07672802e-11 1.98422180e-11 2.22802838e-11
 2.53327447e-11]",[0.21775505 0.22017421 0.21538912 0.22413896 0.21544396],"[2.21456292e-11 2.58421004e-11 2.50269229e-11 2.74050253e-11
 3.19473958e-11]",[0.27285599 0.27397733 0.27166958 0.27569369 0.27169869],"[3.40026486e-11 3.94752752e-11 3.85787407e-11 4.14525220e-11
 4.92428308e-11]",[0.41894615 0.41851593 0.41877582 0.41701107 0.41878883],"[2.90991789e-12 3.37154486e-12 3.30802812e-12 3.52898583e-12
 4.22216130e-12]",[0.03585306 0.03574504 0.03590895 0.03550149 0.03590764],19
"[-4.87729855e-08 -5.77493020e-08 -4.59740967e-08 -6.66285615e-08
 -5.21129673e-08]","[1.38281086e-05 1.49117429e-05 1.47286646e-05 1.53174095e-05
 1.66401003e-05]","[1.91216588e-10 2.22360076e-10 2.16933562e-10 2.34623035e-10
 2.76892939e-10]",[-0.00397895  0.00408262 -0.01370842  0.01478282 -0.01345001],[0.54962821 0.51571781 0.58942283 0.46937284 0.58840472],"[1.38281946e-05 1.49118547e-05 1.47287364e-05 1.53175545e-05
 1.66401819e-05]",[0.04921875 0.04973958 0.04947917 0.04895833 0.04947917],"[1.55472379e-11 1.79628960e-11 1.77873530e-11 1.88078628e-11
 2.26985869e-11]",[0.21265806 0.21099396 0.21476559 0.20891941 0.2147102 ],"[1.56155148e-11 1.81893993e-11 1.77344931e-11 1.93146892e-11
 2.26347092e-11]",[0.21359196 0.21365449 0.21412736 0.21454928 0.21410597],"[1.92489362e-11 2.24702127e-11 2.17800008e-11 2.38938531e-11
 2.78010337e-11]",[0.26329059 0.26393734 0.26297307 0.26541504 0.26297521],"[3.16603145e-11 3.69252788e-11 3.57348429e-11 3.90326569e-11
 4.56186591e-11]",[0.43305576 0.43372798 0.43146469 0.43357822 0.43151548],"[2.30076175e-12 2.67956171e-12 2.60023355e-12 2.82559113e-12
 3.31928357e-12]",[0.03147025 0.0314744  0.03139538 0.03138692 0.03139773],20
"[3.39770258e-08 3.87865206e-08 3.36792220e-08 4.28664763e-08
 3.81214603e-08]","[1.24369424e-05 1.34596559e-05 1.31913710e-05 1.38939915e-05
 1.49048633e-05]","[1.54677536e-10 1.81162338e-10 1.74012268e-10 1.93042999e-10
 2.22154950e-10]",[-0.03226407 -0.02516445 -0.04092577 -0.01582155 -0.04070172],[0.51903035 0.49451406 0.54566497 0.45834569 0.54501944],"[1.24369888e-05 1.34597118e-05 1.31914140e-05 1.38940576e-05
 1.49049120e-05]",[0.05846354 0.05820313 0.05859375 0.05807292 0.05859375],"[1.10179884e-11 1.29351785e-11 1.24017530e-11 1.38877903e-11
 1.58318997e-11]",[0.1652848  0.16606169 0.16490923 0.1678357  0.16491135],"[1.51157350e-11 1.77669120e-11 1.69828362e-11 1.90948667e-11
 2.16812805e-11]",[0.22675657 0.22809144 0.22582505 0.23076388 0.22584083],"[1.96195264e-11 2.29795863e-11 2.20778103e-11 2.44965854e-11
 2.81855040e-11]",[0.29431956 0.2950117  0.2935742  0.29604433 0.2935914 ],"[2.90312928e-11 3.37879928e-11 3.28423065e-11 3.56043436e-11
 4.19237347e-11]",[0.43550884 0.43376991 0.43671242 0.43028299 0.43669426],"[2.66064779e-12 3.09294527e-12 3.01312321e-12 3.25249819e-12
 3.84615942e-12]",[0.03991333 0.0397072  0.04006626 0.03930685 0.04006312],21
"[1.32045822e-07 1.42176405e-07 1.40722830e-07 1.45492785e-07
 1.58987245e-07]","[1.25180720e-05 1.35282108e-05 1.32999288e-05 1.39380368e-05
 1.50269238e-05]","[1.56702126e-10 1.83012487e-10 1.76888105e-10 1.94268870e-10
 2.25808439e-10]",[-0.04414207 -0.04755053 -0.03981181 -0.05187603 -0.03993592],[0.27643423 0.27535867 0.27848717 0.27478144 0.27844261],"[1.25187684e-05 1.35289579e-05 1.33006732e-05 1.39387962e-05
 1.50277648e-05]",[0.05872396 0.05885417 0.059375   0.05859375 0.05950521],"[1.11876926e-11 1.30908450e-11 1.26343631e-11 1.39799812e-11
 1.61278430e-11]",[0.15800807 0.15818851 0.15823819 0.15900921 0.15822709],"[1.50120653e-11 1.77610586e-11 1.67318261e-11 1.92515162e-11
 2.13651546e-11]",[0.21202115 0.21462292 0.20955658 0.21896799 0.20960933],"[2.03514360e-11 2.39284555e-11 2.28050481e-11 2.56534220e-11
 2.91172358e-11]",[0.28743113 0.28914915 0.28562022 0.29178369 0.28566347],"[3.27888956e-11 3.80449736e-11 3.72239297e-11 3.99188607e-11
 4.75129127e-11]",[0.46309014 0.4597318  0.46620848 0.45403971 0.46613983],"[2.24246638e-12 2.59588137e-12 2.55214905e-12 2.71414092e-12
 3.25740230e-12]",[0.03167121 0.03136838 0.03196421 0.03087082 0.03195773],22
"[-1.26010981e-07 -1.37065934e-07 -1.32704205e-07 -1.42258044e-07
 -1.49971462e-07]","[1.31908289e-05 1.42839203e-05 1.39807740e-05 1.47559028e-05
 1.57971299e-05]","[1.73997967e-10 2.04030378e-10 1.95462041e-10 2.17736666e-10
 2.49549314e-10]",[-0.06065127 -0.05762845 -0.06433906 -0.05368282 -0.06424066],[0.65355648 0.64842418 0.65794631 0.63932845 0.65786381],"[1.31914308e-05 1.42845779e-05 1.39814038e-05 1.47565885e-05
 1.57978418e-05]",[0.05371094 0.05332031 0.05449219 0.0531901  0.05449219],"[1.41606603e-11 1.67102260e-11 1.58099609e-11 1.80173941e-11
 2.01874802e-11]",[0.19310772 0.19440543 0.19184658 0.19652651 0.19187365],"[1.67316597e-11 1.98946162e-11 1.85259417e-11 2.16917273e-11
 2.36603282e-11]",[0.22816822 0.23145238 0.22480376 0.23660467 0.22488163],"[1.99235591e-11 2.34071811e-11 2.23566948e-11 2.50830311e-11
 2.85436465e-11]",[0.27169588 0.27231728 0.27128818 0.27359565 0.27129555],"[3.15633355e-11 3.67247188e-11 3.57185009e-11 3.86837730e-11
 4.55949526e-11]",[0.43042652 0.42725244 0.43342754 0.4219471  0.43336116],"[2.39218189e-12 2.77621679e-12 2.71430213e-12 2.91254786e-12
 3.46466893e-12]",[0.03262198 0.03229828 0.0329368  0.03176891 0.03293024],23
"[5.05724766e-08 5.14958891e-08 5.72883606e-08 4.84404686e-08
 6.46242711e-08]","[1.17082679e-05 1.27043297e-05 1.23869660e-05 1.31707437e-05
 1.39968108e-05]","[1.37083538e-10 1.61399993e-10 1.53436928e-10 1.73468489e-10
 1.95910711e-10]",[0.041295   0.0421191  0.04029747 0.04323685 0.0403213 ],[0.06165108 0.06077577 0.06343746 0.06072289 0.06337716],"[1.17083772e-05 1.27044341e-05 1.23870985e-05 1.31708327e-05
 1.39969599e-05]",[0.05279948 0.05227865 0.05279948 0.05188802 0.05279948],"[1.08156413e-11 1.27913773e-11 1.20708722e-11 1.38744548e-11
 1.54130729e-11]",[0.18607893 0.18724966 0.18514623 0.1894313  0.18516564],"[1.41314693e-11 1.67544670e-11 1.57332183e-11 1.82449077e-11
 2.00905186e-11]",[0.24312647 0.24526431 0.24132026 0.24910216 0.24135835],"[1.80956301e-11 2.14555352e-11 2.01143502e-11 2.33192976e-11
 2.56865519e-11]",[0.31132832 0.31408203 0.30851922 0.31838403 0.30858655],"[2.34682180e-11 2.72832114e-11 2.65914770e-11 2.87178119e-11
 3.39427334e-11]",[0.40376162 0.39939187 0.40786711 0.39209126 0.40777255],"[1.58354939e-12 1.83531679e-12 1.80000761e-12 1.92237894e-12
 2.29748453e-12]",[0.02724436 0.02686673 0.02760899 0.02624671 0.02760093],24
"[-3.33470111e-08 -3.24985998e-08 -3.94470714e-08 -2.83516419e-08
 -4.44518189e-08]","[1.12240596e-05 1.21527619e-05 1.19012425e-05 1.25571923e-05
 1.34472248e-05]","[1.25979514e-10 1.47689621e-10 1.41639574e-10 1.57683078e-10
 1.80827855e-10]",[0.05731549 0.05454115 0.06025516 0.05041443 0.06018171],[0.18033062 0.176388   0.1845048  0.17054434 0.1844258 ],"[1.12241091e-05 1.21528053e-05 1.19013079e-05 1.25572243e-05
 1.34472983e-05]",[0.04856771 0.04739583 0.04856771 0.04765625 0.04856771],"[1.09169415e-11 1.28780876e-11 1.22116154e-11 1.39059112e-11
 1.55918066e-11]",[0.20817559 0.20946754 0.20711534 0.2118266  0.20713611],"[1.51508308e-11 1.79318155e-11 1.68697268e-11 1.94334194e-11
 2.15418270e-11]",[0.28891179 0.29166856 0.28611933 0.29602628 0.28618174],"[1.47747353e-11 1.73973594e-11 1.65324244e-11 1.86978229e-11
 2.11089609e-11]",[0.28174001 0.28297541 0.28039851 0.28482105 0.28043114],"[2.02833378e-11 2.35409779e-11 2.30292157e-11 2.47231397e-11
 2.93943933e-11]",[0.38678376 0.38290396 0.39058747 0.37660377 0.39050255],"[1.09950402e-12 1.27210203e-12 1.25248772e-12 1.32942731e-12
 1.59849272e-12]",[0.02096649 0.02069128 0.02124284 0.02025096 0.02123587],25
"[2.85218774e-08 3.20100907e-08 2.89135542e-08 3.46185268e-08
 3.27107392e-08]","[8.65169587e-06 9.40217116e-06 9.14727277e-06 9.78220984e-06
 1.03360648e-05]","[7.48518415e-11 8.84008225e-11 8.36725991e-11 9.56916293e-11
 1.06834235e-10]",[0.35699329 0.36167522 0.34618685 0.36116993 0.34653618],[0.35107858 0.36156952 0.33877754 0.37523092 0.33908891],"[8.65174289e-06 9.40222565e-06 9.14731847e-06 9.78227110e-06
 1.03361165e-05]",[0.03932292 0.03932292 0.03984375 0.03880208 0.03984375],"[9.01837793e-12 1.07209712e-11 1.00076656e-11 1.17149564e-11
 1.27802307e-11]",[0.30390793 0.3052189  0.30234457 0.30696098 0.30238447],"[1.13094677e-11 1.35058863e-11 1.25026280e-11 1.48780135e-11
 1.59676130e-11]",[0.38111475 0.38450358 0.37772062 0.38984094 0.37779899],"[9.20278577e-12 1.09388468e-11 1.02367304e-11 1.19842553e-11
 1.30716123e-11]",[0.31012224 0.31142167 0.30926491 0.31401728 0.30927866],"[6.48135175e-12 7.55040534e-12 7.34420322e-12 7.99619741e-12
 9.37419768e-12]",[0.21841335 0.21495501 0.22187791 0.20952025 0.22179661],"[4.02278927e-13 4.63344514e-13 4.61015724e-13 4.81905383e-13
 5.88303971e-13]",[0.01355629 0.01319111 0.01392788 0.01262712 0.01391947],26
"[4.73974308e-08 5.06057007e-08 5.09978445e-08 5.11789294e-08
 5.75988433e-08]","[8.01824997e-06 8.74568214e-06 8.44110335e-06 9.14425616e-06
 9.53917542e-06]","[6.42923326e-11 7.64869561e-11 7.12522257e-11 8.36174208e-11
 9.09958677e-11]",[0.34986446 0.34266838 0.356263   0.33059127 0.35613201],[0.59840345 0.58579182 0.60769143 0.56251864 0.60751982],"[8.01839006e-06 8.74582855e-06 8.44125740e-06 9.14439938e-06
 9.53934931e-06]",[0.03665365 0.03626302 0.03847656 0.03548177 0.03847656],"[1.03785140e-11 1.24098192e-11 1.14310425e-11 1.36562152e-11
 1.46008164e-11]",[0.38759638 0.39077745 0.38372303 0.39491827 0.38382256],"[1.11617767e-11 1.33621228e-11 1.22885331e-11 1.47449975e-11
 1.56960250e-11]",[0.41684813 0.42076489 0.41250771 0.4264043  0.41261312],"[6.36473222e-12 7.54414173e-12 7.10552308e-12 8.23673527e-12
 9.07238876e-12]",[0.23769753 0.23756031 0.2385218  0.23819464 0.23849265],"[4.99347998e-12 5.79617738e-12 5.68157236e-12 6.10727697e-12
 7.25133111e-12]",[0.18648669 0.182518   0.1907219  0.17661374 0.19062115],"[2.99982111e-13 3.42243977e-13 3.47874734e-13 3.51551002e-13
 4.43766593e-13]",[0.01120314 0.01077705 0.01167764 0.01016635 0.01166562],27
"[-3.24400313e-08 -3.63082593e-08 -3.29890650e-08 -3.91441545e-08
 -3.73154762e-08]","[1.01394281e-05 1.10470702e-05 1.06816817e-05 1.15246636e-05
 1.20711403e-05]","[1.02808002e-10 1.22037761e-10 1.14098324e-10 1.32817872e-10
 1.45712428e-10]",[0.1691719  0.17020479 0.16780706 0.17143349 0.167844  ],[0.15181087 0.17326841 0.12833684 0.2053608  0.12892015],"[1.01394800e-05 1.10471299e-05 1.06817326e-05 1.15247301e-05
 1.20711980e-05]",[0.03678385 0.03691406 0.03691406 0.03652344 0.03691406],"[1.06112710e-11 1.25824118e-11 1.17942898e-11 1.36778936e-11
 1.50615934e-11]",[0.29606726 0.29482752 0.29723658 0.29280185 0.29720903],"[1.34182170e-11 1.61827345e-11 1.46429341e-11 1.80341213e-11
 1.87077557e-11]",[0.37438443 0.37918927 0.36902737 0.38605536 0.36915841],"[1.10890113e-11 1.33447197e-11 1.21633857e-11 1.48738683e-11
 1.55374555e-11]",[0.30939679 0.31268971 0.30653844 0.31840401 0.30659917],"[8.01150341e-12 9.37395006e-12 9.02783451e-12 9.98108719e-12
 1.15251310e-11]",[0.22353061 0.21964775 0.22751711 0.21366454 0.22742434],"[4.54307922e-13 5.24676540e-13 5.19142200e-13 5.47705263e-13
 6.62511970e-13]",[0.01267574 0.01229407 0.01308328 0.01172469 0.01307329],28
"[4.86626067e-08 5.28936168e-08 5.12883319e-08 5.48453151e-08
 5.79625923e-08]","[1.08287662e-05 1.16885519e-05 1.15315646e-05 1.20369594e-05
 1.30279687e-05]","[1.17262178e-10 1.36622246e-10 1.32976983e-10 1.44888390e-10
 1.69727969e-10]",[-0.13432806 -0.12181443 -0.14959037 -0.10560679 -0.14918611],[1.02434404 0.95462152 1.10529471 0.86036579 1.10322548],"[1.08288756e-05 1.16886716e-05 1.15316787e-05 1.20370843e-05
 1.30280976e-05]",[0.03378906 0.03378906 0.03352865 0.03378906 0.03339844],"[1.40925010e-11 1.65238857e-11 1.58646886e-11 1.76798583e-11
 2.02528865e-11]",[0.37646116 0.37323315 0.37992225 0.3684351  0.37983773],"[1.40894987e-11 1.68676649e-11 1.55048808e-11 1.86054170e-11
 1.98046199e-11]",[0.37638096 0.38099826 0.3713057  0.38772306 0.37143061],"[1.01951741e-11 1.22777131e-11 1.11567007e-11 1.36725694e-11
 1.42524300e-11]",[0.27234961 0.27732276 0.26717693 0.28492618 0.2673007 ],"[6.95572519e-12 8.10552567e-12 7.87798233e-12 8.58544131e-12
 1.00556479e-11]",[0.18581233 0.1830835  0.18865928 0.17891421 0.18859112],"[3.51123742e-13 4.01576417e-13 4.05658159e-13 4.13477272e-13
 5.17550099e-13]",[0.00937977 0.0090706  0.00971457 0.00861656 0.00970652],29
