epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
957,"[3.52982963e-11 8.31499636e-11 1.30368080e-10 1.27015476e-10
 6.25046888e-11]",[0.0707163  0.07100006 0.07120101 0.07121862 0.07087452],[1.03871363 1.44172353 1.67716465 1.65101395 1.30863395],[0.54065888 0.54118611 0.54075324 0.5394157  0.54074827],[0.29360823 0.29198901 0.29237352 0.29226514 0.29220661],[0.2476204  0.24647095 0.24669178 0.24676226 0.24651385],[2.58952504 2.57883601 2.5727398  2.58225302 2.57319219]
958,"[2.21995948e-11 5.18729412e-11 8.05545300e-11 7.94782909e-11
 3.86763697e-11]",[0.0729886  0.07312083 0.0728857  0.07361674 0.07244507],[0.91063792 1.28318724 1.5115449  1.49689761 1.14734976],[0.54897652 0.54743244 0.54825644 0.54846591 0.5480062 ],[0.31267326 0.3092037  0.30694853 0.31040729 0.30720286],[0.27249947 0.26890814 0.26629659 0.27014048 0.26648847],[2.6011903  2.58858306 2.58177155 2.59259434 2.58217832]
959,"[2.73950358e-11 6.47314836e-11 1.01910076e-10 9.87621996e-11
 4.88287546e-11]",[0.06948764 0.06981138 0.06989491 0.07011036 0.0695203 ],[0.96796549 1.37467575 1.63352095 1.58963523 1.24795812],[0.5477995  0.54826897 0.54827327 0.54819519 0.54774806],[0.2696725  0.26911007 0.27080483 0.26887744 0.27024442],[0.22014797 0.21987523 0.22170348 0.21983643 0.22123902],[2.62615022 2.61356229 2.60366965 2.61782072 2.60479412]
960,"[2.15609985e-11 4.97867381e-11 7.63811859e-11 7.66085430e-11
 3.67346878e-11]",[0.06591394 0.06700783 0.0678552  0.06711868 0.06727249],[0.88082708 1.25648114 1.4934158  1.47786152 1.12006436],[0.53810044 0.53980289 0.54373797 0.53933503 0.54346088],[0.27322732 0.27441259 0.27779035 0.27406013 0.2772604 ],[0.2392501  0.24126336 0.24538802 0.24039475 0.24466707],[2.51343378 2.51820116 2.53056485 2.51584235 2.52823098]
961,"[2.04631760e-11 4.80837091e-11 7.52807517e-11 7.35084310e-11
 3.60969936e-11]",[0.06977625 0.07013168 0.07006153 0.07057115 0.06959092],[0.8776037  1.2534827  1.49536422 1.46811519 1.12407554],[0.5477356  0.54928105 0.54759642 0.54850652 0.54806306],[0.29488811 0.292176   0.2908005  0.29298589 0.29088405],[0.25331824 0.25155019 0.25096563 0.25202119 0.25091444],[2.55005637 2.53067085 2.51532875 2.53725888 2.51707401]
962,"[1.79046316e-11 4.25321897e-11 6.75890753e-11 6.47454052e-11
 3.23321301e-11]",[0.07367048 0.07445233 0.07469266 0.07485499 0.07409285],[0.8635664  1.234977   1.47499661 1.44498629 1.11062985],[0.5512832  0.55020194 0.55104273 0.55030162 0.55082262],[0.32006731 0.31765004 0.31755455 0.31831466 0.31728052],[0.28202132 0.28012606 0.27964094 0.28069457 0.27952324],[2.74902522 2.73713636 2.72878047 2.7410785  2.72962932]
963,"[3.28580780e-11 7.73143467e-11 1.22092517e-10 1.18061264e-10
 5.84387935e-11]",[0.08422738 0.08435649 0.08393549 0.08475938 0.08365231],[1.07807361 1.46079964 1.67692696 1.65051034 1.33720081],[0.54791761 0.54840107 0.55061836 0.54931662 0.55002534],[0.34358731 0.34089509 0.33781462 0.34157357 0.33821851],[0.26476097 0.26307637 0.2620651  0.26354745 0.2621169 ],[2.94833256 2.93502464 2.92483134 2.93951646 2.92596722]
964,"[2.26087953e-11 5.28095954e-11 8.21418542e-11 8.09100232e-11
 3.94232933e-11]",[0.08289281 0.08382159 0.08444437 0.08408838 0.08381684],[0.96625696 1.34240341 1.56287979 1.54537013 1.21215628],[0.54847556 0.54769373 0.54892122 0.54772964 0.54871431],[0.36462222 0.36387543 0.36581977 0.36405019 0.36556815],[0.31837336 0.31804064 0.3197792  0.31803842 0.31951357],[2.91474365 2.91358338 2.91888764 2.91342674 2.9176315 ]
965,"[3.80901755e-11 8.98425361e-11 1.40661774e-10 1.37208362e-10
 6.74680270e-11]",[0.06686512 0.06719023 0.06741996 0.06735683 0.0671283 ],[1.00743641 1.40697903 1.64595277 1.61236468 1.27980075],[0.53458958 0.53648166 0.53891    0.53621538 0.53887302],[0.2675715  0.26740213 0.26809878 0.26694922 0.26816261],[0.21924434 0.21933683 0.22071201 0.21916303 0.22046315],[2.53794893 2.53472283 2.53606737 2.53547955 2.53550196]
966,"[2.24407609e-11 5.20213488e-11 7.99705610e-11 7.99482679e-11
 3.84567399e-11]",[0.06741839 0.06806123 0.06845596 0.06832418 0.06795023],[0.86919744 1.23538673 1.46581566 1.4489732  1.10304712],[0.53953684 0.53949914 0.54322323 0.53951194 0.5432085 ],[0.28362939 0.2826359  0.28375848 0.28278396 0.283547  ],[0.24341754 0.2421967  0.2427704  0.24248259 0.24256457],[2.60562841 2.60241743 2.60598404 2.60299435 2.60490938]
967,"[2.13919820e-11 4.92823163e-11 7.53631416e-11 7.59009009e-11
 3.62629880e-11]",[0.07300452 0.07406375 0.07485195 0.07424503 0.07422261],[0.93718473 1.31831128 1.54537306 1.54146765 1.17358933],[0.55005596 0.54933393 0.54901648 0.55002476 0.5490424 ],[0.31324458 0.31469301 0.31811704 0.31411029 0.31737553],[0.26787562 0.27021408 0.27478009 0.26914168 0.27397183],[2.67387175 2.67689705 2.68751487 2.67516024 2.68542277]
968,"[1.82199789e-11 4.23809969e-11 6.57294111e-11 6.50226314e-11
 3.15555329e-11]",[0.11338302 0.11412171 0.11393797 0.11490665 0.11308435],[0.88471043 1.18247946 1.341766   1.33524712 1.07571002],[0.55888339 0.55935679 0.55820262 0.55888179 0.55938491],[0.48350385 0.47998216 0.47766496 0.48119927 0.47795974],[0.40570044 0.40254154 0.40071789 0.40364332 0.40096628],[3.44296804 3.43294371 3.42760058 3.43614081 3.42792384]
969,"[2.94122117e-11 6.93554001e-11 1.08837657e-10 1.05906304e-10
 5.21759907e-11]",[0.07468152 0.07490197 0.07487015 0.07524066 0.07451054],[0.98947483 1.38734397 1.63186657 1.58937149 1.26523874],[0.54905599 0.5474063  0.54993082 0.54983045 0.54963955],[0.31325505 0.31152147 0.31152031 0.31203106 0.31152027],[0.26302796 0.26254877 0.26348125 0.26271375 0.26326962],[2.68237654 2.67344334 2.66816936 2.67632313 2.66857547]
970,"[2.48582013e-11 5.94022524e-11 9.47190204e-11 9.02558009e-11
 4.52988098e-11]",[0.07291067 0.07309793 0.07294236 0.07351359 0.07255971],[0.96856194 1.37435627 1.62898415 1.58863016 1.24657156],[0.54372085 0.54520468 0.54476766 0.54494325 0.54464011],[0.31159599 0.30838687 0.30627113 0.30916824 0.30635562],[0.26973606 0.26803818 0.2671754  0.26852876 0.26722987],[2.70763482 2.68612933 2.66674961 2.69363023 2.66921481]
971,"[2.33175544e-11 5.56761173e-11 8.86900911e-11 8.46195929e-11
 4.24218985e-11]",[0.06813903 0.068558   0.06867476 0.06888554 0.06825155],[0.89631996 1.28789401 1.54564355 1.49900532 1.16757238],[0.54483696 0.54493877 0.5451256  0.54393882 0.54537501],[0.28675166 0.28456687 0.28383618 0.28518882 0.28395271],[0.24703086 0.24609792 0.24682552 0.24628059 0.24658412],[2.59313996 2.58183769 2.5746501  2.5855054  2.57529383]
972,"[2.11111313e-11 4.97289724e-11 7.81429371e-11 7.59477134e-11
 3.74466178e-11]",[0.07248793 0.07331625 0.07372656 0.07359019 0.07318147],[0.9051614  1.28639298 1.5259888  1.49994958 1.15674134],[0.54347827 0.5434415  0.54386153 0.54250544 0.54340085],[0.31214287 0.31209272 0.31252504 0.31171505 0.31233773],[0.27851039 0.27859989 0.27946619 0.27837326 0.27932575],[2.69089474 2.67914158 2.67044545 2.68308237 2.67135711]
973,"[2.46479159e-11 5.92161654e-11 9.50770797e-11 8.97881661e-11
 4.54213554e-11]",[0.07127118 0.0712105  0.07080816 0.07170678 0.07047279],[0.97863494 1.39414704 1.65873995 1.61472927 1.26414467],[0.54842624 0.54895486 0.55089858 0.55017883 0.55115917],[0.29608331 0.29196577 0.28931259 0.29326969 0.28991895],[0.25264087 0.24868244 0.24597272 0.25004399 0.24628619],[2.68536922 2.66399368 2.64514133 2.67141804 2.64751704]
974,"[2.91247335e-11 6.93800056e-11 1.10389549e-10 1.05524056e-10
 5.28044905e-11]",[0.08423986 0.08451654 0.0843859  0.08490137 0.0840082 ],[1.01950991 1.40090623 1.62003824 1.58828617 1.28248584],[0.54648286 0.54601801 0.54674604 0.54523069 0.54652522],[0.3609795  0.35925159 0.35854958 0.35972486 0.3585322 ],[0.29564853 0.29565876 0.29737026 0.29548648 0.29703732],[2.92568132 2.91493534 2.9065931  2.91855496 2.90753435]
975,"[3.02013995e-11 7.33398835e-11 1.19139194e-10 1.10767651e-10
 5.68210826e-11]",[0.07737554 0.07760647 0.07753334 0.07794359 0.07720096],[0.98830613 1.37718954 1.60781208 1.5690198  1.2616147 ],[0.54419477 0.54486246 0.54410645 0.5444453  0.5443006 ],[0.33189214 0.32891565 0.32700356 0.32971669 0.32725353],[0.27074257 0.26720775 0.2645182  0.2683751  0.26485382],[2.80707699 2.79463818 2.78464411 2.79884739 2.78582452]
976,"[2.50956282e-11 5.97284682e-11 9.48515547e-11 9.08824129e-11
 4.53875395e-11]",[0.07099636 0.07102805 0.07061948 0.07149297 0.07029388],[0.91574294 1.29985666 1.54243847 1.50691156 1.17539447],[0.5449537  0.5424756  0.54272906 0.54468844 0.54273108],[0.29960012 0.29585424 0.29343821 0.29739213 0.2938929 ],[0.25484877 0.25271711 0.25138689 0.25341164 0.25147436],[2.68588706 2.66706827 2.65007848 2.67364437 2.65224206]
977,"[2.98716245e-11 7.08706160e-11 1.12198817e-10 1.07957204e-10
 5.37108947e-11]",[0.07228005 0.07255187 0.07245134 0.07286347 0.0721333 ],[0.95304771 1.33577268 1.56808273 1.53576649 1.21288297],[0.54044862 0.54068317 0.53918282 0.54069512 0.53920251],[0.29158524 0.28918779 0.28828976 0.29015175 0.28837304],[0.23153354 0.22938645 0.22863308 0.23007654 0.22868411],[2.6383853  2.63320007 2.63187199 2.63471046 2.63172929]
978,"[3.40226696e-11 8.17064956e-11 1.30858028e-10 1.23931026e-10
 6.25474999e-11]",[0.07157463 0.07120674 0.07057593 0.07168508 0.07037851],[1.03060546 1.43102451 1.66290901 1.63994131 1.29654682],[0.53650233 0.53548708 0.53602048 0.53602502 0.53607244],[0.29324975 0.28807497 0.28393748 0.29000291 0.28444124],[0.24192962 0.23695361 0.23255339 0.23863234 0.23316461],[2.66796628 2.64975146 2.63390494 2.65603816 2.63587564]
979,"[3.81336130e-11 9.05443071e-11 1.43256830e-10 1.37905451e-10
 6.85926990e-11]",[0.06532103 0.06530651 0.06518091 0.06558803 0.06495136],[1.03185612 1.44381165 1.6885685  1.65934841 1.30846712],[0.53701613 0.53543678 0.5352177  0.53549147 0.53445153],[0.26305993 0.26039855 0.2594357  0.26151602 0.2593135 ],[0.21910416 0.21722801 0.2165248  0.2177907  0.21649182],[2.59785478 2.58740845 2.58028171 2.59086174 2.58097935]
980,"[4.73003112e-11 1.12140875e-10 1.76712683e-10 1.70929413e-10
 8.46753846e-11]",[0.06613133 0.06617589 0.06610084 0.06638842 0.06590942],[1.03380068 1.42506672 1.65015346 1.61900223 1.30176245],[0.53131737 0.53208178 0.53332601 0.53152882 0.53283657],[0.2576246  0.25644954 0.25667803 0.25680577 0.25657785],[0.20214359 0.20011635 0.19873989 0.20078111 0.19884771],[2.55967179 2.55484466 2.55347005 2.55626628 2.55335653]
981,"[4.72594639e-11 1.04763261e-10 1.57976443e-10 1.63268824e-10
 7.59887908e-11]",[0.07050567 0.07296414 0.07460881 0.07238692 0.07420435],[1.31403671 1.74412496 1.96553048 1.98695195 1.57140225],[0.54732234 0.54833174 0.54944484 0.54758342 0.54917994],[0.28369224 0.29352343 0.30098665 0.29001371 0.30007495],[0.22327645 0.22990205 0.23423653 0.22786925 0.23383779],[2.93078087 2.94036029 2.94986505 2.93692771 2.94858871]
982,"[1.86628773e-11 4.37074027e-11 6.84402643e-11 6.68770664e-11
 3.28065247e-11]",[0.11095893 0.11299088 0.1143953  0.11324408 0.11333641],[0.88797536 1.18888879 1.34518711 1.34288291 1.08244836],[0.5571156  0.55736803 0.55756434 0.5569192  0.55792236],[0.47870447 0.4800618  0.48327229 0.47943876 0.4823042 ],[0.41781876 0.41871237 0.42070568 0.4183914  0.42043393],[3.39828602 3.4005378  3.4104848  3.39903943 3.40848193]
983,"[1.60103780e-11 3.73117225e-11 5.79362172e-11 5.72102524e-11
 2.78113768e-11]",[0.09482223 0.09679784 0.09810382 0.0970721  0.09705797],[0.83969597 1.1583245  1.33992748 1.33812485 1.0396147 ],[0.5533228  0.55459208 0.5546168  0.55388246 0.55439242],[0.41596579 0.41637766 0.41900267 0.41590513 0.41816358],[0.35193882 0.35197376 0.35340489 0.35177575 0.35310694],[3.1956422  3.19715683 3.20478772 3.19607019 3.20324872]
984,"[2.81653591e-11 6.70454508e-11 1.06538330e-10 1.02005117e-10
 5.09734171e-11]",[0.07535821 0.07577128 0.07585371 0.07606708 0.07547111],[0.95486228 1.3378131  1.56926609 1.53475161 1.21765891],[0.53776105 0.53850687 0.53824998 0.53826379 0.53825077],[0.3180304  0.3157512  0.31530264 0.31630778 0.31544143],[0.25611856 0.25546377 0.25608973 0.25562902 0.25590351],[2.81739952 2.80395533 2.79250776 2.80858043 2.79391149]
985,"[2.78410265e-11 6.53777021e-11 1.02455183e-10 9.99564074e-11
 4.91142901e-11]",[0.07172669 0.07224715 0.07247805 0.07248872 0.07207585],[0.92720939 1.29892847 1.52125166 1.50198976 1.17053325],[0.53295748 0.53398019 0.53674102 0.53274463 0.53525086],[0.30303954 0.30178932 0.30201218 0.30236654 0.30207601],[0.25869418 0.25714428 0.25637278 0.25764395 0.25643041],[2.70596222 2.69070705 2.67791963 2.6959596  2.6794432 ]
986,"[3.06609264e-11 7.19113254e-11 1.12114462e-10 1.10032093e-10
 5.37997098e-11]",[0.07216888 0.0725403  0.07266792 0.07279669 0.07230888],[0.9481441  1.3248987  1.54891148 1.52336668 1.19942535],[0.53783959 0.53883402 0.54030396 0.5381064  0.54050365],[0.30148878 0.30022505 0.29995731 0.30033911 0.30038932],[0.248844   0.24812959 0.24848785 0.24837404 0.24849476],[2.65928805 2.65501927 2.65584688 2.65610546 2.65529621]
987,"[4.39221745e-11 1.04726693e-10 1.66361564e-10 1.59269370e-10
 7.96126960e-11]",[0.07293293 0.07331964 0.07366119 0.07344287 0.07336876],[1.19081718 1.63263282 1.88133377 1.83918018 1.50353048],[0.54662264 0.54662064 0.54772636 0.54710689 0.54796175],[0.29039982 0.29050976 0.29201944 0.29000427 0.29161489],[0.22552884 0.22468334 0.22462816 0.22494658 0.22456198],[2.60416516 2.59557328 2.59204943 2.59817777 2.59210629]
988,"[2.57780102e-11 6.18289834e-11 9.90631365e-11 9.38091282e-11
 4.73406138e-11]",[0.07521572 0.0752158  0.07479308 0.07570253 0.07446065],[0.93873722 1.31702667 1.54551972 1.51910114 1.19141808],[0.54001876 0.54000198 0.53972189 0.54069125 0.53924987],[0.31187545 0.30702031 0.30358484 0.30846115 0.3036845 ],[0.25942434 0.25608199 0.25380018 0.25714248 0.25406994],[2.75932722 2.74314219 2.72973163 2.7486813  2.73133667]
989,"[4.47163449e-11 1.04208478e-10 1.60899264e-10 1.59861391e-10
 7.73337366e-11]",[0.08634429 0.08682739 0.08711887 0.08697524 0.08679213],[1.0348253  1.35823414 1.51686861 1.50976375 1.24822665],[0.53082785 0.53212409 0.53363674 0.53237707 0.5321266 ],[0.36974722 0.36865218 0.36907809 0.36919374 0.36882988],[0.2949416  0.29450075 0.29526794 0.29455714 0.29498758],[3.01431066 3.00735152 3.00240589 3.0096661  3.00290433]
990,"[6.28945990e-11 1.47604519e-10 2.30091787e-10 2.25815175e-10
 1.10422704e-10]",[0.07536777 0.07579705 0.07627871 0.07582705 0.07602191],[1.17803308 1.54249853 1.71953846 1.70788102 1.42442329],[0.53034354 0.52881468 0.52751689 0.52983131 0.52776186],[0.31237737 0.3134675  0.31567951 0.31334565 0.31533076],[0.25156437 0.25281701 0.25544148 0.25229164 0.25496481],[2.78721222 2.78713991 2.79196226 2.78673169 2.79088807]
991,"[4.84718413e-11 1.14646362e-10 1.80218679e-10 1.74896731e-10
 8.63847033e-11]",[0.07220202 0.07276624 0.0732809  0.07280167 0.07298607],[1.06311169 1.43820634 1.63809573 1.61852548 1.31821926],[0.52719644 0.52826602 0.52682889 0.52852817 0.52666224],[0.29907614 0.30011657 0.30266267 0.30003429 0.30216269],[0.24061094 0.24102292 0.24275939 0.24090268 0.24241185],[2.62593134 2.62838267 2.63593457 2.62704566 2.63447958]
992,"[2.88585067e-11 6.82467132e-11 1.07397019e-10 1.04104803e-10
 5.14657111e-11]",[0.07974641 0.08073821 0.08161234 0.08082428 0.08107986],[0.99136764 1.36669286 1.57727197 1.56136207 1.24037541],[0.54178256 0.54106653 0.5401403  0.54108419 0.54037482],[0.33705803 0.33739163 0.33918521 0.33696386 0.33853133],[0.27621466 0.27563066 0.27691252 0.27567009 0.27658316],[2.89609877 2.89591174 2.90192364 2.89542168 2.90060381]
993,"[2.03708278e-11 4.81516168e-11 7.60180588e-11 7.34404783e-11
 3.64016254e-11]",[0.09930247 0.10014946 0.10019317 0.10067267 0.09952163],[0.8891546  1.21005009 1.38781273 1.37521135 1.10011777],[0.54799181 0.54750376 0.54994938 0.54773433 0.54921943],[0.43511686 0.43254813 0.4307863  0.43301542 0.43105052],[0.36501557 0.36217546 0.35971522 0.3629314  0.35999529],[3.25041641 3.23632211 3.22442169 3.24117189 3.22585792]
994,"[3.87629950e-11 9.27208796e-11 1.47830182e-10 1.40843672e-10
 7.07061586e-11]",[0.07400577 0.07397375 0.07369883 0.07430212 0.0734742 ],[1.02624208 1.40930112 1.624895   1.59825161 1.28736786],[0.53185681 0.53003721 0.53132927 0.53057617 0.5310681 ],[0.29774365 0.29463475 0.29275694 0.29574249 0.29297385],[0.24713505 0.24470011 0.2430659  0.24546978 0.24322319],[2.7289795  2.71607719 2.70543387 2.72047908 2.70669679]
995,"[3.92156309e-11 9.39607366e-11 1.50193777e-10 1.42629510e-10
 7.18067235e-11]",[0.08227415 0.08200441 0.08140066 0.08245447 0.08120375],[1.00968598 1.36070544 1.54922859 1.52599616 1.25051242],[0.53488069 0.53336988 0.53260375 0.53414518 0.53283969],[0.34662887 0.34219265 0.33898225 0.34397422 0.33956613],[0.2726856  0.2681477  0.26456244 0.26972296 0.26508893],[2.9625862  2.94577559 2.92976032 2.95171142 2.93187882]
996,"[4.06127184e-11 9.52286378e-11 1.48326095e-10 1.45731094e-10
 7.11899086e-11]",[0.08541901 0.08694822 0.08857179 0.08672332 0.08801041],[1.0834014  1.42873206 1.58874127 1.599392   1.30321005],[0.53888903 0.54038149 0.54039636 0.53983879 0.54064835],[0.35027974 0.35477845 0.36055829 0.35293181 0.35950422],[0.26914415 0.27224968 0.27777929 0.27087592 0.27685234],[2.95840268 2.97852586 3.00800675 2.97048579 3.00321962]
997,"[5.75004191e-11 1.35476476e-10 2.12174371e-10 2.06956743e-10
 1.01752625e-10]",[0.07970007 0.08017535 0.08061871 0.08022563 0.08034747],[1.11522242 1.45928927 1.62646239 1.6122435  1.35100106],[0.52798853 0.52731763 0.52736644 0.5270224  0.52709825],[0.32318015 0.32473712 0.32732959 0.32419381 0.32676943],[0.25224482 0.2546175  0.25813882 0.25366875 0.25760772],[2.88081303 2.88414715 2.89176577 2.88257679 2.89037376]
998,"[4.49756767e-11 1.05722240e-10 1.65032490e-10 1.61651236e-10
 7.91861129e-11]",[0.08601133 0.08607633 0.0858023  0.08638253 0.08557537],[0.99994161 1.31658818 1.47631733 1.46208273 1.21349762],[0.53092281 0.52841459 0.52814661 0.52911391 0.5281804 ],[0.35967602 0.35771746 0.35666331 0.35844182 0.35679952],[0.28389875 0.28263775 0.28192353 0.283185   0.28194622],[2.96482118 2.96344695 2.96470056 2.96371125 2.96430591]
999,"[3.88469752e-11 9.15854564e-11 1.43704557e-10 1.39860596e-10
 6.88913561e-11]",[0.07518679 0.07535276 0.07523529 0.07562066 0.07498072],[0.96960714 1.32135845 1.51410997 1.4990787  1.20204954],[0.52608769 0.52525252 0.52427935 0.52491501 0.52479148],[0.31941661 0.3176146  0.31606958 0.3181618  0.31612069],[0.27088352 0.26895538 0.26744195 0.26961753 0.2676147 ],[2.82015655 2.81066708 2.80323953 2.81388604 2.80407758]
1000,"[4.52602516e-11 1.05205948e-10 1.62553963e-10 1.61494087e-10
 7.80992486e-11]",[0.08596613 0.08755016 0.08914413 0.08728226 0.08862124],[1.09748753 1.43237811 1.58675959 1.59378629 1.3129685 ],[0.53687655 0.53595577 0.53563688 0.53587816 0.53620586],[0.36230263 0.36637477 0.3710308  0.36481945 0.37021183],[0.28215257 0.28380359 0.28581135 0.28310184 0.28543864],[2.99903274 3.02852328 3.06758127 3.01711367 3.06146189]
1001,"[5.00301879e-11 1.17873061e-10 1.84557689e-10 1.80069301e-10
 8.85124581e-11]",[0.07791559 0.07838703 0.07876753 0.07847002 0.07848315],[1.09905372 1.45619212 1.63249482 1.62654369 1.33479445],[0.52904797 0.52824593 0.52873582 0.52877737 0.52924006],[0.31069741 0.3109697  0.31296528 0.31024516 0.31254622],[0.24688361 0.24686302 0.24748618 0.24672716 0.2473913 ],[2.79929353 2.80267739 2.81133805 2.80098777 2.80972033]
1002,"[5.09963175e-11 1.19536023e-10 1.85820579e-10 1.82978011e-10
 8.92218472e-11]",[0.07400316 0.0745441  0.07499753 0.07458631 0.07471662],[1.02645889 1.36633909 1.53549355 1.5347528  1.24572865],[0.52154195 0.52203543 0.519916   0.52210595 0.520429  ],[0.30793988 0.30872501 0.3104903  0.30834563 0.31041412],[0.26103391 0.26199015 0.26425439 0.26153569 0.26388918],[2.78072454 2.78654629 2.796759   2.78407432 2.7949942 ]
1003,"[4.06885244e-11 9.55173040e-11 1.49677861e-10 1.46048555e-10
 7.17500304e-11]",[0.07529469 0.07611515 0.07684818 0.07611926 0.07646847],[0.99616822 1.34622234 1.53121693 1.5254021  1.22424601],[0.52800014 0.52771975 0.52714857 0.52772844 0.52685881],[0.31477577 0.31614206 0.31879287 0.31521284 0.31832899],[0.25968495 0.25968616 0.26013849 0.25958978 0.26006519],[2.90256103 2.89898714 2.89903629 2.89993827 2.89873514]
1004,"[4.45404219e-11 1.03885852e-10 1.60855041e-10 1.59290674e-10
 7.72690969e-11]",[0.08566673 0.08716105 0.08863604 0.08693135 0.08812939],[1.02673801 1.3409903  1.48330557 1.49467686 1.22556717],[0.52857398 0.52815542 0.5298571  0.52811837 0.52934726],[0.34842101 0.35162485 0.35765878 0.35039677 0.35641887],[0.26913583 0.272501   0.27725219 0.27129943 0.27643951],[2.94159757 2.95379022 2.97160738 2.94892243 2.96870173]
1005,"[4.47310778e-11 1.04978348e-10 1.63652900e-10 1.60601498e-10
 7.85370034e-11]",[0.08298128 0.08333246 0.08342097 0.0835204  0.0831441 ],[0.98952904 1.30809373 1.46659619 1.46004695 1.19914544],[0.52400676 0.52452595 0.52245055 0.52343798 0.52218939],[0.34889156 0.34854337 0.34901392 0.34860069 0.34867294],[0.27799707 0.27769975 0.27806043 0.27775727 0.27789343],[2.91714894 2.91635782 2.91842865 2.91638286 2.91789628]
1006,"[1.44885637e-10 2.92320113e-10 4.26485553e-10 4.69393747e-10
 2.04741868e-10]",[0.07107843 0.07494784 0.07844745 0.07361398 0.07796745],[2.20569542 2.5777749  2.71997903 2.79997742 2.38844927],[0.54919633 0.54992526 0.55609217 0.54892272 0.55588317],[0.28644588 0.30383663 0.31788396 0.29783239 0.31649265],[0.21842798 0.23613203 0.24352799 0.23083942 0.24286742],[3.06908164 3.1050927  3.13289762 3.09244095 3.13025625]
1007,"[2.71456533e-10 5.53124377e-10 7.66590394e-10 8.89087491e-10
 3.72706979e-10]",[0.04930457 0.05205353 0.05667318 0.05092113 0.05587105],[3.15684759 3.75270572 3.85305328 4.10034029 3.38768654],[0.55808844 0.55952176 0.56117443 0.55767641 0.561223  ],[0.17705527 0.18885298 0.21033747 0.18376728 0.20704618],[0.15687643 0.1630109  0.17627306 0.16037176 0.17384442],[2.68422914 2.75282653 2.86324661 2.72395915 2.84564391]
1008,"[2.01311552e-11 4.70129815e-11 7.32417005e-11 7.20230571e-11
 3.51393255e-11]",[0.10290849 0.10486469 0.10624136 0.10501354 0.10530476],[0.91631998 1.22973157 1.389927   1.39757143 1.11110631],[0.56029248 0.55746619 0.55796564 0.55842968 0.55815433],[0.43627834 0.4361229  0.43639193 0.43611871 0.43655411],[0.35453171 0.35152812 0.34887543 0.35257466 0.34932492],[3.29686182 3.30395666 3.31676598 3.30090744 3.3145561 ]
1009,"[3.04665395e-11 7.09071750e-11 1.09839421e-10 1.08782729e-10
 5.27486715e-11]",[0.07257674 0.0733732  0.07390085 0.07348567 0.07347727],[0.95896494 1.3231909  1.5258938  1.52761568 1.18501793],[0.53695988 0.53605466 0.5383508  0.53751101 0.53807773],[0.30653139 0.30696291 0.3086109  0.30705225 0.30823406],[0.26495371 0.26475832 0.26586906 0.26471755 0.26565983],[2.76155066 2.75474799 2.75140131 2.7568726  2.75155791]
1010,"[4.43790598e-11 1.06595489e-10 1.71289031e-10 1.61625783e-10
 8.18141271e-11]",[0.07989179 0.07996158 0.07976785 0.08023864 0.07955213],[1.05287314 1.40910995 1.59587405 1.57588256 1.29772408],[0.52897968 0.52820202 0.52860432 0.52864231 0.52909363],[0.33901804 0.33704077 0.33616583 0.33770603 0.33617708],[0.27308866 0.27195891 0.271377   0.27231505 0.27141563],[2.95804981 2.96382006 2.97412253 2.96134461 2.97234353]
1011,"[3.03125460e-11 7.09720401e-11 1.10652539e-10 1.08644546e-10
 5.30900543e-11]",[0.07434512 0.07496794 0.07544331 0.07514126 0.07501032],[1.00105893 1.38093793 1.59053415 1.5896775  1.23974469],[0.53898002 0.53942613 0.54010447 0.53972045 0.54020064],[0.31311758 0.31299033 0.31396492 0.31295077 0.31372444],[0.25947134 0.25978757 0.26118946 0.2596417  0.26094888],[2.78078984 2.77048027 2.76555239 2.77368846 2.76575932]
1012,"[3.18704309e-11 7.51588966e-11 1.18173824e-10 1.14745953e-10
 5.66282440e-11]",[0.08410161 0.0851822  0.0861201  0.08522069 0.08559782],[0.93843184 1.26445064 1.4307596  1.43464981 1.14536314],[0.53540024 0.53367489 0.53162626 0.53361664 0.53184011],[0.36175776 0.36161596 0.36221604 0.36168309 0.36185352],[0.29935405 0.29810103 0.29703318 0.29852637 0.29714953],[3.02376968 3.03232435 3.04719364 3.02870351 3.04464753]
1013,"[5.18922404e-11 1.21897870e-10 1.90247984e-10 1.86420639e-10
 9.12838856e-11]",[0.07615139 0.07702043 0.07784162 0.07694412 0.07750492],[1.08710403 1.43847128 1.60728318 1.60869455 1.31540938],[0.52894205 0.52814513 0.52944873 0.52790759 0.52944513],[0.31317154 0.31555089 0.31916564 0.31444611 0.31823548],[0.25569434 0.25779316 0.26110662 0.25697676 0.26052456],[2.80269704 2.81827144 2.83978829 2.81216575 2.83637014]
1014,"[5.71582921e-11 1.34372246e-10 2.10068334e-10 2.05423850e-10
 1.00763788e-10]",[0.07440914 0.07485787 0.07522242 0.0749092  0.07497831],[1.08843557 1.44030815 1.617173   1.6046451  1.32539392],[0.52390129 0.52385794 0.52200165 0.52310296 0.52200274],[0.31022836 0.31149745 0.31303163 0.31123065 0.31256173],[0.25524441 0.25636874 0.25805312 0.2559332  0.25774156],[2.81512001 2.8210013  2.83128757 2.81850557 2.8295224 ]
