mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[1.71993098e-07 2.08699622e-07 1.77001202e-07 2.83664350e-07
 1.31420362e-07]","[9.12116200e-06 1.17604392e-05 1.24310039e-05 1.55031589e-05
 8.77627055e-06]","[8.31955963e-11 1.38307931e-10 1.54529858e-10 2.40347936e-10
 7.70229248e-11]",[-0.6557236  -0.52901622 -0.28165716 -0.58593517 -0.32206716],[5.50662634 3.12562286 1.26374218 4.04657545 1.33851155],"[9.12278345e-06 1.17622909e-05 1.24322640e-05 1.55057538e-05
 8.77725447e-06]",[0.0296224  0.03040365 0.03209635 0.03014323 0.03144531],"[6.19537256e-12 1.23270332e-11 1.66824828e-11 1.99899694e-11
 8.13423668e-12]",[0.48907829 0.45708079 0.42592804 0.4687528  0.42978664],"[3.60298515e-12 8.10629384e-12 1.22122245e-11 1.25823310e-11
 5.88354631e-12]",[0.28442871 0.30057769 0.31179584 0.29504812 0.31086747],"[2.29638128e-12 5.39163233e-12 8.47453004e-12 8.24135837e-12
 4.05969961e-12]",[0.18128211 0.19991928 0.21636707 0.19325491 0.21450134],"[2.43439048e-12 5.51459868e-12 8.60599304e-12 8.51754912e-12
 4.11648968e-12]",[0.19217691 0.20447881 0.21972351 0.19973142 0.21750194],"[1.89035961e-13 4.80675536e-13 8.47156020e-13 7.11596797e-13
 3.98547042e-13]",[0.01492297 0.01782323 0.02162912 0.01668652 0.02105793],10
"[-2.12880163e-08 -3.40050215e-08 -4.43659852e-08 -4.14333429e-08
 -3.05444617e-08]","[8.72923892e-06 1.28806549e-05 1.60154536e-05 1.61036746e-05
 1.10679734e-05]","[7.61996121e-11 1.65911270e-10 2.56494754e-10 2.59328336e-10
 1.22500034e-10]",[-0.29071243 -0.32383954 -0.38329854 -0.30935875 -0.37356237],[3.27541218 3.41153177 3.68466206 3.35150805 3.6356542 ],"[8.72926488e-06 1.28806998e-05 1.60155151e-05 1.61037279e-05
 1.10680155e-05]",[0.02395833 0.02356771 0.02460937 0.0234375  0.02486979],"[6.08043677e-12 1.41960307e-11 2.33051444e-11 2.16464001e-11
 1.10548938e-11]",[0.51947028 0.50492719 0.49246637 0.51001011 0.49394573],"[3.77148993e-12 9.08834612e-12 1.50083901e-11 1.37332231e-11
 7.12837021e-12]",[0.3222099  0.32325607 0.31714575 0.32356801 0.31850401],"[2.28472205e-12 5.84759854e-12 1.02657470e-11 8.64620721e-12
 4.83539457e-12]",[0.19519078 0.20798853 0.21692786 0.203713   0.21605115],"[1.58703998e-12 3.93261039e-12 6.97457956e-12 5.85733295e-12
 3.27082747e-12]",[0.13558567 0.13987585 0.14738145 0.13800443 0.14614444],"[1.38556139e-13 3.50990727e-13 6.38774946e-13 5.18363104e-13
 2.98473492e-13]",[0.01183727 0.01248411 0.0134981  0.01221314 0.01333615],11
"[3.12554403e-08 3.59446431e-08 2.67131967e-08 5.00155234e-08
 2.04175121e-08]","[4.28848648e-06 6.53203272e-06 8.15963075e-06 8.09155309e-06
 5.64919016e-06]","[1.83911162e-11 4.26674515e-11 6.65795739e-11 6.54732314e-11
 3.19133494e-11]",[0.14090425 0.13786512 0.12976861 0.13937004 0.13132102],[0.35507164 0.30227093 0.24794604 0.32128627 0.2554896 ],"[4.28860037e-06 6.53213162e-06 8.15967447e-06 8.09170767e-06
 5.64922705e-06]",[0.03098958 0.03138021 0.03164062 0.03085938 0.03151042],"[3.78252181e-12 8.91404097e-12 1.40058355e-11 1.36124454e-11
 6.71208915e-12]",[0.48967808 0.49239953 0.49498998 0.4914319  0.49464754],"[2.96741801e-12 7.04458993e-12 1.11587545e-11 1.07287818e-11
 5.34142918e-12]",[0.38415629 0.38913359 0.39436931 0.38732685 0.39363673],"[1.65595229e-12 3.86210788e-12 5.98890138e-12 5.92135451e-12
 2.87592509e-12]",[0.21437643 0.2133376  0.21165793 0.21377074 0.21194135],"[1.09372104e-12 2.51115789e-12 3.85575766e-12 3.86979231e-12
 1.85311996e-12]",[0.14159105 0.13871295 0.13626902 0.13970593 0.13656571],"[4.73642671e-14 1.07172641e-13 1.64697761e-13 1.65808001e-13
 7.90369774e-14]",[0.00613169 0.00592007 0.0058207  0.00598594 0.00582463],12
"[-2.48724514e-07 -2.69125459e-07 -1.66155535e-07 -3.84939925e-07
 -1.32956362e-07]","[9.41029698e-06 1.26652220e-05 1.40686693e-05 1.64152130e-05
 9.87450648e-06]","[8.85536893e-11 1.60407848e-10 1.97927455e-10 2.69459217e-10
 9.75058783e-11]",[-0.02074481 -0.06304561 -0.09630995 -0.04923603 -0.09103351],[1.60878144 1.02227448 0.81138022 1.21492252 0.7996356 ],"[9.41358344e-06 1.26680810e-05 1.40696504e-05 1.64197258e-05
 9.87540155e-06]",[0.02304688 0.02213542 0.02330729 0.02239583 0.02291667],"[7.66400746e-12 1.55995140e-11 2.19562124e-11 2.50533227e-11
 1.06358729e-11]",[0.54423431 0.52930321 0.51333625 0.5349089  0.51541566],"[3.93055817e-12 8.97443510e-12 1.38957120e-11 1.38407572e-11
 6.66276809e-12]",[0.27911567 0.30450931 0.32488175 0.29551147 0.32287853],"[2.01684350e-12 4.55293548e-12 6.93892677e-12 7.05336765e-12
 3.33538248e-12]",[0.14321951 0.15448451 0.16223211 0.15059516 0.16163303],"[2.37454130e-12 4.89887279e-12 7.20712866e-12 7.80959151e-12
 3.46144541e-12]",[0.16862025 0.16622243 0.16850267 0.16674115 0.16774205],"[2.58283848e-13 5.19737251e-13 7.65076057e-13 8.34626196e-13
 3.66464605e-13]",[0.01834118 0.01763507 0.01788748 0.01781995 0.01775892],13
"[2.53580146e-07 2.88184539e-07 2.07332674e-07 4.03127926e-07
 1.59665073e-07]","[8.25604673e-06 1.07489028e-05 1.11299489e-05 1.41400552e-05
 7.91151610e-06]","[6.81623077e-11 1.15538912e-10 1.23875762e-10 1.99941161e-10
 6.25920870e-11]",[0.10311112 0.17204425 0.20579792 0.14618574 0.21047745],[4.59579648 3.79233271 2.18670065 4.15444207 2.44990329],"[8.25994011e-06 1.07527653e-05 1.11318798e-05 1.41458005e-05
 7.91312707e-06]",[0.02923177 0.03040365 0.03391927 0.03014323 0.0327474 ],"[4.95513979e-12 1.03831106e-11 1.51500000e-11 1.64879648e-11
 7.30121712e-12]",[0.49686137 0.47456603 0.45460303 0.48254803 0.45692399],"[3.23475242e-12 7.72747117e-12 1.26554419e-11 1.17130873e-11
 6.01733187e-12]",[0.32435483 0.3531885  0.37974932 0.34280321 0.37657602],"[1.62915830e-12 3.79227650e-12 6.00811030e-12 5.80610917e-12
 2.87110669e-12]",[0.16335883 0.17332817 0.18028417 0.16992555 0.17967929],"[1.85535385e-12 4.03016607e-12 6.11753884e-12 6.31348615e-12
 2.93280922e-12]",[0.18603989 0.18420105 0.18356777 0.1847748  0.18354075],"[1.23310919e-13 2.72034945e-13 4.26338491e-13 4.23109962e-13
 2.03249533e-13]",[0.01236462 0.01243351 0.01279305 0.01238302 0.01271974],14
"[-3.19828776e-08 -3.56096269e-08 -2.41179352e-08 -5.02723082e-08
 -1.88459506e-08]","[4.20571040e-06 6.45007282e-06 8.09961608e-06 7.97148681e-06
 5.60446099e-06]","[1.76880000e-11 4.16034394e-11 6.56037806e-11 6.35446019e-11
 3.14099829e-11]",[-0.01214277 -0.01582852 -0.02017767 -0.01436969 -0.01961846],[0.26985696 0.21861085 0.18429181 0.23485444 0.18817007],"[4.20583201e-06 6.45017111e-06 8.09965199e-06 7.97164533e-06
 5.60449267e-06]",[0.03352865 0.03339844 0.03352865 0.03352865 0.03352865],"[3.05509917e-12 7.26477014e-12 1.15510247e-11 1.10554286e-11
 5.52547635e-12]",[0.43460638 0.43279874 0.43105066 0.43344229 0.43128751],"[2.99616263e-12 7.22282701e-12 1.16341815e-11 1.09386211e-11
 5.55567975e-12]",[0.4262223  0.43029998 0.43415383 0.4288627  0.43364502],"[1.44797158e-12 3.46602180e-12 5.53840829e-12 5.26282604e-12
 2.64781019e-12]",[0.20598274 0.20648828 0.2066773  0.20633586 0.20667312],"[1.10453185e-12 2.65775187e-12 4.28676851e-12 4.02644663e-12
 2.04619535e-12]",[0.15712635 0.15833559 0.15996974 0.15786201 0.15971446],"[6.72627758e-14 1.65596543e-13 2.73605425e-13 2.48799999e-13
 1.30146252e-13]",[0.00956854 0.00986542 0.01021016 0.00975452 0.01015848],15
"[-1.59188169e-08 -3.95207702e-08 -7.18968289e-08 -4.18790198e-08
 -4.74546308e-08]","[6.25587257e-06 9.25180395e-06 1.15023098e-05 1.15595436e-05
 7.95084803e-06]","[3.91359416e-11 8.55958764e-11 1.32303131e-10 1.33623049e-10
 6.32159844e-11]",[-0.10843356 -0.12904776 -0.23844415 -0.11394409 -0.21669766],[2.59320868 2.10825848 2.62694259 2.19401656 2.48213482],"[6.25589282e-06 9.25188836e-06 1.15025345e-05 1.15596195e-05
 7.95098965e-06]",[0.03359375 0.03463542 0.03515625 0.03489583 0.03489583],"[4.97763699e-12 1.16808582e-11 1.85759443e-11 1.78388103e-11
 8.87567297e-12]",[0.50136565 0.49418741 0.48868344 0.49661453 0.48929013],"[3.64517680e-12 8.60582324e-12 1.35564094e-11 1.31324474e-11
 6.49402764e-12]",[0.36715543 0.3640905  0.35663289 0.36559412 0.35799692],"[1.55099299e-12 3.71147203e-12 5.94218408e-12 5.63494167e-12
 2.83954731e-12]",[0.15622164 0.15702295 0.15632298 0.15687111 0.15653601],"[1.80046753e-12 4.43199168e-12 7.37472255e-12 6.65481329e-12
 3.50292303e-12]",[0.18134962 0.1875063  0.19400924 0.18526331 0.193106  ],"[1.40830066e-13 3.67465456e-13 6.50804534e-13 5.40166082e-13
 3.06426547e-13]",[0.01418492 0.01554653 0.01712093 0.01503768 0.01689241],16
"[8.42854954e-09 1.33865945e-08 1.73590855e-08 1.63457290e-08
 1.19605282e-08]","[4.17785134e-06 6.49103387e-06 8.25728671e-06 7.98494394e-06
 5.70352381e-06]","[1.74544418e-11 4.21335207e-11 6.81827838e-11 6.37593297e-11
 3.25301838e-11]",[-0.11317331 -0.13462624 -0.15835779 -0.12670986 -0.15496542],[0.25341679 0.25927652 0.25906557 0.25792157 0.25935101],"[4.17785984e-06 6.49104768e-06 8.25730496e-06 7.98496067e-06
 5.70353635e-06]",[0.03834635 0.03873698 0.03795573 0.03847656 0.03834635],"[2.68065146e-12 6.54281728e-12 1.06802063e-11 9.86425086e-12
 5.09046387e-12]",[0.39766434 0.40128959 0.40497309 0.39999005 0.40446364],"[2.60312126e-12 6.30414278e-12 1.01942292e-11 9.53238212e-12
 4.86569639e-12]",[0.38616303 0.38665101 0.38654576 0.38653295 0.3866047 ],"[1.47934965e-12 3.52937445e-12 5.62478615e-12 5.36504794e-12
 2.68992498e-12]",[0.21945583 0.21646657 0.21328118 0.2175498  0.21372843],"[1.41653910e-12 3.38790583e-12 5.41933370e-12 5.14496996e-12
 2.59020927e-12]",[0.21013813 0.2077899  0.20549082 0.20862575 0.2058055 ],"[8.45999560e-14 2.07773163e-13 3.42923638e-13 3.12426106e-13
 1.63156893e-13]",[0.01255008 0.01274332 0.01300301 0.01266871 0.01296366],17
"[7.41752611e-08 1.19111132e-07 1.56301462e-07 1.44838611e-07
 1.07517609e-07]","[4.30722789e-06 6.63056447e-06 8.45290461e-06 8.17503310e-06
 5.83161056e-06]","[1.85522121e-11 4.39643852e-11 7.14515964e-11 6.68311662e-11
 3.40076817e-11]",[-0.05614656 -0.08443732 -0.12103197 -0.07349956 -0.11544361],[0.28653744 0.32615967 0.47612023 0.30087945 0.44741412],"[4.30786653e-06 6.63163424e-06 8.45434956e-06 8.17631607e-06
 5.83260163e-06]",[0.03697917 0.03802083 0.03828125 0.03763021 0.03815104],"[3.08378006e-12 7.35459167e-12 1.18047926e-11 1.11736549e-11
 5.63657319e-12]",[0.41130438 0.41084935 0.40919939 0.41112207 0.40951698],"[3.13234017e-12 7.51056608e-12 1.20643719e-11 1.13936562e-11
 5.76214446e-12]",[0.41778116 0.41956255 0.4181974  0.41921677 0.41864017],"[1.51774795e-12 3.58114850e-12 5.68193899e-12 5.46214621e-12
 2.71751068e-12]",[0.2024322  0.2000536  0.1969578  0.20097353 0.19743676],"[1.59536293e-12 3.81927589e-12 6.24449353e-12 5.78677436e-12
 2.97070776e-12]",[0.21278423 0.2133561  0.2164581  0.21291786 0.21583243],"[8.95945388e-14 2.19433696e-13 3.66263313e-13 3.29803200e-13
 1.73789792e-13]",[0.01194982 0.01225822 0.01269609 0.01213474 0.01262644],18
"[-1.28269178e-07 -2.11151003e-07 -2.84520185e-07 -2.54466749e-07
 -1.94972514e-07]","[4.68385976e-06 7.17927318e-06 9.06836465e-06 8.86937708e-06
 6.26645518e-06]","[2.19385422e-11 5.15419633e-11 8.22352374e-11 7.86658497e-11
 3.92684606e-11]",[-0.0686398  -0.1068618  -0.19338298 -0.08870734 -0.17783518],[1.47718969 1.47116375 1.64035008 1.45886784 1.60192262],"[4.68561578e-06 7.18237761e-06 9.07282696e-06 8.87302671e-06
 6.26948761e-06]",[0.04147135 0.04108073 0.04029948 0.04108073 0.04016927],"[3.49816022e-12 8.42109867e-12 1.35881158e-11 1.27560448e-11
 6.48559837e-12]",[0.40816599 0.41136526 0.41244753 0.41041188 0.41247327],"[3.03014193e-12 7.30542441e-12 1.17905403e-11 1.10614623e-11
 5.62803094e-12]",[0.35355753 0.35686529 0.35788474 0.35589053 0.35793341],"[1.69537190e-12 4.01757409e-12 6.39334116e-12 6.11912300e-12
 3.05685979e-12]",[0.19781631 0.19625592 0.19406059 0.19687613 0.1944112 ],"[2.02926362e-12 4.78858433e-12 7.71680655e-12 7.29312430e-12
 3.67825205e-12]",[0.23677486 0.23391927 0.23423246 0.23464835 0.23393071],"[1.44626005e-13 3.53701391e-13 6.01767804e-13 5.30852536e-13
 2.84344573e-13]",[0.01687499 0.01727809 0.01826579 0.0170796  0.01808384],19
"[7.29936375e-08 1.25742787e-07 1.77248207e-07 1.49127553e-07
 1.20703580e-07]","[5.55705171e-06 8.16805392e-06 1.00585853e-05 1.02315074e-05
 6.96340440e-06]","[3.08808237e-11 6.67171048e-11 1.01175138e-10 1.04683744e-10
 4.84890009e-11]",[ 0.09249753  0.02094685 -0.14059182  0.05398289 -0.11104779],[0.66361231 0.79310348 1.31608231 0.71467806 1.2107648 ],"[5.55753108e-06 8.16902173e-06 1.00601469e-05 1.02325941e-05
 6.96445046e-06]",[0.03229167 0.03333333 0.03645833 0.03255208 0.03554687],"[3.67293920e-12 8.55453446e-12 1.35442579e-11 1.30960928e-11
 6.47367273e-12]",[0.40937512 0.40614686 0.40585196 0.40704868 0.4056478 ],"[3.21339530e-12 7.62478422e-12 1.21050377e-11 1.16114100e-11
 5.79132670e-12]",[0.35815569 0.36200476 0.36272591 0.36090223 0.36289121],"[1.99235328e-12 4.70321108e-12 7.41874198e-12 7.17625363e-12
 3.55279135e-12]",[0.2220619  0.22329613 0.22230166 0.22305008 0.222622  ],"[1.82075412e-12 4.32706849e-12 6.94888845e-12 6.57980358e-12
 3.31663233e-12]",[0.20293596 0.20543786 0.20822256 0.2045114  0.20782401],"[1.05784809e-13 2.49355612e-13 4.03629135e-13 3.79747481e-13
 1.92189249e-13]",[0.01179047 0.01183875 0.0120947  0.01180319 0.0120428 ],20
"[-1.54496784e-08 -2.47122766e-08 -3.22778973e-08 -3.00939666e-08
 -2.22194016e-08]","[4.37868763e-06 6.74146143e-06 8.48649340e-06 8.32109744e-06
 5.87086839e-06]","[1.91729053e-11 4.54473022e-11 7.20205702e-11 6.92406626e-11
 3.44670956e-11]",[-0.01305992 -0.01282176 -0.00992553 -0.0131389  -0.010523  ],[0.44914922 0.3877916  0.31487979 0.41085818 0.32571807],"[4.37871488e-06 6.74150673e-06 8.48655478e-06 8.32115186e-06
 5.87091043e-06]",[0.04127604 0.04153646 0.04153646 0.04179687 0.04114583],"[3.01990490e-12 7.18765174e-12 1.14030635e-11 1.09376182e-11
 5.45773739e-12]",[0.36069772 0.36348498 0.36573994 0.36253505 0.36547882],"[3.14687300e-12 7.48568130e-12 1.18637064e-11 1.13939153e-11
 5.67922085e-12]",[0.3758628  0.37855656 0.38051453 0.37765934 0.38031052],"[2.22376372e-12 5.19691928e-12 8.07371098e-12 7.96202158e-12
 3.87613446e-12]",[0.26560654 0.26281213 0.25895485 0.26390681 0.25956636],"[1.82219402e-12 4.24234030e-12 6.63323550e-12 6.50255580e-12
 3.17906223e-12]",[0.21764302 0.21453835 0.21275328 0.21553179 0.21288674],"[1.15529104e-13 2.75114620e-13 4.45634237e-13 4.17792749e-13
 2.12346082e-13]",[0.01379881 0.01391275 0.0142932  0.01384803 0.01421981],21
"[2.14103979e-08 2.86323787e-08 2.93168185e-08 3.73601476e-08
 2.09896733e-08]","[4.60315577e-06 7.03717153e-06 8.80502024e-06 8.70734736e-06
 6.09574979e-06]","[2.11890430e-11 4.95217832e-11 7.75283815e-11 7.58178981e-11
 3.71581655e-11]",[-0.04237689 -0.05527917 -0.07651311 -0.04975518 -0.07309287],[0.49780967 0.45063912 0.43687234 0.46337048 0.43709932],"[4.60320556e-06 7.03722978e-06 8.80506905e-06 8.70742751e-06
 6.09578593e-06]",[0.03854167 0.0375     0.03815104 0.03789062 0.03828125],"[3.31419406e-12 7.93161720e-12 1.26687809e-11 1.20446283e-11
 6.05724933e-12]",[0.42402954 0.42392507 0.42238223 0.42409432 0.42270732],"[2.97376896e-12 7.15669597e-12 1.15128183e-11 1.08447362e-11
 5.49851901e-12]",[0.38047437 0.38250747 0.38384197 0.38184582 0.38371613],"[1.76632936e-12 4.25978626e-12 6.88449898e-12 6.44862909e-12
 3.28532473e-12]",[0.22599034 0.22767491 0.22953195 0.22705781 0.22926757],"[1.48053492e-12 3.51855989e-12 5.64844737e-12 5.35060749e-12
 2.69617093e-12]",[0.1894248  0.18805821 0.1883215  0.1883962  0.18815326],"[1.01359545e-13 2.35429308e-13 3.68992860e-13 3.60987519e-13
 1.76716156e-13]",[0.01296829 0.01258311 0.01230237 0.01271046 0.0123322 ],22
"[-2.60195980e-08 -3.76619723e-08 -4.35036428e-08 -4.76191192e-08
 -3.05160889e-08]","[4.40269351e-06 6.67553601e-06 8.36346815e-06 8.27739613e-06
 5.78431798e-06]","[1.93837101e-11 4.45627811e-11 6.99475995e-11 6.85152867e-11
 3.34583345e-11]",[ 0.03269389  0.00309034 -0.03169503  0.01415264 -0.02650417],[0.43673257 0.31434347 0.24142757 0.35169683 0.24901977],"[4.40277039e-06 6.67564225e-06 8.36358129e-06 8.27753310e-06
 5.78439848e-06]",[0.03652344 0.03704427 0.03671875 0.03678385 0.03606771],"[3.10238272e-12 7.40572335e-12 1.18313397e-11 1.12533773e-11
 5.65546113e-12]",[0.43242582 0.43391178 0.434389   0.4334711  0.43441099],"[3.00017927e-12 7.23645002e-12 1.16690297e-11 1.09566380e-11
 5.57122955e-12]",[0.41818019 0.42399382 0.42842976 0.42204094 0.42794094],"[1.46870562e-12 3.50265012e-12 5.60464386e-12 5.32306837e-12
 2.67787340e-12]",[0.20471563 0.20522521 0.20577514 0.20504034 0.20569457],"[1.30452267e-12 3.03270066e-12 4.76078944e-12 4.64852385e-12
 2.27937664e-12]",[0.18183098 0.17769021 0.17479293 0.17905742 0.17508497],"[8.87036815e-14 2.05371167e-13 3.22670526e-13 3.15132182e-13
 1.54403064e-13]",[0.01236397 0.01203299 0.01184689 0.01213864 0.01186011],23
"[2.29424608e-08 3.78340695e-08 5.10635693e-08 4.55646053e-08
 3.49849132e-08]","[4.36049250e-06 6.72146063e-06 8.51468213e-06 8.28902136e-06
 5.88286722e-06]","[1.90138948e-11 4.51780329e-11 7.24998117e-11 6.87078751e-11
 3.46081267e-11]",[ 0.05379143  0.02337737 -0.01155542  0.03488994 -0.00660564],[-0.30257374 -0.29207143 -0.2724566  -0.29673528 -0.27580417],"[4.36055285e-06 6.72156711e-06 8.51483524e-06 8.28914659e-06
 5.88297125e-06]",[0.03326823 0.03235677 0.03255208 0.03222656 0.03268229],"[3.54693933e-12 8.54441461e-12 1.37723167e-11 1.29418957e-11
 6.57527807e-12]",[0.44570749 0.44843331 0.45088565 0.44748446 0.45057249],"[3.62596309e-12 8.76703748e-12 1.41454954e-11 1.32647421e-11
 6.75389292e-12]",[0.4556376  0.46011714 0.46310298 0.45864733 0.46281211],"[1.61405903e-12 3.84129557e-12 6.10652884e-12 5.84442295e-12
 2.92136531e-12]",[0.20282225 0.20160128 0.19991889 0.20207924 0.20018725],"[1.10979730e-12 2.57525108e-12 4.03811710e-12 3.94984033e-12
 1.93356667e-12]",[0.13945685 0.13515594 0.13220209 0.13657135 0.13249811],"[7.52965046e-14 1.71458506e-13 2.65070657e-13 2.64697331e-13
 1.27111592e-13]",[0.00946174 0.00899859 0.00867803 0.00915229 0.00871035],24
"[-4.50924278e-08 -8.28273264e-08 -1.23640317e-07 -9.61039512e-08
 -8.35554871e-08]","[5.12968184e-06 7.49777069e-06 9.03857822e-06 9.42337174e-06
 6.28367083e-06]","[2.63136358e-11 5.62165653e-11 8.16958962e-11 8.87999350e-11
 3.94845191e-11]",[0.31950905 0.16222055 0.0223698  0.21781744 0.03932146],[2.92707837 1.82267876 1.04514507 2.19320238 1.12111486],"[5.12988003e-06 7.49822817e-06 9.03942383e-06 9.42386179e-06
 6.28422633e-06]",[0.03352865 0.03378906 0.0343099  0.03378906 0.03404948],"[3.35062363e-12 7.85739548e-12 1.24212519e-11 1.20082947e-11
 5.94230436e-12]",[0.41274458 0.41165549 0.41100574 0.41200963 0.41105632],"[3.11649863e-12 7.45918892e-12 1.19438465e-11 1.13244034e-11
 5.70758435e-12]",[0.38390403 0.39079312 0.39520892 0.38854503 0.39481966],"[1.88734694e-12 4.46631311e-12 7.06046739e-12 6.80913270e-12
 3.38032263e-12]",[0.23249171 0.23399386 0.2336232  0.2336242  0.23383235],"[1.48574644e-12 3.43325280e-12 5.39464010e-12 5.27062503e-12
 2.58096310e-12]",[0.18302079 0.17987097 0.17850279 0.18083736 0.178537  ],"[1.44348288e-13 3.36636014e-13 5.32932962e-13 5.15151305e-13
 2.54758028e-13]",[0.01778146 0.01763664 0.01763417 0.01767506 0.01762278],25
"[3.53817110e-08 6.49294196e-08 9.68474128e-08 7.53628370e-08
 6.54557765e-08]","[7.28752068e-06 1.03552636e-05 1.23303005e-05 1.31351552e-05
 8.57102009e-06]","[5.31079576e-11 1.07231484e-10 1.52036311e-10 1.72532302e-10
 7.34623855e-11]",[-0.59429251 -0.35482844 -0.2025214  -0.44199884 -0.20679601],[5.25456283 5.30263024 5.07994892 5.30682199 5.12732391],"[7.28760657e-06 1.03554672e-05 1.23306809e-05 1.31353714e-05
 8.57127003e-06]",[0.03072917 0.03125    0.03111979 0.03072917 0.03164062],"[4.48409087e-12 1.02341215e-11 1.60033337e-11 1.57717353e-11
 7.65648759e-12]",[0.49516448 0.48033833 0.46776283 0.48548371 0.46925737],"[3.10923019e-12 7.45757741e-12 1.20539571e-11 1.13056361e-11
 5.74956098e-12]",[0.34334281 0.35002127 0.35232615 0.34800877 0.35238402],"[1.49954688e-12 3.57470253e-12 5.72927743e-12 5.43236410e-12
 2.73631862e-12]",[0.16559039 0.16777861 0.16746155 0.1672184  0.16770584],"[1.64965954e-12 4.08016614e-12 6.91979334e-12 6.10762431e-12
 3.27475973e-12]",[0.18216687 0.19150253 0.20225924 0.18800418 0.20070628],"[1.32609300e-13 3.50037460e-13 6.33908270e-13 5.11861900e-13
 2.97319446e-13]",[0.01464364 0.016429   0.01852856 0.01575607 0.01822237],26
"[-1.64438173e-08 -3.23168571e-08 -5.08919723e-08 -3.66819684e-08
 -3.41614334e-08]","[4.32037880e-06 6.65716772e-06 8.38575087e-06 8.21474388e-06
 5.80074255e-06]","[1.86656729e-11 4.43178821e-11 7.03208176e-11 6.74820170e-11
 3.36486142e-11]",[-0.23800783 -0.25307773 -0.26761304 -0.24771651 -0.26569226],[0.13181114 0.16980487 0.20727981 0.15620695 0.2022774 ],"[4.32041009e-06 6.65724616e-06 8.38590529e-06 8.21482578e-06
 5.80084314e-06]",[0.03411458 0.03300781 0.03352865 0.03359375 0.03352865],"[3.58094161e-12 8.56533158e-12 1.36386725e-11 1.30123529e-11
 6.52512250e-12]",[0.45133407 0.45712827 0.46208325 0.455126   0.46148097],"[3.59086279e-12 8.52090175e-12 1.34482841e-11 1.29830052e-11
 6.44226760e-12]",[0.45258451 0.45475706 0.45563282 0.45409952 0.45562116],"[1.79432458e-12 4.22657377e-12 6.63513301e-12 6.45571451e-12
 3.18025270e-12]",[0.22615275 0.22557052 0.22480075 0.22579802 0.22491932],"[1.09159200e-12 2.47836579e-12 3.79103033e-12 3.83219632e-12
 1.82171971e-12]",[0.13758187 0.13226938 0.1284415  0.13403665 0.1288388 ],"[6.26197746e-14 1.39514541e-13 2.13727469e-13 2.16833286e-13
 1.02491570e-13]",[0.00789246 0.00744583 0.00724117 0.00758406 0.00724859],27
"[-3.61175580e-08 -7.10502465e-08 -1.11969377e-07 -8.06200421e-08
 -7.51521288e-08]","[8.20488449e-06 1.33598960e-05 1.82743839e-05 1.61177089e-05
 1.24762625e-05]","[6.73201295e-11 1.78486820e-10 3.33953107e-10 2.59780542e-10
 1.55657125e-10]",[-0.1633052  -0.15680425 -0.10309891 -0.16479578 -0.11294203],[2.07041873 2.65219407 3.3062516  2.43322937 3.21467037],"[8.20496399e-06 1.33600849e-05 1.82747269e-05 1.61179106e-05
 1.24764888e-05]",[0.02682292 0.02721354 0.02708333 0.0265625  0.02721354],"[5.48126206e-12 1.36682959e-11 2.36780420e-11 2.03734254e-11
 1.11628014e-11]",[0.46863805 0.48218514 0.49917826 0.47696416 0.49664321],"[3.74359952e-12 8.90757580e-12 1.43105864e-11 1.35401556e-11
 6.83034252e-12]",[0.32007103 0.3142382  0.30169444 0.31698984 0.30388816],"[1.96178897e-12 4.64442842e-12 7.40056980e-12 7.07458286e-12
 3.53705291e-12]",[0.16772943 0.16384445 0.15601812 0.16562372 0.15736671],"[2.24867886e-12 5.25142439e-12 8.62157040e-12 8.00679535e-12
 4.08974777e-12]",[0.192258   0.18525783 0.18175914 0.18744783 0.1819566 ],"[2.69427469e-13 6.64545374e-13 1.16122243e-12 9.92518946e-13
 5.46036660e-13]",[0.02303556 0.02344359 0.02448078 0.02323595 0.02429367],28
