epoch,higuchi_fd,lyapunov_exponent,hurst_exponent
794,"[0.9407225100958608, 0.9413452601654602, 0.9411935227049275, 0.941172199047325, 0.9412520843353734]","[-23.613170333678564, -22.75055342038491, -22.29473554501447, -22.3289846045705, -23.030713736545277]","[0.28215348441407356, 0.2752793853573446, 0.27071359830893776, 0.2778756779168277, 0.27129341287565545]"
795,"[0.9190965741671386, 0.9187353293287719, 0.9182417964446785, 0.918884150364357, 0.9183145254685553]","[-23.05542006330724, -22.144921129204942, -21.63264137086869, -21.74124987293527, -22.3770287373336]","[0.5361225857884645, 0.5474913904481757, 0.5607681336997091, 0.5433347999801736, 0.5584422665801635]"
796,"[0.9340837358945749, 0.934250147963635, 0.9338676482575884, 0.9342294128079561, 0.9339821791547159]","[-23.622628110661427, -22.757116224330627, -22.29486892317122, -22.336913497094216, -23.032016355192063]","[0.21941768221287972, 0.21755709522685518, 0.2242159226924711, 0.2182169075810049, 0.2230677125550457]"
797,"[0.9296978374026831, 0.9275884857884579, 0.9244864476678273, 0.9287120487478251, 0.9248936787914122]","[-21.836661289763743, -21.06640129095522, -20.705066268297493, -20.611412089435813, -21.428222665734047]","[0.9439774226922629, 0.9103446814552675, 0.8691637388348129, 0.9232448977802377, 0.8753614777310451]"
798,"[0.9357831370770844, 0.9354604931667839, 0.9348281691404151, 0.9356364139323936, 0.934934406093169]","[-23.571802652163186, -22.714748580671397, -22.261368536531183, -22.29147918990931, -22.99727424750388]","[0.16062067994956714, 0.16261672245952408, 0.16311761371410569, 0.16154228923598302, 0.1630605724647343]"
799,"[0.9369148787056036, 0.9375692598600212, 0.937764582229469, 0.9374241804883711, 0.9377735303462861]","[-23.719092092026703, -22.860377782490538, -22.40908643747685, -22.437362668663194, -23.144403348646446]","[0.39445609147842436, 0.38660260279004677, 0.37670114505257646, 0.3897039650527136, 0.37820480946127366]"
800,"[0.9314649703439732, 0.9319568171447006, 0.9320396895162857, 0.9318565685425619, 0.9320509945188042]","[-23.673879032637558, -22.81334778986749, -22.358153803826237, -22.39117778800092, -23.09417191277449]","[0.23615063582853482, 0.24272444988512798, 0.24627798399312864, 0.2401857737880363, 0.24596731023388618]"
801,"[0.9372355112096193, 0.9374612218777293, 0.9373395704756411, 0.9373901343905447, 0.9374163114944102]","[-23.606708181919867, -22.743253814621635, -22.285325049524616, -22.322093172412135, -23.021701787298404]","[0.2768048967293581, 0.2677556864579133, 0.25908869210594215, 0.27036575072401076, 0.2605310456966005]"
802,"[0.9362784978478673, 0.9366555795358961, 0.9365808059271092, 0.9365318148918992, 0.9366413763331394]","[-23.560955100094322, -22.7080343274125, -22.264218325983343, -22.28280754386973, -22.99836314093531]","[0.29809712430318913, 0.2967332603222063, 0.2937599445342112, 0.29717160895471867, 0.29422207503703096]"
803,"[0.9349336982227785, 0.935895028236175, 0.9361701304622758, 0.9355942598113597, 0.9361810814275544]","[-23.672523481596183, -22.81296307432259, -22.359110781441693, -22.390403871832476, -23.094912647520285]","[0.31874799014432564, 0.31265000342959176, 0.30517140877562143, 0.31489184943965276, 0.3063686248043383]"
804,"[0.933380788091142, 0.9340704684668688, 0.934058592853504, 0.9339351556533831, 0.9341011034993065]","[-23.741075448745118, -22.874412041974487, -22.412134005049765, -22.454497889182516, -23.1491869990614]","[0.30674567363355465, 0.3006036319044155, 0.2976548819346854, 0.30287789480261496, 0.2979904051750478]"
805,"[0.9338185766773219, 0.9345942331028595, 0.9345564106029232, 0.9343941659122228, 0.9346431364295824]","[-23.549843049739327, -22.692656193853523, -22.244408529623268, -22.26897221560655, -22.97917021940543]","[0.2963716191674026, 0.2956057495587689, 0.29733301707635557, 0.2958743661093777, 0.29597665861679895]"
806,"[0.9362632906411462, 0.9363204491817363, 0.9352670383837252, 0.9364034419430654, 0.9354584337131161]","[-23.425531179784464, -22.570715547790275, -22.123722124135078, -22.146273611673035, -22.858407958979647]","[0.4551774743172903, 0.4568863613438096, 0.45697213180418267, 0.45634414536407236, 0.4570165452523938]"
807,"[0.9312723960253668, 0.9328629862278139, 0.933954479751688, 0.9323027662785636, 0.9338245310755491]","[-23.391945525962704, -22.533663973743383, -22.082353520445057, -22.11053463600611, -22.81769380447008]","[0.34653695266121637, 0.3687942471449191, 0.38993376341732466, 0.3619683774136629, 0.38675178174304287]"
808,"[0.9344131386764913, 0.9349734621222959, 0.9349841732166272, 0.9348528799199727, 0.9350345517572588]","[-23.34990400091394, -22.493555852430816, -22.04558079126971, -22.06961456277112, -22.780365308700507]","[0.34444337907495226, 0.34639952637139826, 0.34763101069570596, 0.34565652071908864, 0.34761039754007184]"
809,"[0.9364861565688334, 0.9376848570450441, 0.9383261837458109, 0.9372915203649713, 0.9382660299365442]","[-23.219435754663383, -22.36919295822884, -21.928772527577397, -21.942938404493706, -22.66239905425874]","[0.5478600429226662, 0.5600261072804049, 0.5662073247557414, 0.5553910833779999, 0.56622803561856]"
810,"[0.9302447070832914, 0.9302132568442264, 0.9291312685664752, 0.930324588084132, 0.9293235444877063]","[-23.526092249039838, -22.6701118743028, -22.220332447754693, -22.246232558649936, -22.955532754282697]","[0.45792374227182187, 0.45774751497802313, 0.45699266541782807, 0.4577948193866784, 0.45716005964135525]"
811,"[0.9347154049381244, 0.9357505544755782, 0.9362081512770192, 0.9353840051439497, 0.9361937771191351]","[-23.12538644560844, -22.253734662599, -21.788759596007196, -21.83541155014126, -22.526006691886288]","[0.4924281984991975, 0.4967524902158618, 0.4986944167750201, 0.495207233894536, 0.4986534859785103]"
812,"[0.894198854884115, 0.8899066846197958, 0.8853012604877728, 0.8918484325321455, 0.885671852046239]","[-21.29311936661459, -20.55716225383003, -20.200938574608866, -20.09191089150541, -20.92639040158815]","[0.6179615077145841, 0.5896107413739275, 0.569707254098385, 0.6003628086479055, 0.5716808262667247]"
813,"[0.9008644088147312, 0.900008872074136, 0.8968998192424547, 0.9005875757348859, 0.8973985316750615]","[-22.03016051221426, -21.196703670249434, -20.742440776606905, -20.76711475925883, -21.48054550723766]","[0.19766050290206277, 0.200174925910009, 0.21197331236378622, 0.1984330585704594, 0.2091386876233557]"
814,"[0.9142324864937134, 0.9113088430245149, 0.9073801579493037, 0.912499326071407, 0.9079625808078632]","[-21.84545058495253, -21.056454810971303, -20.649436400376366, -20.61046504210509, -21.381114267576866]","[0.2075774950627734, 0.22116058348025147, 0.2405824193434416, 0.21607138177428367, 0.23655008565311397]"
815,"[0.929160482644164, 0.9285115691489405, 0.9277344759361835, 0.9287578386569182, 0.9278822104091023]","[-23.618449955413606, -22.7635928642668, -22.313755594424833, -22.339418310962092, -23.04906403510486]","[0.31897655831345956, 0.2969393407576382, 0.2745185746107676, 0.30582555857590116, 0.2779342470876586]"
816,"[0.932574941694613, 0.9330755055075581, 0.9332361111306189, 0.9329366594143388, 0.9332789819239099]","[-23.63006687310788, -22.765232450420356, -22.305148450744014, -22.344651717818873, -23.041876182695056]","[0.3483091509177774, 0.33515491242992623, 0.32140452564605504, 0.34000134188095354, 0.32339843571219484]"
817,"[0.9278977191998605, 0.9286230356957785, 0.9290987424837258, 0.9283638290679632, 0.9290447726872679]","[-23.478483896598426, -22.621065430951838, -22.170746694794314, -22.19762530222486, -22.90596147586733]","[0.43722417395051166, 0.4262564532362891, 0.4119831568281851, 0.43059429072590366, 0.41416248196293104]"
818,"[0.9348531428655664, 0.9354126620704852, 0.9354938477945166, 0.9352546747391708, 0.9355131476205035]","[-22.87565939985575, -22.017747078290345, -21.558504933326006, -21.595227953912605, -22.295624245792638]","[0.9828706271191308, 0.9883682633345472, 0.9910347831519539, 0.986385913062344, 0.9908598764393759]"
819,"[0.9344510043803955, 0.9344457991503949, 0.9341193553286209, 0.9344607643062329, 0.9342069868719804]","[-23.52611027935449, -22.664115273020364, -22.208546184787952, -22.242370917063354, -22.9445259667081]","[0.5029505080779654, 0.5073072497262305, 0.5135871717109709, 0.5056073956501921, 0.5125551973201131]"
820,"[0.930218669874855, 0.9301028305096122, 0.9291139210432431, 0.9302267862069769, 0.9293047749172793]","[-23.65001560157189, -22.80053655514972, -22.358581685225474, -22.374210456533216, -23.092610124818965]","[0.3285575866066018, 0.3270318783812075, 0.32875407116313354, 0.3273288644634309, 0.3284418186544717]"
821,"[0.9275648571758083, 0.9283690394060907, 0.9284836699558926, 0.9280801569523045, 0.9285524081430778]","[-23.549946712327156, -22.6849656764499, -22.224850241949166, -22.264425196268, -22.961571188396018]","[0.32636520738216324, 0.3228474721313629, 0.3211277635578912, 0.3240576775753758, 0.3212730043895881]"
822,"[0.9422013193075374, 0.9421339445670686, 0.9414335339058938, 0.9422543726583547, 0.9415921236609526]","[-23.310661295963193, -22.452359472812446, -22.00206743038628, -22.02915399989989, -22.737191537185158]","[0.49249847971288224, 0.4824388127997026, 0.4774525079216253, 0.4860860283858951, 0.47817980342477323]"
823,"[0.9438293688094915, 0.9439243528402012, 0.9433191778926308, 0.9439518836200782, 0.9434203387524683]","[-22.86453087164537, -22.003421277210812, -21.548366563324684, -21.581386899199625, -22.284302112333375]","[0.5670213921074064, 0.5499809634986748, 0.5334779825409082, 0.5558509441286055, 0.5358000624301794]"
824,"[0.9312800592604026, 0.9321361079887799, 0.9323807767551482, 0.9318651904884641, 0.9324004107140782]","[-23.41416183753715, -22.550095093507398, -22.092539104447027, -22.129081250892252, -22.828781328346786]","[0.3209715441016817, 0.31523361550935686, 0.30889613653083936, 0.31741593014784886, 0.3098235502704908]"
825,"[0.9405625553047338, 0.9409476793416103, 0.9407388074497717, 0.940849238245489, 0.9408385364346067]","[-23.36522999292691, -22.509887492620024, -22.060978052056512, -22.085754698789728, -22.796045589647324]","[0.25385004106088654, 0.26351772402415474, 0.2749725993163643, 0.2598612316100146, 0.2734605532838084]"
826,"[0.9426930124493683, 0.943147797525012, 0.9431855686252998, 0.9430241806573767, 0.9432308861811496]","[-23.189837491550808, -22.32720489717412, -21.871074209220343, -21.905675161233987, -22.60712682863646]","[0.23011246719311876, 0.24367064833741667, 0.2609702457540906, 0.2385206356817334, 0.2582933730906585]"
827,"[0.944984643884832, 0.9456709508743941, 0.9458881637958807, 0.9454978049088602, 0.9458699265937972]","[-22.925948487502026, -22.081047691173378, -21.6475056443305, -21.652754826167264, -22.380063945741814]","[0.33072651387641533, 0.3289815309632053, 0.3266951840431195, 0.32962204402017337, 0.32705289303926555]"
828,"[0.945856029442081, 0.9469930111504062, 0.9479027622653694, 0.9466070488058735, 0.947780339172892]","[-22.643971502469213, -21.78696585515211, -21.3406398318605, -21.363054554030747, -22.075003330257402]","[0.5275457939725181, 0.5333202096068859, 0.5398588235513467, 0.5312004584938491, 0.5387664711594491]"
829,"[0.9483147050210067, 0.9483673031709653, 0.9478342675096209, 0.9484142150687376, 0.9479797011293406]","[-22.685874028847063, -21.820494751878947, -21.36392947645705, -21.39974137785521, -22.09984371907284]","[0.2675470757731209, 0.26657933098924896, 0.26107185179923215, 0.26704600870688167, 0.262014877072942]"
830,"[0.9363658022851593, 0.9366348949561865, 0.9364443975675218, 0.9365698618642455, 0.936512041078836]","[-22.95581007212173, -22.109766298049582, -21.673125320202512, -21.68204596251103, -22.40627466387068]","[0.3466396118364202, 0.3692005334833099, 0.3788888460447296, 0.3659608545025113, 0.3774607399055268]"
831,"[0.9457621040794111, 0.9461374910527584, 0.9458357208895382, 0.9460454528394843, 0.9459342291792513]","[-23.18489917297197, -22.332530846972865, -21.88955482392086, -21.90707569650468, -22.62356859540702]","[0.3783013269360656, 0.3731170469510074, 0.3669479095586174, 0.3750465708938614, 0.36787180873338926]"
832,"[0.9462463206547236, 0.9466124264867338, 0.9465356927733183, 0.9465128384393784, 0.9465710103125627]","[-22.750654691351286, -21.89835376690754, -21.45500951652737, -21.47291306956195, -22.189108306141573]","[0.5284936361389224, 0.5211129005867019, 0.5121528024299188, 0.5238574898068749, 0.5135219615260987]"
833,"[0.9294947002382027, 0.9300152580419632, 0.9296526072125205, 0.9298203383521403, 0.9297572222480874]","[-23.484923716336247, -22.629971365732935, -22.181282721954844, -22.205724327073916, -22.916325368705877]","[0.18207283855124626, 0.172326159938753, 0.17276335043022048, 0.1737906702050187, 0.17252532243619517]"
834,"[0.9504877369143107, 0.9505786553695504, 0.950103301766798, 0.9506056279894881, 0.950232072459719]","[-22.52016376203536, -21.662666174394253, -21.21504378495197, -21.23900058248115, -21.949647018309104]","[0.6100744147463639, 0.6070390340424893, 0.6015441678685527, 0.6083557071750232, 0.6024130245037967]"
835,"[0.9319947075334193, 0.9322582657749022, 0.9322194570880186, 0.9322162136290547, 0.9322550196279259]","[-23.34488201283557, -22.48664392712937, -22.034503946662618, -22.063578761864434, -22.770040904546104]","[0.4362102895215824, 0.45134455277532953, 0.45555055965322905, 0.4485065577537192, 0.4548252024410778]"
836,"[0.93777937506997, 0.9387470806208495, 0.9389844650619952, 0.9384454574665102, 0.9390306334493923]","[-23.01472960289684, -22.157684073293602, -21.7062658301995, -21.73423044168498, -22.44174647814312]","[0.5491915622143808, 0.5476755893923186, 0.5540101670556249, 0.5485217512151971, 0.5535078289601757]"
837,"[0.9380561098524861, 0.9388121927989354, 0.9389186822033178, 0.9386395164439997, 0.9389252290736194]","[-23.128128063645757, -22.258686455580765, -21.794515840733684, -21.839701808907392, -22.531753028847106]","[0.38991551057104595, 0.38489161474117467, 0.3855319274106116, 0.3868814255530847, 0.38507266375224025]"
838,"[0.9341493960005398, 0.9340650540761533, 0.9334189831215822, 0.9340952131875568, 0.9335836227379123]","[-23.38866046643548, -22.531011941103092, -22.07951979096827, -22.10772326678144, -22.814970457857864]","[0.30204521544488194, 0.3024938316270447, 0.3043477781379053, 0.30368080173400913, 0.30368020520220623]"
839,"[0.9457605253231346, 0.9457769341930111, 0.94543532502176, 0.9458425716064252, 0.9454954145405213]","[-22.88996154400871, -22.043466781440813, -21.60655350260572, -21.615894316690813, -22.33972388228588]","[0.4196248214401778, 0.4207814509729828, 0.42223229615311425, 0.4212076783070757, 0.4219100384467653]"
840,"[0.9480480669828522, 0.9480473904857353, 0.9475593659380468, 0.9480821568913425, 0.9476680258840363]","[-22.90866532468429, -22.062578848978653, -21.62688223458334, -21.6347867502092, -22.359816256354762]","[0.44317380544143253, 0.455587722226196, 0.47120834557067165, 0.4509065952170114, 0.4689079561890525]"
841,"[0.9272511626734652, 0.9283088282359062, 0.9288355880717934, 0.9279435199351395, 0.9288046880376516]","[-23.259775274703347, -22.406315452845202, -21.958613535198644, -21.981577247498706, -22.69357576951858]","[0.4055275107237973, 0.3970738716645171, 0.38677373876531207, 0.40033930768423415, 0.38831699273874254]"
842,"[0.9420856891319163, 0.943036939006602, 0.9434158456422091, 0.9427370096604603, 0.9434018864097682]","[-23.19862988230136, -22.33686169022833, -21.882070115979314, -21.914977724584762, -22.617900674901637]","[0.3283616906567686, 0.31691156602626464, 0.3035291095294184, 0.32116466873063165, 0.3055313509729576]"
843,"[0.9500451256057053, 0.9501981790456189, 0.9499188529427236, 0.9502122935986094, 0.9499746319023321]","[-22.69210597407712, -21.82420404079036, -21.36358485952075, -21.40448980772918, -22.100182717150556]","[0.4850062187017966, 0.49194509023193733, 0.4994160881471839, 0.48948698925996725, 0.4984013508735671]"
844,"[0.9385925498926094, 0.9383040413681586, 0.9377826890555205, 0.938398954463107, 0.9378593239363319]","[-22.89753353897094, -22.034931471309218, -21.578558171830135, -21.61341704823602, -22.314664778482197]","[0.30264425168418296, 0.29795957841730875, 0.29243022652493555, 0.2997026782037987, 0.2932673422055821]"
845,"[0.8769787419716394, 0.8729421692930858, 0.8693014960376138, 0.8743341786684073, 0.8697599601254771]","[-21.420096582139973, -20.701668946253807, -20.26637398674617, -20.237680418524555, -21.011007395277204]","[0.7042110346161607, 0.6815282207323379, 0.7097552625097874, 0.6900281937709123, 0.7040098770616137]"
846,"[0.9007657690075933, 0.8965918075114959, 0.891540985108738, 0.8985208718327424, 0.8921560927577588]","[-21.642019818261986, -20.86626485658295, -20.45680248515749, -20.416740599545175, -21.19027105001567]","[0.294587762326601, 0.33676377568671995, 0.2852486898489472, 0.3212960519404702, 0.30143888590206225]"
847,"[0.9274932266520981, 0.9281477333034018, 0.9284486824434278, 0.9279695217378989, 0.9284329074581525]","[-23.644808180960617, -22.791264911186264, -22.34410442075093, -22.366497565565197, -23.078936210819524]","[0.5154128324001156, 0.5002984035599182, 0.4851073359132567, 0.5055729636915773, 0.4873156438933307]"
848,"[0.9281931303527854, 0.9284532195355201, 0.9280867364188922, 0.9284364310444781, 0.9281607043194928]","[-23.707948871595747, -22.848042123431547, -22.39283643847283, -22.425706587404026, -23.12891186217815]","[0.29970965072819744, 0.29110197579620156, 0.27901622898090267, 0.29401919441713925, 0.2814474948398574]"
849,"[0.9265432870202966, 0.9270508069667449, 0.9268802360891201, 0.9268927702598082, 0.9269752826288788]","[-23.4645716284115, -22.598826911831075, -22.139794320828535, -22.17839088185824, -22.876221499645407]","[0.36068834245272696, 0.36404429364969415, 0.36485005788205815, 0.36292283771878603, 0.36475685899879184]"
850,"[0.9359467028429294, 0.9361005232006262, 0.9355059035020411, 0.936103144361071, 0.9356241533720798]","[-23.36903479283815, -22.512111695522414, -22.06067746865845, -22.088628413717633, -22.796165196182038]","[0.42745297519944514, 0.43107319636633995, 0.4417183306395241, 0.4300482928051623, 0.43988433950260775]"
851,"[0.9404267483398744, 0.9404812929789591, 0.9400340511723992, 0.9404979721492764, 0.9401793285245429]","[-23.335460551165802, -22.484991149798155, -22.041944230008784, -22.059034195774707, -22.776131622759692]","[0.3676176856138867, 0.36544482635056336, 0.3637506714429662, 0.365972446126499, 0.3640215678481877]"
852,"[0.937783811932646, 0.9379431767229419, 0.937477395761904, 0.9379523061252802, 0.937557465401721]","[-23.32265107392457, -22.454133188330616, -21.990723312728626, -22.034834512698374, -22.727871156032013]","[0.24959781997495786, 0.2605612747154401, 0.2727645406827388, 0.25650365209246784, 0.27099392837589314]"
853,"[0.9490560069018046, 0.9487936436336063, 0.9479848193512829, 0.9489488188395709, 0.9481329918197032]","[-23.071218078760126, -22.21269243559405, -21.763591470994534, -21.789431405210685, -22.498436957912002]","[0.4583923962217807, 0.46228724493796874, 0.46580724455043687, 0.46085835954245336, 0.4653836897824711]"
854,"[0.9479179970789428, 0.9476641561786218, 0.9466579015321117, 0.9478652791371477, 0.9468287463564337]","[-22.96530710406102, -22.113288359586353, -21.671245075799565, -21.68765283630403, -22.405079322407076]","[0.3399021322993818, 0.3412298825250393, 0.3431124227532497, 0.34073066015575787, 0.34264233172581293]"
855,"[0.9194280795683363, 0.9192831066005667, 0.918782565658901, 0.9191764059464625, 0.9189127708130513]","[-22.19502278976875, -21.479565251294044, -21.0577681031628, -21.0135707956904, -21.799809288391533]","[0.8619652120496353, 0.8242022191165096, 0.8127685508389917, 0.8274100537500862, 0.8150540379918536]"
856,"[0.9268075844823421, 0.9267366081716834, 0.9262598227356436, 0.9268466125231491, 0.9263469545884432]","[-23.295433232021086, -22.451465349131205, -22.012776704792852, -22.02337002043686, -22.746560275281873]","[0.7421480610400605, 0.7280955026601373, 0.7141832113414838, 0.7333668982548396, 0.7160440622570406]"
857,"[0.9259679000824794, 0.9265607803807876, 0.9267047853945366, 0.9263886992817568, 0.9267360682514433]","[-23.81120244405574, -22.956573076905556, -22.50691880244796, -22.53231305301185, -23.242214269738664]","[0.3993390846195445, 0.363863643078735, 0.3068022706544324, 0.38244457377275276, 0.31474412719369216]"
858,"[0.9222127222821045, 0.9223859788597613, 0.921918106458844, 0.9223458161185306, 0.9220230557512779]","[-23.643990884115492, -22.790236477957095, -22.342515052440383, -22.365582909889923, -23.077464401464805]","[0.34897960962577496, 0.3682538275044579, 0.3877053609458475, 0.3612946555998786, 0.38482344481408676]"
859,"[0.9293098065819503, 0.9290340893353817, 0.9283220721961146, 0.9291806452252619, 0.9284566130373073]","[-23.103034496627046, -22.260030929165843, -21.828304135377238, -21.831055461989912, -22.56062810555705]","[0.4585012689385621, 0.4561679443104388, 0.453430045107859, 0.4570254689970358, 0.4549077473605171]"
860,"[0.927904616182029, 0.9278987872635921, 0.9275337359784249, 0.9279157851735367, 0.9276458066535057]","[-23.515142740035223, -22.666042118794273, -22.223304725604923, -22.239683307692815, -22.95754765088529]","[0.43815632314427855, 0.4527214245826866, 0.4644430024432098, 0.4482982326229194, 0.4629868041252977]"
861,"[0.9277273368258065, 0.9282129611075953, 0.9279985757769418, 0.9280882513887239, 0.9280810254590162]","[-23.417445809276163, -22.55651005651152, -22.10258064989382, -22.134337073001852, -22.838280061883555]","[0.4385588901393173, 0.42733137584280356, 0.4134466544533741, 0.4315432610111224, 0.4155951567576401]"
862,"[0.9403492973400934, 0.9403428155466738, 0.9396428414429034, 0.9404049168126448, 0.9398063353540286]","[-23.346978067427603, -22.473883377666898, -22.004874812182347, -22.056315556873134, -22.742883735385522]","[0.6003414831065347, 0.614387319596975, 0.628493850438582, 0.6091234722016441, 0.6266042873946729]"
863,"[0.9390277045249702, 0.9396807816160613, 0.9397906416419948, 0.9394954199088759, 0.9398155990396755]","[-23.081179715740205, -22.21334184890304, -21.751504135257854, -21.793714362709768, -22.488365980368663]","[0.39480195149621683, 0.40025389030339015, 0.4067597128214422, 0.39821181018246427, 0.40577392941427515]"
864,"[0.922711451582229, 0.9210985230220359, 0.9188215536261509, 0.9219796351368508, 0.9190687279246827]","[-21.947415884186665, -21.2785380350532, -21.02472013169213, -20.78591442846041, -21.733679556680546]","[0.9592548051374922, 0.9298157499638208, 0.8845043646348376, 0.9414583426783383, 0.8930169904149621]"
865,"[0.9299586050609986, 0.9301845861172806, 0.9298828761758022, 0.9301543695328711, 0.9299747377357036]","[-23.713228797171624, -22.850502980374635, -22.390770551540687, -22.42933021391195, -23.12761184051654]","[0.3404264450517551, 0.31392493015770995, 0.2859747555905609, 0.32170884271440925, 0.29025523382260165]"
866,"[0.9232734387148854, 0.923254747817285, 0.9227717738156779, 0.9232888205486577, 0.9228535893857357]","[-23.729405462428403, -22.880156472522074, -22.438047538300825, -22.453773333202914, -23.172137648564146]","[0.33132939227166547, 0.32948954447473405, 0.33091047495298676, 0.33019124321302296, 0.33052546409160916]"
867,"[0.938986661472781, 0.9392474140908111, 0.9388334162621184, 0.9392106399184801, 0.9389488046992907]","[-23.366369491770865, -22.512050971661957, -22.064505539451222, -22.08752583483954, -22.79936676731943]","[0.3550184113120852, 0.37645210953846, 0.40282739884546864, 0.36841837566788066, 0.39875916807799217]"
868,"[0.9498659430903189, 0.9500135637977408, 0.9497470214788847, 0.9499991792304007, 0.9498610312104255]","[-22.9248555398374, -22.067381374860993, -21.61957104683713, -21.643730659712613, -22.354221371932717]","[0.5179435214245331, 0.5303992229691815, 0.5372333216867524, 0.5256136094857308, 0.5365771736015584]"
869,"[0.9083247815038545, 0.9052888283738914, 0.9013657226148892, 0.9067615646274677, 0.9019117856918663]","[-20.886576677113986, -20.187401659861024, -19.851490169003377, -19.709766348259215, -20.576214525670498]","[0.9910752326367638, 0.938433251074096, 0.8903993934213279, 0.9588529841666754, 0.8900495915544516]"
870,"[0.8967488709883349, 0.8945021877926036, 0.8922227173320557, 0.8953627133188645, 0.8925417207111721]","[-20.96140197993429, -20.32361614336348, -20.114663048040196, -19.818512203663715, -20.816593656621762]","[0.7028826200444113, 0.6356596179877887, 0.5420700845218405, 0.6621633690106972, 0.5572326189314025]"
871,"[0.9272858130720262, 0.9271842456786059, 0.9271417233714411, 0.9272356439769462, 0.9271598142576655]","[-22.93958221937438, -22.172817854343272, -21.806803647974867, -21.71720675806947, -22.531371824875894]","[0.48733685726919923, 0.47572143186127697, 0.4616189046727372, 0.48031376466037046, 0.46411785130126004]"
872,"[0.9196026667675722, 0.9189900005068218, 0.9183326158624068, 0.919218798525231, 0.9184260098196747]","[-22.634847500421575, -21.9499810574185, -21.647712507413598, -21.46558387100939, -22.36627661290132]","[0.23089100615638433, 0.23470661027630257, 0.24893607259699913, 0.23279497407922, 0.24658971140074382]"
873,"[0.9281937034309654, 0.9280808752371148, 0.927682011643526, 0.9282122406073823, 0.9277363446460415]","[-23.67489144347113, -22.821884671431015, -22.37351612898318, -22.39708523825728, -23.10866680616956]","[0.2638583386151573, 0.2706943033194716, 0.2727163163297147, 0.26757725320957076, 0.27249924797728226]"
874,"[0.9313932376739865, 0.9317049079714801, 0.9315171837760117, 0.9316179565525595, 0.9315822252058782]","[-23.47760189482659, -22.617575111647945, -22.163008484155924, -22.1952054242411, -22.898941958864544]","[0.38307969341246806, 0.39805061849943285, 0.4101517709619463, 0.39410111025496836, 0.4083895445593092]"
875,"[0.9176686136580927, 0.9181697192547417, 0.9177193993279894, 0.917980863345827, 0.9178908249567845]","[-23.179236580785897, -22.35720175413124, -21.907337496635744, -21.924093993893457, -22.64547401598298]","[0.6231399071741287, 0.6195615314696928, 0.6111582936784544, 0.6210337683802521, 0.6128613093279253]"
876,"[0.9165903205761816, 0.9157141338953192, 0.914392428989314, 0.9160522151045409, 0.9145988500153345]","[-23.30702574399409, -22.422065980437022, -21.93683412069096, -22.009139386035784, -22.677411396923013]","[0.5424548987578834, 0.5362667750785209, 0.5307893655151201, 0.538157464543868, 0.5315618627644072]"
877,"[0.930624791475495, 0.930284103082639, 0.9296541993239222, 0.9304375084453765, 0.9297631070200258]","[-22.95995609169318, -22.14381425666892, -21.72936158805887, -21.706015552556735, -22.460204207203933]","[0.8556520191055025, 0.8477776752006971, 0.8344719353423553, 0.8503986323147388, 0.8372793836174013]"
878,"[0.9318161415890254, 0.9317234816481094, 0.931313104863665, 0.9318251928075397, 0.9313908536187102]","[-23.45632418109557, -22.588264484808672, -22.126122295594847, -22.168730395958196, -22.863031923632303]","[0.36169760072847423, 0.36361593480048715, 0.3681168785360549, 0.3629462387205006, 0.3674660421770596]"
879,"[0.9323472644832084, 0.9325588686330695, 0.9323328439752162, 0.9325064203110087, 0.932415553015859]","[-23.530000687908352, -22.669766914164413, -22.21544819097052, -22.2474304223594, -22.951294370628514]","[0.5643855785403082, 0.5417928522406797, 0.5146794772763492, 0.5505313677735244, 0.5187335170576771]"
880,"[0.9292789320788032, 0.9288814416322931, 0.9277400887805429, 0.9290927671064775, 0.9279573115181541]","[-23.456144024946454, -22.597508050773293, -22.142960865481474, -22.174772713623646, -22.87898602816667]","[0.3225985060298026, 0.32227136722474786, 0.32991243841591456, 0.3195007546732628, 0.32914637513511835]"
881,"[0.938856126813569, 0.939437831961506, 0.9395238427215338, 0.9392694736960449, 0.9395451307231242]","[-23.44391678951492, -22.598859905966798, -22.16191042858849, -22.170899021866614, -22.895210552720204]","[0.37742977195328936, 0.4188417292044136, 0.47258561841830427, 0.4029522197421246, 0.4650310025377125]"
882,"[0.9384735078275439, 0.9392088392924062, 0.9394718472175888, 0.9389849024598178, 0.9394507660216048]","[-23.2139356506195, -22.35037800918351, -21.89217459709787, -21.929284788577583, -22.62859021704897]","[0.21990792753621138, 0.220320129646721, 0.2205789737552197, 0.22016888832479556, 0.22055268011152873]"
883,"[0.937848646838276, 0.9379563798345087, 0.9377697028221621, 0.9379080015573309, 0.9378131610046616]","[-23.087941008490528, -22.235926055557208, -21.792369077478433, -21.81042214245188, -22.526544037849952]","[0.35687823880228914, 0.3516500147142892, 0.34573288168617244, 0.3535426407753721, 0.3466999625409749]"
884,"[0.9376988352258397, 0.9386193756789367, 0.9391115387426722, 0.9383065801964026, 0.939101101905306]","[-23.00635712433744, -22.145711083870967, -21.69186668559317, -21.723440480493117, -22.42758396058111]","[0.5786228969389319, 0.5790565487127203, 0.5660120105195896, 0.5794894235239757, 0.56900940564913]"
