epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
981,"[1.76689451e-12 1.93361544e-11 1.13360633e-10 1.55307437e-13
 7.75149297e-13]",[0.05174563 0.05659941 0.05327763 0.0242018  0.03992614],[0.34122254 0.91120786 1.91289476 0.26654671 0.29534052],[0.57330054 0.55533899 0.55531544 0.57688754 0.56282217],[0.05859782 0.21933302 0.19659417 0.26317636 0.19340314],[0.04645513 0.18694521 0.16883462 0.23349698 0.17009527],[2.21868485 2.84718281 2.74789743 2.83539836 2.63172226]
982,"[3.04747014e-11 3.32727149e-11 2.43720468e-10 2.62434929e-13
 6.27589361e-12]",[0.02840964 0.05656959 0.04713709 0.02515228 0.0280419 ],[0.88544823 1.02366458 2.29437481 0.26578049 0.48737497],[0.56423277 0.54131874 0.53914615 0.56812027 0.55260841],[0.02042734 0.22021686 0.16931021 0.20584061 0.07303681],[0.00328678 0.17769124 0.14219905 0.18229634 0.05497029],[1.91031555 2.7020074  2.64920656 2.61963031 2.03587226]
983,"[8.03770398e-14 1.33483928e-11 6.84973079e-11 8.93199185e-14
 3.56167663e-13]",[0.02425836 0.07355298 0.07542116 0.02502389 0.04142387],[0.25588374 0.73692297 1.41155976 0.25458378 0.25957813],[0.57121679 0.54941431 0.54798088 0.57051862 0.56037671],[0.38312716 0.31780239 0.31633757 0.37725238 0.34216881],[0.33362361 0.27450034 0.27306547 0.33259368 0.30024976],[3.29910406 2.95665118 2.95136883 3.27651014 3.03289779]
984,"[7.97051073e-14 1.31846149e-11 6.72489113e-11 8.83946185e-14
 3.63577122e-13]",[0.02506333 0.07205782 0.07401608 0.02604219 0.04064044],[0.25325612 0.73728385 1.41475906 0.25054088 0.25936531],[0.56927548 0.54942443 0.54796215 0.57038078 0.55995982],[0.3930913  0.31417199 0.31343993 0.39133128 0.33497082],[0.34425718 0.27414687 0.27271057 0.33910573 0.29281053],[3.38910907 2.92312069 2.91604536 3.38368909 3.0401476 ]
985,"[8.80804918e-14 1.36055588e-11 6.98893501e-11 1.06242920e-13
 3.64976563e-13]",[0.02443222 0.06790387 0.06935186 0.02484591 0.03957725],[0.26025158 0.74799556 1.45443432 0.25795984 0.25935632],[0.57356983 0.54801248 0.54427117 0.57312991 0.55683759],[0.37067208 0.29265538 0.28996927 0.34256697 0.32445302],[0.32417348 0.25912097 0.2566162  0.30263922 0.28715858],[3.40001113 2.77530482 2.76367689 3.33121104 2.95272121]
986,"[8.95554276e-14 1.87349230e-11 9.72476327e-11 1.06997690e-13
 4.49949184e-13]",[0.02477115 0.0629236  0.06353044 0.02576527 0.04103158],[0.25706174 0.84672085 1.64072619 0.25592952 0.26528069],[0.56981121 0.5452596  0.54305328 0.56986896 0.55993987],[0.37310828 0.26108504 0.25724088 0.35607276 0.3088234 ],[0.33008665 0.22668863 0.22317117 0.32165109 0.26877142],[3.35826182 2.73255017 2.7199935  3.30450461 2.89029544]
987,"[9.94972494e-14 1.41557968e-11 7.24617289e-11 1.11836530e-13
 3.87055665e-13]",[0.02393243 0.06437558 0.06567256 0.0246875  0.03845841],[0.25834032 0.79546939 1.55854334 0.25878495 0.27124207],[0.56854128 0.54894715 0.547246   0.57154386 0.56297624],[0.33865034 0.2728747  0.27012316 0.33074728 0.30504145],[0.29952907 0.24943758 0.24674041 0.29370862 0.27837237],[3.26577856 2.68795947 2.67761515 3.25677483 2.83466365]
988,"[1.16997445e-13 2.41454032e-11 1.24308725e-10 1.33998219e-13
 6.00605199e-13]",[0.02392511 0.05435472 0.05483407 0.02313698 0.03715047],[0.2625185  0.95830052 1.87052912 0.26452584 0.27831967],[0.56933124 0.54507147 0.54257485 0.56964835 0.55566518],[0.31019268 0.21431882 0.21207042 0.27677708 0.24118856],[0.27836942 0.19488748 0.19264324 0.25302304 0.21947676],[3.19989539 2.59292086 2.58303509 3.10201393 2.73428196]
989,"[1.46082618e-13 1.40136457e-11 7.25722939e-11 1.72132694e-13
 3.75234470e-13]",[0.02277945 0.06265836 0.06357723 0.0239937  0.03802161],[0.26639002 0.77462731 1.53373616 0.26786666 0.26530359],[0.57645084 0.54876609 0.54762932 0.57134979 0.55825582],[0.25717878 0.2633727  0.25905416 0.25067036 0.30505013],[0.23163638 0.23645804 0.23266741 0.22462488 0.27413331],[3.02970588 2.65312571 2.64161204 2.98504335 2.8126346 ]
990,"[1.17483583e-13 2.07382080e-11 1.07761084e-10 1.38546918e-13
 4.96248920e-13]",[0.02375772 0.05728168 0.05759857 0.02364076 0.03844284],[0.26313572 0.87861925 1.72359836 0.26398922 0.26635168],[0.57289679 0.53874493 0.53831325 0.57179847 0.55510886],[0.30773417 0.23084696 0.22665664 0.27871573 0.27329441],[0.27393214 0.21081761 0.20726077 0.25424726 0.24626702],[3.17274172 2.58414855 2.57178331 3.10204089 2.73745216]
991,"[1.75267392e-13 3.62852126e-11 1.89707789e-10 1.83674439e-13
 8.13952803e-13]",[0.02948505 0.04686537 0.04676943 0.02494584 0.03750382],[0.26018395 1.10849821 2.16381096 0.26027837 0.28865494],[0.56729263 0.54001206 0.53827537 0.56832234 0.55512022],[0.24320584 0.17361619 0.17065356 0.25478234 0.2136621 ],[0.22222832 0.15451835 0.15175735 0.23103707 0.19255469],[2.99606445 2.36385646 2.34635675 2.8536874  2.57471733]
992,"[1.09598895e-13 2.03560037e-11 1.06598079e-10 1.30248923e-13
 4.48820973e-13]",[0.02343097 0.05531948 0.05534373 0.02355586 0.03737296],[0.26835267 0.91463245 1.81373293 0.26918836 0.27361541],[0.57358297 0.54658257 0.5459104  0.57454799 0.56005441],[0.31447276 0.22048802 0.21502026 0.2872604  0.27567525],[0.28335035 0.20180821 0.19693807 0.26184908 0.24887828],[3.28124596 2.47054722 2.45721139 3.1689787  2.63153421]
993,"[1.68205735e-13 2.17297541e-11 1.11653431e-10 1.84001550e-13
 5.78470802e-13]",[0.02269296 0.05895596 0.05962289 0.02385991 0.03914078],[0.26569385 0.90510019 1.74895475 0.2671928  0.2766718 ],[0.56866705 0.54480521 0.54334005 0.57167958 0.55543154],[0.23632    0.23975222 0.23748495 0.2405909  0.26258634],[0.21588059 0.21596011 0.21338265 0.22026677 0.23915793],[3.02517816 2.6406464  2.62835516 3.01831936 2.80211154]
994,"[1.52517563e-13 2.54745492e-11 1.33223696e-10 1.78407916e-13
 5.73256675e-13]",[0.02329992 0.05434491 0.05445659 0.02402125 0.03873866],[0.26653552 0.94014317 1.83652472 0.26504508 0.2669962 ],[0.57439542 0.53746439 0.53673966 0.5711953  0.55122875],[0.25885695 0.21370955 0.21003319 0.24662432 0.25958326],[0.23648352 0.19522648 0.19204259 0.22602698 0.23615117],[3.03657618 2.45252489 2.43810644 2.95823303 2.65654621]
995,"[1.40327013e-13 2.55125845e-11 1.34237776e-10 1.71864691e-13
 5.47706235e-13]",[0.02348575 0.04814887 0.0479055  0.02377639 0.0363386 ],[0.26516841 1.0399826  2.08893518 0.26449475 0.28448009],[0.57155871 0.54752303 0.54604732 0.5694993  0.55922592],[0.27431271 0.1816385  0.17673137 0.24857149 0.24325026],[0.24812287 0.16498033 0.1604622  0.2296194  0.22149134],[3.03707767 2.34051258 2.32570809 2.95388043 2.55473737]
996,"[2.02145327e-13 3.05032919e-11 1.57616871e-10 2.24983548e-13
 7.66595227e-13]",[0.02284144 0.04902564 0.04927013 0.02407712 0.03640725],[0.26321469 1.0229368  1.99803455 0.26253993 0.28073211],[0.57042396 0.53892919 0.53717905 0.5648719  0.55199514],[0.21501598 0.18567306 0.18377611 0.21743549 0.21316285],[0.19995292 0.17203802 0.17018244 0.20022172 0.19641444],[2.95648049 2.38502933 2.37560277 2.95157587 2.55796368]
997,"[1.53914293e-11 4.90774519e-11 2.92682474e-10 7.98863868e-13
 3.84396771e-12]",[0.04792239 0.04810837 0.04383793 0.03071044 0.04092075],[0.75274845 1.47990113 3.03148597 0.3254568  0.459003  ],[0.57291052 0.54866692 0.54502223 0.56749012 0.55802823],[0.05460109 0.17238704 0.15236063 0.13394368 0.11580431],[0.0150414  0.13623434 0.12240856 0.09801112 0.07819517],[2.20091658 2.48330511 2.36994432 2.42675605 2.2023506 ]
998,"[7.92473843e-13 2.14907317e-11 1.16316245e-10 2.14940628e-13
 6.33193012e-13]",[0.06251833 0.08459567 0.08370139 0.03116781 0.05580896],[0.2911721  1.12389563 2.04358985 0.28509888 0.32040787],[0.57609858 0.55973736 0.55710455 0.57147092 0.5669402 ],[0.11707039 0.31526556 0.30454791 0.29189425 0.31142159],[0.09720841 0.23162171 0.22239665 0.23668152 0.23305052],[3.03507639 3.33041547 3.31294176 3.2946459  3.31314626]
999,"[1.00866968e-13 1.57277601e-11 8.18428869e-11 1.34168722e-13
 3.78193390e-13]",[0.02414513 0.06602376 0.06681495 0.02544052 0.04073688],[0.25838867 0.78886094 1.53828635 0.26277801 0.25879696],[0.56870338 0.54531046 0.54332161 0.57019481 0.55683862],[0.34106694 0.28117075 0.27653309 0.31146535 0.33105849],[0.3066885  0.25306096 0.24889569 0.27944293 0.29477974],[3.31000318 2.75333532 2.74068983 3.24232891 2.93681218]
1000,"[1.36952533e-13 1.89386048e-11 9.87606567e-11 1.63037123e-13
 4.65082700e-13]",[0.0247487  0.06325661 0.06361411 0.02628651 0.04190001],[0.2565205  0.83884647 1.62965762 0.26063495 0.26205058],[0.56447019 0.54462701 0.54314576 0.56674165 0.55849364],[0.29663294 0.26266676 0.25779429 0.29143818 0.31312985],[0.26755903 0.23229698 0.22774374 0.26432741 0.27589043],[3.18913066 2.70397275 2.68925058 3.17622565 2.88174995]
1001,"[1.73415934e-13 2.66215727e-11 1.38911240e-10 2.07234346e-13
 6.35058237e-13]",[0.02844293 0.05455497 0.05469356 0.02522284 0.03925151],[0.27601948 0.97988032 1.90271544 0.26480293 0.27611534],[0.56996855 0.54018813 0.5389955  0.56568401 0.55058338],[0.25577502 0.21368613 0.21013741 0.24180606 0.24932622],[0.22843055 0.19153979 0.18794756 0.2179471  0.22870512],[3.26510636 2.54420501 2.53368052 3.02213725 2.69980526]
1002,"[1.53825994e-13 2.81549679e-11 1.47207773e-10 1.94141074e-13
 6.22332655e-13]",[0.02471433 0.05265931 0.05263552 0.02577416 0.0400102 ],[0.25913143 1.00237541 1.96140612 0.2656549  0.27710451],[0.57055244 0.53709244 0.53578801 0.57085104 0.55352757],[0.27837027 0.20443293 0.20044445 0.25798178 0.26226893],[0.25338889 0.18605488 0.18248399 0.2331388  0.23654027],[3.09644048 2.51557503 2.5045359  2.99075012 2.68508123]
1003,"[1.60487908e-13 2.85215307e-11 1.48800236e-10 1.84278234e-13
 6.55298615e-13]",[0.02352445 0.04815609 0.04807752 0.02554294 0.03648931],[0.26329051 1.01974906 2.02580258 0.2647268  0.27968631],[0.56820291 0.54439253 0.54170251 0.56938747 0.55790065],[0.25491442 0.18130194 0.17760082 0.26280473 0.22693723],[0.23073617 0.16678601 0.16333603 0.23947827 0.20782247],[2.97082532 2.37128135 2.35799109 2.96362791 2.53616836]
1004,"[1.83545949e-13 4.44022838e-11 2.30676424e-10 2.33712874e-13
 1.05737496e-12]",[0.02374407 0.04109184 0.0408907  0.02498296 0.03497324],[0.26799475 1.27312739 2.50668062 0.27046345 0.31276097],[0.56982143 0.54095074 0.54087907 0.57201198 0.55830576],[0.23873182 0.14608887 0.14344113 0.22365104 0.17990666],[0.21729576 0.13474784 0.13227021 0.20617529 0.16553966],[2.94843789 2.2409936  2.23136661 2.96867128 2.40915354]
1005,"[2.76566721e-13 4.92340025e-11 2.56262812e-10 3.21957430e-13
 1.21363719e-12]",[0.02991681 0.03803648 0.03789267 0.02377092 0.03357885],[0.28915135 1.29819883 2.5633941  0.28205997 0.32378822],[0.57215361 0.54149588 0.53953261 0.57238444 0.55365707],[0.18476861 0.13242012 0.13038557 0.17705239 0.16070136],[0.16936419 0.12194979 0.1198413  0.16512679 0.14829173],[3.0075446  2.00632918 1.99625239 2.6844625  2.18700859]
1006,"[2.93751224e-12 5.15724073e-11 2.83136345e-10 2.99633130e-13
 2.09073158e-12]",[0.05214815 0.03854143 0.03705683 0.02502509 0.03488089],[0.3678291  1.37295924 2.77210263 0.27520741 0.36328419],[0.56694617 0.54345571 0.54123947 0.56799273 0.55924163],[0.05682053 0.13406685 0.12632835 0.19618953 0.12385193],[0.04186087 0.12235903 0.11649034 0.17822005 0.10814954],[2.68199659 2.1074781  2.0641922  2.85950068 2.27240226]
1007,"[1.41789507e-13 3.84533085e-11 1.99365903e-10 1.64429629e-13
 9.04240396e-13]",[0.02620672 0.04377099 0.04377011 0.0262378  0.03575558],[0.26698485 1.19160517 2.3413839  0.26463537 0.30402803],[0.56946847 0.5448384  0.54555334 0.56891846 0.55888535],[0.29651218 0.15879177 0.15651198 0.28917608 0.19501362],[0.25919143 0.14227928 0.14015477 0.2563153  0.17472496],[2.95471532 2.23697835 2.2274213  2.94133081 2.39106314]
1008,"[2.09986671e-13 4.44129022e-11 2.31495543e-10 2.31057377e-13
 1.06082123e-12]",[0.02992261 0.04333689 0.04313617 0.02528776 0.03619014],[0.24859367 1.22102536 2.3762719  0.2674957  0.30344911],[0.56857714 0.54336055 0.54238319 0.56590701 0.55516825],[0.22149134 0.15626913 0.15353341 0.22835671 0.18674473],[0.19996539 0.14296971 0.14038015 0.20665222 0.16846403],[3.159541   2.17470231 2.16215298 2.84799781 2.32833213]
1009,"[2.92744104e-13 4.00740789e-11 2.08517181e-10 2.54269787e-13
 1.02559212e-12]",[0.03632826 0.04409145 0.04403668 0.02413923 0.0355808 ],[0.26323712 1.18752511 2.31569095 0.27372934 0.30701551],[0.56940144 0.54110741 0.54011842 0.57110262 0.55540085],[0.17811084 0.16027661 0.15765241 0.2040166  0.18088268],[0.16422785 0.14721474 0.14477294 0.18940977 0.16676673],[3.21502176 2.3000868  2.28863848 2.8214562  2.4426223 ]
1010,"[2.17902052e-13 4.41521045e-11 2.29366649e-10 2.43380342e-13
 1.05551416e-12]",[0.0272215  0.04351701 0.04340633 0.0256848  0.03609252],[0.27703152 1.23082155 2.38867555 0.26790628 0.30669008],[0.56788208 0.54061158 0.54031738 0.56603984 0.55226524],[0.23415913 0.15734655 0.15510521 0.22705004 0.18696809],[0.21027998 0.14597129 0.14385265 0.2068736  0.17221375],[2.92163903 2.27579479 2.26603395 2.77837454 2.43719776]
1011,"[2.50900954e-13 4.30834700e-11 2.22566221e-10 2.93142473e-13
 1.09222555e-12]",[0.02277549 0.04458076 0.04467543 0.02446137 0.03605978],[0.27349873 1.27787952 2.47329331 0.27651223 0.31813142],[0.5699415  0.54580728 0.5443386  0.56700838 0.55946502],[0.19028111 0.15418407 0.15249943 0.1926647  0.17925198],[0.17690371 0.14148707 0.13980869 0.17932921 0.16392202],[2.71197903 2.341621   2.32983797 2.73397335 2.5321277 ]
1012,"[2.30374027e-13 4.99414549e-11 2.58282715e-10 2.76811531e-13
 1.24223114e-12]",[0.02596976 0.03881346 0.03878725 0.02434397 0.03289523],[0.27266806 1.28469337 2.52330118 0.26852165 0.31562438],[0.56848775 0.54117159 0.53929962 0.56520104 0.5548354 ],[0.20352262 0.13544584 0.13411132 0.19732153 0.15776861],[0.18502929 0.12571734 0.12415132 0.18610791 0.14626893],[2.98211441 2.09427072 2.08530086 2.75939652 2.22128503]
1013,"[5.21436118e-12 5.84733353e-11 3.23138238e-10 2.03907541e-13
 2.77084328e-12]",[0.0473352  0.03755064 0.03573134 0.02536835 0.03318967],[0.42445694 1.3616431  2.74084137 0.26028345 0.37030957],[0.5701757  0.53664398 0.53474876 0.56689919 0.5539865 ],[0.03907814 0.12967425 0.12080594 0.24662522 0.10431894],[0.02773635 0.11621471 0.11028224 0.22494917 0.09085579],[2.01088944 2.04115663 1.97577568 2.71255242 1.88208171]
1014,"[5.85833126e-12 7.07496711e-11 3.97604318e-10 3.03744107e-13
 2.91097119e-12]",[0.04762832 0.03554651 0.03354625 0.02481302 0.03361779],[0.44833095 1.45573275 2.93008833 0.26354277 0.37425967],[0.56774958 0.53681156 0.53488591 0.56126772 0.5505429 ],[0.04066028 0.12065111 0.11147272 0.19359774 0.10449707],[0.02918044 0.11177723 0.10516069 0.18185329 0.09417919],[2.32761915 2.13622132 2.07022467 2.64170196 2.16627972]
1015,"[2.40951002e-13 4.96813851e-11 2.58432876e-10 3.03321439e-13
 1.15852522e-12]",[0.02344092 0.04183287 0.0416363  0.02442161 0.03565215],[0.26720107 1.28063237 2.48271036 0.27606011 0.31454279],[0.56667542 0.53886077 0.5372986  0.56639188 0.5562959 ],[0.2018097  0.14934923 0.14694841 0.18921646 0.17877996],[0.18377338 0.14020441 0.13804612 0.17506431 0.16678293],[2.73724469 2.17664993 2.16509189 2.70425276 2.32834014]
1016,"[3.51281913e-13 7.35528713e-11 3.84339161e-10 4.37219091e-13
 1.64551357e-12]",[0.02504249 0.03511124 0.0348399  0.02386746 0.03260556],[0.28798539 1.4624691  2.82500762 0.29071656 0.33362467],[0.56843331 0.53368191 0.53326598 0.56764433 0.5496244 ],[0.17007283 0.11940201 0.11758526 0.15381716 0.14547499],[0.15520024 0.1108343  0.10909221 0.1443566  0.13647871],[2.69448357 2.11144028 2.10176751 2.56888549 2.2517768 ]
1017,"[2.10325178e-13 5.40239975e-11 2.81974438e-10 2.48901712e-13
 1.21176966e-12]",[0.02368795 0.0379561  0.03769362 0.02486869 0.03334111],[0.26783343 1.33569869 2.62161148 0.27020753 0.31725338],[0.56686428 0.53859859 0.53815467 0.56828421 0.55184696],[0.22077527 0.13206052 0.12974752 0.21509869 0.16246871],[0.20081363 0.12348865 0.12116445 0.19651078 0.1515552 ],[2.80346217 2.11700203 2.1068228  2.7910554  2.25779795]
1018,"[3.14485921e-13 6.20321969e-11 3.22253632e-10 3.24330825e-13
 1.45261358e-12]",[0.03183668 0.03647968 0.03627171 0.02469382 0.03284746],[0.26926819 1.40357427 2.72973434 0.27015194 0.32299667],[0.56884875 0.53601324 0.53338196 0.5649139  0.55016916],[0.17514005 0.12536352 0.12343219 0.18538314 0.14888099],[0.16017232 0.11994879 0.11842461 0.167895   0.14046071],[3.01781894 2.00043048 1.99094593 2.63976482 2.16966713]
1019,"[2.36108871e-13 5.31961483e-11 2.76176622e-10 2.94901924e-13
 1.22375361e-12]",[0.02431731 0.03868431 0.03838375 0.02418893 0.03400695],[0.27085418 1.31909975 2.5797336  0.27791202 0.31508141],[0.5705926  0.53462022 0.53412555 0.56812289 0.55137313],[0.21457421 0.13522492 0.13270242 0.18907748 0.1662911 ],[0.19567998 0.12815575 0.12574634 0.17224818 0.15618126],[2.86197058 2.14017116 2.12513107 2.7353689  2.3191575 ]
1020,"[3.31125453e-13 7.89311533e-11 4.09867060e-10 2.59865756e-13
 1.88959190e-12]",[0.03700044 0.03400793 0.0338439  0.024554   0.03158818],[0.25025642 1.48778797 2.86508684 0.2645881  0.34320646],[0.56696468 0.53005125 0.52980552 0.56637611 0.54795676],[0.16110787 0.11493751 0.11345697 0.2060816  0.13269941],[0.15115209 0.10888623 0.10749787 0.1922223  0.12463057],[2.9445876  1.97639282 1.96847922 2.67535237 2.06845317]
1021,"[2.72916726e-13 6.89483189e-11 3.59245346e-10 3.15125678e-13
 1.55890058e-12]",[0.02481526 0.03525524 0.03505165 0.02470212 0.0324568 ],[0.27335337 1.48504737 2.8896664  0.27102513 0.33429486],[0.56620825 0.53786785 0.53559067 0.56572939 0.55065851],[0.19470172 0.11989447 0.11819012 0.18803349 0.1462607 ],[0.17828743 0.1128234  0.11127937 0.17289545 0.13654813],[2.73444642 2.07332622 2.06613651 2.63599909 2.20849078]
1022,"[9.10841041e-13 6.42258744e-11 3.40759112e-10 2.92616397e-13
 1.77344413e-12]",[0.04902243 0.0354528  0.03476339 0.0236594  0.03279091],[0.27802109 1.39543537 2.75287804 0.27513786 0.34000153],[0.56817623 0.52829506 0.52701142 0.56661082 0.54584754],[0.09088671 0.12144892 0.11743635 0.18439017 0.13103446],[0.0819451  0.11548568 0.11220719 0.16890236 0.12330221],[2.80023562 2.04388655 2.01582819 2.66544475 2.16041687]
1023,"[4.92212028e-12 1.03059213e-10 5.72993413e-10 3.56166291e-13
 3.36308340e-12]",[0.04447632 0.02952627 0.02814047 0.02491606 0.03023562],[0.44217972 1.72462969 3.433148   0.27638397 0.40813217],[0.56633861 0.53066034 0.52676232 0.56686611 0.55042312],[0.05198526 0.09647491 0.09037411 0.1787339  0.10264531],[0.03224432 0.09088377 0.0862451  0.1640875  0.0886419 ],[2.37970241 1.86813947 1.83369433 2.62000063 2.08508553]
1024,"[4.81823162e-13 7.38671009e-11 3.87928256e-10 3.16629931e-13
 1.85205419e-12]",[0.04623611 0.03498205 0.0345484  0.02419926 0.03262029],[0.26231639 1.47680904 2.86159197 0.27226066 0.34521063],[0.56604794 0.53306658 0.53156883 0.56591452 0.54764034],[0.13536536 0.11866107 0.11597635 0.18253396 0.13550662],[0.1249583  0.11264226 0.11034815 0.16968328 0.12547476],[3.12108244 2.0355854  2.0223937  2.70491813 2.16933254]
1025,"[1.67074241e-12 8.88155971e-11 4.77917482e-10 3.50172553e-13
 2.31460158e-12]",[0.04678691 0.03207362 0.03128677 0.02447535 0.03160656],[0.34981903 1.62203319 3.16182674 0.2694051  0.37348857],[0.56357095 0.52994008 0.52755539 0.56231891 0.54714366],[0.0791923  0.10662706 0.10283033 0.17670642 0.1202661 ],[0.0650174  0.09813439 0.09504875 0.16693936 0.1060351 ],[2.43284502 2.06960856 2.04581685 2.58599593 2.20224209]
1026,"[8.88193784e-12 9.39849389e-11 5.36680945e-10 4.33795797e-13
 4.11484343e-12]",[0.05230928 0.03215669 0.02983616 0.02402937 0.03406111],[0.51833924 1.62985326 3.279722   0.27797009 0.41315314],[0.56725894 0.52873517 0.52540024 0.56453338 0.54642413],[0.04793734 0.10676211 0.09693307 0.15564828 0.10115746],[0.02277614 0.0998027  0.09304015 0.14454868 0.07957439],[2.53081125 2.0450152  1.97671426 2.46961574 2.22294196]
1027,"[2.97094738e-13 5.59174252e-11 2.88405968e-10 3.42584193e-13
 1.43133404e-12]",[0.02236315 0.03708979 0.03711732 0.02431574 0.03179652],[0.26739332 1.34168957 2.62297549 0.27590063 0.33200748],[0.56219076 0.53477889 0.53324437 0.56661832 0.55409289],[0.17021174 0.12838658 0.12741527 0.17696987 0.14584044],[0.15960649 0.12139039 0.12064504 0.16388745 0.13609481],[2.60195303 2.07449237 2.06761776 2.63285739 2.19813983]
1028,"[7.76655717e-13 1.02605400e-10 5.42059300e-10 4.33570812e-13
 2.44588703e-12]",[0.0532949  0.02862563 0.02818378 0.0233315  0.03054366],[0.29649179 1.73588134 3.38311667 0.28366088 0.37967999],[0.56808875 0.53081167 0.53002028 0.56582527 0.54824461],[0.12113876 0.0932002  0.09099521 0.15011472 0.11884456],[0.09631349 0.09013569 0.08803654 0.14294556 0.10694929],[3.18916575 1.84592804 1.83102014 2.49255537 2.06481388]
1029,"[7.84224529e-13 8.06331592e-11 4.23114256e-10 3.97559232e-13
 2.17555031e-12]",[0.03779819 0.03368549 0.03334308 0.02345455 0.03066656],[0.30209913 1.50158098 2.90162533 0.27957706 0.35936207],[0.56760986 0.52808741 0.52457576 0.56128312 0.54450016],[0.11187548 0.11322016 0.11111291 0.15708451 0.12327509],[0.09623858 0.10765884 0.10552488 0.14764465 0.11247379],[2.46206414 1.9772547  1.96194595 2.53464289 2.02120244]
1030,"[1.78944144e-12 9.74633140e-11 5.18692539e-10 4.01299680e-13
 2.71203020e-12]",[0.05950341 0.03052568 0.02979829 0.02377469 0.0314657 ],[0.29109588 1.66037493 3.22294896 0.27289826 0.36502335],[0.56464432 0.53108893 0.52954586 0.56554843 0.54358733],[0.06819542 0.10061336 0.09726965 0.15962986 0.11010373],[0.05890852 0.09463343 0.09207856 0.15141235 0.09861355],[2.85019404 1.94745314 1.91647708 2.66718467 2.17802907]
1031,"[2.92501382e-12 9.90360494e-11 5.42887748e-10 4.94698850e-13
 2.77901526e-12]",[0.05513238 0.03058657 0.02943486 0.02294899 0.03285648],[0.3755665  1.63679494 3.21305817 0.28724542 0.3824334 ],[0.56852887 0.52777884 0.52305216 0.5650877  0.54770975],[0.06473763 0.10085961 0.09549712 0.1384732  0.11250335],[0.04768376 0.09457861 0.09054168 0.13168718 0.0973885 ],[2.47854102 1.92470636 1.86936801 2.40526907 2.01987839]
1032,"[6.25356972e-13 6.95521965e-11 3.64349723e-10 4.76153492e-13
 1.76824675e-12]",[0.04204813 0.03596039 0.03562526 0.02361386 0.03312879],[0.25679051 1.45662884 2.82475261 0.28750295 0.34429728],[0.57156833 0.53186425 0.53186025 0.56787595 0.55301525],[0.12351246 0.12294257 0.12051545 0.14680735 0.13887053],[0.113477   0.11642332 0.11446617 0.13675774 0.12769782],[2.99590224 2.08096839 2.06600805 2.664919   2.24532948]
1033,"[6.75969771e-12 1.04594971e-10 5.85184298e-10 3.78495038e-13
 4.47479730e-12]",[0.05226044 0.03006614 0.02833741 0.02411532 0.03068032],[0.48926468 1.76085307 3.48773918 0.26768097 0.43637304],[0.56422172 0.53115499 0.52517186 0.55843484 0.54396838],[0.05838404 0.09841268 0.09120507 0.16661143 0.09570739],[0.03020362 0.09330734 0.08825517 0.15306099 0.07702626],[2.43615476 1.96268546 1.88843009 2.4284923  2.06868992]
1034,"[7.73554269e-11 1.43828479e-10 8.34581568e-10 1.00846588e-12
 1.56902881e-11]",[0.04714252 0.03802847 0.032845   0.03674045 0.04096625],[2.03307815 2.34808872 4.25535209 0.36681453 1.00391582],[0.57133635 0.53881845 0.52779706 0.55961751 0.55011605],[0.09004422 0.12950766 0.10600922 0.12479206 0.1138568 ],[0.01397283 0.10955701 0.09448036 0.10635818 0.05654552],[2.15105353 2.1713407  2.04770645 2.36809054 2.09292048]
1035,"[1.37773144e-11 8.81342478e-11 5.11726835e-10 2.89312900e-13
 5.24626101e-12]",[0.0471536  0.03919373 0.03625694 0.02851339 0.03417973],[0.5764796  1.5122054  2.92530239 0.2550564  0.41781991],[0.56599706 0.52331771 0.51944668 0.56091785 0.53588773],[0.04055753 0.13666446 0.12295935 0.23572261 0.10051724],[0.01832176 0.12409589 0.11464676 0.20740159 0.07837089],[2.25234568 2.32118267 2.22521099 2.61747073 2.1317396 ]
1036,"[1.71840363e-13 1.29647907e-11 6.75086106e-11 2.06672708e-13
 3.42971248e-13]",[0.02278019 0.06712245 0.06811306 0.02497834 0.03993407],[0.27555154 0.76123063 1.50057576 0.28146515 0.26958601],[0.57668922 0.55112432 0.55017428 0.57963422 0.56353401],[0.23318815 0.28933089 0.28379766 0.23832563 0.33762632],[0.21559903 0.26010299 0.2556237  0.2189975  0.30462895],[3.24511658 2.88046284 2.86602345 3.26094113 3.09542504]
1037,"[6.80603143e-13 5.71532768e-11 3.04403142e-10 2.11805963e-13
 1.37397040e-12]",[0.04811971 0.04222435 0.04165219 0.02724541 0.03759272],[0.31384223 1.27520989 2.43858444 0.25744896 0.31365244],[0.56694943 0.53785929 0.53507632 0.56530295 0.54816628],[0.11833824 0.14980832 0.1456473  0.26320133 0.1719013 ],[0.10117188 0.12858202 0.12490385 0.22742329 0.14761653],[2.8137142  2.34895118 2.3291042  2.898795   2.46825846]
1038,"[1.14338329e-13 1.01611526e-11 5.21849646e-11 1.52128965e-13
 2.94493588e-13]",[0.02399399 0.07829915 0.0805193  0.0254067  0.04237513],[0.25959632 0.67673707 1.30684839 0.2650706  0.2603954 ],[0.56789434 0.55211174 0.55065521 0.57093606 0.56655665],[0.31519189 0.34893521 0.34492612 0.28994662 0.38264656],[0.28453711 0.29884971 0.29560178 0.26057439 0.33264899],[3.26209764 2.96073707 2.94699502 3.23997668 3.13691424]
