epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
1195,"[7.57438744e-11 1.10984071e-10 1.09368106e-10 1.03809990e-10
 8.53624091e-11]",[0.10658306 0.1042222  0.1039276  0.10397064 0.10346373],[1.59668697 1.75776337 1.7567144  1.73610378 1.65479557],[0.56831943 0.56692495 0.56924056 0.56995268 0.56784143],[0.45352072 0.44544826 0.44299014 0.44309534 0.44285544],[0.39333865 0.38573961 0.3795005  0.37941605 0.38142458],[3.45457063 3.42938664 3.42289524 3.42333412 3.421484  ]
1196,"[7.94012292e-11 1.13447741e-10 1.08750698e-10 1.03130175e-10
 8.56975452e-11]",[0.11095153 0.10898929 0.10952651 0.10961062 0.10868505],[1.58029469 1.70034386 1.65862798 1.63869521 1.58184485],[0.5699506  0.56626422 0.5643666  0.5648755  0.5653356 ],[0.46432659 0.4604349  0.46572009 0.46616539 0.46206933],[0.39550763 0.39380698 0.399757   0.4002343  0.39605604],[3.49541283 3.46422955 3.45077808 3.45101475 3.45167629]
1197,"[1.08080281e-10 1.55845260e-10 1.48186311e-10 1.40409591e-10
 1.17472120e-10]",[0.0964367  0.09450184 0.09323139 0.09320485 0.09340703],[1.68847331 1.83381271 1.7967461  1.77459376 1.7133856 ],[0.56427481 0.56234764 0.55795768 0.55794182 0.56055276],[0.41766649 0.40916798 0.40392185 0.40372282 0.40495002],[0.36007068 0.35178557 0.34566855 0.34560584 0.34726782],[3.3047674  3.29246404 3.28279134 3.28259458 3.2854331 ]
1198,"[7.93784079e-11 1.11238267e-10 1.03181331e-10 9.77066356e-11
 8.24078597e-11]",[0.0915213  0.09120257 0.09125525 0.09125395 0.09100422],[1.65573801 1.79232201 1.71516395 1.68854442 1.62844851],[0.56763329 0.56739599 0.56343325 0.56296872 0.56620149],[0.39633189 0.39490095 0.3955191  0.39581462 0.39454096],[0.33790318 0.33612794 0.33643864 0.33658777 0.33600883],[3.33787799 3.32573077 3.28995416 3.28815641 3.30592378]
1199,"[6.65576307e-11 9.88039134e-11 1.00967323e-10 9.60132981e-11
 7.75375148e-11]",[0.1189713  0.11706201 0.11718343 0.11722909 0.11656272],[1.50194567 1.64296238 1.64098085 1.62347018 1.55298608],[0.57717788 0.57562464 0.57199308 0.57173514 0.5740312 ],[0.49158073 0.48470951 0.48488756 0.48522093 0.48399668],[0.41693646 0.41168291 0.41216292 0.41238775 0.41103505],[3.58679533 3.55364362 3.53412975 3.533988   3.53799073]
1200,"[6.45985396e-11 9.40195937e-11 9.53085173e-11 9.06439909e-11
 7.32305495e-11]",[0.1169356  0.11534746 0.1168672  0.11698748 0.11558093],[1.42038131 1.55159214 1.5560974  1.53945746 1.46533386],[0.56848096 0.56595038 0.56356744 0.56381218 0.56376482],[0.49374009 0.48905422 0.49324823 0.49359479 0.48986313],[0.42535103 0.42208326 0.42364497 0.42387324 0.42173537],[3.48599764 3.45683383 3.4534771  3.45419672 3.44986022]
1201,"[1.02396838e-10 1.44598387e-10 1.34002727e-10 1.26849648e-10
 1.07237662e-10]",[0.09780984 0.09651042 0.09751894 0.09761859 0.09660105],[1.70471878 1.83878028 1.798488   1.77656223 1.71272509],[0.56271538 0.56120483 0.56500149 0.56572226 0.56472459],[0.39440475 0.39431017 0.40772784 0.40875547 0.40068672],[0.33578807 0.33826917 0.35357387 0.35449403 0.34632373],[3.41502598 3.37938563 3.35846787 3.35839519 3.36234665]
1202,"[5.53067781e-11 8.37695190e-11 8.75204788e-11 8.32874371e-11
 6.66956557e-11]",[0.12695327 0.12352205 0.1224839  0.12249962 0.12214034],[1.35221896 1.50053908 1.53238497 1.51702203 1.43504361],[0.57098036 0.5707554  0.56882829 0.56959845 0.56892874],[0.52144651 0.50984948 0.5033505  0.50352663 0.50359661],[0.44682975 0.4331349  0.42600351 0.42594702 0.42715807],[3.5963016  3.5455247  3.51654674 3.51633015 3.52224149]
1203,"[6.02873434e-11 8.76414055e-11 8.82862174e-11 8.39361094e-11
 6.80374565e-11]",[0.13054707 0.13055128 0.13215131 0.13222066 0.13106374],[1.42408011 1.5467409  1.54637621 1.53113166 1.46734093],[0.57540846 0.57808315 0.57787427 0.5778202  0.57744019],[0.53214614 0.52939895 0.53194867 0.53239997 0.52974258],[0.4605277  0.45650314 0.45560599 0.45557807 0.45538228],[3.68448182 3.69094064 3.71067846 3.71168194 3.7017956 ]
1204,"[8.45272188e-11 1.24630926e-10 1.24461985e-10 1.18211636e-10
 9.65901740e-11]",[0.11415446 0.11202181 0.11136172 0.11137348 0.11114221],[1.48056514 1.60032413 1.59914188 1.58334973 1.51682757],[0.56230521 0.56415531 0.56265988 0.56333704 0.56403862],[0.48162826 0.47323292 0.47131912 0.47144936 0.47112563],[0.41114369 0.40251785 0.39835802 0.39846897 0.39896049],[3.42456252 3.39409596 3.37972684 3.37983788 3.38140215]
1205,"[8.55356275e-11 1.22248549e-10 1.19105187e-10 1.13064701e-10
 9.30758098e-11]",[0.10794147 0.10839098 0.11013412 0.11021051 0.10915402],[1.41851951 1.51831416 1.49872158 1.48285992 1.42371615],[0.55759332 0.55541562 0.55438597 0.554153   0.55326786],[0.4623952  0.46274376 0.46747366 0.46752318 0.4647529 ],[0.39982794 0.39878707 0.40174514 0.40197001 0.40024742],[3.30679598 3.29617003 3.3022264  3.30292805 3.29724676]
1206,"[8.26575172e-11 1.21879724e-10 1.21490011e-10 1.15375936e-10
 9.43744246e-11]",[0.10348543 0.10137579 0.10135828 0.10141056 0.10082533],[1.50534761 1.64885594 1.65198233 1.63359829 1.55514194],[0.5610789  0.56083319 0.55905664 0.55983687 0.56126904],[0.44503306 0.43682218 0.43736705 0.43792913 0.43491202],[0.37867734 0.37164872 0.37204014 0.37230662 0.37059323],[3.32577591 3.28384776 3.26254762 3.26259656 3.26568366]
1207,"[8.91018437e-11 1.28629990e-10 1.26589202e-10 1.20204399e-10
 9.85997084e-11]",[0.11704662 0.11329876 0.10977035 0.10966057 0.11070926],[1.56629949 1.67242975 1.62803073 1.60958848 1.56354047],[0.56185438 0.55735841 0.55364898 0.55413644 0.55473171],[0.45698495 0.45189927 0.4515266  0.45166001 0.44978054],[0.37876883 0.37465401 0.37486775 0.37505866 0.37370509],[3.52878876 3.4647072  3.386986   3.38432334 3.41463836]
1208,"[7.65879640e-11 1.13292177e-10 1.14222190e-10 1.08539780e-10
 8.82636409e-11]",[0.11458769 0.11150856 0.1089507  0.10887403 0.10951419],[1.40123706 1.52428529 1.53077697 1.51485774 1.44354385],[0.56259507 0.56018072 0.55692134 0.55645161 0.55870344],[0.47966174 0.46902008 0.46171076 0.46209658 0.4632443 ],[0.40679749 0.39380089 0.38491289 0.3849362  0.38675054],[3.40221532 3.35644767 3.32592435 3.32551022 3.33313103]
1209,"[1.09833464e-10 1.59080282e-10 1.53454017e-10 1.45514172e-10
 1.20841514e-10]",[0.11598091 0.1111836  0.10788912 0.1078323  0.10854285],[1.69943355 1.8529686  1.86907286 1.85184526 1.78074174],[0.57507207 0.57458422 0.57337461 0.57310501 0.57200966],[0.46707764 0.45517227 0.44996512 0.44982362 0.44976323],[0.38824904 0.37924879 0.37536501 0.3753977  0.37550684],[3.50770637 3.44517754 3.39241688 3.39130038 3.40735495]
1210,"[8.75038642e-11 1.23152225e-10 1.13248684e-10 1.07161590e-10
 9.09395595e-11]",[0.11713376 0.11470332 0.11347709 0.11346691 0.11345416],[1.6611009  1.79126389 1.75875415 1.738653   1.68354572],[0.58296301 0.58207032 0.57928323 0.57951191 0.58202664],[0.47616361 0.46906966 0.47006041 0.47040048 0.46814538],[0.41342803 0.40994689 0.40966171 0.40967437 0.40945535],[3.57304393 3.53833714 3.50687267 3.50608292 3.51642386]
1211,"[8.63928537e-11 1.24769885e-10 1.19437586e-10 1.13212409e-10
 9.43795220e-11]",[0.11045474 0.10983186 0.10904962 0.10900358 0.10917185],[1.63017722 1.75559913 1.72494756 1.70544987 1.64608653],[0.573326   0.57293018 0.5674271  0.56668674 0.56998256],[0.46796706 0.46588644 0.46438332 0.46411244 0.46501432],[0.39717669 0.39391545 0.39212446 0.39221722 0.39247908],[3.49919156 3.4815131  3.45240017 3.45114521 3.46412913]
1212,"[8.24244160e-11 1.19028428e-10 1.15276438e-10 1.09350343e-10
 9.05404118e-11]",[0.11650452 0.11658653 0.11708109 0.11709034 0.11665468],[1.56895935 1.68344313 1.65636896 1.6389731  1.58375422],[0.57226044 0.56966701 0.57130288 0.57102508 0.56993864],[0.48922046 0.48870663 0.49031554 0.4904746  0.48943345],[0.41806892 0.42107226 0.42547892 0.42570509 0.42340956],[3.5592643  3.54211179 3.52171498 3.52099131 3.52903127]
1213,"[7.99388927e-11 1.15446090e-10 1.11742883e-10 1.05993915e-10
 8.77922657e-11]",[0.13058506 0.12816664 0.12426354 0.12407533 0.12562519],[1.47574567 1.59052178 1.59604245 1.58133074 1.52008691],[0.57064044 0.57099577 0.57007313 0.57031013 0.57006044],[0.51249985 0.50811225 0.50150532 0.5016739  0.50433822],[0.42849156 0.42426804 0.42163892 0.42169251 0.42202743],[3.67655383 3.6544594  3.61080964 3.60872429 3.62947174]
1214,"[1.87979233e-10 2.60276590e-10 2.30778180e-10 2.17971844e-10
 1.88327847e-10]",[0.11909064 0.11760003 0.11678683 0.11678    0.11682266],[1.8674627  1.95983247 1.93726103 1.9234924  1.88969091],[0.58184527 0.58292866 0.58071762 0.58014612 0.58071421],[0.45930518 0.46261373 0.47258053 0.47340826 0.46884103],[0.3741821  0.38191041 0.39511535 0.39574787 0.38983748],[3.61342258 3.61028982 3.61466332 3.61505278 3.61179773]
1215,"[1.39690665e-10 1.86716461e-10 1.62450415e-10 1.53451255e-10
 1.32928613e-10]",[0.1364519  0.13632459 0.13548493 0.13541675 0.13576141],[1.59983114 1.64862401 1.61354655 1.60186299 1.57470319],[0.57270061 0.57017496 0.56949473 0.5683511  0.56969386],[0.46973171 0.48350977 0.50207631 0.5031459  0.49561256],[0.3785004  0.39256143 0.4149336  0.41573354 0.40646646],[3.75842284 3.73718098 3.69528488 3.69332246 3.71305211]
1216,"[6.72695316e-11 9.97566822e-11 1.01874980e-10 9.68756580e-11
 7.82454497e-11]",[0.12965661 0.12743448 0.12465538 0.12453243 0.1254358 ],[1.35286443 1.46732368 1.47810299 1.46426313 1.39960296],[0.56631735 0.56405617 0.56353408 0.56397757 0.56206264],[0.52836369 0.52094557 0.51340284 0.51316276 0.5158692 ],[0.45913829 0.45270775 0.44500199 0.44475228 0.44774836],[3.50773336 3.47591996 3.44897596 3.44832869 3.45693779]
1217,"[1.29491160e-10 1.81100819e-10 1.64904134e-10 1.55974407e-10
 1.32944026e-10]",[0.12257887 0.12042074 0.11887973 0.11884465 0.1191274 ],[1.64545835 1.74156958 1.71994905 1.705338   1.66450451],[0.57191913 0.57065219 0.56836797 0.56857782 0.56852497],[0.48515831 0.48344315 0.48432116 0.4841546  0.48259484],[0.39728019 0.39884669 0.40540302 0.4057974  0.40206889],[3.61413751 3.59184412 3.56646458 3.56564361 3.57525454]
1218,"[9.07799242e-11 1.23131764e-10 1.11418053e-10 1.05463332e-10
 8.95603069e-11]",[0.16096713 0.15458191 0.1441553  0.14368765 0.1481035 ],[1.36659036 1.44667774 1.46404744 1.45350607 1.40349626],[0.57815576 0.57654435 0.57329299 0.57303477 0.57555362],[0.55874311 0.55283194 0.5440001  0.54405684 0.54808585],[0.4785017  0.47504648 0.47018595 0.46996823 0.4718971 ],[3.78787969 3.73802683 3.65333398 3.64962999 3.68790848]
1219,"[5.83423975e-11 7.98162335e-11 7.48352362e-11 7.09760619e-11
 5.91462927e-11]",[0.17259059 0.16443388 0.15154978 0.15098954 0.15622367],[1.26459789 1.35424888 1.37414415 1.36229257 1.30526882],[0.58665934 0.58541307 0.57981289 0.57914579 0.58303487],[0.60164104 0.59226774 0.57468965 0.57371063 0.58181416],[0.5490358  0.53646233 0.51432631 0.51319469 0.52302596],[3.89289209 3.843056   3.74953075 3.74536271 3.7883288 ]
1220,"[8.65680152e-11 1.17402036e-10 1.04823198e-10 9.91324680e-11
 8.48563594e-11]",[0.1603957  0.15379202 0.14390198 0.14347354 0.14752012],[1.37563428 1.46532733 1.48858719 1.47753179 1.42296218],[0.57911166 0.5781216  0.57708069 0.57663604 0.57682671],[0.58576058 0.57582378 0.55960938 0.55893572 0.56629489],[0.52636361 0.51505684 0.49714984 0.49637667 0.50454366],[3.8413319  3.80677269 3.74175286 3.73875835 3.76913161]
1221,"[8.98742779e-11 1.19349649e-10 1.02580453e-10 9.68424917e-11
 8.43711700e-11]",[0.18053425 0.17308163 0.15966848 0.15902084 0.16500761],[1.2978026  1.37505314 1.41517157 1.40705194 1.35244505],[0.58548878 0.58486444 0.58179608 0.58185148 0.58363156],[0.60919977 0.60206658 0.58467167 0.58391654 0.59230285],[0.54861984 0.53950073 0.51858228 0.51758999 0.52790842],[3.90447308 3.89915613 3.85982477 3.8570924  3.88096236]
1222,"[1.21987571e-10 1.69865612e-10 1.54838551e-10 1.46487899e-10
 1.24650213e-10]",[0.16612206 0.15847772 0.14747275 0.14700937 0.15157782],[1.4385125  1.53542415 1.59402735 1.58697021 1.52712652],[0.58660999 0.58467491 0.58158907 0.58161122 0.58289373],[0.59025344 0.57837649 0.55861981 0.55770336 0.56726628],[0.52591744 0.50956029 0.48514728 0.48410698 0.49472876],[3.89373671 3.86329494 3.80349738 3.80061029 3.82928056]
1223,"[1.15848934e-10 1.56851022e-10 1.38509347e-10 1.30901119e-10
 1.12747865e-10]",[0.16882992 0.16155423 0.15011289 0.14960534 0.15449534],[1.41616895 1.50332816 1.54875815 1.54088231 1.48622271],[0.58529758 0.58282909 0.58265009 0.58220421 0.5828665 ],[0.59668611 0.58729829 0.56867591 0.56807843 0.57633368],[0.54119714 0.52911179 0.50582163 0.5048179  0.51581881],[3.91734478 3.89336657 3.83202128 3.82874851 3.86012047]
1224,"[1.33825672e-10 1.80642404e-10 1.59454484e-10 1.50709521e-10
 1.29742640e-10]",[0.18260868 0.17365915 0.15961387 0.15900113 0.16504096],[1.34757369 1.42722932 1.48872828 1.48376985 1.42916274],[0.58345599 0.58210557 0.5786512  0.57867752 0.58014201],[0.61227989 0.60366814 0.58695159 0.58604483 0.5941762 ],[0.54817934 0.5370621  0.51728076 0.51624158 0.52605251],[3.93300188 3.90688304 3.84374446 3.84051417 3.87207203]
1225,"[1.23419784e-10 1.63083722e-10 1.39737479e-10 1.31920985e-10
 1.14999154e-10]",[0.19299162 0.1850826  0.17075093 0.1700665  0.17654172],[1.29228433 1.36386484 1.42647128 1.42220444 1.36709144],[0.5902383  0.58870216 0.58315158 0.58292713 0.58652828],[0.62069386 0.61473856 0.59936454 0.59877637 0.60665696],[0.56109538 0.5499078  0.52813986 0.52738035 0.53768578],[3.95562235 3.95156226 3.90889416 3.90594553 3.93187317]
1226,"[1.47820534e-10 1.94272019e-10 1.64028700e-10 1.54730310e-10
 1.35906242e-10]",[0.1722943  0.1642533  0.15040325 0.14976057 0.1559723 ],[1.4394667  1.51776117 1.57289428 1.56661833 1.51154637],[0.5843317  0.58087747 0.57943434 0.57917613 0.58013155],[0.6016363  0.591056   0.56903378 0.56822965 0.57857738],[0.53736032 0.52769012 0.5049581  0.50367316 0.51496719],[3.92411254 3.88647305 3.79671831 3.7919593  3.83755398]
1227,"[1.40615926e-10 1.79899603e-10 1.45421648e-10 1.36918549e-10
 1.22633254e-10]",[0.17395605 0.16666797 0.15450079 0.1539431  0.15929563],[1.39428547 1.45597137 1.48004079 1.47241676 1.43219657],[0.58295276 0.5825921  0.57987733 0.57950576 0.58256352],[0.59890064 0.59110081 0.57800904 0.5767616  0.58370875],[0.54531376 0.53536531 0.5170473  0.51598501 0.52528641],[3.88780448 3.859022   3.79673558 3.79352557 3.82457762]
1228,"[1.12307387e-10 1.44831922e-10 1.19968170e-10 1.13109651e-10
 1.00008915e-10]",[0.17879642 0.17112204 0.15757454 0.1569367  0.16296966],[1.3339934  1.40652228 1.44752548 1.43999691 1.38839338],[0.58024729 0.58027147 0.57727579 0.57751661 0.57907038],[0.60822979 0.6013037  0.58343682 0.58262516 0.59168862],[0.53892532 0.53110818 0.51454311 0.5136895  0.5220024 ],[3.92005858 3.89371858 3.82187101 3.81790449 3.85547076]
1229,"[1.04096831e-10 1.38573707e-10 1.22377112e-10 1.15733703e-10
 9.92519534e-11]",[0.15476857 0.15024169 0.14107063 0.14061156 0.14479113],[1.50269938 1.56560744 1.55580098 1.5438738  1.50385301],[0.58156372 0.57713382 0.57261394 0.57284469 0.57306253],[0.54320238 0.54236886 0.53424957 0.5343987  0.53897881],[0.46965063 0.46918749 0.46171327 0.46139938 0.4655211 ],[3.83988913 3.78320537 3.66897235 3.6635166  3.71798532]
1230,"[1.14875523e-10 1.56758328e-10 1.39328260e-10 1.31692378e-10
 1.13209777e-10]",[0.15619157 0.15182719 0.14407525 0.14370089 0.1471228 ],[1.46909778 1.54257901 1.55507247 1.54533263 1.50109747],[0.58121247 0.58171038 0.58046628 0.58020195 0.58202992],[0.57699049 0.56983105 0.55643721 0.55595831 0.56151341],[0.49224914 0.48393076 0.47146958 0.47090204 0.47597959],[3.86477798 3.82673588 3.75002598 3.74628047 3.78329418]
1231,"[1.76842435e-10 2.33301136e-10 1.98731588e-10 1.87551253e-10
 1.64010872e-10]",[0.15420416 0.15015777 0.14222415 0.14182909 0.14550383],[1.56682527 1.62806107 1.65239025 1.64508249 1.60155198],[0.57033662 0.57016467 0.56998301 0.5704356  0.56995301],[0.49537238 0.50061987 0.50389296 0.50380498 0.50391362],[0.39627516 0.40248937 0.41034256 0.41041575 0.40765294],[3.84779654 3.81941378 3.75644378 3.75321605 3.78449773]
1232,"[1.19506345e-10 1.61504668e-10 1.44298488e-10 1.36489881e-10
 1.16683262e-10]",[0.12852116 0.12793597 0.12632445 0.12622285 0.1269019 ],[1.61207685 1.68909274 1.67405122 1.66073377 1.61403167],[0.57651778 0.57643115 0.5752299  0.57546352 0.57546888],[0.50885127 0.51143446 0.51285753 0.51305754 0.51357472],[0.42522119 0.42859861 0.43318111 0.43332608 0.43181722],[3.63853081 3.63195456 3.60533553 3.60378815 3.61819356]
1233,"[1.35793785e-10 1.80068964e-10 1.54704378e-10 1.46055167e-10
 1.27230944e-10]",[0.14241644 0.14178803 0.13956166 0.1394169  0.14046772],[1.570341   1.62788359 1.61649624 1.60594712 1.56904437],[0.58261879 0.58226926 0.58342561 0.58365311 0.58382581],[0.49970653 0.50871187 0.52041696 0.52056084 0.51532322],[0.41806327 0.42857034 0.44204885 0.44248584 0.43695007],[3.80594169 3.8029008  3.78385073 3.78263456 3.79359611]
1234,"[1.74689892e-10 1.76763973e-10 1.63880382e-10 1.57352020e-10
 1.20901210e-10]",[0.13379228 0.14871183 0.13711078 0.13570872 0.14703507],[1.73980318 1.59294116 1.6615783  1.66508524 1.52507769],[0.5770765  0.57660611 0.57827687 0.57829059 0.57778122],[0.41827339 0.48179225 0.4843958  0.48132968 0.49781475],[0.3314171  0.38921369 0.39599163 0.39389979 0.40693282],[3.67826786 3.75361075 3.64235414 3.63183136 3.71745928]
1235,"[1.57884013e-10 2.18529756e-10 2.10829577e-10 2.00235680e-10
 1.64565913e-10]",[0.15156694 0.14708403 0.13556626 0.13497824 0.14055153],[1.61414834 1.70092076 1.79751209 1.79333166 1.70681693],[0.58531207 0.58681853 0.58706548 0.58684779 0.58694528],[0.56969131 0.56314496 0.54216633 0.5407372  0.55206187],[0.49330496 0.49169892 0.47456758 0.47338729 0.48313963],[3.90758187 3.88560367 3.83075312 3.82780693 3.85589655]
1236,"[1.55227510e-10 2.24712492e-10 2.13134699e-10 2.01888720e-10
 1.69307403e-10]",[0.14195524 0.14284577 0.1424465  0.14237713 0.14270215],[1.59707758 1.65414519 1.65103727 1.64315955 1.61039262],[0.57622395 0.57439243 0.57551251 0.57527069 0.57465965],[0.51038675 0.51091288 0.51011132 0.51031362 0.51039468],[0.42041456 0.42090661 0.42000802 0.41993262 0.42028578],[3.78179361 3.78296556 3.77213713 3.77132381 3.77828429]
1237,"[9.30866025e-11 1.36960576e-10 1.34354344e-10 1.27472435e-10
 1.05189703e-10]",[0.1326824  0.13261261 0.1325491  0.13252937 0.13238795],[1.5574343  1.66055813 1.654878   1.64198474 1.59349673],[0.58076297 0.57757138 0.57890773 0.57823653 0.57853703],[0.52839532 0.52854582 0.5300041  0.52976219 0.5283078 ],[0.45038597 0.44932528 0.45347668 0.45377109 0.45102495],[3.71874954 3.72020548 3.71767993 3.71747743 3.71924806]
1238,"[1.43841450e-10 1.94530401e-10 1.67288367e-10 1.57818433e-10
 1.38099279e-10]",[0.11936251 0.12191781 0.12606003 0.12622927 0.1242397 ],[1.77406403 1.83014877 1.7572481  1.74175047 1.72371212],[0.57324176 0.57496284 0.57506611 0.5747896  0.57526048],[0.47177555 0.48633736 0.50676567 0.50765409 0.4988249 ],[0.3866494  0.40153917 0.42293112 0.42381314 0.41454281],[3.651981   3.6679748  3.68578519 3.68638051 3.67956097]
1239,"[9.12232863e-11 1.33508701e-10 1.30616420e-10 1.23926573e-10
 1.02305496e-10]",[0.1046026  0.10514425 0.10766814 0.10779323 0.10632022],[1.60885738 1.73938682 1.71886577 1.70066271 1.63703732],[0.56705693 0.5649713  0.56459235 0.56481432 0.56446277],[0.44796794 0.44913361 0.45831485 0.45899249 0.45393377],[0.37980767 0.37815174 0.38319516 0.38375626 0.38005649],[3.41710725 3.4015155  3.39977525 3.40013257 3.39793111]
1240,"[8.18058902e-11 1.24292962e-10 1.28002636e-10 1.21693632e-10
 9.83106730e-11]",[0.09960393 0.09935639 0.10087305 0.10095797 0.09991745],[1.60349054 1.77510268 1.77702887 1.75724135 1.67677954],[0.56414445 0.56442523 0.56971398 0.56925459 0.56694475],[0.4321925  0.43041986 0.4350751  0.43530898 0.43187286],[0.37811252 0.37475983 0.37572724 0.3758947  0.37458254],[3.39045271 3.37598214 3.37673318 3.3771941  3.37392484]
1241,"[6.29569962e-11 9.28038031e-11 9.41484205e-11 8.95085009e-11
 7.24771376e-11]",[0.12446307 0.12353625 0.12169899 0.12159098 0.12222352],[1.44938415 1.58314468 1.58803589 1.57151142 1.50135456],[0.57568333 0.57352196 0.57328944 0.57306892 0.57281025],[0.51319984 0.50896307 0.50321427 0.50260186 0.50562696],[0.43754935 0.43283039 0.42643576 0.4260514  0.4287741 ],[3.58148047 3.56878289 3.5451112  3.54406432 3.5548129 ]
1242,"[4.69270842e-11 6.87489218e-11 7.09269289e-11 6.75134103e-11
 5.40785884e-11]",[0.12023052 0.1206628  0.12119301 0.12117965 0.12068397],[1.24895752 1.37231487 1.37044583 1.35392856 1.28392517],[0.56458446 0.56287336 0.56449005 0.56426831 0.56553706],[0.5022748  0.50247326 0.50526908 0.50507245 0.50387772],[0.43353777 0.43399528 0.43668353 0.43676187 0.4360201 ],[3.45554732 3.44233908 3.43048653 3.43015468 3.43421258]
1243,"[1.05519541e-10 1.51577948e-10 1.43140636e-10 1.35585181e-10
 1.13799919e-10]",[0.12400986 0.12363232 0.12385961 0.12387102 0.12351124],[1.63171575 1.73049153 1.7017409  1.68666039 1.64526754],[0.57016872 0.56996411 0.56989554 0.56986706 0.57081578],[0.47958041 0.48289844 0.49301272 0.49345411 0.48787317],[0.38143286 0.38528503 0.39544775 0.39588507 0.39110692],[3.64192816 3.64280451 3.64259602 3.6425371  3.64291105]
1244,"[2.93885365e-10 4.13850703e-10 3.71494424e-10 3.50948245e-10
 3.02202303e-10]",[0.13317278 0.13372562 0.13529949 0.13537889 0.1345058 ],[1.89262175 1.93677058 1.91060778 1.9027672  1.89048071],[0.58478226 0.58522855 0.58582465 0.58562261 0.58700827],[0.49911323 0.50659946 0.51474245 0.51484791 0.51117113],[0.4007959  0.40888344 0.42052215 0.42097646 0.41584514],[3.80771875 3.8040402  3.7979124  3.79762965 3.80045742]
1245,"[1.43361017e-10 2.07675506e-10 1.95395523e-10 1.84983060e-10
 1.55892644e-10]",[0.11834278 0.11801661 0.11842263 0.1184488  0.11803811],[1.76464092 1.86291642 1.84368625 1.82990613 1.78816773],[0.5710958  0.57259059 0.57374891 0.57423434 0.57366043],[0.49027236 0.48953432 0.49038234 0.49044842 0.4894311 ],[0.40658711 0.40820556 0.41087629 0.41103014 0.40931652],[3.64498182 3.63409461 3.62313062 3.62279285 3.62678255]
1246,"[1.57923366e-10 2.24508549e-10 2.05063325e-10 1.93883116e-10
 1.65587789e-10]",[0.11895681 0.11621195 0.11314365 0.11302802 0.11412821],[1.81175796 1.92233177 1.92040539 1.90611398 1.85640698],[0.5814232  0.580392   0.57697221 0.57722462 0.5779416 ],[0.48414646 0.47856979 0.47064662 0.47027782 0.47477496],[0.40258718 0.39872712 0.39281301 0.39270878 0.39532193],[3.62047811 3.5959844  3.56405343 3.56281698 3.57610004]
1247,"[1.02028065e-10 1.46008390e-10 1.37250412e-10 1.29984299e-10
 1.09300322e-10]",[0.13510048 0.13315075 0.12995276 0.12979371 0.13108203],[1.58221882 1.68071565 1.68223547 1.66929231 1.61746251],[0.57905502 0.57634293 0.57591451 0.5752292  0.5758999 ],[0.51031154 0.50867069 0.50625578 0.5057997  0.50801368],[0.41519222 0.4154357  0.4159397  0.41579335 0.4155513 ],[3.68063318 3.66455681 3.6363302  3.63502072 3.64812828]
1248,"[1.78622569e-10 2.51307152e-10 2.28317908e-10 2.15873997e-10
 1.84508401e-10]",[0.10997936 0.11293989 0.11693485 0.11708459 0.1153116 ],[1.92344943 1.99859734 1.94710958 1.93267272 1.90487511],[0.57572519 0.57889394 0.57994303 0.57950461 0.57769912],[0.46633401 0.47449433 0.4867906  0.48747862 0.48240462],[0.39476255 0.40362286 0.4154418  0.41597594 0.4113007 ],[3.50200548 3.54403765 3.59066478 3.59225169 3.57425145]
1249,"[9.47983276e-11 1.34602670e-10 1.24540816e-10 1.17857511e-10
 9.98570230e-11]",[0.10545569 0.10779131 0.11258405 0.11279777 0.11036575],[1.75583228 1.86325069 1.78910998 1.76831831 1.7271097 ],[0.57893393 0.5779152  0.57808818 0.57830434 0.57761972],[0.45058437 0.45878326 0.47697742 0.47770226 0.46959676],[0.38166758 0.39029737 0.40800227 0.40873383 0.4006082 ],[3.45688917 3.48509886 3.52770165 3.52948457 3.5108738 ]
1250,"[1.18130174e-10 1.68559429e-10 1.56091641e-10 1.47697248e-10
 1.25218867e-10]",[0.12172764 0.12408665 0.12783258 0.12798093 0.12617157],[1.76129322 1.85032547 1.80353535 1.78834295 1.75616692],[0.58289547 0.5851609  0.58605751 0.58649217 0.58468729],[0.50556996 0.5115851  0.5230533  0.5234804  0.51799654],[0.43003848 0.43690095 0.44776947 0.44829143 0.44300844],[3.5681782  3.58769252 3.61462584 3.61571488 3.60422109]
1251,"[1.21368672e-10 1.76451697e-10 1.69091279e-10 1.60253122e-10
 1.33708059e-10]",[0.13980676 0.13849455 0.1370001  0.13693388 0.13738333],[1.60925208 1.69847129 1.70154431 1.69105392 1.6482626 ],[0.58307952 0.58375631 0.58195007 0.58217497 0.58194134],[0.53736015 0.53816671 0.53805855 0.53815189 0.53859319],[0.45756957 0.45978632 0.46285789 0.46298618 0.46170096],[3.74821437 3.7410231  3.7334555  3.7332114  3.73607437]
1252,"[1.11468120e-10 1.62270435e-10 1.55375275e-10 1.47239535e-10
 1.22944100e-10]",[0.1393512  0.14098552 0.14257871 0.14260979 0.14188642],[1.6039226  1.68070949 1.66312428 1.65214622 1.61757716],[0.58151248 0.58103142 0.58217882 0.58262354 0.5815269 ],[0.53535797 0.54022111 0.54618318 0.54677968 0.54404976],[0.45970949 0.46416915 0.47107842 0.47138747 0.46914038],[3.82169438 3.83451633 3.84080565 3.84078067 3.83990902]
