mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[-2.41926761e-08 -2.93330868e-08 -2.80434327e-08 -2.72558106e-08
 -2.52769574e-08]","[8.66820041e-06 1.06221852e-05 1.12476183e-05 1.09961585e-05
 9.64178006e-06]","[7.51376984e-11 1.12830819e-10 1.26508918e-10 1.20915501e-10
 9.29639228e-11]",[-0.15230318 -0.15079895 -0.16028601 -0.16139626 -0.15280014],[0.9898946  0.96120944 0.74909235 0.74684636 0.80902334],"[8.66823417e-06 1.06222257e-05 1.12476533e-05 1.09961922e-05
 9.64181320e-06]",[0.02864583 0.02643229 0.02571615 0.02571615 0.02591146],"[1.68514467e-11 2.61605625e-11 3.03959131e-11 2.90834411e-11
 2.20742827e-11]",[0.57504035 0.58408474 0.58318079 0.58289624 0.58505896],"[1.12397811e-11 1.73544363e-11 2.13655685e-11 2.05085334e-11
 1.50856558e-11]",[0.38354735 0.38747108 0.40992317 0.4110362  0.39983171],"[3.98267346e-12 6.13669462e-12 7.27932037e-12 6.97411781e-12
 5.22849800e-12]",[0.13590512 0.13701348 0.13966219 0.13977669 0.13857663],"[3.14803809e-12 4.43045312e-12 4.87495737e-12 4.66325983e-12
 3.57463392e-12]",[0.10742395 0.09891836 0.0935317  0.093462   0.09474245],"[1.26830168e-13 1.58004731e-13 1.52270781e-13 1.45191671e-13
 1.16316387e-13]",[0.00432796 0.00352776 0.00292149 0.00290996 0.00308286],10
"[8.40734968e-08 1.01300329e-07 9.60335102e-08 9.32945237e-08
 8.68482865e-08]","[1.17849597e-05 1.37781602e-05 1.37300569e-05 1.33954451e-05
 1.20263116e-05]","[1.38885275e-10 1.89837699e-10 1.88514462e-10 1.79437950e-10
 1.44632172e-10]",[-1.35377475 -1.07389592 -0.54445493 -0.52414903 -0.74887448],[14.42080518 10.47267461  4.35751246  4.15966461  6.51944061],"[1.17852596e-05 1.37785326e-05 1.37303927e-05 1.33957700e-05
 1.20266252e-05]",[0.02682292 0.02571615 0.02330729 0.02330729 0.02415365],"[3.51424417e-11 4.81747182e-11 4.82480315e-11 4.59438253e-11
 3.68788810e-11]",[0.64800366 0.64056163 0.62910986 0.62868039 0.6334236 ],"[2.22770625e-11 3.09773256e-11 3.24243537e-11 3.09413073e-11
 2.43096793e-11]",[0.41077447 0.41189418 0.42278369 0.4233908  0.41753774],"[5.82438818e-12 9.04771885e-12 1.04769769e-11 1.00224987e-11
 7.62185919e-12]",[0.10739791 0.12030421 0.13661012 0.13714462 0.13091139],"[3.35164547e-12 4.55027303e-12 4.73429554e-12 4.51967523e-12
 3.54364427e-12]",[0.06180215 0.06050332 0.06173085 0.06184577 0.06086486],"[1.56520886e-13 2.11274642e-13 2.04704843e-13 1.94641610e-13
 1.58633233e-13]",[0.00288614 0.00280924 0.00266916 0.00266341 0.00272465],11
"[-6.39439875e-08 -3.71954063e-08  1.71898187e-08  1.89004376e-08
 -3.34005457e-09]","[1.21224622e-05 1.53554073e-05 1.77227945e-05 1.73900207e-05
 1.46684012e-05]","[1.46954091e-10 2.35788535e-10 3.14097445e-10 3.02412819e-10
 2.15161993e-10]",[-0.40200204 -0.40953756 -0.17711986 -0.16808029 -0.27059915],[2.46662084 1.7357858  1.31088454 1.31549341 1.34778461],"[1.21226309e-05 1.53554524e-05 1.77228028e-05 1.73900309e-05
 1.46684015e-05]",[0.02128906 0.02018229 0.01914063 0.01875    0.01914063],"[4.49051927e-11 7.17508611e-11 9.50167675e-11 9.14643367e-11
 6.52223614e-11]",[0.69113011 0.70686111 0.71128629 0.71114316 0.71160214],"[2.77549561e-11 4.04826760e-11 5.36395078e-11 5.17436105e-11
 3.63113607e-11]",[0.427173   0.39881931 0.40154015 0.40231107 0.39617152],"[6.14886823e-12 9.24375244e-12 1.15264159e-11 1.10785144e-11
 8.05720075e-12]",[0.09463645 0.09106579 0.08628563 0.08613641 0.08790729],"[2.51839663e-12 3.65432960e-12 4.15918706e-12 3.98249084e-12
 3.01677785e-12]",[0.03876032 0.03600101 0.03113527 0.03096421 0.03291426],"[8.49992615e-14 1.08303865e-13 1.05428764e-13 1.00477888e-13
 8.05122313e-14]",[0.00130821 0.00106697 0.00078923 0.00078122 0.00087842],12
"[6.54111521e-08 5.33863504e-08 1.71401177e-08 1.52449341e-08
 2.75531898e-08]","[1.42597422e-05 1.65225898e-05 1.66922155e-05 1.63036470e-05
 1.44946041e-05]","[2.03340248e-10 2.72995972e-10 2.78630057e-10 2.65808906e-10
 2.10093548e-10]",[-0.72492118 -0.3136801   0.10575156  0.11376504 -0.00990389],[8.29783079 5.40607365 2.82200572 2.79106773 3.43559101],"[1.42598922e-05 1.65226760e-05 1.66922243e-05 1.63036541e-05
 1.44946303e-05]",[0.02395833 0.02226563 0.02018229 0.02005208 0.02083333],"[4.22180718e-11 6.02487819e-11 6.86619241e-11 6.57792033e-11
 4.96276303e-11]",[0.62829241 0.63899162 0.64980731 0.65007203 0.64655897],"[2.44679314e-11 3.41489898e-11 4.30298824e-11 4.14576435e-11
 2.95735620e-11]",[0.36413353 0.36218024 0.40722908 0.40971087 0.38529045],"[1.03304296e-11 1.32835084e-11 1.27168074e-11 1.21047536e-11
 9.81446176e-12]",[0.1537382  0.14088336 0.12035017 0.11962689 0.12786483],"[2.80148965e-12 3.86477303e-12 4.25126791e-12 4.06914606e-12
 3.10625619e-12]",[0.04169197 0.04098934 0.04023343 0.0402139  0.04046894],"[6.51629557e-14 8.35533293e-14 7.83008953e-14 7.44507119e-14
 6.10670103e-14]",[0.00096976 0.00088616 0.00074103 0.00073577 0.00079559],13
"[-3.21746525e-08 -4.34574763e-08 -4.73649164e-08 -4.62709282e-08
 -4.06172579e-08]","[1.04505503e-05 1.34994677e-05 1.51938334e-05 1.48834363e-05
 1.27549655e-05]","[1.09214001e-10 1.82235628e-10 2.30852573e-10 2.21516678e-10
 1.62689144e-10]",[0.16539608 0.18411101 0.1697057  0.168071   0.18140113],[0.5272496  0.50375828 0.64381237 0.65527192 0.55749844],"[1.04505998e-05 1.34995376e-05 1.51939072e-05 1.48835083e-05
 1.27550301e-05]",[0.01920573 0.01985677 0.01972656 0.01959635 0.02011719],"[2.83005169e-11 4.75199116e-11 6.14956006e-11 5.90652805e-11
 4.29509961e-11]",[0.63951721 0.64621281 0.65299809 0.65319856 0.65080238],"[1.81338242e-11 2.98781975e-11 3.85804123e-11 3.70666604e-11
 2.69030932e-11]",[0.4097767  0.40630703 0.40967054 0.40991745 0.40764123],"[5.70992848e-12 9.09251985e-12 1.09199527e-11 1.04603690e-11
 7.83715386e-12]",[0.12902936 0.12364717 0.11595477 0.11568045 0.11875018],"[2.29898064e-12 3.58605420e-12 4.37644575e-12 4.19793498e-12
 3.10759067e-12]",[0.05195091 0.04876596 0.04647179 0.04642465 0.04708686],"[4.69172092e-14 5.98703251e-14 5.49769014e-14 5.22133376e-14
 4.32704227e-14]",[0.00106021 0.00081416 0.00058378 0.00057742 0.00065564],14
"[8.81291895e-08 1.04065117e-07 9.58640286e-08 9.30108605e-08
 8.77012079e-08]","[1.23282796e-05 1.55364598e-05 1.74498368e-05 1.71010950e-05
 1.46114985e-05]","[1.51986477e-10 2.41381583e-10 3.04496805e-10 2.92447450e-10
 2.13495887e-10]",[-0.17564755 -0.19731447 -0.1210608  -0.11666549 -0.15979225],[1.25765664 1.03237166 0.84598417 0.84701943 0.87150445],"[1.23285946e-05 1.55368083e-05 1.74501001e-05 1.71013479e-05
 1.46117617e-05]",[0.02278646 0.02226563 0.02109375 0.02122396 0.02252604],"[3.89545721e-11 6.15129965e-11 7.87576655e-11 7.57076466e-11
 5.47998444e-11]",[0.62687332 0.63010284 0.63632332 0.63655989 0.63395227],"[2.45130788e-11 3.76228842e-11 4.96378390e-11 4.78166155e-11
 3.39303647e-11]",[0.39447475 0.38538662 0.4010494  0.40204842 0.39252359],"[9.20245343e-12 1.40339073e-11 1.63190815e-11 1.56223076e-11
 1.18133162e-11]",[0.14808974 0.14375506 0.13185018 0.13135442 0.13666241],"[3.03752597e-12 4.56402259e-12 5.16022380e-12 4.93425326e-12
 3.77699718e-12]",[0.04888114 0.04675115 0.04169208 0.04148785 0.04369421],"[3.46248532e-14 4.54511748e-14 4.29717585e-14 4.08325950e-14
 3.35184892e-14]",[0.0005572  0.00046558 0.00034719 0.00034333 0.00038776],15
"[-2.34390612e-08 -2.64183339e-08 -2.26510296e-08 -2.19038027e-08
 -2.13461662e-08]","[1.41324536e-05 1.69154345e-05 1.68775034e-05 1.64543630e-05
 1.48407805e-05]","[1.99726245e-10 2.86131924e-10 2.84850120e-10 2.70746062e-10
 2.20248765e-10]",[-0.25939764 -0.23687678 -0.2108099  -0.20973145 -0.22077331],[2.38377274 1.90788211 1.43437478 1.42024294 1.58905365],"[1.41324730e-05 1.69154551e-05 1.68775186e-05 1.64543776e-05
 1.48407958e-05]",[0.03177083 0.03072917 0.0313151  0.03105469 0.03066406],"[2.99332690e-11 4.06462601e-11 3.63124334e-11 3.43408327e-11
 2.93943785e-11]",[0.39017019 0.37349696 0.33857027 0.33696661 0.35329129],"[3.08308758e-11 4.57785146e-11 4.79985419e-11 4.57136352e-11
 3.63869858e-11]",[0.40187019 0.42065706 0.44752934 0.4485613  0.4373355 ],"[2.67659755e-11 3.99512995e-11 4.21320104e-11 4.01339760e-11
 3.18763593e-11]",[0.34888557 0.367111   0.39283091 0.39381135 0.38312224],"[9.87030769e-12 1.29073065e-11 1.23334309e-11 1.17310630e-11
 9.56252576e-12]",[0.12865617 0.11860476 0.11499458 0.1151101  0.11493208],"[4.84432533e-13 5.64594833e-13 4.97272785e-13 4.72907191e-13
 3.91442851e-13]",[0.00631442 0.00518804 0.00463648 0.00464036 0.00470476],16
"[-8.02611988e-08 -9.59377446e-08 -8.99351908e-08 -8.73282226e-08
 -8.16974762e-08]","[9.90084971e-06 1.19562746e-05 1.19994954e-05 1.16995065e-05
 1.05372429e-05]","[9.80268250e-11 1.42952502e-10 1.43987889e-10 1.36878452e-10
 1.11033487e-10]",[-0.31064106 -0.301924   -0.24325097 -0.23992158 -0.27159923],[0.79188896 0.78539596 0.74270544 0.74062049 0.76170761],"[9.90117502e-06 1.19566595e-05 1.19998324e-05 1.16998324e-05
 1.05375596e-05]",[0.02727865 0.02610677 0.02747396 0.02747396 0.02643229],"[1.78722982e-11 2.54415002e-11 2.45971914e-11 2.33415431e-11
 1.92837057e-11]",[0.45703924 0.45334847 0.44186824 0.44127868 0.44705264],"[1.60211563e-11 2.33712479e-11 2.31155035e-11 2.19490098e-11
 1.79931256e-11]",[0.40970092 0.41645812 0.41525094 0.41495243 0.41713322],"[9.55121531e-12 1.43895816e-11 1.48653794e-11 1.41389137e-11
 1.13823848e-11]",[0.2442484  0.25641156 0.26704427 0.26730028 0.26387694],"[5.25955843e-12 7.13926642e-12 7.36032920e-12 7.02311738e-12
 5.53415127e-12]",[0.13450003 0.12721638 0.13222224 0.13277408 0.1282978 ],"[3.53219566e-13 3.85476405e-13 2.98539212e-13 2.82525350e-13
 2.47118627e-13]",[0.00903271 0.0068689  0.00536301 0.00534122 0.00572893],17
"[9.45695462e-08 1.13036434e-07 1.05962889e-07 1.02887700e-07
 9.62572813e-08]","[1.27328792e-05 1.52720740e-05 1.66622329e-05 1.63254049e-05
 1.40307912e-05]","[1.62126214e-10 2.33236243e-10 2.77630006e-10 2.66518844e-10
 1.96863101e-10]",[0.04616596 0.04229519 0.05925763 0.05895416 0.0569937 ],[2.74715014 1.32267073 0.51991185 0.53035903 0.5855681 ],"[1.27332304e-05 1.52724923e-05 1.66625698e-05 1.63257291e-05
 1.40311214e-05]",[0.02278646 0.02285156 0.02207031 0.02207031 0.02311198],"[3.88277814e-11 5.37338642e-11 6.31306197e-11 6.06293052e-11
 4.47351675e-11]",[0.60009104 0.58428207 0.56987601 0.56958274 0.57383091],"[2.62288331e-11 3.62157219e-11 4.53417233e-11 4.36839704e-11
 3.11949130e-11]",[0.4053718  0.3937963  0.4092968  0.41038958 0.40014616],"[1.21646683e-11 1.87653049e-11 2.26944790e-11 2.17644302e-11
 1.61554953e-11]",[0.18800735 0.20404695 0.20486159 0.2044662  0.2072312 ],"[3.34003133e-12 5.06645184e-12 6.18384082e-12 5.93578338e-12
 4.37171700e-12]",[0.05162084 0.05509071 0.05582113 0.05576379 0.05607728],"[7.33751249e-14 9.43502216e-14 9.39008087e-14 8.95894815e-14
 7.10685020e-14]",[0.00113403 0.00102593 0.00084764 0.00084165 0.00091162],18
"[-1.08024889e-07 -1.30799859e-07 -1.24847440e-07 -1.21315965e-07
 -1.12601171e-07]","[1.34123494e-05 1.56122667e-05 1.53923059e-05 1.50097502e-05
 1.35440080e-05]","[1.79891116e-10 2.43742870e-10 2.36923082e-10 2.25292601e-10
 1.83440152e-10]",[ 0.79974159  0.24073654 -0.3275791  -0.34221148 -0.15210718],[15.87882457 10.07566587  5.34871717  5.24989515  6.64249237],"[1.34127844e-05 1.56128146e-05 1.53928122e-05 1.50102405e-05
 1.35444760e-05]",[0.02825521 0.02832031 0.02858073 0.02871094 0.02884115],"[2.59219089e-11 3.47158309e-11 3.43661711e-11 3.27288238e-11
 2.63003238e-11]",[0.47271289 0.45716722 0.43290917 0.43201907 0.44196829],"[2.30588676e-11 3.24559023e-11 3.42959796e-11 3.27323791e-11
 2.56506439e-11]",[0.42050236 0.42740659 0.43202497 0.432066   0.43105064],"[1.37699331e-11 1.95006968e-11 2.13458205e-11 2.04094396e-11
 1.57091577e-11]",[0.25110901 0.25680156 0.26889238 0.26940373 0.26398723],"[5.99256346e-12 8.11388586e-12 8.55722339e-12 8.17631820e-12
 6.35918473e-12]",[0.10928061 0.10685046 0.10779497 0.10792705 0.10686401],"[2.20830654e-13 2.72334132e-13 2.43068187e-13 2.30783164e-13
 1.92683630e-13]",[0.00402708 0.00358632 0.00306192 0.00304633 0.00323799],19
"[ 2.06269052e-09 -3.98038605e-09 -1.22823967e-08 -1.22928781e-08
 -8.04618114e-09]","[1.28501733e-05 1.54394578e-05 1.65829505e-05 1.62336860e-05
 1.40715411e-05]","[1.65126954e-10 2.38376857e-10 2.74994246e-10 2.63532562e-10
 1.98008269e-10]",[-0.14885958 -0.21676931 -0.16547121 -0.1644844  -0.18407171],[3.20427614 2.07786027 1.91229916 1.93427384 1.81600835],"[1.28501735e-05 1.54394583e-05 1.65829550e-05 1.62336907e-05
 1.40715434e-05]",[0.02200521 0.02148438 0.02213542 0.02213542 0.02213542],"[3.85000300e-11 5.10604072e-11 5.84835287e-11 5.61646366e-11
 4.16084571e-11]",[0.62396894 0.6019187  0.59471473 0.59499072 0.59408192],"[2.15315402e-11 2.99583571e-11 3.94572753e-11 3.80964412e-11
 2.65769947e-11]",[0.34896109 0.35316004 0.40123815 0.40358187 0.37946401],"[8.74553275e-12 1.34150274e-11 1.60176591e-11 1.53530106e-11
 1.14612417e-11]",[0.14173861 0.15814124 0.1628824  0.16264503 0.16364261],"[3.00361492e-12 4.50053220e-12 5.33998886e-12 5.11980475e-12
 3.81791283e-12]",[0.04867951 0.05305391 0.05430196 0.05423762 0.05451183],"[4.32734409e-14 5.91005481e-14 6.16592217e-14 5.88630096e-14
 4.61490643e-14]",[0.00070133 0.0006967  0.00062701 0.00062358 0.00065891],20
"[6.18039538e-09 1.31108952e-08 1.98834816e-08 1.96303220e-08
 1.52991106e-08]","[1.16411682e-05 1.44697505e-05 1.59093130e-05 1.55794348e-05
 1.34260062e-05]","[1.35516796e-10 2.09373679e-10 2.53106241e-10 2.42718790e-10
 1.80257644e-10]",[0.25711976 0.26192902 0.2605226  0.26003916 0.26324105],[0.52912671 0.62811141 1.39451039 1.44113524 1.00584458],"[1.16411698e-05 1.44697564e-05 1.59093255e-05 1.55794472e-05
 1.34260150e-05]",[0.02070312 0.01979167 0.01966146 0.01940104 0.01966146],"[2.98325871e-11 4.74957755e-11 6.29244251e-11 6.05778899e-11
 4.31623808e-11]",[0.56615645 0.58844766 0.62697811 0.62838196 0.61265402],"[2.30698485e-11 3.49402738e-11 4.41186698e-11 4.24229688e-11
 3.06989991e-11]",[0.43781464 0.4328916  0.43959782 0.44005871 0.43574671],"[1.03244394e-11 1.47451531e-11 1.51240988e-11 1.44028789e-11
 1.15117104e-11]",[0.195935   0.18268468 0.15069631 0.14940285 0.16339913],"[2.45181587e-12 3.61466212e-12 3.91309704e-12 3.73453862e-12
 2.91610569e-12]",[0.04653004 0.04478376 0.03899005 0.03873883 0.04139169],"[5.94160524e-14 8.17003453e-14 7.58693768e-14 7.19086873e-14
 6.03370627e-14]",[0.00112759 0.00101222 0.00075596 0.00074592 0.00085643],21
"[6.08167710e-08 6.02452862e-08 3.99655142e-08 3.81059293e-08
 4.23190655e-08]","[1.38263428e-05 1.60150774e-05 1.64052933e-05 1.60362124e-05
 1.41471623e-05]","[1.91167756e-10 2.56482704e-10 2.69133649e-10 2.57160108e-10
 2.00142201e-10]",[-0.25793932 -0.28538004  0.27128257  0.29341638  0.03620597],[8.8318375  3.65762017 1.92986693 1.94091288 2.05995297],"[1.38264766e-05 1.60151907e-05 1.64053420e-05 1.60362577e-05
 1.41472256e-05]",[0.02317708 0.02246094 0.02167969 0.0218099  0.02207031],"[4.39881291e-11 5.54144671e-11 5.43046821e-11 5.18027256e-11
 4.12336249e-11]",[0.64765253 0.60981023 0.58255084 0.58227872 0.58851745],"[2.36647515e-11 3.31483281e-11 3.53842017e-11 3.37956773e-11
 2.63091733e-11]",[0.34842437 0.36478181 0.37958231 0.3798739  0.3755044 ],"[1.23080128e-11 1.73608897e-11 1.71746366e-11 1.63263598e-11
 1.32832584e-11]",[0.18121516 0.19104845 0.18424008 0.18351335 0.1895887 ],"[2.58034798e-12 3.76403280e-12 4.48738687e-12 4.30650858e-12
 3.18711667e-12]",[0.03799136 0.04142142 0.04813822 0.04840649 0.04548894],"[3.36942304e-14 4.33921170e-14 4.26630406e-14 4.06638666e-14
 3.24960755e-14]",[0.00049609 0.00047751 0.00045767 0.00045707 0.00046381],22
"[-9.77704170e-09 -2.54157572e-09  9.74796537e-09  9.97884357e-09
  4.43695243e-09]","[1.22466548e-05 1.45796991e-05 1.50285673e-05 1.46826969e-05
 1.29877103e-05]","[1.49980553e-10 2.12567625e-10 2.25857835e-10 2.15581587e-10
 1.68680618e-10]",[0.06443777 0.00204019 0.01388047 0.01443088 0.00579448],[1.09140451 0.56575841 0.19139852 0.19494483 0.24465407],"[1.22466587e-05 1.45796993e-05 1.50285704e-05 1.46827002e-05
 1.29877110e-05]",[0.02070312 0.01959635 0.02128906 0.02141927 0.0218099 ],"[3.27851453e-11 4.53714881e-11 4.75292677e-11 4.53642264e-11
 3.55876258e-11]",[0.5704919  0.57365153 0.57549995 0.57550305 0.57518914],"[2.21222008e-11 3.00265548e-11 3.37104423e-11 3.23173353e-11
 2.43174788e-11]",[0.38494679 0.37963884 0.40817708 0.4099866  0.39303408],"[1.20339724e-11 1.68337960e-11 1.70692009e-11 1.62549386e-11
 1.30168647e-11]",[0.20940227 0.21283703 0.20667948 0.20621462 0.21038659],"[2.71567621e-12 4.03078747e-12 4.49124426e-12 4.29247370e-12
 3.30393821e-12]",[0.04725528 0.05096301 0.05438146 0.0544555  0.05340029],"[2.97190438e-14 3.77968318e-14 3.65116971e-14 3.47836947e-14
 2.79823688e-14]",[0.00051714 0.00047788 0.0004421  0.00044128 0.00045227],23
"[3.81548799e-10 1.61267137e-08 3.59072763e-08 3.57456879e-08
 2.50462509e-08]","[1.89075646e-05 2.13731498e-05 2.08075857e-05 2.02969914e-05
 1.83140615e-05]","[3.57495998e-10 4.56811534e-10 4.32955623e-10 4.11967860e-10
 3.35404850e-10]",[-0.26065588 -0.1711101  -0.21651944 -0.22347213 -0.16916724],[5.58694898 3.49930675 1.80000253 1.78509041 2.16606893],"[1.89075646e-05 2.13731559e-05 2.08076167e-05 2.02970229e-05
 1.83140787e-05]",[0.02324219 0.02246094 0.02324219 0.02298177 0.02220052],"[5.33949210e-11 7.18558357e-11 8.03272308e-11 7.70108213e-11
 5.79693799e-11]",[0.47020147 0.46754231 0.50082363 0.50280108 0.48387987],"[4.99648514e-11 6.91669860e-11 7.19478424e-11 6.86423138e-11
 5.40626995e-11]",[0.43999591 0.45004685 0.44857988 0.44816337 0.45127017],"[2.96813315e-11 4.11317064e-11 4.02910861e-11 3.83011525e-11
 3.12124192e-11]",[0.26137703 0.2676305  0.25120657 0.25006695 0.26053515],"[5.95873221e-12 7.92592281e-12 8.08638880e-12 7.71661618e-12
 6.08711346e-12]",[0.05247324 0.05157138 0.05041696 0.05038153 0.05081013],"[8.92889902e-14 1.13650306e-13 1.06134270e-13 1.00913946e-13
 8.27776346e-14]",[0.00078629 0.00073949 0.00066173 0.00065886 0.00069096],24
"[9.99344641e-08 2.20301605e-07 3.40334784e-07 3.36131300e-07
 2.60445014e-07]","[1.06836097e-05 1.34154013e-05 1.49468470e-05 1.46433408e-05
 1.25555244e-05]","[1.14139517e-10 1.79972993e-10 2.23408236e-10 2.14427429e-10
 1.57641192e-10]",[ 0.00108023 -0.04087069  0.14330036  0.15580074  0.04027027],[0.15295265 0.13108935 1.37452542 1.45650195 0.70298091],"[1.06840771e-05 1.34172101e-05 1.49507212e-05 1.46471981e-05
 1.25582254e-05]",[0.01855469 0.0186849  0.0186849  0.0186849  0.01842448],"[2.33661576e-11 3.75651556e-11 5.00763183e-11 4.82129249e-11
 3.43019530e-11]",[0.58658811 0.6094287  0.65263775 0.6542808  0.63617726],"[1.65279627e-11 2.50593581e-11 3.01069735e-11 2.88757270e-11
 2.14402548e-11]",[0.41492087 0.40654409 0.39238003 0.39186243 0.39763924],"[6.86163176e-12 1.00849746e-11 1.05595361e-11 1.00591537e-11
 7.99603684e-12]",[0.1722556  0.16361101 0.13762098 0.13650927 0.14829758],"[2.03521938e-12 3.00011337e-12 3.27443956e-12 3.12656719e-12
 2.43033671e-12]",[0.0510925  0.04867157 0.04267532 0.04242955 0.04507396],"[3.65245187e-14 4.63175747e-14 4.91801940e-14 4.71129317e-14
 3.59443485e-14]",[0.00091692 0.00075142 0.00064096 0.00063935 0.00066664],25
"[-2.65245096e-07 -5.09232227e-07 -7.32372893e-07 -7.21929019e-07
 -5.72453219e-07]","[1.35495751e-05 1.62563102e-05 1.72292029e-05 1.68549396e-05
 1.47096142e-05]","[1.83590986e-10 2.64267621e-10 2.96845433e-10 2.84088988e-10
 2.16372749e-10]",[-0.32774241 -0.28069162 -0.26705987 -0.26778477 -0.26434502],[2.63488299 1.63604597 1.50914934 1.53386044 1.37273402],"[1.35521711e-05 1.62642841e-05 1.72447616e-05 1.68703933e-05
 1.47207490e-05]",[0.02220052 0.02233073 0.0233724  0.0233724  0.02233073],"[3.06606991e-11 4.41765803e-11 4.97964125e-11 4.76641397e-11
 3.62420871e-11]",[0.54842698 0.54927249 0.55487537 0.55515783 0.55232126],"[2.15754158e-11 3.19703505e-11 3.62080847e-11 3.46391282e-11
 2.64194184e-11]",[0.38591879 0.39750551 0.40346229 0.40345181 0.402626  ],"[1.27591996e-11 1.83233238e-11 1.93976883e-11 1.85036628e-11
 1.45482249e-11]",[0.22822341 0.22782428 0.21614608 0.21551744 0.22171168],"[3.48104348e-12 4.90922901e-12 5.77875927e-12 5.54734602e-12
 4.10487906e-12]",[0.06226532 0.06103923 0.06439201 0.06461152 0.06255743],"[3.95090476e-14 5.20054372e-14 6.01506503e-14 5.78034583e-14
 4.25371466e-14]",[0.0007067  0.00064661 0.00067025 0.00067325 0.00064826],26
"[1.47397416e-07 2.25061117e-07 2.75834755e-07 2.70579262e-07
 2.26961266e-07]","[1.38971846e-05 1.61882850e-05 1.64390276e-05 1.60582111e-05
 1.42531629e-05]","[1.93131741e-10 2.62060571e-10 2.70241630e-10 2.57866142e-10
 2.03152653e-10]",[-0.33523741 -0.18834945  0.00893871  0.01384672 -0.05293893],[3.42858911 1.43931017 0.15024377 0.13463739 0.42731013],"[1.38979663e-05 1.61898494e-05 1.64413416e-05 1.60604905e-05
 1.42549698e-05]",[0.02102865 0.02102865 0.01998698 0.02011719 0.02102865],"[3.82917449e-11 4.95388286e-11 4.87895726e-11 4.65089278e-11
 3.71665560e-11]",[0.57011581 0.55242483 0.53969345 0.53956693 0.54248969],"[2.52782080e-11 3.54363725e-11 3.92231680e-11 3.75368985e-11
 2.86576668e-11]",[0.37636065 0.39516341 0.43387318 0.43547916 0.41829243],"[1.37002342e-11 2.01742622e-11 2.10544079e-11 2.00516216e-11
 1.59749297e-11]",[0.20397922 0.22497027 0.23289661 0.23262613 0.23317293],"[1.94603869e-12 2.81439081e-12 3.24387559e-12 3.10837649e-12
 2.33747247e-12]",[0.02897406 0.03138426 0.03588263 0.0360614  0.03411817],"[3.13008824e-14 4.01944986e-14 3.91912992e-14 3.73458248e-14
 2.99574894e-14]",[0.00046603 0.00044822 0.00043352 0.00043326 0.00043726],27
"[3.66074849e-08 7.70232711e-08 1.16344101e-07 1.14841298e-07
 8.96160116e-08]","[1.55719152e-05 1.91386471e-05 2.04827241e-05 2.00349552e-05
 1.74768140e-05]","[2.42484542e-10 3.66287814e-10 4.19541985e-10 4.01399431e-10
 3.05439029e-10]",[-0.14128717 -0.10319704 -0.05455807 -0.05286182 -0.07192509],[0.97509436 0.63283807 0.44183198 0.4441732  0.45903969],"[1.55719582e-05 1.91388021e-05 2.04830545e-05 2.00352844e-05
 1.74770438e-05]",[0.01861979 0.01966146 0.02005208 0.02018229 0.01966146],"[5.51089760e-11 8.13762243e-11 9.37998121e-11 8.98298768e-11
 6.78265538e-11]",[0.64645545 0.64138222 0.6433572  0.64360221 0.6415694 ],"[3.08342831e-11 4.54125130e-11 5.39532472e-11 5.17562761e-11
 3.84425683e-11]",[0.36170134 0.35792738 0.37005629 0.37081709 0.36362714],"[1.37450436e-11 2.06854064e-11 2.25187972e-11 2.14858631e-11
 1.67943991e-11]",[0.16123614 0.16303597 0.15445266 0.15393931 0.15885773],"[2.63448660e-12 4.08066011e-12 4.76741577e-12 4.56306895e-12
 3.45188761e-12]",[0.03090383 0.0321625  0.03269891 0.03269292 0.0326513 ],"[3.72483092e-14 4.86467071e-14 4.50710030e-14 4.27862998e-14
 3.54999449e-14]",[0.00043694 0.00038342 0.00030913 0.00030655 0.00033579],28
