epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
918,"[5.00271247e-12 2.12484617e-11 3.91704010e-11 8.08814038e-11
 1.48224530e-10]",[0.05284901 0.0561533  0.05674029 0.05697203 0.05721477],[0.39167755 0.74248909 0.97114742 1.38158095 1.63405109],[0.51996711 0.51864593 0.51891381 0.52594924 0.51917227],[0.22656271 0.22443243 0.22444092 0.22352079 0.2240603 ],[0.20055623 0.19850412 0.19851913 0.19752462 0.19820548],[2.5527466  2.55612236 2.55608708 2.58668607 2.5570346 ]
919,"[3.76483116e-12 1.54063917e-11 2.84040530e-11 5.35509839e-11
 1.06836569e-10]",[0.06802057 0.07447662 0.07553629 0.07733586 0.07655739],[0.33587611 0.60962025 0.78882164 1.06529672 1.28071176],[0.51618644 0.51858009 0.51882878 0.52281203 0.51859327],[0.31899    0.32089879 0.32090768 0.32928155 0.32150753],[0.26662056 0.26853352 0.26852578 0.27750638 0.26900417],[2.7679732  2.78302883 2.78296719 2.84193284 2.78579983]
920,"[4.12298444e-12 1.70759553e-11 3.14808608e-11 6.13624076e-11
 1.18651261e-10]",[0.07063014 0.07652485 0.07751152 0.07815963 0.07840486],[0.35448349 0.64545302 0.83224875 1.11526177 1.32753461],[0.52041035 0.52194648 0.52197191 0.52584516 0.52224138],[0.33082613 0.33119142 0.3311729  0.33315628 0.33135251],[0.26810074 0.26927211 0.26925335 0.27711561 0.26952804],[2.83116189 2.84132299 2.84127486 2.87843383 2.84315476]
921,"[5.21369596e-12 2.15068548e-11 3.96501554e-11 7.61731331e-11
 1.49330697e-10]",[0.05898625 0.0631356  0.06378656 0.0656362  0.0644189 ],[0.38118106 0.70942461 0.92189232 1.25721842 1.50527235],[0.52045929 0.52159473 0.52133941 0.52281957 0.52108845],[0.25893258 0.26025834 0.26027075 0.26798065 0.26051158],[0.21982139 0.22061288 0.2206059  0.22698486 0.22083039],[2.6334704  2.6484281  2.64837693 2.71281943 2.65128352]
922,"[4.22401938e-12 1.74191150e-11 3.21143357e-11 6.11127979e-11
 1.20924949e-10]",[0.06523922 0.0707924  0.07168664 0.07344938 0.07254649],[0.3459691  0.63479497 0.82231178 1.11282727 1.33509747],[0.5159795  0.5175309  0.5175826  0.52029547 0.51730344],[0.30009078 0.30172392 0.30174628 0.30921075 0.30208651],[0.25062795 0.25337196 0.25336959 0.26231798 0.25382764],[2.70771304 2.72335192 2.72327929 2.78442668 2.72622767]
923,"[5.15529420e-12 2.09032512e-11 3.85398703e-11 6.99617533e-11
 1.44706474e-10]",[0.06894016 0.07442826 0.0752162  0.07849549 0.07607561],[0.38026552 0.69397326 0.89253467 1.15482455 1.39878112],[0.51501192 0.51796233 0.51797383 0.52375357 0.51797582],[0.31436969 0.31860682 0.31863054 0.33304461 0.31928304],[0.25920535 0.26199503 0.2619917  0.27213088 0.2624424 ],[2.78612072 2.80396071 2.80392426 2.86592337 2.80713473]
924,"[4.75806809e-12 2.00582243e-11 3.69771166e-11 7.55505848e-11
 1.39775999e-10]",[0.05817869 0.06211305 0.06280005 0.06304586 0.06337168],[0.37053198 0.69424047 0.90407957 1.2707506  1.49491235],[0.51840667 0.51903471 0.51879883 0.52531516 0.51906124],[0.25591069 0.25381429 0.25380871 0.25331039 0.25370538],[0.21685397 0.21600366 0.21599925 0.21731198 0.21601362],[2.65058111 2.66027556 2.66024384 2.70040202 2.66211258]
925,"[4.32330129e-12 1.79930418e-11 3.31710713e-11 6.63057778e-11
 1.25149138e-10]",[0.06249461 0.06750529 0.06833366 0.06910836 0.06908642],[0.36120761 0.66744961 0.86662315 1.19768913 1.41948384],[0.51918776 0.51818795 0.51792041 0.52162409 0.51819127],[0.28512587 0.28540818 0.28542732 0.28796991 0.28555203],[0.24458092 0.24609343 0.24609431 0.24890911 0.24638938],[2.72865336 2.73473451 2.73472088 2.76434388 2.73597844]
926,"[4.88311661e-12 2.01729567e-11 3.71910213e-11 7.14256055e-11
 1.40092934e-10]",[0.06300576 0.06771265 0.06845595 0.07025937 0.06917304],[0.37607058 0.69344399 0.898358   1.20617841 1.45091653],[0.51894913 0.52120334 0.52120884 0.52711348 0.52093918],[0.28404201 0.28544972 0.28544096 0.29373066 0.28588343],[0.23984473 0.24206633 0.24204781 0.25193714 0.24252251],[2.75501889 2.77119878 2.77115613 2.8373454  2.77423322]
927,"[5.32834277e-12 2.19897356e-11 4.05401938e-11 7.80011413e-11
 1.52695956e-10]",[0.06267602 0.06719522 0.06787296 0.07007983 0.06856068],[0.38210356 0.70709241 0.91486665 1.22362923 1.46607025],[0.51577714 0.51737181 0.51712176 0.521804   0.51702267],[0.28105978 0.28297223 0.28297924 0.29046707 0.28320123],[0.2390342  0.23947847 0.2394692  0.2421449  0.23955156],[2.70752507 2.72357201 2.72352162 2.78480039 2.72651156]
928,"[4.20449063e-12 1.75986920e-11 3.24441323e-11 6.51948536e-11
 1.22499907e-10]",[0.06778023 0.07419363 0.07512045 0.08027132 0.07614596],[0.37838785 0.69656919 0.89948657 1.21397322 1.44180686],[0.52533851 0.52483026 0.52456931 0.5298387  0.52405418],[0.31684215 0.32073711 0.32078065 0.34228217 0.32149468],[0.27281751 0.27594077 0.27592831 0.29012674 0.27653297],[2.94231856 2.96857816 2.96849151 3.07987396 2.97367147]
929,"[4.03414615e-12 1.63546659e-11 3.01532814e-11 5.54256027e-11
 1.13237767e-10]",[0.07106035 0.07770613 0.07874965 0.08119422 0.07980659],[0.34986438 0.63102765 0.81350827 1.07047079 1.29703685],[0.51714962 0.51649864 0.51649506 0.52355    0.5173849 ],[0.33393628 0.33718906 0.33717046 0.34763669 0.33788698],[0.27431452 0.27759194 0.27758116 0.28860557 0.27820866],[2.8481954  2.86032823 2.86030083 2.90901367 2.86260117]
930,"[4.15853888e-12 1.70650643e-11 3.14618481e-11 5.95277681e-11
 1.18386948e-10]",[0.07277842 0.07956167 0.08058667 0.08352694 0.08165116],[0.35706989 0.64527993 0.82980653 1.08336083 1.30841309],[0.51466662 0.51757652 0.51757834 0.52107648 0.51732226],[0.34130338 0.34579034 0.34581685 0.35851028 0.34640933],[0.27624772 0.27995978 0.27994733 0.29028483 0.28061282],[2.84116569 2.8526004  2.85256512 2.89615743 2.85470873]
931,"[5.33717897e-12 2.20511319e-11 4.06533891e-11 7.88908923e-11
 1.53164453e-10]",[0.06330859 0.06789586 0.06857884 0.07026292 0.06926623],[0.38851269 0.7200741  0.93092448 1.24789156 1.48778811],[0.51431069 0.51328659 0.51381696 0.52155186 0.5137801 ],[0.28259506 0.2849315  0.28494421 0.29137586 0.28542824],[0.23911121 0.24056093 0.24055619 0.24407617 0.24082406],[2.68625347 2.70202542 2.70198212 2.75430271 2.70479061]
932,"[4.26822237e-12 1.76013972e-11 3.24492930e-11 6.28344663e-11
 1.22223184e-10]",[0.06354651 0.06918965 0.07005394 0.07258919 0.07093543],[0.35112488 0.64774111 0.8400513  1.15244488 1.37067   ],[0.5185226  0.52117726 0.52118491 0.52691341 0.52116184],[0.2906403  0.29358862 0.29356795 0.30425375 0.29392731],[0.2423385  0.24461261 0.24458415 0.25226538 0.24496761],[2.68291549 2.69804709 2.69798792 2.75689269 2.70084372]
933,"[4.04042348e-12 1.67325039e-11 3.08476669e-11 6.30906589e-11
 1.16362480e-10]",[0.06147323 0.06627917 0.06715199 0.06554231 0.06785009],[0.34280521 0.62967502 0.81921097 1.16058768 1.35756466],[0.51666018 0.51553279 0.51580235 0.52061882 0.51551953],[0.28193424 0.28010826 0.28011426 0.26963033 0.27976175],[0.24338662 0.24336382 0.24336397 0.23961512 0.24339732],[2.62303081 2.62787779 2.62786089 2.6580847  2.62898581]
934,"[5.09712238e-12 2.15374023e-11 3.97036013e-11 8.32322555e-11
 1.50194712e-10]",[0.06322994 0.06722187 0.0679164  0.06722375 0.06847226],[0.38756095 0.72527154 0.9387785  1.31343333 1.51146084],[0.51988206 0.51935743 0.51935438 0.52357172 0.51940051],[0.28271997 0.28122819 0.28119526 0.2762242  0.28095599],[0.23647776 0.23659918 0.2366072  0.23442919 0.23652781],[2.72936698 2.74115684 2.74113243 2.78163817 2.74328073]
935,"[4.48958055e-12 1.84603010e-11 3.40333053e-11 6.79252014e-11
 1.28213041e-10]",[0.06488389 0.07025771 0.07109771 0.0723991  0.07191599],[0.34857334 0.64111978 0.830054   1.15156421 1.34235348],[0.50621905 0.50733488 0.5073384  0.5148702  0.50760671],[0.29834272 0.30009598 0.30010744 0.30308808 0.30033702],[0.25471176 0.25518694 0.25519558 0.25585605 0.25519545],[2.68818515 2.70591497 2.70587295 2.77790609 2.709305  ]
936,"[4.71264575e-12 1.95283832e-11 3.60021472e-11 6.99602200e-11
 1.35690938e-10]",[0.07513195 0.08088954 0.08180527 0.08287625 0.08266476],[0.37817311 0.68761701 0.88023807 1.15195369 1.36048028],[0.52025914 0.52188789 0.52162666 0.52313982 0.52212595],[0.34679021 0.34813607 0.34814668 0.35258092 0.34818508],[0.27659402 0.27818099 0.27817414 0.28361448 0.27840782],[2.93305428 2.93887435 2.93884711 2.96502921 2.94001261]
937,"[4.79595998e-12 1.98760271e-11 3.66424786e-11 7.38094465e-11
 1.38196903e-10]",[0.05334827 0.05767899 0.05831999 0.06072949 0.05899132],[0.38365486 0.72252649 0.9446063  1.34900592 1.58917319],[0.51984405 0.52173462 0.5217289  0.52728264 0.52174472],[0.22955251 0.23201247 0.23200506 0.24193212 0.23273208],[0.20017731 0.20181702 0.20180864 0.20842953 0.20215064],[2.59880681 2.61533104 2.61528097 2.6849913  2.6185533 ]
938,"[4.95048326e-12 2.02388739e-11 3.73139793e-11 6.98551817e-11
 1.40316852e-10]",[0.06785651 0.07321606 0.07401519 0.0764911  0.07484246],[0.37024907 0.67696237 0.87238054 1.14478489 1.37913361],[0.51524912 0.5162891  0.51604719 0.51895609 0.51576997],[0.31202947 0.31520775 0.31520446 0.32588642 0.31571958],[0.26466155 0.26752122 0.26751336 0.27658366 0.26802262],[2.7908851  2.80326197 2.80320769 2.85217905 2.80554788]
939,"[5.86906581e-12 2.48216451e-11 4.57580616e-11 9.58528091e-11
 1.73113474e-10]",[0.06240948 0.06591399 0.06650741 0.06629849 0.06699257],[0.39874812 0.74919202 0.96781884 1.34086851 1.54005027],[0.51502747 0.51313238 0.5128641  0.51767185 0.51335019],[0.27527448 0.27374145 0.2737455  0.27140917 0.27364769],[0.23053899 0.2302043  0.23019993 0.2294949  0.23022081],[2.71550796 2.7253494  2.72533287 2.75869305 2.72714466]
940,"[6.14718321e-12 2.61985038e-11 4.82955659e-11 1.00548496e-10
 1.82856064e-10]",[0.05298335 0.05556138 0.05603528 0.05558948 0.05638403],[0.41082361 0.78276574 1.02095806 1.4300968  1.68584756],[0.5156927  0.51510463 0.51510569 0.51839718 0.5146436 ],[0.22148133 0.21876052 0.21875405 0.21523583 0.21834957],[0.19162919 0.19084093 0.19082716 0.19054416 0.1907194 ],[2.55456822 2.55195285 2.55194878 2.55576437 2.5517099 ]
941,"[4.96304702e-12 2.04273663e-11 3.76597902e-11 7.17230013e-11
 1.41774865e-10]",[0.06492793 0.06993236 0.07069036 0.07287066 0.07145577],[0.36741805 0.67606844 0.87379892 1.16303719 1.39739232],[0.51288278 0.5144842  0.51448241 0.51925026 0.51457619],[0.29363014 0.29556835 0.29557574 0.30453167 0.29597083],[0.24574389 0.24748337 0.24747821 0.25474033 0.24786173],[2.70878483 2.72654774 2.7264975  2.79137762 2.72974578]
942,"[6.40492929e-12 2.69191713e-11 4.96255242e-11 1.02200448e-10
 1.87546018e-10]",[0.05380551 0.05639824 0.05686614 0.05637309 0.05722037],[0.41197871 0.78314526 1.01999237 1.44377212 1.67365251],[0.51298754 0.51239389 0.51239054 0.51984697 0.51270698],[0.224946   0.22303699 0.22303987 0.21932604 0.22265176],[0.19969795 0.19860811 0.1986087  0.19600198 0.19842038],[2.61132068 2.61493767 2.61490251 2.6373108  2.61575414]
943,"[6.20169716e-12 2.59242555e-11 4.77922201e-11 9.55098705e-11
 1.80404817e-10]",[0.06053411 0.06380744 0.06435847 0.06437264 0.06481885],[0.40446481 0.75850457 0.98103077 1.3362088  1.56518014],[0.51641619 0.51778475 0.517784   0.51887867 0.51775668],[0.26511899 0.26423991 0.26424431 0.26211627 0.2640563 ],[0.23062423 0.23055279 0.23055135 0.23030719 0.23049944],[2.66088452 2.66903741 2.66904237 2.70240552 2.6706089 ]
944,"[6.42681367e-12 2.71373232e-11 5.00267912e-11 1.03553346e-10
 1.89184935e-10]",[0.0525873  0.05516329 0.05561825 0.05593208 0.05598203],[0.40376663 0.77564995 1.01134508 1.46922826 1.66924699],[0.51560542 0.51746055 0.5174602  0.5238456  0.51746387],[0.21968628 0.21775682 0.21775897 0.21727377 0.21752371],[0.19734701 0.19673026 0.19672572 0.1965261  0.19661999],[2.56618978 2.57832329 2.57828815 2.63782044 2.58081789]
945,"[6.30394685e-12 2.58994219e-11 4.77493954e-11 8.94376475e-11
 1.79667129e-10]",[0.05948777 0.06295872 0.0635007  0.06499619 0.06402016],[0.41526156 0.77553419 1.00398553 1.3404239  1.60615575],[0.52048863 0.5189599  0.51869637 0.5234511  0.51844277],[0.25715874 0.25759168 0.25760029 0.26331791 0.25785744],[0.2114767  0.21097311 0.21098066 0.21339308 0.2109581 ],[2.77688435 2.78574085 2.78570891 2.82013533 2.78737687]
946,"[9.06014081e-12 3.60292289e-11 6.64318260e-11 1.12260481e-10
 2.48552425e-10]",[0.04836027 0.05127993 0.05159646 0.05582323 0.05207166],[0.48891495 0.91223131 1.18733873 1.49877951 1.91893904],[0.51247469 0.51203166 0.51202226 0.51756725 0.51202011],[0.18430231 0.18934193 0.18933378 0.20923258 0.1902101 ],[0.16341586 0.16749719 0.16748825 0.18416182 0.16827249],[2.58414027 2.59532586 2.59527698 2.64568918 2.59749472]
947,"[6.36908307e-12 2.62895468e-11 4.84681532e-11 9.24750645e-11
 1.82533481e-10]",[0.06329171 0.0665276  0.06709346 0.06703266 0.06755413],[0.40427845 0.75192636 0.9692416  1.29279839 1.52561039],[0.51575889 0.51631432 0.51604533 0.52268916 0.51573524],[0.2777092  0.27665181 0.27664107 0.27517641 0.27654428],[0.23001493 0.22948554 0.22948786 0.23039253 0.2294389 ],[2.72616128 2.72496252 2.72495824 2.7332221  2.7249492 ]
948,"[9.94935556e-12 4.14666479e-11 7.64467735e-11 1.50651430e-10
 2.88396103e-10]",[0.04566215 0.04719845 0.04745521 0.04797781 0.04767202],[0.48809717 0.93911423 1.2243116  1.69463898 1.99677836],[0.51269501 0.51094113 0.51065663 0.5196244  0.51120536],[0.17508519 0.17453886 0.17454241 0.17626524 0.17453902],[0.15372373 0.15317707 0.15317878 0.15340285 0.15310977],[2.55728067 2.55974312 2.55974574 2.57304737 2.56028334]
949,"[5.41433529e-12 2.23092327e-11 4.11292025e-11 7.81292337e-11
 1.54850289e-10]",[0.0565034  0.06018784 0.06078838 0.06198896 0.06134276],[0.38494171 0.71743648 0.93432625 1.26679976 1.53661844],[0.51471747 0.51598473 0.51594397 0.52203043 0.51657019],[0.24499819 0.24521032 0.24521347 0.25012203 0.24538418],[0.21368457 0.21482737 0.21482062 0.22116979 0.21512554],[2.54415121 2.55254324 2.55253831 2.59302997 2.55424719]
950,"[7.37276768e-12 3.07829391e-11 5.67492599e-11 1.13597837e-10
 2.14194333e-10]",[0.05087336 0.0532651  0.05365167 0.05435403 0.05399481],[0.42477952 0.80886962 1.05407339 1.4657324  1.72633487],[0.51255713 0.51338562 0.51338766 0.52062348 0.51390909],[0.20706467 0.20662589 0.20663195 0.20931195 0.20669445],[0.17940409 0.18021009 0.18019727 0.18443199 0.18035701],[2.51753849 2.52350516 2.52346457 2.55780593 2.52481571]
951,"[1.54832176e-11 6.93122877e-11 1.27738593e-10 4.32215986e-10
 4.91965859e-10]",[0.07869772 0.08165311 0.08192114 0.07534259 0.08207499],[0.99617148 1.77316182 2.12989309 2.78316983 2.73399407],[0.54567955 0.54704604 0.54728769 0.54806724 0.54773048],[0.2778628  0.27485162 0.27483736 0.22316977 0.27253935],[0.16226594 0.15968994 0.15970744 0.11758398 0.15858462],[3.18919036 3.2205543  3.22056821 3.04340299 3.21901177]
952,"[3.23348284e-12 1.35366115e-11 2.49548924e-11 5.18975903e-11
 9.42844016e-11]",[0.06724941 0.0738652  0.07505732 0.07402974 0.07606272],[0.35144178 0.63766066 0.82680752 1.15722271 1.36397194],[0.52915429 0.52864547 0.5283805  0.53170939 0.52838406],[0.32363548 0.32230407 0.32230603 0.31470698 0.32210406],[0.27583177 0.27500649 0.27500386 0.272538   0.27493963],[2.75235392 2.76460271 2.76456474 2.80755815 2.76682772]
953,"[4.05628968e-12 1.70208505e-11 3.13777042e-11 6.38781138e-11
 1.18537379e-10]",[0.07160239 0.07795032 0.0789578  0.08050474 0.07991705],[0.38830044 0.70827235 0.91215154 1.2197526  1.44841464],[0.53274917 0.5309592  0.53096036 0.53826341 0.53019977],[0.33308904 0.33507101 0.33502881 0.34151551 0.33544224],[0.27120799 0.27343818 0.27342278 0.28106474 0.27389662],[2.95846032 2.96815892 2.9681176  3.00230112 2.96987032]
954,"[8.19245173e-12 3.62848092e-11 6.68804729e-11 1.53499340e-10
 2.54810797e-10]",[0.04946428 0.05064632 0.05096242 0.0493044  0.05108592],[0.51486355 1.00504613 1.30871464 1.86796244 2.13552439],[0.52710785 0.52752503 0.52750548 0.53123759 0.52807536],[0.19729728 0.19085571 0.1908771  0.17818897 0.18992374],[0.1771315  0.17107416 0.17108307 0.15890593 0.17011573],[2.63990806 2.63525945 2.6352679  2.62874125 2.63460752]
955,"[3.57095878e-12 1.50707463e-11 2.77827059e-11 5.72937327e-11
 1.05052153e-10]",[0.06624942 0.07261938 0.07367481 0.07469921 0.07464576],[0.37713436 0.68890687 0.89296403 1.21756699 1.46274714],[0.53222726 0.53479254 0.53479257 0.53454528 0.53455314],[0.31295981 0.31318099 0.31318487 0.31584834 0.31327949],[0.25957974 0.2602115  0.26020223 0.26547202 0.26035632],[2.8058058  2.81007363 2.81004566 2.83198594 2.81096085]
956,"[4.35898562e-12 1.88042795e-11 3.46632639e-11 7.67376608e-11
 1.31578850e-10]",[0.05780787 0.06183597 0.06256485 0.06150575 0.06311798],[0.38067868 0.7135632  0.93033376 1.32305166 1.55019407],[0.52301537 0.52137119 0.52138206 0.52449166 0.52139508],[0.25699774 0.2540551  0.25406303 0.24658133 0.25356448],[0.22480832 0.22315811 0.22316373 0.21965858 0.2229857 ],[2.6451029  2.64711297 2.64712267 2.65497659 2.64752925]
957,"[5.00926887e-12 2.09014249e-11 3.85333951e-11 7.54666368e-11
 1.45371272e-10]",[0.06552819 0.07027821 0.07102213 0.07251337 0.07173005],[0.40566975 0.75236945 0.97155539 1.30231163 1.54924186],[0.51506048 0.51697479 0.51699334 0.52282709 0.51781734],[0.25041767 0.25017092 0.25016208 0.25480972 0.25011785],[0.21565216 0.21547864 0.21547427 0.21970226 0.2155144 ],[2.71345585 2.71824565 2.71821173 2.74597568 2.71927212]
958,"[7.97946289e-12 3.34531575e-11 6.16717175e-11 1.24253043e-10
 2.32912074e-10]",[0.04632964 0.04840978 0.04873404 0.05011485 0.04904185],[0.44844315 0.86349611 1.1295154  1.59553248 1.87623563],[0.51433937 0.51722591 0.51722461 0.52195297 0.51801916],[0.18136432 0.18147945 0.18147313 0.18702144 0.18155656],[0.1593736  0.15993716 0.15992746 0.16508115 0.16009562],[2.49727704 2.50624923 2.50621202 2.54785063 2.50804277]
959,"[4.03997214e-12 1.70738816e-11 3.14758345e-11 6.54290980e-11
 1.19052477e-10]",[0.06815823 0.07350933 0.07445968 0.07375475 0.07523559],[0.3477014  0.63862235 0.82558727 1.13736935 1.33207523],[0.51511739 0.51672602 0.51642641 0.52076566 0.51626532],[0.31873358 0.31620155 0.31622107 0.31042121 0.31593132],[0.26350304 0.26290384 0.26290643 0.26304243 0.26290473],[2.80618413 2.80685218 2.80684922 2.8163964  2.80711459]
960,"[4.68612490e-12 1.96544527e-11 3.62339727e-11 7.30491207e-11
 1.36849490e-10]",[0.05776787 0.06215351 0.06285317 0.06451347 0.06351506],[0.35804421 0.67017871 0.87298148 1.21969976 1.44561712],[0.51494634 0.51576849 0.51574143 0.52154914 0.51628916],[0.2561488  0.2567279  0.25670923 0.26352468 0.25688228],[0.22189258 0.22357815 0.22357295 0.23220611 0.22400739],[2.56757989 2.57543113 2.57540169 2.62104907 2.57715257]
961,"[4.70902116e-12 2.00293905e-11 3.69237100e-11 7.76267638e-11
 1.39793495e-10]",[0.05861619 0.0627342  0.06342794 0.06364023 0.06401818],[0.35820947 0.6724359  0.87521907 1.23731527 1.44437079],[0.51244601 0.51452492 0.51428296 0.51911125 0.51455397],[0.26017153 0.25905074 0.2590679  0.25776539 0.25886005],[0.21870307 0.21784544 0.21785034 0.21939942 0.21783929],[2.67137744 2.67914756 2.67909885 2.71010906 2.68060949]
962,"[4.31071196e-12 1.80567947e-11 3.32884947e-11 6.82868393e-11
 1.25746855e-10]",[0.06237425 0.06736843 0.0681914  0.06867455 0.06893035],[0.35842159 0.66281099 0.86060834 1.19443101 1.40985757],[0.51423702 0.51532393 0.51530501 0.51983273 0.51556862],[0.28397747 0.28416868 0.28415487 0.28489634 0.28430587],[0.23441639 0.23583701 0.23582001 0.24112519 0.23613654],[2.74774479 2.75061042 2.75057865 2.77061113 2.75127936]
963,"[6.83182817e-12 2.93524609e-11 5.41079977e-11 1.17650834e-10
 2.05223093e-10]",[0.04748322 0.04958086 0.0499595  0.04972288 0.05023938],[0.44494172 0.86046997 1.12685733 1.63247317 1.88949507],[0.51683995 0.5165952  0.51687475 0.52646465 0.51682262],[0.1905089  0.1883082  0.18831355 0.18572404 0.18804257],[0.17137179 0.16963453 0.16964007 0.16638392 0.16940146],[2.56392762 2.55990209 2.55989266 2.55756254 2.55940273]
964,"[5.28933788e-12 2.20263035e-11 4.06072907e-11 7.98223178e-11
 1.53169991e-10]",[0.05873532 0.06261307 0.06324525 0.06435448 0.06382042],[0.37513784 0.69874078 0.90810413 1.23546597 1.48182548],[0.51460845 0.51485123 0.514856   0.52100734 0.51484756],[0.25673675 0.25649831 0.25650797 0.26111141 0.25664381],[0.22150846 0.22191345 0.22190961 0.22664296 0.22208407],[2.61115774 2.61693522 2.61692755 2.65431219 2.61827298]
965,"[7.17181068e-12 3.08029308e-11 5.67828239e-11 1.20661055e-10
 2.15263379e-10]",[0.04989035 0.0518014  0.05217913 0.05144525 0.05242533],[0.43662603 0.84313335 1.10050951 1.5715588  1.81766452],[0.51297753 0.51558644 0.51558106 0.52007025 0.51641967],[0.20210005 0.19879483 0.19879385 0.19407138 0.19838101],[0.18108584 0.17905646 0.17905996 0.17692498 0.17884573],[2.55998082 2.56436386 2.56432719 2.59028336 2.56533146]
966,"[6.36405751e-12 2.68396735e-11 4.94792480e-11 1.00497605e-10
 1.87023464e-10]",[0.05567504 0.05858881 0.05907683 0.05960789 0.05949029],[0.40263725 0.76264585 0.99109821 1.37371259 1.61056371],[0.51088682 0.50986955 0.51014487 0.51883305 0.51094922],[0.23684962 0.23578719 0.23578814 0.23705813 0.23571191],[0.20659855 0.20632322 0.20632315 0.20938136 0.20633777],[2.65754228 2.6614163  2.66139754 2.68443851 2.66227543]
967,"[5.51488626e-12 2.33423421e-11 4.30310140e-11 8.86238199e-11
 1.62759408e-10]",[0.0532563  0.05605021 0.05658652 0.05571908 0.05696735],[0.37498793 0.70952877 0.92684647 1.31572188 1.54552268],[0.5106503  0.51182146 0.51204728 0.51828516 0.51288205],[0.22568504 0.2224131  0.22242955 0.2162701  0.22191336],[0.19755119 0.19522749 0.19523244 0.19227775 0.1949146 ],[2.57238646 2.57079681 2.57081425 2.57708708 2.57072732]
968,"[5.56449068e-12 2.35509097e-11 4.34160541e-11 8.97703618e-11
 1.64226914e-10]",[0.05793928 0.06123371 0.06181368 0.0617008  0.06227572],[0.3940572  0.74129593 0.9634108  1.34394623 1.57127   ],[0.51157249 0.51372997 0.51349179 0.51866745 0.51403796],[0.25251392 0.25012288 0.25013352 0.24727392 0.24979234],[0.21240469 0.21068834 0.21070177 0.21096264 0.21044824],[2.65955723 2.65939135 2.65938814 2.67326575 2.6596287 ]
969,"[8.29642198e-12 3.54181850e-11 6.52903758e-11 1.38145865e-10
 2.47324010e-10]",[0.04380472 0.04538548 0.04567381 0.04574996 0.04588747],[0.43438115 0.84714407 1.11063343 1.61670176 1.86373859],[0.51242136 0.51221558 0.51222133 0.51784511 0.51226437],[0.16857183 0.16683815 0.16683649 0.16637226 0.16673628],[0.15716017 0.15670105 0.15670018 0.15768973 0.15669791],[2.44360014 2.43792692 2.43793642 2.43332102 2.43719894]
970,"[8.40460699e-12 3.52703762e-11 6.50212192e-11 1.31475063e-10
 2.45605337e-10]",[0.0475316  0.04999434 0.05031134 0.05287604 0.05068672],[0.45175792 0.87160692 1.13677281 1.58937849 1.86290584],[0.50962194 0.51292582 0.51290165 0.52132865 0.51321605],[0.1872768  0.18944865 0.18945502 0.20143877 0.18996785],[0.16719048 0.16907269 0.16907115 0.17761007 0.16944983],[2.51954162 2.52665683 2.52662912 2.57013913 2.52828284]
971,"[3.89606138e-12 1.62660616e-11 2.99874542e-11 6.02656812e-11
 1.13189582e-10]",[0.06346463 0.06910478 0.0700407  0.07184936 0.07091435],[0.32789208 0.6050719  0.78576045 1.10315897 1.29383358],[0.51429321 0.51539144 0.51565914 0.52076183 0.51591912],[0.29188427 0.29307596 0.29308602 0.30217108 0.29352957],[0.24114346 0.24554063 0.24552792 0.26144131 0.24638349],[2.72009091 2.73907684 2.73904667 2.8185308  2.74272543]
972,"[5.17711459e-12 2.19476839e-11 4.04596207e-11 8.50085103e-11
 1.53118855e-10]",[0.05780898 0.06150574 0.06212876 0.06252544 0.0626568 ],[0.37454224 0.70631671 0.91889093 1.30891478 1.50957958],[0.51460199 0.51744191 0.51742407 0.51940685 0.51801021],[0.25225381 0.24876897 0.24882637 0.24074747 0.24813402],[0.21688198 0.21440119 0.21441507 0.21020436 0.21397133],[2.64878237 2.65603509 2.65600596 2.6916522  2.65750619]
973,"[6.47525793e-12 2.70899545e-11 4.99407660e-11 1.00394647e-10
 1.88554972e-10]",[0.05705839 0.06049321 0.06099152 0.06256155 0.06149376],[0.41631936 0.78817884 1.02193279 1.41111768 1.64533692],[0.51109096 0.51117386 0.51065587 0.5205332  0.51121657],[0.24449336 0.24618188 0.24613954 0.25254153 0.2464044 ],[0.21636133 0.21736832 0.21735972 0.22256488 0.21749446],[2.6075231  2.61399385 2.61397942 2.64458244 2.6152953 ]
974,"[4.54043697e-12 1.87796586e-11 3.46219449e-11 6.74743580e-11
 1.30465142e-10]",[0.06540707 0.07024376 0.07107028 0.07121788 0.07178908],[0.35983419 0.66085106 0.85532851 1.15763509 1.38015947],[0.51767235 0.51632687 0.51610291 0.5231125  0.51720834],[0.29413682 0.29310971 0.29312422 0.29155368 0.29276216],[0.24222758 0.24072825 0.24071194 0.24121392 0.24063684],[2.74678732 2.75233176 2.75229926 2.78227677 2.75348338]
975,"[6.86545302e-12 2.91888400e-11 5.38082243e-11 1.14683878e-10
 2.03759681e-10]",[0.05063347 0.05327968 0.05368865 0.05426394 0.05405746],[0.41272515 0.79316011 1.03479024 1.48268112 1.70679958],[0.51215924 0.51507062 0.51505487 0.51856759 0.51453711],[0.20629331 0.2062439  0.20624444 0.20850025 0.20642372],[0.18153616 0.18247216 0.18247723 0.18604101 0.18263054],[2.59174662 2.59205067 2.592052   2.60516001 2.59235583]
